@relation algorithm_runs_OpenML_MetaLearning_2016

@attribute instance_id string
@attribute repetition numeric
@attribute algorithm string
@attribute area_under_roc_curve numeric
@attribute predictive_accuracy numeric
@attribute precision numeric
@attribute recall numeric
@attribute kappa numeric
@attribute f_measure numeric
@attribute root_mean_squared_error numeric
@attribute root_relative_squared_error numeric
@attribute mean_absolute_error numeric
@attribute relative_absolute_error numeric
@attribute kb_relative_information_score numeric
@attribute runstatus {ok, timeout, memout, not_applicable, crash, other}

@data
941,1,592,0.495455,0.52381,0.274376,0.52381,0,0.360119,0.499446,1.000026,0.498893,1.000029,-0.008301,ok
941,1,593,0.864422,0.809524,0.80947,0.809524,0.617796,0.809406,0.38508,0.771034,0.213975,0.428912,109.681491,ok
941,1,597,0.495455,0.52381,0.274376,0.52381,0,0.360119,0.499446,1.000026,0.498893,1.000029,-0.008301,ok
941,1,598,0.855612,0.814815,0.821637,0.814815,0.626335,0.813312,0.439445,0.879888,0.234934,0.470924,113.003856,ok
941,1,677,0.841751,0.830688,0.841779,0.830688,0.657492,0.828336,0.366198,0.733228,0.231903,0.464849,104.949647,ok
941,1,1068,0.821011,0.830688,0.846941,0.830688,0.657492,0.828336,0.364895,0.73062,0.23695,0.474965,1039.844188,ok
941,1,1069,0.495455,0.52381,0.274376,0.52381,0,0.360119,0.499446,1.000026,0.498893,1.000029,-0.008301,ok
941,1,1070,0.839394,0.846561,0.876039,0.846561,0.688172,0.842228,0.415952,0.832848,0.173016,0.34681,1233.835932,ok
941,1,1071,0.827778,0.835979,0.875092,0.835979,0.665983,0.830018,0.404995,0.81091,0.164021,0.32878,1267.945099,ok
941,1,1073,0.839787,0.804233,0.805226,0.804233,0.606183,0.803615,0.403743,0.808403,0.233304,0.467658,1030.283901,ok
941,1,1074,0.621212,0.613757,0.636082,0.613757,0.23845,0.605053,0.6506,1.302678,0.42328,0.848465,284.798532,ok
941,1,1076,0.831538,0.830688,0.850084,0.830688,0.657143,0.827872,0.367117,0.735068,0.243083,0.48726,1018.212025,ok
941,1,1077,0.804776,0.830688,0.856155,0.830688,0.65609,0.826221,0.3684,0.737637,0.246438,0.493984,1004.092886,ok
941,1,1078,0.795771,0.792063,0.792019,0.792063,0.583077,0.792036,0.454435,0.909902,0.210381,0.421708,1102.320855,ok
941,1,1079,0.871485,0.857143,0.863173,0.857143,0.711744,0.855983,0.358672,0.718159,0.241342,0.48377,1024.072809,ok
941,1,1080,0.849203,0.814815,0.821637,0.814815,0.625954,0.812918,0.377743,0.756345,0.248997,0.499114,1005.380698,ok
941,1,1082,0.859764,0.835979,0.855646,0.835979,0.667348,0.8325,0.356179,0.713166,0.252358,0.505851,993.469792,ok
941,1,1084,0.811576,0.825397,0.843478,0.825397,0.646609,0.822738,0.370584,0.742009,0.240099,0.481278,1027.130001,ok
941,1,1087,0.869368,0.825926,0.836385,0.825926,0.647913,0.823608,0.359395,0.719607,0.241859,0.484806,1025.716846,ok
941,1,1088,0.858361,0.828042,0.840866,0.828042,0.65191,0.825353,0.371853,0.744551,0.219658,0.440304,1097.571387,ok
941,1,1090,0.787456,0.835979,0.875092,0.835979,0.665983,0.830018,0.355095,0.710996,0.250466,0.502059,998.243253,ok
941,1,1091,0.843434,0.825397,0.838828,0.825397,0.646465,0.822543,0.381489,0.763845,0.230712,0.462462,1059.67788,ok
941,1,1094,0.841863,0.832275,0.856155,0.832275,0.659506,0.82818,0.360171,0.721161,0.241437,0.483959,1041.878325,ok
941,1,1096,0.823831,0.810053,0.828952,0.810053,0.615494,0.807082,0.369194,0.739226,0.271183,0.543587,949.541304,ok
941,1,1098,0.824972,0.835979,0.875092,0.835979,0.665983,0.830018,0.35516,0.711126,0.252028,0.505189,1000.226214,ok
941,1,1100,0.826017,0.494709,0.65953,0.494709,0.032795,0.355028,0.490093,0.981298,0.489786,0.981775,47.98988,ok
941,1,1101,0.495455,0.52381,0.274376,0.52381,0,0.360119,0.499446,1.000026,0.498893,1.000029,-0.008301,ok
941,1,1103,0.856293,0.82381,0.832177,0.82381,0.643923,0.821781,0.394291,0.789478,0.321013,0.643469,696.020012,ok
941,1,1104,0.755051,0.756614,0.756583,0.756614,0.511134,0.756258,0.506048,1.013245,0.256085,0.513321,918.827746,ok
941,1,1105,0.851338,0.804233,0.818202,0.804233,0.603369,0.800691,0.503205,1.007553,0.273104,0.547437,946.811384,ok
941,1,1106,0.819865,0.767196,0.775234,0.767196,0.529052,0.763962,0.423452,0.847866,0.30876,0.618909,760.706375,ok
941,1,1108,0.81263,0.835979,0.875092,0.835979,0.665983,0.830018,0.354811,0.710428,0.247335,0.495782,1009.001889,ok
941,1,1112,0.787879,0.793651,0.806936,0.793651,0.58193,0.789917,0.509175,1.019507,0.259259,0.519685,906.789217,ok
941,1,1114,0.846695,0.830688,0.841779,0.830688,0.657492,0.828336,0.366198,0.733228,0.231903,0.464849,1050.633314,ok
941,1,1117,0.85881,0.835979,0.855646,0.835979,0.667348,0.8325,0.359925,0.720667,0.290396,0.582098,871.551823,ok
941,1,1154,0.869043,0.826455,0.837072,0.826455,0.648965,0.82409,0.359328,0.719472,0.241952,0.484992,1026.252378,ok
941,1,1155,0.869666,0.826455,0.836806,0.826455,0.649001,0.824135,0.359505,0.719826,0.242171,0.485431,1025.7567,ok
941,1,1160,0.783782,0.772487,0.773956,0.772487,0.541857,0.771446,0.459246,0.919535,0.280406,0.562073,857.984041,ok
941,1,1163,0.783782,0.772487,0.773956,0.772487,0.541857,0.771446,0.459246,0.919535,0.280406,0.562073,857.984041,ok
941,1,1165,0.866322,0.820106,0.825522,0.820106,0.636937,0.818573,0.358426,0.717666,0.236232,0.473526,1044.508205,ok
941,1,1168,0.861535,0.826455,0.833248,0.826455,0.649537,0.824755,0.364226,0.729279,0.233503,0.468056,1054.852916,ok
941,1,1172,0.627929,0.633862,0.636427,0.633862,0.258496,0.627669,0.608581,1.218543,0.37037,0.742407,501.492061,ok
941,1,1177,0.859764,0.835979,0.855646,0.835979,0.667348,0.8325,0.355817,0.712443,0.254369,0.509881,987.244152,ok
941,1,1178,0.844444,0.851852,0.884514,0.851852,0.69877,0.847384,0.397079,0.79506,0.157672,0.316053,1292.022158,ok
941,1,1179,0.827778,0.835979,0.875092,0.835979,0.665983,0.830018,0.4063,0.813522,0.165079,0.330901,1263.932256,ok
941,1,1182,0.900224,0.835979,0.875092,0.835979,0.668365,0.83391,0.354797,0.710399,0.243119,0.487332,1144.795534,ok
941,1,1183,0.859458,0.851852,0.870766,0.851852,0.699694,0.848945,0.34885,0.698493,0.218263,0.437508,1110.807911,ok
941,1,1185,0.865058,0.835979,0.869426,0.835979,0.666667,0.831348,0.360613,0.722045,0.235818,0.472697,1053.801713,ok
941,1,1186,0.848204,0.835979,0.875092,0.835979,0.665983,0.830018,0.36239,0.725603,0.290374,0.582055,929.806907,ok
941,1,1188,0.821011,0.830688,0.846941,0.830688,0.657492,0.828336,0.364895,0.73062,0.23695,0.474965,1039.844188,ok
941,1,1190,0.5,0.52381,0.274376,0.52381,0,0.360119,0.690066,1.381698,0.47619,0.954523,84.156375,ok
941,1,1191,0.916498,0.84127,0.852869,0.84127,0.678899,0.839065,0.378664,0.758187,0.230068,0.46117,1143.710037,ok
941,1,1192,0.881089,0.84127,0.875092,0.84127,0.677254,0.836483,0.403302,0.80752,0.173186,0.347151,1264.008833,ok
941,1,1193,0.495455,0.52381,0.274376,0.52381,0,0.360119,0.499446,1.000026,0.498893,1.000029,-0.008301,ok
941,1,1194,0.879746,0.846561,0.876039,0.846561,0.688172,0.842228,0.370919,0.742681,0.335547,0.672603,763.520752,ok
941,1,1196,0.872166,0.84127,0.852869,0.84127,0.679226,0.839461,0.370906,0.742654,0.320624,0.64269,810.178765,ok
941,1,1197,0.837262,0.84127,0.872709,0.84127,0.677254,0.836483,0.402756,0.806426,0.167586,0.335925,1254.629044,ok
941,1,1200,0.865549,0.813757,0.817504,0.813757,0.624467,0.812496,0.384358,0.769589,0.24467,0.49044,1022.855908,ok
941,1,1244,0.835297,0.81746,0.829418,0.81746,0.630527,0.814656,0.369631,0.740101,0.247751,0.496615,1017.017638,ok
942,1,378,0.403846,0.52,0.4,0.52,0,0.394203,0.503802,1.00841,0.501933,1.005414,0.049929,ok
942,1,385,0.641026,0.64,0.642051,0.64,0.28115,0.64,0.6,1.20096,0.36,0.721109,13.918775,ok
942,1,387,0.520833,0.54,0.755918,0.54,0.043261,0.398933,0.678233,1.357551,0.46,0.921418,3.8974,ok
942,1,404,0.641026,0.64,0.642051,0.64,0.28115,0.64,0.58748,1.175901,0.365958,0.733043,13.483926,ok
942,1,405,0.570513,0.6,0.6,0.6,0.193548,0.596104,0.530673,1.062196,0.450006,0.901399,5.747172,ok
942,1,406,0.677083,0.64,0.63974,0.64,0.276527,0.638841,0.492843,0.986473,0.415988,0.833258,8.993897,ok
942,1,407,0.629808,0.6,0.599351,0.6,0.196141,0.598712,0.649495,1.300029,0.427852,0.857022,8.881098,ok
942,1,411,0.702724,0.66,0.65971,0.66,0.317817,0.659591,0.616278,1.233541,0.389597,0.780394,14.354078,ok
942,1,413,0.669071,0.6,0.6,0.6,0.198718,0.6,0.578309,1.157544,0.399996,0.801226,11.483491,ok
942,1,417,0.720353,0.66,0.6608,0.66,0.32,0.660136,0.646315,1.293664,0.423077,0.847458,14.887894,ok
942,1,418,0.5,0.52,0.2704,0.52,0,0.355789,0.69282,1.386749,0.48,0.961479,1.893125,ok
942,1,419,0.601763,0.54,0.538325,0.54,0.074074,0.537212,0.490028,0.980841,0.485191,0.971877,1.801643,ok
942,1,420,0.403846,0.52,0.2704,0.52,0,0.355789,0.501848,1.0045,0.501333,1.004212,-0.299937,ok
942,1,422,0.403846,0.52,0.2704,0.52,0,0.355789,0.501848,1.0045,0.501333,1.004212,-0.299937,ok
942,1,423,0.641026,0.64,0.642051,0.64,0.28115,0.64,0.6,1.20096,0.36,0.721109,13.918775,ok
942,1,471,0.638622,0.52,0.517333,0.52,0.032258,0.515325,0.701865,1.404854,0.505358,1.012274,7.652208,ok
942,1,482,0.653045,0.56,0.558667,0.56,0.112903,0.555714,0.603578,1.208122,0.490677,0.982865,6.593278,ok
942,1,523,0.472756,0.506,0.481538,0.506,-0.02083,0.48,0.503322,1.007449,0.502477,1.006503,-0.223514,ok
942,1,524,0.581731,0.6,0.6,0.6,0.198718,0.6,0.50956,1.019935,0.474523,0.950508,31.828974,ok
942,1,527,0.661859,0.62,0.619581,0.62,0.23756,0.619542,0.48947,0.979723,0.455177,0.911758,5.849467,ok
942,1,528,0.695513,0.66,0.66069,0.66,0.31562,0.657939,0.490717,0.982219,0.446501,0.894378,7.87439,ok
942,1,531,0.5,0.52,0.2704,0.52,0,0.355789,0.69282,1.386749,0.48,0.961479,1.893125,ok
942,1,532,0.629808,0.58,0.583188,0.58,0.162679,0.579496,0.492663,0.986113,0.486383,0.974265,1.953561,ok
942,1,534,0.664263,0.64,0.642051,0.64,0.28115,0.64,0.537587,1.076034,0.41,0.821263,10.919037,ok
942,1,585,0.574519,0.6,0.6,0.6,0.193548,0.596104,0.572427,1.145771,0.458762,0.918937,4.732823,ok
942,1,589,0.5,0.52,0.2704,0.52,0,0.355789,0.69282,1.386749,0.48,0.961479,1.893125,ok
942,1,591,0.588942,0.48,0.478182,0.48,-0.045016,0.478325,0.50448,1.009766,0.446427,0.89423,5.400372,ok
942,1,592,0.403846,0.52,0.2704,0.52,0,0.355789,0.501749,1.0043,0.501277,1.004098,-0.292937,ok
942,1,593,0.614583,0.58,0.59052,0.58,0.143556,0.554234,0.48722,0.97522,0.484006,0.969504,1.952525,ok
942,1,597,0.403846,0.52,0.2704,0.52,0,0.355789,0.501749,1.0043,0.501277,1.004098,-0.292937,ok
942,1,598,0.738782,0.72,0.727532,0.72,0.442675,0.719103,0.617695,1.236378,0.395136,0.79149,19.941937,ok
942,1,677,0.715545,0.68,0.682179,0.68,0.361022,0.68,0.497867,0.996531,0.368808,0.738753,13.680499,ok
942,1,1068,0.574519,0.6,0.6,0.6,0.193548,0.596104,0.572427,1.145771,0.458762,0.918937,43.24849,ok
942,1,1069,0.403846,0.52,0.2704,0.52,0,0.355789,0.501749,1.0043,0.501277,1.004098,-0.292937,ok
942,1,1070,0.570353,0.578,0.582205,0.578,0.142695,0.561532,0.69282,1.386749,0.48,0.961479,77.055225,ok
942,1,1071,0.5,0.52,0.2704,0.52,0,0.355789,0.69282,1.386749,0.48,0.961479,18.931251,ok
942,1,1073,0.590545,0.6,0.599351,0.6,0.196141,0.598712,0.569226,1.139363,0.459041,0.919497,43.389558,ok
942,1,1074,0.567308,0.576,0.582667,0.576,0.136808,0.554404,0.663325,1.327711,0.44,0.881356,75.05095,ok
942,1,1076,0.403846,0.52,0.2704,0.52,0,0.355789,0.501848,1.0045,0.501333,1.004212,-0.299937,ok
942,1,1077,0.403846,0.52,0.2704,0.52,0,0.355789,0.501848,1.0045,0.501333,1.004212,-0.299937,ok
942,1,1078,0.458413,0.516,0.497498,0.516,-0.001987,0.413714,0.546036,1.092945,0.499032,0.999601,2.397635,ok
942,1,1079,0.616314,0.574,0.573579,0.574,0.145676,0.573677,0.49073,0.982245,0.486506,0.974511,19.808101,ok
942,1,1080,0.581763,0.59,0.593765,0.59,0.183007,0.589296,0.510336,1.021488,0.471601,0.944656,39.163685,ok
942,1,1082,0.609543,0.554,0.55489,0.554,0.108143,0.554177,0.515077,1.030978,0.448032,0.897445,58.401393,ok
942,1,1084,0.574519,0.6,0.6,0.6,0.193548,0.596104,0.572427,1.145771,0.458762,0.918937,43.24849,ok
942,1,1087,0.679487,0.642,0.646402,0.642,0.286625,0.641385,0.483894,0.968562,0.416995,0.835276,91.263252,ok
942,1,1088,0.637821,0.572,0.57457,0.572,0.146186,0.571733,0.519426,1.039683,0.433161,0.867658,76.072973,ok
942,1,1090,0.43746,0.484,0.486534,0.484,-0.028052,0.483017,0.541011,1.082887,0.518435,1.038467,-2.161528,ok
942,1,1091,0.403846,0.52,0.2704,0.52,0,0.355789,0.501848,1.0045,0.501333,1.004212,-0.299937,ok
942,1,1094,0.507812,0.548,0.547236,0.548,0.082196,0.531491,0.555437,1.111762,0.508776,1.019119,15.436502,ok
942,1,1096,0.540865,0.56,0.559167,0.56,0.110032,0.55133,0.510702,1.02222,0.497942,0.997418,2.400418,ok
942,1,1098,0.44363,0.488,0.449097,0.488,-0.054018,0.412665,0.538458,1.077777,0.529418,1.060467,-3.518233,ok
942,1,1100,0.599551,0.568,0.616239,0.568,0.109499,0.497568,0.496034,0.992862,0.483,0.967488,24.237271,ok
942,1,1101,0.403846,0.52,0.2704,0.52,0,0.355789,0.501749,1.0043,0.501277,1.004098,-0.292937,ok
942,1,1103,0.618942,0.64,0.660556,0.64,0.287975,0.632987,0.500272,1.001344,0.431579,0.864488,74.466493,ok
942,1,1104,0.644391,0.644,0.645015,0.644,0.288228,0.644137,0.6,1.20096,0.36,0.721109,143.1963,ok
942,1,1105,0.669872,0.644,0.645015,0.644,0.288228,0.644137,0.58748,1.175901,0.434119,0.869577,138.723568,ok
942,1,1106,0.632468,0.62,0.623575,0.62,0.242424,0.619544,0.539246,1.079355,0.422949,0.847202,87.235434,ok
942,1,1108,0.620008,0.528,0.529145,0.528,0.056604,0.528159,0.530059,1.060966,0.437958,0.877266,68.53944,ok
942,1,1112,0.510417,0.51,0.511212,0.51,0.020783,0.510147,0.72111,1.443374,0.52,1.041602,8.909876,ok
942,1,1114,0.715545,0.68,0.682179,0.68,0.361022,0.68,0.501096,1.002994,0.370878,0.7429,132.995262,ok
942,1,1117,0.671474,0.64,0.642051,0.64,0.28115,0.64,0.475012,0.950784,0.441642,0.884644,64.542957,ok
942,1,1154,0.671611,0.644,0.650564,0.644,0.291627,0.642682,0.484803,0.970381,0.418168,0.837625,90.058464,ok
942,1,1155,0.677885,0.646,0.651841,0.646,0.29527,0.644949,0.483211,0.967194,0.416165,0.833613,92.328071,ok
942,1,1160,0.519167,0.522,0.525786,0.522,0.048718,0.520351,0.693424,1.387958,0.503053,1.007656,18.984203,ok
942,1,1163,0.519167,0.522,0.525786,0.522,0.048718,0.520351,0.693424,1.387958,0.503053,1.007656,18.984203,ok
942,1,1165,0.645032,0.68,0.694,0.68,0.365079,0.676908,0.493293,0.987375,0.440948,0.883255,64.679047,ok
942,1,1168,0.630609,0.68,0.694,0.68,0.365079,0.676908,0.495968,0.99273,0.443758,0.888883,60.751107,ok
942,1,1172,0.607692,0.612,0.612986,0.612,0.216984,0.607205,0.663325,1.327711,0.44,0.881356,111.1279,ok
942,1,1177,0.621659,0.558,0.558712,0.558,0.115859,0.558175,0.50647,1.013749,0.459242,0.919899,60.751334,ok
942,1,1178,0.641026,0.64,0.642051,0.64,0.28115,0.64,0.627694,1.256392,0.394,0.789214,105.115075,ok
942,1,1179,0.504487,0.52,0.511712,0.52,0.009247,0.433538,0.69282,1.386749,0.48,0.961479,18.931251,ok
942,1,1182,0.685897,0.606,0.605588,0.606,0.207052,0.603739,0.573963,1.148844,0.434631,0.870602,90.489206,ok
942,1,1183,0.403846,0.52,0.42994,0.52,0,0.358402,0.504413,1.009632,0.502356,1.006259,-0.299937,ok
942,1,1185,0.45,0.52,0.5008,0.52,0,0.499169,0.503912,1.00863,0.502,1.005547,0.049929,ok
942,1,1186,0.604968,0.574,0.573933,0.574,0.146498,0.573964,0.496264,0.993321,0.481467,0.964417,22.427835,ok
942,1,1188,0.574519,0.6,0.6,0.6,0.193548,0.596104,0.572427,1.145771,0.458762,0.918937,43.24849,ok
942,1,1190,0.5,0.52,0.2704,0.52,0,0.355789,0.69282,1.386749,0.48,0.961479,18.931251,ok
942,1,1191,0.649359,0.566,0.56487,0.566,0.126831,0.563777,0.7019,1.404923,0.505493,1.012543,77.085057,ok
942,1,1192,0.656987,0.604,0.603762,0.604,0.202385,0.601057,0.603578,1.208122,0.490677,0.982865,96.314464,ok
942,1,1193,0.403846,0.52,0.2704,0.52,0,0.355789,0.501749,1.0043,0.501277,1.004098,-0.292937,ok
942,1,1194,0.63141,0.62,0.619581,0.62,0.23756,0.619542,0.497206,0.995207,0.490036,0.981583,15.547504,ok
942,1,1196,0.604167,0.62,0.6208,0.62,0.24,0.620152,0.513823,1.028468,0.47,0.941449,38.648744,ok
942,1,1197,0.529271,0.54,0.537708,0.54,0.069579,0.530936,0.656382,1.313814,0.480721,0.962923,26.408074,ok
942,1,1200,0.625,0.56,0.561795,0.56,0.121406,0.56,0.574972,1.150865,0.446134,0.893643,52.687088,ok
942,1,1244,0.519623,0.5,0.492174,0.5,-0.01527,0.481738,0.548951,1.098781,0.496635,0.9948,12.341188,ok
943,1,378,0.932697,0.866,0.867038,0.866,0.731148,0.865783,0.325746,0.651914,0.241257,0.483137,287.409187,ok
943,1,385,0.848147,0.85,0.852507,0.85,0.698611,0.84943,0.387298,0.775099,0.15,0.300388,349.717678,ok
943,1,387,0.804058,0.81,0.842866,0.81,0.615123,0.803948,0.43589,0.872345,0.19,0.380491,309.643383,ok
943,1,404,0.743379,0.744,0.743915,0.744,0.48704,0.74391,0.504849,1.010353,0.257079,0.514823,242.740546,ok
943,1,405,0.912551,0.87,0.869987,0.87,0.739625,0.86999,0.386469,0.77344,0.164764,0.329954,369.832237,ok
943,1,406,0.920601,0.864,0.864092,0.864,0.727411,0.863921,0.377431,0.755352,0.171299,0.343042,365.156258,ok
943,1,407,0.938713,0.876,0.876657,0.876,0.75132,0.875861,0.357633,0.715731,0.158201,0.316811,374.292362,ok
943,1,411,0.915731,0.878,0.8788,0.878,0.755225,0.877803,0.379761,0.760015,0.162483,0.325386,377.239966,ok
943,1,413,0.934331,0.864,0.864,0.864,0.727647,0.864,0.381253,0.763001,0.214889,0.430334,359.251352,ok
943,1,417,0.949006,0.878,0.878174,0.878,0.755437,0.877914,0.316985,0.634381,0.152951,0.306298,359.817583,ok
943,1,418,0.792123,0.736,0.735937,0.736,0.470704,0.73578,0.511871,1.024406,0.325628,0.652097,226.825585,ok
943,1,419,0.939057,0.864,0.864389,0.864,0.727254,0.863847,0.320293,0.641002,0.24554,0.491715,273.334522,ok
943,1,420,0.781357,0.782,0.781956,0.782,0.563119,0.7819,0.466905,0.934415,0.218,0.436564,281.591376,ok
943,1,422,0.945145,0.876,0.876425,0.876,0.75132,0.875861,0.348215,0.696881,0.154315,0.309028,371.972893,ok
943,1,423,0.896738,0.846,0.848005,0.846,0.690664,0.845492,0.350655,0.701765,0.20579,0.412113,306.017739,ok
943,1,471,0.950175,0.88,0.87999,0.88,0.759619,0.879981,0.327729,0.655882,0.240654,0.481931,357.597538,ok
943,1,482,0.949871,0.884,0.884,0.884,0.767699,0.884,0.380529,0.761552,0.193767,0.388035,375.435042,ok
943,1,523,0.941588,0.8622,0.862484,0.8622,0.723688,0.862068,0.319877,0.640169,0.216237,0.433032,2986.882114,ok
943,1,524,0.940315,0.8642,0.864977,0.8642,0.727525,0.863973,0.315859,0.632128,0.226568,0.453722,2904.067576,ok
943,1,527,0.94601,0.866,0.866302,0.866,0.731304,0.865869,0.313808,0.628024,0.199262,0.399038,317.08446,ok
943,1,528,0.859786,0.766,0.766886,0.766,0.532135,0.766072,0.418734,0.838011,0.394776,0.790573,129.04564,ok
943,1,531,0.788806,0.712,0.71193,0.712,0.423086,0.711954,0.437813,0.876193,0.388325,0.777654,138.75916,ok
943,1,532,0.943487,0.87,0.870763,0.87,0.739324,0.869873,0.322078,0.644575,0.258352,0.517373,264.463913,ok
943,1,534,0.908393,0.848,0.849814,0.848,0.694902,0.847668,0.363318,0.727107,0.1724,0.345246,332.628377,ok
943,1,585,0.840145,0.808,0.809112,0.808,0.614501,0.8075,0.410849,0.82223,0.205101,0.410732,297.970696,ok
943,1,589,0.5,0.518,0.268324,0.518,0,0.353523,0.694262,1.389425,0.482,0.965246,17.101027,ok
943,1,591,0.930157,0.846,0.845983,0.846,0.691467,0.845961,0.326738,0.653901,0.242305,0.485237,274.620246,ok
943,1,592,0.496395,0.518,0.268324,0.518,0,0.353523,0.499684,1.000017,0.499363,1.000017,-0.01236,ok
943,1,593,0.918126,0.84,0.840179,0.84,0.679769,0.840036,0.333676,0.667786,0.2182,0.436964,293.08326,ok
943,1,597,0.496395,0.518,0.268324,0.518,0,0.353523,0.499684,1.000017,0.499363,1.000017,-0.01236,ok
943,1,598,0.958803,0.886,0.886073,0.886,0.771539,0.885947,0.342929,0.686304,0.143155,0.286679,382.548235,ok
943,1,677,0.91336,0.838,0.838229,0.838,0.675158,0.837842,0.338503,0.677445,0.229021,0.458634,282.779422,ok
943,1,1068,0.840145,0.8142,0.814325,0.8142,0.627472,0.814037,0.410849,0.82223,0.205101,0.410732,3021.84016,ok
943,1,1069,0.496395,0.518,0.268324,0.518,0,0.353523,0.499684,1.000017,0.499363,1.000017,-0.01236,ok
943,1,1070,0.805327,0.8064,0.806721,0.8064,0.611659,0.80614,0.444972,0.890521,0.198,0.396512,3060.366959,ok
943,1,1071,0.627056,0.628,0.62774,0.628,0.254346,0.627767,0.621289,1.243384,0.386,0.772998,1273.053389,ok
943,1,1073,0.855349,0.81,0.810079,0.81,0.619089,0.809852,0.402669,0.805861,0.220856,0.442284,2928.463002,ok
943,1,1074,0.523359,0.5062,0.756086,0.5062,0.045112,0.364972,0.707107,1.415131,0.5,1.001293,52.791097,ok
943,1,1076,0.854283,0.8232,0.823683,0.8232,0.645307,0.822932,0.384739,0.769977,0.249813,0.500272,2657.935483,ok
943,1,1077,0.858092,0.834,0.83515,0.834,0.666752,0.833603,0.380186,0.760865,0.245143,0.49092,2678.699697,ok
943,1,1078,0.782605,0.7828,0.782844,0.7828,0.565112,0.782818,0.469042,0.938692,0.22,0.440569,2823.928617,ok
943,1,1079,0.942714,0.8672,0.867395,0.8672,0.733764,0.867096,0.316702,0.633815,0.243208,0.487045,2760.995949,ok
943,1,1080,0.871139,0.8114,0.811714,0.8114,0.621705,0.811155,0.383327,0.767152,0.255845,0.512352,2573.638059,ok
943,1,1082,0.92012,0.842,0.842109,0.842,0.68327,0.841889,0.344709,0.689866,0.266199,0.533087,2608.815679,ok
943,1,1084,0.846289,0.8242,0.824414,0.8242,0.647471,0.824021,0.401192,0.802904,0.195505,0.391516,3112.504472,ok
943,1,1087,0.931511,0.856,0.855981,0.856,0.711543,0.855977,0.339678,0.679797,0.277536,0.55579,2432.152565,ok
943,1,1088,0.874902,0.848,0.849427,0.848,0.694813,0.847604,0.370682,0.741845,0.178863,0.358189,3241.266443,ok
943,1,1090,0.663902,0.6846,0.708556,0.6846,0.375504,0.67841,0.465968,0.93254,0.422138,0.845368,980.394381,ok
943,1,1091,0.82572,0.8096,0.81017,0.8096,0.617946,0.809264,0.413769,0.828076,0.25053,0.501708,2746.712481,ok
943,1,1094,0.845832,0.832,0.836156,0.832,0.662102,0.831023,0.376734,0.753957,0.234891,0.470388,2799.502088,ok
943,1,1096,0.888816,0.84,0.841364,0.84,0.678751,0.839583,0.357688,0.71584,0.255027,0.510713,2604.382939,ok
943,1,1098,0.725692,0.6828,0.690064,0.6828,0.368619,0.681501,0.459691,0.919979,0.393976,0.78897,1160.583923,ok
943,1,1100,0.560221,0.5132,0.618298,0.5132,0.055796,0.403503,0.498315,0.997277,0.498205,0.997699,15.985746,ok
943,1,1101,0.496395,0.518,0.268324,0.518,0,0.353523,0.499684,1.000017,0.499363,1.000017,-0.01236,ok
943,1,1103,0.549676,0.5372,0.537982,0.5372,0.056881,0.509028,0.505773,1.012203,0.494793,0.990865,78.736584,ok
943,1,1104,0.746693,0.747,0.747011,0.747,0.493365,0.747005,0.505964,1.012585,0.256,0.512662,2465.263674,ok
943,1,1105,0.859194,0.8,0.799961,0.8,0.59925,0.799929,0.504849,1.010353,0.296061,0.592888,2457.36525,ok
943,1,1106,0.795859,0.726,0.725914,0.726,0.451051,0.725931,0.476718,0.954054,0.282039,0.564807,2194.465477,ok
943,1,1108,0.797009,0.676,0.693149,0.676,0.357459,0.671549,0.449059,0.8987,0.400724,0.802484,1141.133824,ok
943,1,1112,0.838086,0.8388,0.838904,0.8388,0.676855,0.838687,0.407431,0.81539,0.166,0.332429,3384.968751,ok
943,1,1114,0.914064,0.8382,0.838319,0.8382,0.675639,0.83808,0.338503,0.677445,0.229021,0.458634,2836.808525,ok
943,1,1117,0.910252,0.832,0.832478,0.832,0.662981,0.831757,0.352498,0.705454,0.274195,0.549098,2431.222525,ok
943,1,1154,0.930569,0.856,0.855987,0.856,0.711593,0.855991,0.339011,0.678461,0.27874,0.558201,2438.533304,ok
943,1,1155,0.930581,0.8566,0.856588,0.8566,0.712799,0.856592,0.338976,0.678392,0.278732,0.558184,2438.53996,ok
943,1,1160,0.737235,0.72,0.720071,0.72,0.43822,0.719547,0.506477,1.013611,0.323403,0.647641,2022.858838,ok
943,1,1163,0.737235,0.72,0.720071,0.72,0.43822,0.719547,0.506477,1.013611,0.323403,0.647641,2022.858838,ok
943,1,1165,0.894119,0.838,0.838229,0.838,0.675158,0.837842,0.361723,0.723915,0.290234,0.581218,2286.871765,ok
943,1,1168,0.892549,0.836,0.836533,0.836,0.671953,0.836053,0.366425,0.733325,0.302218,0.605218,2169.929768,ok
943,1,1172,0.86138,0.8622,0.862484,0.8622,0.723688,0.862068,0.374166,0.748817,0.14,0.280362,3619.403379,ok
943,1,1177,0.92012,0.8432,0.843212,0.8432,0.685785,0.843135,0.342318,0.68508,0.266199,0.533087,2551.348737,ok
943,1,1178,0.848147,0.85,0.852507,0.85,0.698611,0.84943,0.398246,0.797009,0.1586,0.31761,3411.017043,ok
943,1,1179,0.801635,0.8074,0.837594,0.8074,0.609998,0.801624,0.447214,0.895007,0.2,0.400517,3070.385533,ok
