@RELATION feature_costs_TSP_ECJ2017

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE ubc_cheap NUMERIC
@ATTRIBUTE ubc_all NUMERIC
@ATTRIBUTE tspmeta NUMERIC
@ATTRIBUTE pihera NUMERIC

@DATA
rue_1000-144,8,0.66,7.6,8.23,0.19
rue_1000-144,9,0.66,7.6,8.23,0.19
rue_1000-145,0,0.53,5.64,9.22,0.21
rue_1000-145,1,0.53,5.64,9.22,0.21
rue_1000-145,2,0.53,5.64,9.22,0.21
rue_1000-145,3,0.53,5.64,9.22,0.21
rue_1000-145,4,0.53,5.64,9.22,0.21
rue_1000-145,5,0.53,5.64,9.22,0.21
rue_1000-145,6,0.53,5.64,9.22,0.21
rue_1000-145,7,0.53,5.64,9.22,0.21
rue_1000-145,8,0.53,5.64,9.22,0.21
rue_1000-145,9,0.53,5.64,9.22,0.21
rue_1000-146,0,0.36,7.7,7.13,0.19
rue_1000-146,1,0.36,7.7,7.13,0.19
rue_1000-146,2,0.36,7.7,7.13,0.19
rue_1000-146,3,0.36,7.7,7.13,0.19
rue_1000-146,4,0.36,7.7,7.13,0.19
rue_1000-146,5,0.36,7.7,7.13,0.19
rue_1000-146,6,0.36,7.7,7.13,0.19
rue_1000-146,7,0.36,7.7,7.13,0.19
rue_1000-146,8,0.36,7.7,7.13,0.19
rue_1000-146,9,0.36,7.7,7.13,0.19
rue_1000-147,0,0.56,7.33,7.11,0.19
rue_1000-147,1,0.56,7.33,7.11,0.19
rue_1000-147,2,0.56,7.33,7.11,0.19
rue_1000-147,3,0.56,7.33,7.11,0.19
rue_1000-147,4,0.56,7.33,7.11,0.19
rue_1000-147,5,0.56,7.33,7.11,0.19
rue_1000-147,6,0.56,7.33,7.11,0.19
rue_1000-147,7,0.56,7.33,7.11,0.19
rue_1000-147,8,0.56,7.33,7.11,0.19
rue_1000-147,9,0.56,7.33,7.11,0.19
rue_1000-148,0,0.5,6.78,6.67,0.2
rue_1000-148,1,0.5,6.78,6.67,0.2
rue_1000-148,2,0.5,6.78,6.67,0.2
rue_1000-148,3,0.5,6.78,6.67,0.2
rue_1000-148,4,0.5,6.78,6.67,0.2
rue_1000-148,5,0.5,6.78,6.67,0.2
rue_1000-148,6,0.5,6.78,6.67,0.2
rue_1000-148,7,0.5,6.78,6.67,0.2
rue_1000-148,8,0.5,6.78,6.67,0.2
rue_1000-148,9,0.5,6.78,6.67,0.2
rue_1000-149,0,0.38,6.53,7.69,0.19
rue_1000-149,1,0.38,6.53,7.69,0.19
rue_1000-149,2,0.38,6.53,7.69,0.19
rue_1000-149,3,0.38,6.53,7.69,0.19
rue_1000-149,4,0.38,6.53,7.69,0.19
rue_1000-149,5,0.38,6.53,7.69,0.19
rue_1000-149,6,0.38,6.53,7.69,0.19
rue_1000-149,7,0.38,6.53,7.69,0.19
rue_1000-149,8,0.38,6.53,7.69,0.19
rue_1000-149,9,0.38,6.53,7.69,0.19
rue_1000-15,0,0.5,6.16,7.21,0.26
rue_1000-15,1,0.5,6.16,7.21,0.26
rue_1000-15,2,0.5,6.16,7.21,0.26
rue_1000-15,3,0.5,6.16,7.21,0.26
rue_1000-15,4,0.5,6.16,7.21,0.26
rue_1000-15,5,0.5,6.16,7.21,0.26
rue_1000-15,6,0.5,6.16,7.21,0.26
rue_1000-15,7,0.5,6.16,7.21,0.26
rue_1000-15,8,0.5,6.16,7.21,0.26
rue_1000-15,9,0.5,6.16,7.21,0.26
rue_1000-150,0,0.33,9.06,7.1,0.19
rue_1000-150,1,0.33,9.06,7.1,0.19
rue_1000-150,2,0.33,9.06,7.1,0.19
rue_1000-150,3,0.33,9.06,7.1,0.19
rue_1000-150,4,0.33,9.06,7.1,0.19
rue_1000-150,5,0.33,9.06,7.1,0.19
rue_1000-150,6,0.33,9.06,7.1,0.19
rue_1000-150,7,0.33,9.06,7.1,0.19
rue_1000-150,8,0.33,9.06,7.1,0.19
rue_1000-150,9,0.33,9.06,7.1,0.19
rue_1000-16,0,0.58,7.48,7.44,0.19
rue_1000-16,1,0.58,7.48,7.44,0.19
rue_1000-16,2,0.58,7.48,7.44,0.19
rue_1000-16,3,0.58,7.48,7.44,0.19
rue_1000-16,4,0.58,7.48,7.44,0.19
rue_1000-16,5,0.58,7.48,7.44,0.19
rue_1000-16,6,0.58,7.48,7.44,0.19
rue_1000-16,7,0.58,7.48,7.44,0.19
rue_1000-16,8,0.58,7.48,7.44,0.19
rue_1000-16,9,0.58,7.48,7.44,0.19
rue_1000-17,0,0.38,7.74,7.59,0.23
rue_1000-17,1,0.38,7.74,7.59,0.23
rue_1000-17,2,0.38,7.74,7.59,0.23
rue_1000-17,3,0.38,7.74,7.59,0.23
rue_1000-17,4,0.38,7.74,7.59,0.23
rue_1000-17,5,0.38,7.74,7.59,0.23
rue_1000-17,6,0.38,7.74,7.59,0.23
rue_1000-17,7,0.38,7.74,7.59,0.23
rue_1000-17,8,0.38,7.74,7.59,0.23
rue_1000-17,9,0.38,7.74,7.59,0.23
rue_1000-18,0,0.58,7.2,7.47,0.18
rue_1000-18,1,0.58,7.2,7.47,0.18
rue_1000-18,2,0.58,7.2,7.47,0.18
rue_1000-18,3,0.58,7.2,7.47,0.18
rue_1000-18,4,0.58,7.2,7.47,0.18
rue_1000-18,5,0.58,7.2,7.47,0.18
rue_1000-18,6,0.58,7.2,7.47,0.18
rue_1000-18,7,0.58,7.2,7.47,0.18
rue_1000-18,8,0.58,7.2,7.47,0.18
rue_1000-18,9,0.58,7.2,7.47,0.18
rue_1000-19,0,0.33,7.02,9.23,0.18
rue_1000-19,1,0.33,7.02,9.23,0.18
rue_1000-19,2,0.33,7.02,9.23,0.18
rue_1000-19,3,0.33,7.02,9.23,0.18
rue_1000-19,4,0.33,7.02,9.23,0.18
rue_1000-19,5,0.33,7.02,9.23,0.18
rue_1000-19,6,0.33,7.02,9.23,0.18
rue_1000-19,7,0.33,7.02,9.23,0.18
rue_1000-19,8,0.33,7.02,9.23,0.18
rue_1000-19,9,0.33,7.02,9.23,0.18
rue_1000-2,0,0.53,8.14,6.82,0.19
rue_1000-2,1,0.53,8.14,6.82,0.19
rue_1000-2,2,0.53,8.14,6.82,0.19
rue_1000-2,3,0.53,8.14,6.82,0.19
rue_1000-2,4,0.53,8.14,6.82,0.19
rue_1000-2,5,0.53,8.14,6.82,0.19
rue_1000-2,6,0.53,8.14,6.82,0.19
rue_1000-2,7,0.53,8.14,6.82,0.19
rue_1000-2,8,0.53,8.14,6.82,0.19
rue_1000-2,9,0.53,8.14,6.82,0.19
rue_1000-20,0,0.42,7.29,9.88,0.28
rue_1000-20,1,0.42,7.29,9.88,0.28
rue_1000-20,2,0.42,7.29,9.88,0.28
rue_1000-20,3,0.42,7.29,9.88,0.28
rue_1000-20,4,0.42,7.29,9.88,0.28
rue_1000-20,5,0.42,7.29,9.88,0.28
rue_1000-20,6,0.42,7.29,9.88,0.28
rue_1000-20,7,0.42,7.29,9.88,0.28
rue_1000-20,8,0.42,7.29,9.88,0.28
rue_1000-20,9,0.42,7.29,9.88,0.28
rue_1000-21,0,0.3,9.54,7.21,0.19
rue_1000-21,1,0.3,9.54,7.21,0.19
rue_1000-21,2,0.3,9.54,7.21,0.19
rue_1000-21,3,0.3,9.54,7.21,0.19
rue_1000-21,4,0.3,9.54,7.21,0.19
rue_1000-21,5,0.3,9.54,7.21,0.19
rue_1000-21,6,0.3,9.54,7.21,0.19
rue_1000-21,7,0.3,9.54,7.21,0.19
rue_1000-21,8,0.3,9.54,7.21,0.19
rue_1000-21,9,0.3,9.54,7.21,0.19
rue_1000-22,0,0.26,6.89,11.33,0.19
rue_1000-22,1,0.26,6.89,11.33,0.19
rue_1000-22,2,0.26,6.89,11.33,0.19
rue_1000-22,3,0.26,6.89,11.33,0.19
rue_1000-22,4,0.26,6.89,11.33,0.19
rue_1000-22,5,0.26,6.89,11.33,0.19
rue_1000-22,6,0.26,6.89,11.33,0.19
rue_1000-22,7,0.26,6.89,11.33,0.19
rue_1000-22,8,0.26,6.89,11.33,0.19
rue_1000-22,9,0.26,6.89,11.33,0.19
rue_1000-23,0,0.25,7.49,10.24,0.18
rue_1000-23,1,0.25,7.49,10.24,0.18
rue_1000-23,2,0.25,7.49,10.24,0.18
rue_1000-23,3,0.25,7.49,10.24,0.18
rue_1000-23,4,0.25,7.49,10.24,0.18
rue_1000-23,5,0.25,7.49,10.24,0.18
rue_1000-23,6,0.25,7.49,10.24,0.18
rue_1000-23,7,0.25,7.49,10.24,0.18
rue_1000-23,8,0.25,7.49,10.24,0.18
rue_1000-23,9,0.25,7.49,10.24,0.18
rue_1000-24,0,0.74,6.57,7.4,0.19
rue_1000-24,1,0.74,6.57,7.4,0.19
rue_1000-24,2,0.74,6.57,7.4,0.19
rue_1000-24,3,0.74,6.57,7.4,0.19
rue_1000-24,4,0.74,6.57,7.4,0.19
rue_1000-24,5,0.74,6.57,7.4,0.19
rue_1000-24,6,0.74,6.57,7.4,0.19
rue_1000-24,7,0.74,6.57,7.4,0.19
rue_1000-24,8,0.74,6.57,7.4,0.19
rue_1000-24,9,0.74,6.57,7.4,0.19
rue_1000-25,0,0.47,8.67,6.99,0.18
rue_1000-25,1,0.47,8.67,6.99,0.18
rue_1000-25,2,0.47,8.67,6.99,0.18
rue_1000-25,3,0.47,8.67,6.99,0.18
rue_1000-25,4,0.47,8.67,6.99,0.18
rue_1000-25,5,0.47,8.67,6.99,0.18
rue_1000-25,6,0.47,8.67,6.99,0.18
rue_1000-25,7,0.47,8.67,6.99,0.18
rue_1000-25,8,0.47,8.67,6.99,0.18
rue_1000-25,9,0.47,8.67,6.99,0.18
rue_1000-26,0,0.47,6.68,7.28,0.2
rue_1000-26,1,0.47,6.68,7.28,0.2
rue_1000-26,2,0.47,6.68,7.28,0.2
rue_1000-26,3,0.47,6.68,7.28,0.2
rue_1000-26,4,0.47,6.68,7.28,0.2
rue_1000-26,5,0.47,6.68,7.28,0.2
rue_1000-26,6,0.47,6.68,7.28,0.2
rue_1000-26,7,0.47,6.68,7.28,0.2
rue_1000-26,8,0.47,6.68,7.28,0.2
rue_1000-26,9,0.47,6.68,7.28,0.2
rue_1000-27,0,0.45,8.34,8.63,0.2
rue_1000-27,1,0.45,8.34,8.63,0.2
rue_1000-27,2,0.45,8.34,8.63,0.2
rue_1000-27,3,0.45,8.34,8.63,0.2
rue_1000-27,4,0.45,8.34,8.63,0.2
rue_1000-27,5,0.45,8.34,8.63,0.2
rue_1000-27,6,0.45,8.34,8.63,0.2
rue_1000-27,7,0.45,8.34,8.63,0.2
rue_1000-27,8,0.45,8.34,8.63,0.2
rue_1000-27,9,0.45,8.34,8.63,0.2
rue_1000-28,0,0.64,6.54,7.59,0.19
rue_1000-28,1,0.64,6.54,7.59,0.19
rue_1000-28,2,0.64,6.54,7.59,0.19
rue_1000-28,3,0.64,6.54,7.59,0.19
rue_1000-28,4,0.64,6.54,7.59,0.19
rue_1000-28,5,0.64,6.54,7.59,0.19
rue_1000-28,6,0.64,6.54,7.59,0.19
rue_1000-28,7,0.64,6.54,7.59,0.19
rue_1000-28,8,0.64,6.54,7.59,0.19
rue_1000-28,9,0.64,6.54,7.59,0.19
rue_1000-29,0,0.29,7.69,7.33,0.2
rue_1000-29,1,0.29,7.69,7.33,0.2
rue_1000-29,2,0.29,7.69,7.33,0.2
rue_1000-29,3,0.29,7.69,7.33,0.2
rue_1000-29,4,0.29,7.69,7.33,0.2
rue_1000-29,5,0.29,7.69,7.33,0.2
rue_1000-29,6,0.29,7.69,7.33,0.2
rue_1000-29,7,0.29,7.69,7.33,0.2
rue_1000-29,8,0.29,7.69,7.33,0.2
rue_1000-29,9,0.29,7.69,7.33,0.2
rue_1000-3,0,0.35,7.89,7.64,0.2
rue_1000-3,1,0.35,7.89,7.64,0.2
rue_1000-3,2,0.35,7.89,7.64,0.2
rue_1000-3,3,0.35,7.89,7.64,0.2
rue_1000-3,4,0.35,7.89,7.64,0.2
rue_1000-3,5,0.35,7.89,7.64,0.2
rue_1000-3,6,0.35,7.89,7.64,0.2
rue_1000-3,7,0.35,7.89,7.64,0.2
rue_1000-3,8,0.35,7.89,7.64,0.2
rue_1000-3,9,0.35,7.89,7.64,0.2
rue_1000-30,0,0.62,6.83,7.27,0.21
rue_1000-30,1,0.62,6.83,7.27,0.21
rue_1000-30,2,0.62,6.83,7.27,0.21
rue_1000-30,3,0.62,6.83,7.27,0.21
rue_1000-30,4,0.62,6.83,7.27,0.21
rue_1000-30,5,0.62,6.83,7.27,0.21
rue_1000-30,6,0.62,6.83,7.27,0.21
rue_1000-30,7,0.62,6.83,7.27,0.21
rue_1000-30,8,0.62,6.83,7.27,0.21
rue_1000-30,9,0.62,6.83,7.27,0.21
rue_1000-31,0,0.26,7.86,10.17,0.19
rue_1000-31,1,0.26,7.86,10.17,0.19
rue_1000-31,2,0.26,7.86,10.17,0.19
rue_1000-31,3,0.26,7.86,10.17,0.19
rue_1000-31,4,0.26,7.86,10.17,0.19
rue_1000-31,5,0.26,7.86,10.17,0.19
rue_1000-31,6,0.26,7.86,10.17,0.19
rue_1000-31,7,0.26,7.86,10.17,0.19
rue_1000-31,8,0.26,7.86,10.17,0.19
rue_1000-31,9,0.26,7.86,10.17,0.19
rue_1000-32,0,0.66,8.04,7.13,0.19
rue_1000-32,1,0.66,8.04,7.13,0.19
rue_1000-32,2,0.66,8.04,7.13,0.19
rue_1000-32,3,0.66,8.04,7.13,0.19
rue_1000-32,4,0.66,8.04,7.13,0.19
rue_1000-32,5,0.66,8.04,7.13,0.19
rue_1000-32,6,0.66,8.04,7.13,0.19
rue_1000-32,7,0.66,8.04,7.13,0.19
rue_1000-32,8,0.66,8.04,7.13,0.19
rue_1000-32,9,0.66,8.04,7.13,0.19
rue_1000-33,0,0.43,7.76,11.65,0.2
rue_1000-33,1,0.43,7.76,11.65,0.2
rue_1000-33,2,0.43,7.76,11.65,0.2
rue_1000-33,3,0.43,7.76,11.65,0.2
rue_1000-33,4,0.43,7.76,11.65,0.2
rue_1000-33,5,0.43,7.76,11.65,0.2
rue_1000-33,6,0.43,7.76,11.65,0.2
rue_1000-33,7,0.43,7.76,11.65,0.2
rue_1000-33,8,0.43,7.76,11.65,0.2
rue_1000-33,9,0.43,7.76,11.65,0.2
rue_1000-34,0,0.74,7.94,8.68,0.28
rue_1000-34,1,0.74,7.94,8.68,0.28
rue_1000-34,2,0.74,7.94,8.68,0.28
rue_1000-34,3,0.74,7.94,8.68,0.28
rue_1000-34,4,0.74,7.94,8.68,0.28
rue_1000-34,5,0.74,7.94,8.68,0.28
rue_1000-34,6,0.74,7.94,8.68,0.28
rue_1000-34,7,0.74,7.94,8.68,0.28
rue_1000-34,8,0.74,7.94,8.68,0.28
rue_1000-34,9,0.74,7.94,8.68,0.28
rue_1000-35,0,0.48,7.18,10.76,0.18
rue_1000-35,1,0.48,7.18,10.76,0.18
rue_1000-35,2,0.48,7.18,10.76,0.18
rue_1000-35,3,0.48,7.18,10.76,0.18
rue_1000-35,4,0.48,7.18,10.76,0.18
rue_1000-35,5,0.48,7.18,10.76,0.18
rue_1000-35,6,0.48,7.18,10.76,0.18
rue_1000-35,7,0.48,7.18,10.76,0.18
rue_1000-35,8,0.48,7.18,10.76,0.18
rue_1000-35,9,0.48,7.18,10.76,0.18
rue_1000-36,0,0.54,7.1,8.77,0.19
rue_1000-36,1,0.54,7.1,8.77,0.19
rue_1000-36,2,0.54,7.1,8.77,0.19
rue_1000-36,3,0.54,7.1,8.77,0.19
rue_1000-36,4,0.54,7.1,8.77,0.19
rue_1000-36,5,0.54,7.1,8.77,0.19
rue_1000-36,6,0.54,7.1,8.77,0.19
rue_1000-36,7,0.54,7.1,8.77,0.19
rue_1000-36,8,0.54,7.1,8.77,0.19
rue_1000-36,9,0.54,7.1,8.77,0.19
rue_1000-37,0,0.48,5.79,6.95,0.19
rue_1000-37,1,0.48,5.79,6.95,0.19
rue_1000-37,2,0.48,5.79,6.95,0.19
rue_1000-37,3,0.48,5.79,6.95,0.19
rue_1000-37,4,0.48,5.79,6.95,0.19
rue_1000-37,5,0.48,5.79,6.95,0.19
rue_1000-37,6,0.48,5.79,6.95,0.19
rue_1000-37,7,0.48,5.79,6.95,0.19
rue_1000-37,8,0.48,5.79,6.95,0.19
rue_1000-37,9,0.48,5.79,6.95,0.19
rue_1000-38,0,0.44,5.87,9.72,0.2
rue_1000-38,1,0.44,5.87,9.72,0.2
rue_1000-38,2,0.44,5.87,9.72,0.2
rue_1000-38,3,0.44,5.87,9.72,0.2
rue_1000-38,4,0.44,5.87,9.72,0.2
rue_1000-38,5,0.44,5.87,9.72,0.2
rue_1000-38,6,0.44,5.87,9.72,0.2
rue_1000-38,7,0.44,5.87,9.72,0.2
rue_1000-38,8,0.44,5.87,9.72,0.2
rue_1000-38,9,0.44,5.87,9.72,0.2
rue_1000-39,0,0.76,8.69,7.99,0.19
rue_1000-39,1,0.76,8.69,7.99,0.19
rue_1000-39,2,0.76,8.69,7.99,0.19
rue_1000-39,3,0.76,8.69,7.99,0.19
rue_1000-39,4,0.76,8.69,7.99,0.19
rue_1000-39,5,0.76,8.69,7.99,0.19
rue_1000-39,6,0.76,8.69,7.99,0.19
rue_1000-39,7,0.76,8.69,7.99,0.19
rue_1000-39,8,0.76,8.69,7.99,0.19
rue_1000-39,9,0.76,8.69,7.99,0.19
rue_1000-4,0,0.4,7.35,6.84,0.2
rue_1000-4,1,0.4,7.35,6.84,0.2
rue_1000-4,2,0.4,7.35,6.84,0.2
rue_1000-4,3,0.4,7.35,6.84,0.2
rue_1000-4,4,0.4,7.35,6.84,0.2
rue_1000-4,5,0.4,7.35,6.84,0.2
rue_1000-4,6,0.4,7.35,6.84,0.2
rue_1000-4,7,0.4,7.35,6.84,0.2
rue_1000-4,8,0.4,7.35,6.84,0.2
rue_1000-4,9,0.4,7.35,6.84,0.2
rue_1000-40,0,0.6,7.4,7.11,0.19
rue_1000-40,1,0.6,7.4,7.11,0.19
rue_1000-40,2,0.6,7.4,7.11,0.19
rue_1000-40,3,0.6,7.4,7.11,0.19
rue_1000-40,4,0.6,7.4,7.11,0.19
rue_1000-40,5,0.6,7.4,7.11,0.19
rue_1000-40,6,0.6,7.4,7.11,0.19
rue_1000-40,7,0.6,7.4,7.11,0.19
rue_1000-40,8,0.6,7.4,7.11,0.19
rue_1000-40,9,0.6,7.4,7.11,0.19
rue_1000-41,0,0.57,7.29,7.51,0.21
rue_1000-41,1,0.57,7.29,7.51,0.21
rue_1000-41,2,0.57,7.29,7.51,0.21
rue_1000-41,3,0.57,7.29,7.51,0.21
rue_1000-41,4,0.57,7.29,7.51,0.21
rue_1000-41,5,0.57,7.29,7.51,0.21
rue_1000-41,6,0.57,7.29,7.51,0.21
rue_1000-41,7,0.57,7.29,7.51,0.21
rue_1000-41,8,0.57,7.29,7.51,0.21
rue_1000-41,9,0.57,7.29,7.51,0.21
rue_1000-42,0,0.57,6.47,7.11,0.21
rue_1000-42,1,0.57,6.47,7.11,0.21
rue_1000-42,2,0.57,6.47,7.11,0.21
rue_1000-42,3,0.57,6.47,7.11,0.21
rue_1000-42,4,0.57,6.47,7.11,0.21
rue_1000-42,5,0.57,6.47,7.11,0.21
rue_1000-42,6,0.57,6.47,7.11,0.21
rue_1000-42,7,0.57,6.47,7.11,0.21
rue_1000-42,8,0.57,6.47,7.11,0.21
rue_1000-42,9,0.57,6.47,7.11,0.21
rue_1000-43,0,0.44,7.49,7.3,0.2
rue_1000-43,1,0.44,7.49,7.3,0.2
rue_1000-43,2,0.44,7.49,7.3,0.2
rue_1000-43,3,0.44,7.49,7.3,0.2
rue_1000-43,4,0.44,7.49,7.3,0.2
rue_1000-43,5,0.44,7.49,7.3,0.2
rue_1000-43,6,0.44,7.49,7.3,0.2
rue_1000-43,7,0.44,7.49,7.3,0.2
rue_1000-43,8,0.44,7.49,7.3,0.2
rue_1000-43,9,0.44,7.49,7.3,0.2
rue_1000-44,0,0.63,7.41,7.07,0.22
rue_1000-44,1,0.63,7.41,7.07,0.22
rue_1000-44,2,0.63,7.41,7.07,0.22
rue_1000-44,3,0.63,7.41,7.07,0.22
rue_1000-44,4,0.63,7.41,7.07,0.22
rue_1000-44,5,0.63,7.41,7.07,0.22
rue_1000-44,6,0.63,7.41,7.07,0.22
rue_1000-44,7,0.63,7.41,7.07,0.22
rue_1000-44,8,0.63,7.41,7.07,0.22
rue_1000-44,9,0.63,7.41,7.07,0.22
rue_1000-45,0,0.27,7.34,8.59,0.21
rue_1000-45,1,0.27,7.34,8.59,0.21
rue_1000-45,2,0.27,7.34,8.59,0.21
rue_1000-45,3,0.27,7.34,8.59,0.21
rue_1000-45,4,0.27,7.34,8.59,0.21
rue_1000-45,5,0.27,7.34,8.59,0.21
rue_1000-45,6,0.27,7.34,8.59,0.21
rue_1000-45,7,0.27,7.34,8.59,0.21
rue_1000-45,8,0.27,7.34,8.59,0.21
rue_1000-45,9,0.27,7.34,8.59,0.21
rue_1000-46,0,0.37,5.96,7.93,0.19
rue_1000-46,1,0.37,5.96,7.93,0.19
rue_1000-46,2,0.37,5.96,7.93,0.19
rue_1000-46,3,0.37,5.96,7.93,0.19
rue_1000-46,4,0.37,5.96,7.93,0.19
rue_1000-46,5,0.37,5.96,7.93,0.19
rue_1000-46,6,0.37,5.96,7.93,0.19
rue_1000-46,7,0.37,5.96,7.93,0.19
rue_1000-46,8,0.37,5.96,7.93,0.19
rue_1000-46,9,0.37,5.96,7.93,0.19
rue_1000-47,0,0.36,7.93,7.27,0.2
rue_1000-47,1,0.36,7.93,7.27,0.2
rue_1000-47,2,0.36,7.93,7.27,0.2
rue_1000-47,3,0.36,7.93,7.27,0.2
rue_1000-47,4,0.36,7.93,7.27,0.2
rue_1000-47,5,0.36,7.93,7.27,0.2
rue_1000-47,6,0.36,7.93,7.27,0.2
rue_1000-47,7,0.36,7.93,7.27,0.2
rue_1000-47,8,0.36,7.93,7.27,0.2
rue_1000-47,9,0.36,7.93,7.27,0.2
rue_1000-48,0,0.56,8,9.36,0.18
rue_1000-48,1,0.56,8,9.36,0.18
rue_1000-48,2,0.56,8,9.36,0.18
rue_1000-48,3,0.56,8,9.36,0.18
rue_1000-48,4,0.56,8,9.36,0.18
rue_1000-48,5,0.56,8,9.36,0.18
rue_1000-48,6,0.56,8,9.36,0.18
rue_1000-48,7,0.56,8,9.36,0.18
rue_1000-48,8,0.56,8,9.36,0.18
rue_1000-48,9,0.56,8,9.36,0.18
rue_1000-49,0,0.22,7.23,7.47,0.19
rue_1000-49,1,0.22,7.23,7.47,0.19
rue_1000-49,2,0.22,7.23,7.47,0.19
rue_1000-49,3,0.22,7.23,7.47,0.19
rue_1000-49,4,0.22,7.23,7.47,0.19
rue_1000-49,5,0.22,7.23,7.47,0.19
rue_1000-49,6,0.22,7.23,7.47,0.19
rue_1000-49,7,0.22,7.23,7.47,0.19
rue_1000-49,8,0.22,7.23,7.47,0.19
rue_1000-49,9,0.22,7.23,7.47,0.19
rue_1000-5,0,0.71,9.69,7.69,0.19
rue_1000-5,1,0.71,9.69,7.69,0.19
rue_1000-5,2,0.71,9.69,7.69,0.19
rue_1000-5,3,0.71,9.69,7.69,0.19
rue_1000-5,4,0.71,9.69,7.69,0.19
rue_1000-5,5,0.71,9.69,7.69,0.19
rue_1000-5,6,0.71,9.69,7.69,0.19
rue_1000-5,7,0.71,9.69,7.69,0.19
rue_1000-5,8,0.71,9.69,7.69,0.19
rue_1000-5,9,0.71,9.69,7.69,0.19
rue_1000-50,0,0.64,5.86,6.96,0.2
rue_1000-50,1,0.64,5.86,6.96,0.2
rue_1000-50,2,0.64,5.86,6.96,0.2
rue_1000-50,3,0.64,5.86,6.96,0.2
rue_1000-50,4,0.64,5.86,6.96,0.2
rue_1000-50,5,0.64,5.86,6.96,0.2
rue_1000-50,6,0.64,5.86,6.96,0.2
rue_1000-50,7,0.64,5.86,6.96,0.2
rue_1000-50,8,0.64,5.86,6.96,0.2
rue_1000-50,9,0.64,5.86,6.96,0.2
rue_1000-51,0,0.27,6.87,8.07,0.19
rue_1000-51,1,0.27,6.87,8.07,0.19
rue_1000-51,2,0.27,6.87,8.07,0.19
rue_1000-51,3,0.27,6.87,8.07,0.19
rue_1000-51,4,0.27,6.87,8.07,0.19
rue_1000-51,5,0.27,6.87,8.07,0.19
rue_1000-51,6,0.27,6.87,8.07,0.19
rue_1000-51,7,0.27,6.87,8.07,0.19
rue_1000-51,8,0.27,6.87,8.07,0.19
rue_1000-51,9,0.27,6.87,8.07,0.19
rue_1000-52,0,0.59,8.84,10.03,0.2
rue_1000-52,1,0.59,8.84,10.03,0.2
rue_1000-52,2,0.59,8.84,10.03,0.2
rue_1000-52,3,0.59,8.84,10.03,0.2
rue_1000-52,4,0.59,8.84,10.03,0.2
rue_1000-52,5,0.59,8.84,10.03,0.2
rue_1000-52,6,0.59,8.84,10.03,0.2
rue_1000-52,7,0.59,8.84,10.03,0.2
rue_1000-52,8,0.59,8.84,10.03,0.2
rue_1000-52,9,0.59,8.84,10.03,0.2
rue_1000-53,0,0.65,7.58,10.21,0.19
rue_1000-53,1,0.65,7.58,10.21,0.19
rue_1000-53,2,0.65,7.58,10.21,0.19
rue_1000-53,3,0.65,7.58,10.21,0.19
rue_1000-53,4,0.65,7.58,10.21,0.19
rue_1000-53,5,0.65,7.58,10.21,0.19
rue_1000-53,6,0.65,7.58,10.21,0.19
rue_1000-53,7,0.65,7.58,10.21,0.19
rue_1000-53,8,0.65,7.58,10.21,0.19
rue_1000-53,9,0.65,7.58,10.21,0.19
rue_1000-54,0,0.34,6.29,6.92,0.2
rue_1000-54,1,0.34,6.29,6.92,0.2
rue_1000-54,2,0.34,6.29,6.92,0.2
rue_1000-54,3,0.34,6.29,6.92,0.2
rue_1000-54,4,0.34,6.29,6.92,0.2
rue_1000-54,5,0.34,6.29,6.92,0.2
rue_1000-54,6,0.34,6.29,6.92,0.2
rue_1000-54,7,0.34,6.29,6.92,0.2
rue_1000-54,8,0.34,6.29,6.92,0.2
rue_1000-54,9,0.34,6.29,6.92,0.2
rue_1000-55,0,0.62,7.47,7.14,0.19
rue_1000-55,1,0.62,7.47,7.14,0.19
rue_1000-55,2,0.62,7.47,7.14,0.19
rue_1000-55,3,0.62,7.47,7.14,0.19
rue_1000-55,4,0.62,7.47,7.14,0.19
rue_1000-55,5,0.62,7.47,7.14,0.19
rue_1000-55,6,0.62,7.47,7.14,0.19
rue_1000-55,7,0.62,7.47,7.14,0.19
rue_1000-55,8,0.62,7.47,7.14,0.19
rue_1000-55,9,0.62,7.47,7.14,0.19
rue_1000-56,0,0.41,8.17,7.22,0.19
rue_1000-56,1,0.41,8.17,7.22,0.19
rue_1000-56,2,0.41,8.17,7.22,0.19
rue_1000-56,3,0.41,8.17,7.22,0.19
rue_1000-56,4,0.41,8.17,7.22,0.19
rue_1000-56,5,0.41,8.17,7.22,0.19
rue_1000-56,6,0.41,8.17,7.22,0.19
rue_1000-56,7,0.41,8.17,7.22,0.19
rue_1000-56,8,0.41,8.17,7.22,0.19
rue_1000-56,9,0.41,8.17,7.22,0.19
rue_1000-57,0,0.27,6.59,7.31,0.19
rue_1000-57,1,0.27,6.59,7.31,0.19
rue_1000-57,2,0.27,6.59,7.31,0.19
rue_1000-57,3,0.27,6.59,7.31,0.19
rue_1000-57,4,0.27,6.59,7.31,0.19
rue_1000-57,5,0.27,6.59,7.31,0.19
rue_1000-57,6,0.27,6.59,7.31,0.19
rue_1000-57,7,0.27,6.59,7.31,0.19
rue_1000-57,8,0.27,6.59,7.31,0.19
rue_1000-57,9,0.27,6.59,7.31,0.19
rue_1000-58,0,0.49,8.38,7.54,0.18
