@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute cheap.pattern.time numeric
@attribute cheap.pattern.vertices numeric
@attribute cheap.pattern.edges numeric
@attribute cheap.pattern.loops numeric
@attribute cheap.pattern.meandeg numeric
@attribute cheap.pattern.maxdeg numeric
@attribute cheap.pattern.degisfixed numeric
@attribute cheap.pattern.density numeric
@attribute cheap.target.time numeric
@attribute cheap.target.vertices numeric
@attribute cheap.target.edges numeric
@attribute cheap.target.loops numeric
@attribute cheap.target.meandeg numeric
@attribute cheap.target.maxdeg numeric
@attribute cheap.target.degisfixed numeric
@attribute cheap.target.density numeric
@attribute distance.pattern.time numeric
@attribute distance.pattern.isconnected numeric
@attribute distance.pattern.meandistance numeric
@attribute distance.pattern.maxdistance numeric
@attribute distance.pattern.proportiondistancege2 numeric
@attribute distance.pattern.proportiondistancege3 numeric
@attribute distance.pattern.proportiondistancege4 numeric
@attribute distance.target.time numeric
@attribute distance.target.isconnected numeric
@attribute distance.target.meandistance numeric
@attribute distance.target.maxdistance numeric
@attribute distance.target.proportiondistancege2 numeric
@attribute distance.target.proportiondistancege3 numeric
@attribute distance.target.proportiondistancege4 numeric
@attribute lad.values.removed numeric
@attribute lad.values.removed.percent numeric
@attribute lad.values.removed.min numeric
@attribute lad.values.removed.max numeric
@attribute lad.time numeric

@data
si2_r001_m200.09,1,0,40,43,0,2.15,7,0,0.055128,0,200,443,0,4.43,11,0,0.022261,0,1,4.13846,9,0.92125,0.815,0.63375,3,1,3.69563,7,0.97285,0.8833,0.60545,1332,16.65,0,85,0
si2_r001_m400.00,1,0,80,126,0,3.15,10,0,0.039873,0,400,1631,0,8.155,19,0,0.020439,0,1,3.83323,10,0.948125,0.833438,0.588437,19,1,3.08132,5,0.977113,0.827412,0.267813,1580,4.9375,0,70.25,0
si2_r001_m400.01,1,0,80,118,0,2.95,8,0,0.037342,0,400,1641,0,8.205,18,0,0.020564,0,1,4.00253,8,0.950625,0.847187,0.63375,18,1,3.06729,5,0.976988,0.8249,0.256375,1276,3.9875,0,41,0
si2_r001_m400.02,1,0,80,110,0,2.75,13,0,0.03481,0,400,1636,0,8.18,18,0,0.020501,0,1,4.01013,9,0.953125,0.858437,0.643437,19,1,3.07605,5,0.97705,0.825937,0.263688,2913,9.103125,0,93.75,0
si2_r001_m400.03,1,0,80,122,0,3.05,9,0,0.038608,0,400,1630,0,8.15,20,0,0.020426,0,1,3.94968,8,0.949375,0.844688,0.61875,19,1,3.07711,6,0.977125,0.82545,0.264263,1497,4.678125,0,58.75,0
si2_r001_m400.04,1,0,80,111,0,2.775,7,0,0.035127,0,400,1640,0,8.2,18,0,0.020551,0,1,4.47658,10,0.952812,0.873125,0.720313,18,1,3.06905,5,0.977,0.826,0.25795,573,1.790625,0,28.5,0
si2_r001_m400.05,1,0,80,111,0,2.775,7,0,0.035127,0,400,1640,0,8.2,16,0,0.020551,0,1,4.25411,10,0.952812,0.866875,0.690312,19,1,3.07758,5,0.977,0.8265,0.2644,923,2.884375,0,29.25,0
si2_r001_m400.06,1,0,80,114,0,2.85,6,0,0.036076,0,400,1637,0,8.185,21,0,0.020514,0,1,4.3557,10,0.951875,0.870938,0.709375,19,1,3.07702,5,0.977038,0.825913,0.264962,704,2.2,0,19,0
si2_r001_m400.07,1,0,80,113,0,2.825,10,0,0.03576,0,400,1640,0,8.2,20,0,0.020551,0,1,4.07152,9,0.952187,0.8575,0.652188,19,1,3.07779,6,0.977,0.825562,0.265387,1232,3.85,0,69.25,1
si2_r001_m400.08,1,0,80,124,0,3.1,7,0,0.039241,0,400,1635,0,8.175,19,0,0.020489,0,1,3.93196,8,0.94875,0.846875,0.63375,19,1,3.07609,5,0.977062,0.826838,0.2642,1057,3.303125,0,29,0
si2_r001_m400.09,1,0,80,113,0,2.825,7,0,0.03576,0,400,1630,0,8.15,20,0,0.020426,0,1,4.15158,9,0.952187,0.860625,0.6625,19,1,3.08138,6,0.977125,0.827113,0.267163,1108,3.4625,0,27.75,0
si2_r001_m600.00,1,0,120,220,0,3.66667,9,0,0.030812,0,600,3626,0,12.0867,23,0,0.020178,0,1,3.81555,8,0.961111,0.865278,0.624722,83,1,2.82193,4,0.978189,0.766978,0.073728,374,0.519444,0,14.666667,2
si2_r001_m600.01,1,0,120,211,0,3.51667,10,0,0.029552,0,600,3626,0,12.0867,22,0,0.020178,0,1,3.8923,8,0.962361,0.870833,0.642361,80,1,2.82179,5,0.978189,0.765528,0.075011,612,0.85,0,23.833334,2
si2_r001_m600.02,1,0,120,217,0,3.61667,9,0,0.030392,0,600,3615,0,12.05,23,0,0.020117,0,1,3.80322,7,0.961528,0.863056,0.614306,81,1,2.82497,5,0.97825,0.767289,0.076389,581,0.806944,0,15.666667,2
si2_r001_m600.03,1,0,120,193,0,3.21667,8,0,0.027031,0,600,3622,0,12.0733,24,0,0.020156,0,1,4.15182,9,0.964861,0.884861,0.693472,80,1,2.82578,5,0.978211,0.766506,0.078011,373,0.518056,0,8.666667,3
si2_r001_m600.04,1,0,120,223,0,3.71667,9,0,0.031233,0,600,3640,0,12.1333,24,0,0.020256,0,1,3.73235,8,0.960694,0.857361,0.59375,81,1,2.81774,4,0.978111,0.766094,0.0705,385,0.534722,0,14.333333,2
si2_r001_m600.05,1,0,120,217,0,3.61667,9,0,0.030392,0,600,3621,0,12.07,25,0,0.02015,0,1,3.78964,9,0.961528,0.862361,0.612361,81,1,2.82364,5,0.978217,0.766572,0.075811,597,0.829167,0,15.666667,3
si2_r001_m600.06,1,0,120,185,0,3.08333,10,0,0.02591,0,600,3626,0,12.0867,23,0,0.020178,0,1,4.27983,10,0.965972,0.892222,0.715139,81,1,2.82033,5,0.978189,0.766711,0.072389,449,0.623611,0,22.666666,2
si2_r001_m600.07,1,0,120,210,0,3.5,11,0,0.029412,0,600,3618,0,12.06,21,0,0.020134,0,1,3.88431,8,0.9625,0.868194,0.636389,80,1,2.82592,5,0.978233,0.769167,0.075461,642,0.891667,0,32.5,2
si2_r001_m600.08,1,0,120,199,0,3.31667,10,0,0.027871,0,600,3617,0,12.0567,25,0,0.020128,0,1,4.02885,8,0.964028,0.880139,0.675833,81,1,2.82604,5,0.978239,0.767256,0.077478,439,0.609722,0,25.166666,3
si2_r001_m600.09,1,0,120,213,0,3.55,8,0,0.029832,0,600,3627,0,12.09,22,0,0.020184,0,1,3.90602,8,0.962083,0.871111,0.6525,80,1,2.81903,4,0.978183,0.766828,0.070983,214,0.297222,0,7.833333,2
si2_r005_m200.00,1,0,40,86,0,4.3,8,0,0.110256,0,200,1938,0,19.38,32,0,0.097387,0,1,2.59231,5,0.8675,0.5325,0.14,7,1,2.03759,3,0.8981,0.1343,0,0,0,0,0,0
si2_r005_m200.01,1,0,40,83,0,4.15,7,0,0.10641,0,200,1941,0,19.41,33,0,0.097538,0,1,2.6141,5,0.87125,0.5625,0.135,7,1,2.04317,3,0.89795,0.14,0,0,0,0,0,0
si2_r005_m200.02,1,0,40,96,0,4.8,10,0,0.123077,0,200,1941,0,19.41,32,0,0.097538,0,1,2.48333,5,0.855,0.4825,0.10375,7,1,2.03754,3,0.89795,0.1344,0,0,0,0,0,0
si2_r005_m200.03,1,0,40,80,0,4,8,0,0.102564,0,200,1949,0,19.49,32,0,0.09794,0,1,2.76154,6,0.875,0.5975,0.2125,7,1,2.03548,3,0.89755,0.13275,0,0,0,0,0,0
si2_r005_m200.04,1,0,40,85,0,4.25,8,0,0.108974,0,200,1953,0,19.53,39,0,0.098141,0,1,2.67692,6,0.86875,0.55125,0.1875,7,1,2.03548,3,0.89735,0.13295,0,2,0.025,0,0.5,0
si2_r005_m200.05,1,0,40,96,0,4.8,9,0,0.123077,0,200,1954,0,19.54,31,0,0.098191,0,1,2.43205,4,0.855,0.4725,0.06875,7,1,2.03467,3,0.8973,0.1322,0,0,0,0,0,0
si2_r005_m200.06,1,0,40,89,0,4.45,9,0,0.114103,0,200,1943,0,19.43,34,0,0.097638,0,1,2.57179,5,0.86375,0.515,0.1375,7,1,2.0408,3,0.89785,0.13775,0,0,0,0,0,0
si2_r005_m200.07,1,0,40,85,0,4.25,8,0,0.108974,0,200,1946,0,19.46,32,0,0.097789,0,1,2.67179,5,0.86875,0.55625,0.1825,7,1,2.03683,3,0.8977,0.13395,0,0,0,0,0,0
si2_r005_m200.08,1,0,40,83,0,4.15,8,0,0.10641,0,200,1937,0,19.37,32,0,0.097337,0,1,2.62821,5,0.87125,0.5525,0.155,7,1,2.03613,3,0.89815,0.1328,0,0,0,0,0,0
si2_r005_m200.09,1,0,40,79,0,3.95,9,0,0.101282,0,200,1934,0,19.34,31,0,0.097186,0,1,2.73077,5,0.87625,0.5975,0.195,7,1,2.0408,3,0.8983,0.1373,0,0,0,0,0,0
si2_r005_m400.00,1,0,80,310,0,7.75,14,0,0.098101,0,400,7774,0,38.87,54,0,0.097419,0,1,2.32975,4,0.890625,0.410625,0.011875,57,1,1.9231,3,0.900325,0.020463,0,0,0,0,0,1
si2_r005_m400.01,1,0,80,295,0,7.375,15,0,0.093354,0,400,7773,0,38.865,58,0,0.097406,0,1,2.40222,4,0.895312,0.456562,0.032813,58,1,1.92337,3,0.900338,0.020725,0,0,0,0,0,1
si2_r005_m400.02,1,0,80,322,0,8.05,14,0,0.101899,0,400,7788,0,38.94,55,0,0.097594,0,1,2.31266,4,0.886875,0.395625,0.01375,57,1,1.92139,3,0.90015,0.018938,0,0,0,0,0,1
si2_r005_m400.03,1,0,80,310,0,7.75,13,0,0.098101,0,400,7775,0,38.875,56,0,0.097431,0,1,2.37247,4,0.890625,0.43375,0.030938,58,1,1.92277,3,0.900312,0.02015,0,0,0,0,0,1
si2_r005_m400.04,1,0,80,332,0,8.3,17,0,0.105063,0,400,7774,0,38.87,53,0,0.097419,0,1,2.28291,4,0.88375,0.375312,0.007813,57,1,1.92169,3,0.900325,0.019063,0,0,0,0,0,1
si2_r005_m400.05,1,0,80,333,0,8.325,15,0,0.10538,0,400,7808,0,39.04,58,0,0.097845,0,1,2.26835,4,0.883437,0.365,0.004063,58,1,1.92233,3,0.8999,0.020125,0,0,0,0,0,1
si2_r005_m400.06,1,0,80,324,0,8.1,15,0,0.102532,0,400,7773,0,38.865,56,0,0.097406,0,1,2.29684,4,0.88625,0.387813,0.006563,58,1,1.92188,3,0.900338,0.019238,0,0,0,0,0,1
si2_r005_m400.07,1,0,80,305,0,7.625,14,0,0.096519,0,400,7813,0,39.065,54,0,0.097907,0,1,2.34177,4,0.892188,0.423125,0.009688,57,1,1.92201,3,0.899837,0.019863,0,0,0,0,0,1
si2_r005_m400.08,1,0,80,341,0,8.525,17,0,0.107911,0,400,7799,0,38.995,55,0,0.097732,0,1,2.25854,4,0.880938,0.354375,0.0075,56,1,1.92216,3,0.900012,0.019838,0,0,0,0,0,1
si2_r005_m400.09,1,0,80,356,0,8.9,17,0,0.112658,0,400,7799,0,38.995,59,0,0.097732,0,1,2.22025,4,0.87625,0.326875,0.001875,57,1,1.92231,3,0.900012,0.019988,0,0,0,0,0,1
si2_r005_m600.00,1,0,120,725,0,12.0833,19,0,0.101541,0,600,17555,0,58.5167,81,0,0.097691,1,1,2.15868,4,0.890972,0.257917,0.000139,172,1,1.90509,3,0.900806,0.002772,0,0,0,0,0,4
si2_r005_m600.01,1,0,120,678,0,11.3,21,0,0.094958,0,600,17569,0,58.5633,83,0,0.097769,1,1,2.20994,4,0.8975,0.301806,0.000556,173,1,1.90509,3,0.900728,0.002856,0,0,0,0,0,4
si2_r005_m600.02,1,0,120,689,0,11.4833,21,0,0.096499,0,600,17530,0,58.4333,82,0,0.097552,1,1,2.21527,4,0.895972,0.305694,0.003472,172,1,1.9056,3,0.900944,0.003144,0,0,0,0,0,4
si2_r005_m600.03,1,0,120,708,0,11.8,21,0,0.09916,0,600,17505,0,58.35,79,0,0.097412,1,1,2.18683,3,0.893333,0.283611,0,172,1,1.90548,3,0.901083,0.002883,0,0,0,0,0,4
si2_r005_m600.04,1,0,120,707,0,11.7833,20,0,0.09902,0,600,17543,0,58.4767,82,0,0.097624,1,1,2.18599,4,0.893472,0.2825,0.000139,172,1,1.9051,3,0.900872,0.002722,0,0,0,0,0,3
si2_r005_m600.05,1,0,120,708,0,11.8,20,0,0.09916,0,600,17546,0,58.4867,80,0,0.097641,1,1,2.18319,4,0.893333,0.279861,0.000139,172,1,1.90535,3,0.900856,0.002989,0,0,0,0,0,3
si2_r005_m600.06,1,0,120,707,0,11.7833,20,0,0.09902,0,600,17499,0,58.33,82,0,0.097379,1,1,2.19342,4,0.893472,0.289028,0.000972,173,1,1.90556,3,0.901117,0.002939,0,0,0,0,0,3
si2_r005_m600.07,1,0,120,713,0,11.8833,19,0,0.09986,0,600,17495,0,58.3167,82,0,0.097357,1,1,2.17563,4,0.892639,0.273056,0.000139,172,1,1.90545,3,0.901139,0.0028,0,0,0,0,0,4
si2_r005_m600.08,1,0,120,734,0,12.2333,19,0,0.102801,0,600,17517,0,58.39,80,0,0.097479,1,1,2.1549,3,0.889722,0.255556,0,171,1,1.90559,3,0.901017,0.003067,0,0,0,0,0,4
si2_r005_m600.09,1,0,120,749,0,12.4833,25,0,0.104902,0,600,17530,0,58.4333,80,0,0.097552,1,1,2.15602,4,0.887639,0.258333,0.000417,172,1,1.90536,3,0.900944,0.002906,0,0,0,0,0,4
si2_r01_m200.00,1,0,40,137,0,6.85,12,0,0.175641,0,200,3795,0,37.95,54,0,0.190704,0,1,2.07821,4,0.80375,0.2425,0.005,10,1,1.80975,3,0.80525,0.00045,0,0,0,0,0,0
si2_r01_m200.01,1,0,40,161,0,8.05,14,0,0.20641,0,200,3767,0,37.67,52,0,0.189296,0,1,1.95769,3,0.77375,0.16,0,10,1,1.81146,3,0.80665,0.00075,0,0,0,0,0,0
si2_r01_m200.02,1,0,40,154,0,7.7,13,0,0.197436,0,200,3798,0,37.98,53,0,0.190854,0,1,1.9859,4,0.7825,0.1775,0.00125,10,1,1.80935,3,0.8051,0.0002,0,0,0,0,0,0
si2_r01_m200.03,1,0,40,141,0,7.05,15,0,0.180769,0,200,3788,0,37.88,52,0,0.190352,0,1,2.03205,4,0.79875,0.20625,0.00125,10,1,1.81045,3,0.8056,0.0008,0,0,0,0,0,0
si2_r01_m200.04,1,0,40,143,0,7.15,12,0,0.183333,0,200,3785,0,37.85,53,0,0.190201,0,1,2.04615,4,0.79625,0.2225,0.00125,10,1,1.8103,3,0.80575,0.0005,0,0,0,0,0,0
si2_r01_m200.05,1,0,40,159,0,7.95,14,0,0.203846,0,200,3789,0,37.89,55,0,0.190402,0,1,1.95256,3,0.77625,0.1525,0,10,1,1.80975,3,0.80555,0.00015,0,0,0,0,0,0
si2_r01_m200.06,1,0,40,153,0,7.65,14,0,0.196154,0,200,3780,0,37.8,52,0,0.18995,0,1,1.97308,3,0.78375,0.165,0,10,1,1.8107,3,0.806,0.00065,0,0,0,0,0,0
si2_r01_m200.07,1,0,40,156,0,7.8,13,0,0.2,0,200,3794,0,37.94,56,0,0.190653,0,1,1.97436,4,0.78,0.16875,0.00125,10,1,1.81005,3,0.8053,0.0007,0,0,0,0,0,0
si2_r01_m200.08,1,0,40,157,0,7.85,13,0,0.201282,0,200,3789,0,37.89,54,0,0.190402,0,1,1.97051,3,0.77875,0.1675,0,10,1,1.81,3,0.80555,0.0004,0,0,0,0,0,0
si2_r01_m200.09,1,0,40,163,0,8.15,13,0,0.208974,0,200,3764,0,37.64,50,0,0.189146,0,1,1.92692,3,0.77125,0.1325,0,10,1,1.81141,3,0.8068,0.00055,0,0,0,0,0,0
si2_r01_m400.00,1,0,80,613,0,15.325,22,0,0.193987,0,400,15136,0,75.68,103,0,0.189674,0,1,1.84747,3,0.795937,0.040938,0,72,1,1.81033,2,0.8083,0,0,0,0,0,0,3
si2_r01_m400.01,1,0,80,605,0,15.125,23,0,0.191456,0,400,15188,0,75.94,96,0,0.190326,0,1,1.85411,3,0.798438,0.045,0,72,1,1.80967,2,0.80765,0,0,0,0,0,0,3
si2_r01_m400.02,1,0,80,575,0,14.375,20,0,0.181962,0,400,15164,0,75.82,97,0,0.190025,0,1,1.87057,3,0.807813,0.051875,0,72,1,1.80997,2,0.80795,0,0,0,0,0,0,3
si2_r01_m400.03,1,0,80,630,0,15.75,26,0,0.199367,0,400,15193,0,75.965,99,0,0.190388,0,1,1.83323,3,0.790625,0.032188,0,71,1,1.80961,2,0.807588,0,0,0,0,0,0,3
si2_r01_m400.04,1,0,80,606,0,15.15,24,0,0.191772,0,400,15169,0,75.845,100,0,0.190088,0,1,1.84778,3,0.798125,0.039063,0,73,1,1.80991,2,0.807887,0,0,0,0,0,0,3
si2_r01_m400.05,1,0,80,599,0,14.975,22,0,0.189557,0,400,15144,0,75.72,105,0,0.189774,0,1,1.85759,3,0.800312,0.046563,0,72,1,1.81023,2,0.8082,0,0,0,0,0,0,3
si2_r01_m400.06,1,0,80,569,0,14.225,28,0,0.180063,0,400,15124,0,75.62,97,0,0.189524,0,1,1.88006,3,0.809688,0.059375,0,72,1,1.81048,2,0.80845,0,0,0,0,0,0,3
si2_r01_m400.07,1,0,80,579,0,14.475,23,0,0.183228,0,400,15151,0,75.755,106,0,0.189862,0,1,1.87057,3,0.806562,0.053125,0,73,1,1.81014,2,0.808113,0,0,0,0,0,0,3
si2_r01_m400.08,1,0,80,611,0,15.275,25,0,0.193354,0,400,15167,0,75.835,107,0,0.190063,0,1,1.84968,3,0.796562,0.0425,0,72,1,1.80994,2,0.807913,0,0,0,0,0,0,2
si2_r01_m400.09,1,0,80,607,0,15.175,21,0,0.192089,0,400,15165,0,75.825,97,0,0.190038,0,1,1.83671,3,0.797813,0.028438,0,72,1,1.80996,2,0.807937,0,0,0,0,0,0,3
si2_r01_m600.00,1,0,120,1322,0,22.0333,35,0,0.185154,0,600,34114,0,113.713,141,0,0.189839,2,1,1.82787,3,0.808056,0.012917,0,224,1,1.81016,2,0.808811,0,0,0,0,0,0,8
si2_r01_m600.01,1,0,120,1380,0,23,40,0,0.193277,0,600,34152,0,113.84,149,0,0.19005,2,1,1.81401,3,0.8,0.007222,0,224,1,1.80995,2,0.8086,0,0,0,0,0,0,7
si2_r01_m600.02,1,0,120,1293,0,21.55,32,0,0.181092,0,600,34188,0,113.96,141,0,0.19025,2,1,1.83207,3,0.812083,0.013056,0,224,1,1.80975,2,0.8084,0,0,0,0,0,0,7
si2_r01_m600.03,1,0,120,1350,0,22.5,40,0,0.189076,0,600,34143,0,113.81,140,0,0.19,2,1,1.82031,3,0.804167,0.009306,0,224,1,1.81,2,0.80865,0,0,0,0,0,0,8
si2_r01_m600.04,1,0,120,1389,0,23.15,35,0,0.194538,0,600,34088,0,113.627,150,0,0.189694,2,1,1.81303,3,0.79875,0.0075,0,224,1,1.81031,2,0.808956,0,0,0,0,0,0,6
si2_r01_m600.05,1,0,120,1339,0,22.3167,35,0,0.187535,0,600,34210,0,114.033,144,0,0.190373,2,1,1.82087,3,0.805694,0.008333,0,224,1,1.80963,2,0.808278,0,0,0,0,0,0,8
si2_r01_m600.06,1,0,120,1349,0,22.4833,35,0,0.188936,0,600,34158,0,113.86,142,0,0.190083,2,1,1.82199,3,0.804306,0.010833,0,224,1,1.80992,2,0.808567,0,0,0,0,0,0,8
si2_r01_m600.07,1,0,120,1321,0,22.0167,31,0,0.185014,0,600,34083,0,113.61,141,0,0.189666,2,1,1.82829,3,0.808194,0.013194,0,223,1,1.81033,2,0.808983,0,0,0,0,0,0,8
si2_r01_m600.08,1,0,120,1314,0,21.9,35,0,0.184034,0,600,34166,0,113.887,148,0,0.190128,2,1,1.82801,3,0.809167,0.011944,0,224,1,1.80987,2,0.808522,0,0,0,0,0,0,8
si2_r01_m600.09,1,0,120,1404,0,23.4,35,0,0.196639,0,600,34141,0,113.803,145,0,0.189989,2,1,1.80994,3,0.796667,0.006528,0,224,1,1.81001,2,0.808661,0,0,0,0,0,0,8
si4_b03_m200.00,1,0,80,117,0,2.925,3,0,0.037025,0,200,300,0,3,3,1,0.015075,0,1,14.0123,40,0.950937,0.902813,0.855938,2,1,25.6231,50,0.98,0.96,0.94,0,0,0,0,0
si4_b03_m200.01,1,0,80,117,0,2.925,3,0,0.037025,0,200,300,0,3,3,1,0.015075,0,1,14.0123,40,0.950937,0.902813,0.855938,2,1,25.6231,50,0.98,0.96,0.94,0,0,0,0,0
si4_b03_m200.02,1,0,80,117,0,2.925,3,0,0.037025,0,200,300,0,3,3,1,0.015075,0,1,14.0123,40,0.950937,0.902813,0.855938,2,1,25.6231,50,0.98,0.96,0.94,0,0,0,0,0
si4_b03_m200.03,1,0,80,117,0,2.925,3,0,0.037025,0,200,300,0,3,3,1,0.015075,0,1,14.0123,40,0.950937,0.902813,0.855938,2,1,25.6231,50,0.98,0.96,0.94,0,0,0,0,0
si4_b03_m200.04,1,0,80,117,0,2.925,3,0,0.037025,0,200,300,0,3,3,1,0.015075,0,1,14.0123,40,0.950937,0.902813,0.855938,2,1,25.6231,50,0.98,0.96,0.94,0,0,0,0,0
si4_b03_m200.05,1,0,80,117,0,2.925,3,0,0.037025,0,200,300,0,3,3,1,0.015075,0,1,14.0123,40,0.950937,0.902813,0.855938,2,1,25.6231,50,0.98,0.96,0.94,0,0,0,0,0
si4_b03_m200.06,1,0,80,117,0,2.925,3,0,0.037025,0,200,300,0,3,3,1,0.015075,0,1,14.0123,40,0.950937,0.902813,0.855938,2,1,25.6231,50,0.98,0.96,0.94,0,0,0,0,0
si4_b03_m200.07,1,0,80,117,0,2.925,3,0,0.037025,0,200,300,0,3,3,1,0.015075,0,1,14.0123,40,0.950937,0.902813,0.855938,2,1,25.6231,50,0.98,0.96,0.94,0,0,0,0,0
si4_b03_m200.08,1,0,80,117,0,2.925,3,0,0.037025,0,200,300,0,3,3,1,0.015075,0,1,14.0123,40,0.950937,0.902813,0.855938,2,1,25.6231,50,0.98,0.96,0.94,0,0,0,0,0
si4_b03_m200.09,1,0,80,117,0,2.925,3,0,0.037025,0,200,300,0,3,3,1,0.015075,0,1,14.0123,40,0.950937,0.902813,0.855938,2,1,25.6231,50,0.98,0.96,0.94,0,0,0,0,0
si4_b03_m400.00,1,0,160,237,0,2.9625,3,0,0.018632,0,400,600,0,3,3,1,0.007519,0,1,27.3395,80,0.975234,0.950703,0.926484,9,1,50.6241,100,0.99,0.98,0.97,0,0,0,0,0
si4_b03_m400.01,1,0,160,237,0,2.9625,3,0,0.018632,0,400,600,0,3,3,1,0.007519,0,1,27.3395,80,0.975234,0.950703,0.926484,9,1,50.6241,100,0.99,0.98,0.97,0,0,0,0,0
si4_b03_m400.02,1,0,160,237,0,2.9625,3,0,0.018632,0,400,600,0,3,3,1,0.007519,0,1,27.3395,80,0.975234,0.950703,0.926484,9,1,50.6241,100,0.99,0.98,0.97,0,0,0,0,0
si4_b03_m400.03,1,0,160,237,0,2.9625,3,0,0.018632,0,400,600,0,3,3,1,0.007519,0,1,27.3395,80,0.975234,0.950703,0.926484,9,1,50.6241,100,0.99,0.98,0.97,0,0,0,0,0
si4_b03_m400.04,1,0,160,237,0,2.9625,3,0,0.018632,0,400,600,0,3,3,1,0.007519,0,1,27.3395,80,0.975234,0.950703,0.926484,9,1,50.6241,100,0.99,0.98,0.97,0,0,0,0,0
si4_b03_m400.05,1,0,160,237,0,2.9625,3,0,0.018632,0,400,600,0,3,3,1,0.007519,0,1,27.3395,80,0.975234,0.950703,0.926484,9,1,50.6241,100,0.99,0.98,0.97,0,0,0,0,0
si4_b03_m400.06,1,0,160,237,0,2.9625,3,0,0.018632,0,400,600,0,3,3,1,0.007519,0,1,27.3395,80,0.975234,0.950703,0.926484,9,1,50.6241,100,0.99,0.98,0.97,0,0,0,0,0
si4_b03_m400.07,1,0,160,237,0,2.9625,3,0,0.018632,0,400,600,0,3,3,1,0.007519,0,1,27.3395,80,0.975234,0.950703,0.926484,9,1,50.6241,100,0.99,0.98,0.97,0,0,0,0,0
si4_b03_m400.08,1,0,160,237,0,2.9625,3,0,0.018632,0,400,600,0,3,3,1,0.007519,0,1,27.3395,80,0.975234,0.950703,0.926484,9,1,50.6241,100,0.99,0.98,0.97,0,0,0,0,0
si4_b03_m400.09,1,0,160,237,0,2.9625,3,0,0.018632,0,400,600,0,3,3,1,0.007519,0,1,27.3395,80,0.975234,0.950703,0.926484,9,1,50.6241,100,0.99,0.98,0.97,0,0,0,0,0
si4_b03_m800.00,1,0,320,477,0,2.98125,3,0,0.009346,0,800,1200,0,3,3,1,0.003755,3,1,54.0031,160,0.987559,0.975176,0.962871,61,1,100.625,200,0.995,0.99,0.985,0,0,0,0,0
si4_b03_m800.01,1,0,320,477,0,2.98125,3,0,0.009346,0,800,1200,0,3,3,1,0.003755,3,1,54.0031,160,0.987559,0.975176,0.962871,62,1,100.625,200,0.995,0.99,0.985,0,0,0,0,0
si4_b03_m800.02,1,0,320,477,0,2.98125,3,0,0.009346,0,800,1200,0,3,3,1,0.003755,3,1,54.0031,160,0.987559,0.975176,0.962871,62,1,100.625,200,0.995,0.99,0.985,0,0,0,0,0
si4_b03_m800.03,1,0,320,477,0,2.98125,3,0,0.009346,0,800,1200,0,3,3,1,0.003755,3,1,54.0031,160,0.987559,0.975176,0.962871,62,1,100.625,200,0.995,0.99,0.985,0,0,0,0,0
si4_b03_m800.04,1,0,320,477,0,2.98125,3,0,0.009346,0,800,1200,0,3,3,1,0.003755,3,1,54.0031,160,0.987559,0.975176,0.962871,62,1,100.625,200,0.995,0.99,0.985,0,0,0,0,0
si4_b03_m800.05,1,0,320,477,0,2.98125,3,0,0.009346,0,800,1200,0,3,3,1,0.003755,3,1,54.0031,160,0.987559,0.975176,0.962871,62,1,100.625,200,0.995,0.99,0.985,0,0,0,0,0
si4_b03_m800.06,1,0,320,477,0,2.98125,3,0,0.009346,0,800,1200,0,3,3,1,0.003755,3,1,54.0031,160,0.987559,0.975176,0.962871,62,1,100.625,200,0.995,0.99,0.985,0,0,0,0,0
si4_b03_m800.07,1,0,320,477,0,2.98125,3,0,0.009346,0,800,1200,0,3,3,1,0.003755,3,1,54.0031,160,0.987559,0.975176,0.962871,62,1,100.625,200,0.995,0.99,0.985,0,0,0,0,0
si4_b03_m800.08,1,0,320,477,0,2.98125,3,0,0.009346,0,800,1200,0,3,3,1,0.003755,3,1,54.0031,160,0.987559,0.975176,0.962871,61,1,100.625,200,0.995,0.99,0.985,0,0,0,0,0
si4_b03_m800.09,1,0,320,477,0,2.98125,3,0,0.009346,0,800,1200,0,3,3,1,0.003755,3,1,54.0031,160,0.987559,0.975176,0.962871,61,1,100.625,200,0.995,0.99,0.985,0,0,0,0,0
si4_b03m_m200.00,1,0,80,98,0,2.45,9,0,0.031013,0,200,300,0,3,11,0,0.015075,0,1,4.64778,8,0.956875,0.888437,0.764687,2,1,5.7992,12,0.98,0.9471,0.88165,7795,48.71875,2.5,99.5,0
si4_b03m_m200.01,1,0,80,97,0,2.425,14,0,0.030696,0,200,299,0,2.99,14,0,0.015025,0,1,4.44652,8,0.957187,0.854688,0.706875,2,1,5.65146,13,0.98005,0.94535,0.8754,10650,66.5625,3,99.5,0
si4_b03m_m200.02,1,0,80,97,0,2.425,12,0,0.030696,0,200,300,0,3,12,0,0.015075,0,1,4.13639,6,0.957187,0.868437,0.697812,2,1,5.60573,13,0.98,0.94595,0.87205,9415,58.84375,4.5,99.5,0
si4_b03m_m200.03,1,0,80,95,0,2.375,9,0,0.030063,0,200,299,0,2.99,9,0,0.015025,0,1,5.11519,8,0.957812,0.895625,0.800625,2,1,5.95271,13,0.98005,0.94895,0.88835,7498,46.8625,0,99,0
