@RELATION FEATURE_COSTS_CSP-MZN-2013

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE static NUMERIC
@ATTRIBUTE dynamic NUMERIC

@DATA
nsp/nsp_1.mzn_AND_nsp/period_14/80.dzn,1,4.47,2.08
nsp/nsp_1.mzn_AND_nsp/period_14/26.dzn,1,4.39,2.08
nsp/nsp_1.mzn_AND_nsp/period_14/54.dzn,1,4.38,2.07
nsp/nsp_1.mzn_AND_nsp/period_14/13.dzn,1,2.93,2.05
nsp/nsp_1.mzn_AND_nsp/period_14/59.dzn,1,4.37,2.06
nsp/nsp_1.mzn_AND_nsp/period_14/5.dzn,1,4.27,2.07
nsp/nsp_1.mzn_AND_nsp/period_14/40.dzn,1,4.37,2.07
nsp/nsp_1.mzn_AND_nsp/period_14/94.dzn,1,4.48,2.07
nsp/nsp_1.mzn_AND_nsp/period_14/28.dzn,1,4.37,2.07
nsp/nsp_1.mzn_AND_nsp/period_14/41.dzn,1,4.37,2.06
nsp/nsp_1.mzn_AND_nsp/period_14/33.dzn,1,4.31,2.08
nsp/nsp_1.mzn_AND_nsp/period_14/9.dzn,1,1.68,2.06
nsp/nsp_1.mzn_AND_nsp/period_14/78.dzn,1,4.47,2.08
nsp/nsp_1.mzn_AND_nsp/period_14/68.dzn,1,4.46,2.09
nsp/nsp_1.mzn_AND_nsp/period_14/75.dzn,1,4.47,2.09
nsp/nsp_1.mzn_AND_nsp/period_14/79.dzn,1,4.47,2.09
nsp/nsp_1.mzn_AND_nsp/period_14/83.dzn,1,4.47,2.09
nsp/nsp_1.mzn_AND_nsp/period_14/29.dzn,1,4.41,2.07
nsp/nsp_1.mzn_AND_nsp/period_14/61.dzn,1,4.47,2.06
nsp/nsp_1.mzn_AND_nsp/period_14/8.dzn,1,4.26,2.05
nsp/nsp_1.mzn_AND_nsp/period_14/23.dzn,1,4.36,2.08
nsp/nsp_1.mzn_AND_nsp/period_14/25.dzn,1,4.42,2.06
nsp/nsp_1.mzn_AND_nsp/period_14/21.dzn,1,4.38,2.06
nsp/nsp_1.mzn_AND_nsp/period_14/85.dzn,1,4.48,2.06
nsp/nsp_1.mzn_AND_nsp/period_14/50.dzn,1,4.42,2.08
nsp/nsp_1.mzn_AND_nsp/period_14/12.dzn,1,3.57,2.07
nsp/nsp_1.mzn_AND_nsp/period_14/44.dzn,1,4.37,2.07
nsp/nsp_1.mzn_AND_nsp/period_14/81.dzn,1,4.46,2.08
nsp/nsp_1.mzn_AND_nsp/period_14/77.dzn,1,4.46,2.07
nsp/nsp_1.mzn_AND_nsp/period_14/18.dzn,1,4.26,2.06
nsp/nsp_1.mzn_AND_nsp/period_14/37.dzn,1,4.33,2.06
nsp/nsp_1.mzn_AND_nsp/period_14/52.dzn,1,4.33,2.07
nsp/nsp_1.mzn_AND_nsp/period_14/36.dzn,1,4.42,2.06
nsp/nsp_1.mzn_AND_nsp/period_14/74.dzn,1,4.46,2.08
nsp/nsp_1.mzn_AND_nsp/period_14/98.dzn,1,4.47,2.08
nsp/nsp_1.mzn_AND_nsp/period_14/73.dzn,1,4.46,2.08
nsp/nsp_1.mzn_AND_nsp/period_14/66.dzn,1,4.47,2.07
nsp/nsp_1.mzn_AND_nsp/period_14/86.dzn,1,4.47,2.07
nsp/nsp_1.mzn_AND_nsp/period_14/65.dzn,1,4.46,2.09
nsp/nsp_1.mzn_AND_nsp/period_14/22.dzn,1,4.36,2.07
nsp/nsp_1.mzn_AND_nsp/period_14/4.dzn,1,2.91,2.07
nsp/nsp_1.mzn_AND_nsp/period_14/99.dzn,1,4.47,2.08
nsp/nsp_1.mzn_AND_nsp/period_14/57.dzn,1,4.33,2.08
nsp/nsp_1.mzn_AND_nsp/period_14/84.dzn,1,4.48,2.08
nsp/nsp_1.mzn_AND_nsp/period_14/92.dzn,1,4.46,2.08
nsp/nsp_1.mzn_AND_nsp/period_14/30.dzn,1,4.38,2.06
nsp/nsp_1.mzn_AND_nsp/period_14/69.dzn,1,4.48,2.07
nsp/nsp_1.mzn_AND_nsp/period_14/10.dzn,1,4.26,2.06
nsp/nsp_1.mzn_AND_nsp/period_14/51.dzn,1,4.35,2.07
nsp/nsp_1.mzn_AND_nsp/period_14/55.dzn,1,4.38,2.05
nsp/nsp_1.mzn_AND_nsp/period_14/53.dzn,1,4.38,2.07
nsp/nsp_1.mzn_AND_nsp/period_14/60.dzn,1,4.32,2.07
nsp/nsp_1.mzn_AND_nsp/period_14/24.dzn,1,4.31,2.06
nsp/nsp_1.mzn_AND_nsp/period_14/15.dzn,1,4.24,2.07
nsp/nsp_1.mzn_AND_nsp/period_14/35.dzn,1,4.44,2.07
nsp/nsp_1.mzn_AND_nsp/period_14/95.dzn,1,4.46,2.08
nsp/nsp_1.mzn_AND_nsp/period_14/64.dzn,1,4.46,2.08
nsp/nsp_1.mzn_AND_nsp/period_14/6.dzn,1,2.94,2.06
nsp/nsp_1.mzn_AND_nsp/period_14/31.dzn,1,4.41,2.06
nsp/nsp_1.mzn_AND_nsp/period_14/89.dzn,1,4.47,2.08
nsp/nsp_1.mzn_AND_nsp/period_14/38.dzn,1,4.35,2.08
nsp/nsp_1.mzn_AND_nsp/period_28/69.dzn,1,10.7,2.11
nsp/nsp_1.mzn_AND_nsp/period_14/97.dzn,1,4.47,2.09
normalized-super-queens-2.xml.mzn_AND_NODATA,1,143.02,2.55
normalized-rand-2-50-23-587-230-fcd-50_ext.xml.mzn_AND_NODATA,1,610.65,2.3
normalized-rand-2-50-23-587-230-fcd-46_ext.xml.mzn_AND_NODATA,1,629.23,2.32
normalized-rand-2-50-23-587-230-fcd-5_ext.xml.mzn_AND_NODATA,1,602.04,2.33
normalized-rand-2-50-23-587-230-fcd-45_ext.xml.mzn_AND_NODATA,1,647.22,2.34
golfers/golfers1.mzn_AND_golfers/golfers_8_4_5.dzn,1,127.8,2.75
golfers/golfers2.mzn_AND_golfers/golfers_5_3_6.dzn,1,131.26,2.28
nsp/nsp_2.mzn_AND_nsp/period_28/11.dzn,1,83.23,2.3
bibd/bibd.mzn_AND_bibd/25_05_01.dzn,1,160.49,2.38
nmseq/nmseq.mzn_AND_nmseq/100.dzn,1,129.99,2.3
nsp/nsp_2.mzn_AND_nsp/period_28/17.dzn,1,94.33,2.34
normalized-rand-2-50-23-587-230-fcd-48_ext.xml.mzn_AND_NODATA,1,636.24,2.33
nsp/nsp_2.mzn_AND_nsp/period_28/14.dzn,1,120.27,2.39
nsp/nsp_2.mzn_AND_nsp/period_28/1.dzn,1,119.63,2.38
nsp/nsp_2.mzn_AND_nsp/period_28/2.dzn,1,119.62,2.37
nsp/nsp_2.mzn_AND_nsp/period_28/7.dzn,1,132.23,2.39
normalized-rand-27-27-351-163-56021_ext.xml.mzn_AND_NODATA,1,513.34,2.29
normalized-rand-27-27-351-163-59021_ext.xml.mzn_AND_NODATA,1,512.62,2.3
normalized-rand-27-27-351-163-55021_ext.xml.mzn_AND_NODATA,1,514.84,2.3
normalized-rand-27-27-351-163-54021_ext.xml.mzn_AND_NODATA,1,508.57,2.29
bibd/bibd.mzn_AND_bibd/19_03_01.dzn,1,251.19,2.45
nsp/nsp_2.mzn_AND_nsp/period_28/56.dzn,1,211.07,2.51
nsp/nsp_2.mzn_AND_nsp/period_28/47.dzn,1,213.97,2.5
normalized-rand-2-50-23-587-230-fcd-43_ext.xml.mzn_AND_NODATA,1,690.69,2.34
normalized-rand-27-27-351-163-63021_ext.xml.mzn_AND_NODATA,1,510.47,2.29
normalized-rand-2-50-23-587-230-fcd-49_ext.xml.mzn_AND_NODATA,1,658.93,2.32
nsp/nsp_2.mzn_AND_nsp/period_28/45.dzn,1,230.77,2.51
nsp/nsp_2.mzn_AND_nsp/period_28/42.dzn,1,230.01,2.51
normalized-super-queens-4.xml.mzn_AND_NODATA,1,289.02,2.79
normalized-rand-27-27-351-163-58021_ext.xml.mzn_AND_NODATA,1,509.37,2.29
normalized-rand-27-27-351-163-57021_ext.xml.mzn_AND_NODATA,1,511.42,2.29
nsp/nsp_2.mzn_AND_nsp/period_28/49.dzn,1,229.45,2.52
nsp/nsp_2.mzn_AND_nsp/period_28/43.dzn,1,230.05,2.52
normalized-rand-2-50-23-587-230-fcd-44_ext.xml.mzn_AND_NODATA,1,677.05,2.33
normalized-rand-27-27-351-163-61021_ext.xml.mzn_AND_NODATA,1,510.45,2.28
nsp/nsp_2.mzn_AND_nsp/period_28/48.dzn,1,230.12,2.53
normalized-rand-27-27-351-163-62021_ext.xml.mzn_AND_NODATA,1,517.43,2.29
normalized-ssa-6288-047_ext.xml.mzn_AND_NODATA,1,367.44,2.52
nsp/nsp_2.mzn_AND_nsp/period_28/19.dzn,1,95.04,2.33
normalized-robin16.xml.mzn_AND_NODATA,1,506.44,2.36
nsp/nsp_2.mzn_AND_nsp/period_28/13.dzn,1,119.29,2.37
nsp/nsp_2.mzn_AND_nsp/period_28/3.dzn,1,119.98,2.37
nsp/nsp_2.mzn_AND_nsp/period_28/36.dzn,1,268.74,2.58
nsp/nsp_2.mzn_AND_nsp/period_28/46.dzn,1,177.71,2.46
nsp/nsp_2.mzn_AND_nsp/test.dzn,1,0.54,2.04
normalized-rand-2-50-23-587-230-fcd-47_ext.xml.mzn_AND_NODATA,1,682.97,2.34
normalized-rand-2-50-23-587-230-fcd-4_ext.xml.mzn_AND_NODATA,1,628.39,2.32
nsp/nsp_2.mzn_AND_nsp/period_28/29.dzn,1,268.35,2.57
normalized-rand-2-50-23-587-230-fcd-8_ext.xml.mzn_AND_NODATA,1,611.34,2.33
normalized-rand-2-50-23-587-230-fcd-7_ext.xml.mzn_AND_NODATA,1,637.01,2.31
nsp/nsp_2.mzn_AND_nsp/period_28/6.dzn,1,82.87,2.31
nsp/nsp_2.mzn_AND_nsp/period_28/20.dzn,1,134.26,2.39
normalized-rand-2-50-23-587-230-fcd-9_ext.xml.mzn_AND_NODATA,1,641.08,2.34
nsp/nsp_2.mzn_AND_nsp/period_14/14.dzn,1,24.93,2.18
nsp/nsp_2.mzn_AND_nsp/period_28/8.dzn,1,119.58,2.37
normalized-rand-2-50-23-587-230-fcd-6_ext.xml.mzn_AND_NODATA,1,657.23,2.33
nsp/nsp_2.mzn_AND_nsp/period_28/16.dzn,1,118.55,2.39
nsp/nsp_2.mzn_AND_nsp/period_14/17.dzn,1,21.69,2.17
normalized-super-os-taillard-20-15.xml.mzn_AND_NODATA,1,649.78,2.97
nsp/nsp_2.mzn_AND_nsp/period_28/5.dzn,1,119.9,2.38
normalized-super-os-taillard-20-21.xml.mzn_AND_NODATA,1,652.08,2.95
normalized-super-os-taillard-20-26.xml.mzn_AND_NODATA,1,658.29,2.98
normalized-super-os-taillard-20-24.xml.mzn_AND_NODATA,1,655.73,2.95
normalized-super-os-taillard-20-27.xml.mzn_AND_NODATA,1,655.8,2.96
nsp/nsp_2.mzn_AND_nsp/period_14/7.dzn,1,34.7,2.2
nsp/nsp_2.mzn_AND_nsp/period_28/12.dzn,1,94.94,2.34
nsp/nsp_2.mzn_AND_nsp/period_14/2.dzn,1,21.62,2.16
normalized-super-os-taillard-20-6.xml.mzn_AND_NODATA,1,661.52,2.97
normalized-super-os-taillard-20-1.xml.mzn_AND_NODATA,1,644.67,2.98
nsp/nsp_2.mzn_AND_nsp/period_28/15.dzn,1,118.4,2.37
normalized-super-queens-6.xml.mzn_AND_NODATA,1,679.47,3.28
nsp/nsp_2.mzn_AND_nsp/period_28/9.dzn,1,119.52,2.38
nsp/nsp_2.mzn_AND_nsp/period_14/34.dzn,1,35,2.21
nsp/nsp_2.mzn_AND_nsp/period_28/27.dzn,1,269.29,2.57
nsp/nsp_2.mzn_AND_nsp/period_28/4.dzn,1,120.2,2.38
normalized-super-os-taillard-20-22.xml.mzn_AND_NODATA,1,655.83,2.95
normalized-super-os-taillard-20-8.xml.mzn_AND_NODATA,1,661.83,2.98
normalized-super-os-taillard-20-19.xml.mzn_AND_NODATA,1,656.54,2.96
normalized-super-os-taillard-20-18.xml.mzn_AND_NODATA,1,647.45,2.98
normalized-super-os-taillard-20-28.xml.mzn_AND_NODATA,1,653.14,2.95
nsp/nsp_2.mzn_AND_nsp/period_14/42.dzn,1,55.3,2.26
nsp/nsp_2.mzn_AND_nsp/period_28/58.dzn,1,268.12,2.56
normalized-super-os-taillard-20-29.xml.mzn_AND_NODATA,1,657.75,2.98
normalized-super-os-taillard-20-20.xml.mzn_AND_NODATA,1,660.75,2.97
normalized-super-os-taillard-20-30.xml.mzn_AND_NODATA,1,648.66,2.96
nsp/nsp_2.mzn_AND_nsp/period_28/18.dzn,1,121.9,2.38
nsp/nsp_2.mzn_AND_nsp/period_14/11.dzn,1,21.71,2.15
normalized-super-os-taillard-20-14.xml.mzn_AND_NODATA,1,651.24,2.95
normalized-super-os-taillard-20-16.xml.mzn_AND_NODATA,1,648.34,2.98
nsp/nsp_2.mzn_AND_nsp/period_28/54.dzn,1,230.51,2.51
normalized-super-os-taillard-20-12.xml.mzn_AND_NODATA,1,654.41,2.96
nsp/nsp_2.mzn_AND_nsp/period_28/32.dzn,1,269.13,2.57
normalized-super-os-taillard-20-5.xml.mzn_AND_NODATA,1,661.15,2.95
nsp/nsp_2.mzn_AND_nsp/period_14/36.dzn,1,69.54,2.29
nsp/nsp_2.mzn_AND_nsp/period_14/29.dzn,1,69.77,2.28
normalized-super-os-taillard-20-11.xml.mzn_AND_NODATA,1,655.28,2.96
nsp/nsp_2.mzn_AND_nsp/period_14/27.dzn,1,69.62,2.28
nsp/nsp_2.mzn_AND_nsp/period_14/1.dzn,1,25.02,2.19
normalized-super-os-taillard-20-10.xml.mzn_AND_NODATA,1,654.24,2.96
nsp/nsp_2.mzn_AND_nsp/period_28/59.dzn,1,228.39,2.53
nsp/nsp_2.mzn_AND_nsp/period_14/20.dzn,1,21.82,2.15
normalized-super-os-taillard-20-17.xml.mzn_AND_NODATA,1,656.33,2.97
normalized-super-os-taillard-20-23.xml.mzn_AND_NODATA,1,644.82,2.95
nsp/nsp_2.mzn_AND_nsp/period_14/45.dzn,1,46.67,2.23
nsp/nsp_2.mzn_AND_nsp/period_14/47.dzn,1,46.42,2.23
normalized-super-os-taillard-20-4.xml.mzn_AND_NODATA,1,660.07,2.96
normalized-super-os-taillard-20-13.xml.mzn_AND_NODATA,1,655.93,2.97
nsp/nsp_2.mzn_AND_nsp/period_14/56.dzn,1,55.01,2.26
normalized-super-os-taillard-20-7.xml.mzn_AND_NODATA,1,654.9,2.98
nsp/nsp_2.mzn_AND_nsp/period_14/32.dzn,1,46.46,2.24
nsp/nsp_2.mzn_AND_nsp/period_14/13.dzn,1,21.75,2.16
normalized-super-os-taillard-20-3.xml.mzn_AND_NODATA,1,655.97,2.96
nsp/nsp_2.mzn_AND_nsp/period_28/41.dzn,1,212.83,2.51
nsp/nsp_2.mzn_AND_nsp/period_14/43.dzn,1,59.56,2.26
nsp/nsp_2.mzn_AND_nsp/period_14/19.dzn,1,25.08,2.16
nsp/nsp_2.mzn_AND_nsp/period_14/48.dzn,1,59.69,2.26
nsp/nsp_2.mzn_AND_nsp/period_28/51.dzn,1,213.34,2.49
nsp/nsp_2.mzn_AND_nsp/period_14/49.dzn,1,59.76,2.25
nsp/nsp_2.mzn_AND_nsp/period_28/52.dzn,1,178.12,2.47
nsp/nsp_2.mzn_AND_nsp/period_14/46.dzn,1,46.6,2.23
normalized-super-os-taillard-20-25.xml.mzn_AND_NODATA,1,651.64,2.98
nsp/nsp_2.mzn_AND_nsp/period_14/82.dzn,1,86.11,2.31
nsp/nsp_2.mzn_AND_nsp/period_14/62.dzn,1,85.55,2.3
nsp/nsp_2.mzn_AND_nsp/period_14/3.dzn,1,31.17,2.18
nsp/nsp_2.mzn_AND_nsp/period_14/76.dzn,1,85.86,2.32
nsp/nsp_2.mzn_AND_nsp/period_14/16.dzn,1,31.21,2.18
nsp/nsp_2.mzn_AND_nsp/period_14/8.dzn,1,31.16,2.19
nsp/nsp_2.mzn_AND_nsp/period_14/89.dzn,1,85.56,2.31
nsp/nsp_2.mzn_AND_nsp/period_28/33.dzn,1,211.47,2.5
nsp/nsp_2.mzn_AND_nsp/period_14/63.dzn,1,85.45,2.32
nsp/nsp_2.mzn_AND_nsp/period_14/100.dzn,1,85.85,2.3
nsp/nsp_2.mzn_AND_nsp/period_14/33.dzn,1,46.5,2.23
nsp/nsp_2.mzn_AND_nsp/period_14/58.dzn,1,69.19,2.29
nsp/nsp_2.mzn_AND_nsp/period_14/30.dzn,1,60,2.26
nsp/nsp_2.mzn_AND_nsp/period_14/9.dzn,1,16.06,2.14
nsp/nsp_2.mzn_AND_nsp/period_14/72.dzn,1,85.66,2.31
nsp/nsp_2.mzn_AND_nsp/period_14/54.dzn,1,59.71,2.27
nsp/nsp_2.mzn_AND_nsp/period_28/10.dzn,1,119.72,2.37
nsp/nsp_2.mzn_AND_nsp/period_14/6.dzn,1,21.82,2.16
nsp/nsp_2.mzn_AND_nsp/period_14/41.dzn,1,55.57,2.26
normalized-super-os-taillard-20-9.xml.mzn_AND_NODATA,1,659.3,2.97
nsp/nsp_2.mzn_AND_nsp/period_14/59.dzn,1,59.66,2.24
nsp/nsp_2.mzn_AND_nsp/period_28/30.dzn,1,266.37,2.56
nsp/nsp_2.mzn_AND_nsp/period_14/5.dzn,1,31.36,2.19
nsp/nsp_2.mzn_AND_nsp/period_14/4.dzn,1,21.7,2.17
prop_stress/prop_stress.mzn_AND_prop_stress/0200.dzn,1,5.21,5.01
nsp/nsp_2.mzn_AND_nsp/period_14/96.dzn,1,85.71,2.32
nsp/nsp_2.mzn_AND_nsp/period_14/40.dzn,1,59.51,2.27
nsp/nsp_2.mzn_AND_nsp/period_14/12.dzn,1,25.02,2.16
nsp/nsp_2.mzn_AND_nsp/period_14/15.dzn,1,31.35,2.2
nsp/nsp_2.mzn_AND_nsp/period_14/51.dzn,1,55.11,2.25
quasigroup7/quasigroup7.mzn_AND_quasigroup7/11.dzn,1,4.41,2.04
quasigroup7/quasigroup7.mzn_AND_quasigroup7/14.dzn,1,5.35,2.06
nsp/nsp_2.mzn_AND_nsp/period_14/18.dzn,1,31.12,2.19
nsp/nsp_2.mzn_AND_nsp/period_14/93.dzn,1,85.73,2.3
nsp/nsp_2.mzn_AND_nsp/period_14/71.dzn,1,85.7,2.32
prop_stress/prop_stress.mzn_AND_prop_stress/0300.dzn,1,6.85,5.02
nsp/nsp_2.mzn_AND_nsp/period_14/83.dzn,1,85.42,2.32
nsp/nsp_2.mzn_AND_nsp/period_14/52.dzn,1,47.04,2.23
nsp/nsp_2.mzn_AND_nsp/period_14/60.dzn,1,46.34,2.24
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp19_true.dzn,1,0.56,2.06
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp25_false.dzn,1,1.3,2.06
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp17_false.dzn,1,0.34,2.05
nsp/nsp_2.mzn_AND_nsp/period_28/63.dzn,1,330.6,2.59
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp23_false.dzn,1,0.94,2.06
nsp/nsp_2.mzn_AND_nsp/period_14/35.dzn,1,75.1,2.3
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp21_false.dzn,1,0.68,2.05
quasigroup7/quasigroup7.mzn_AND_quasigroup7/10.dzn,1,4.25,2.04
quasigroup7/quasigroup7.mzn_AND_quasigroup7/13.dzn,1,4.93,2.06
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp24_false.dzn,1,1.11,2.06
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp27_false.dzn,1,1.76,2.06
nsp/nsp_2.mzn_AND_nsp/period_14/87.dzn,1,85.64,2.31
nsp/nsp_2.mzn_AND_nsp/period_28/40.dzn,1,268.5,2.58
nsp/nsp_2.mzn_AND_nsp/period_14/21.dzn,1,59.91,2.26
nsp/nsp_2.mzn_AND_nsp/period_28/34.dzn,1,331.81,2.63
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp29_false.dzn,1,2.33,2.07
nsp/nsp_2.mzn_AND_nsp/period_28/96.dzn,1,328.35,2.61
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp20_true.dzn,1,0.69,2.04
nsp/nsp_2.mzn_AND_nsp/period_28/89.dzn,1,331.98,2.6
prop_stress/prop_stress.mzn_AND_prop_stress/0400.dzn,1,9.23,5.01
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp22_true.dzn,1,0.95,2.04
nsp/nsp_2.mzn_AND_nsp/period_28/72.dzn,1,328.01,2.63
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp25_true.dzn,1,1.49,2.07
nsp/nsp_2.mzn_AND_nsp/period_28/62.dzn,1,329.34,2.6
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp24_true.dzn,1,1.29,2.07
nsp/nsp_2.mzn_AND_nsp/period_28/100.dzn,1,330.81,2.61
quasigroup7/quasigroup7.mzn_AND_quasigroup7/12.dzn,1,4.59,2.05
nsp/nsp_2.mzn_AND_nsp/period_28/76.dzn,1,330.4,2.6
search_stress2/search_stress2.mzn_AND_search_stress2/06_05.dzn,1,0,2.03
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp20_false.dzn,1,0.59,2.05
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp26_false.dzn,1,1.5,2.06
queens/queens.mzn_AND_queens/200.dzn,1,7.23,2.33
nsp/nsp_2.mzn_AND_nsp/period_28/82.dzn,1,328.3,2.6
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp30_false.dzn,1,2.68,2.07
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp29_true.dzn,1,2.65,2.08
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp28_false.dzn,1,2.03,2.06
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp18_false.dzn,1,0.38,2.06
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp28_true.dzn,1,2.33,2.06
prop_stress/prop_stress.mzn_AND_prop_stress/0500.dzn,1,12.64,5.03
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp21_true.dzn,1,0.79,2.06
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp17_true.dzn,1,0.41,2.05
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp19_false.dzn,1,0.48,2.04
search_stress2/search_stress2.mzn_AND_search_stress2/06_06.dzn,1,0.01,2.02
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp27_true.dzn,1,2,2.08
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp30_true.dzn,1,3.52,2.07
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp26_true.dzn,1,1.76,2.06
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp18_true.dzn,1,0.5,2.05
nsp/nsp_2.mzn_AND_nsp/period_28/71.dzn,1,332.42,2.62
nsp/nsp_2.mzn_AND_nsp/period_28/83.dzn,1,328.49,2.62
nsp/nsp_2.mzn_AND_nsp/period_14/39.dzn,1,75.23,2.29
steiner-triples/steiner-triples.mzn_AND_steiner-triples/13.dzn,1,0.13,2.03
nsp/nsp_2.mzn_AND_nsp/period_28/93.dzn,1,330.95,2.61
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp23_true.dzn,1,1.11,2.04
nsp/nsp_2.mzn_AND_nsp/period_14/10.dzn,1,31.24,2.2
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp22_false.dzn,1,0.8,2.06
nsp/nsp_2.mzn_AND_nsp/period_28/60.dzn,1,230.26,2.52
nsp/nsp_2.mzn_AND_nsp/period_14/80.dzn,1,85.57,2.32
steiner-triples/steiner-triples.mzn_AND_steiner-triples/19.dzn,1,2.52,2.08
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07200_2600_100.dzn,1,1.78,2.07
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12800_2600_100.dzn,1,1.79,2.08
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05100_2600_100.dzn,1,1.78,2.08
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06100_2600_100.dzn,1,1.78,2.07
nsp/nsp_2.mzn_AND_nsp/period_28/35.dzn,1,287.59,2.58
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07900_2600_100.dzn,1,1.78,2.06
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13600_2600_100.dzn,1,1.79,2.07
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08400_2600_100.dzn,1,1.79,2.07
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05600_2600_100.dzn,1,1.77,2.07
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19900_2600_100.dzn,1,1.78,2.06
nsp/nsp_2.mzn_AND_nsp/period_14/28.dzn,1,59.97,2.26
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13500_2600_100.dzn,1,1.76,2.08
prop_stress/prop_stress.mzn_AND_prop_stress/0700.dzn,1,22.08,5.05
nsp/nsp_2.mzn_AND_nsp/period_14/37.dzn,1,46.44,2.23
prop_stress/prop_stress.mzn_AND_prop_stress/0600.dzn,1,16.75,5.03
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07000_2600_100.dzn,1,1.79,2.07
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11500_2600_100.dzn,1,1.76,2.08
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12500_2600_100.dzn,1,1.78,2.05
nsp/nsp_2.mzn_AND_nsp/period_28/87.dzn,1,331.92,2.6
nsp/nsp_2.mzn_AND_nsp/period_14/90.dzn,1,85.6,2.32
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16400_2600_100.dzn,1,1.76,2.07
nsp/nsp_2.mzn_AND_nsp/period_14/23.dzn,1,59.88,2.26
nsp/nsp_2.mzn_AND_nsp/period_14/85.dzn,1,85.59,2.31
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16200_2600_100.dzn,1,1.8,2.06
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12000_2600_100.dzn,1,1.79,2.07
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13900_2600_100.dzn,1,1.76,2.08
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09600_2600_100.dzn,1,1.78,2.05
queens/queens.mzn_AND_queens/400.dzn,1,19.24,3.24
nsp/nsp_2.mzn_AND_nsp/period_14/26.dzn,1,69,2.29
golfers/golfers1.mzn_AND_golfers/golfers_7_7_7.dzn,1,582.62,4.8
prop_stress/prop_stress.mzn_AND_prop_stress/0800.dzn,1,28.71,5.05
solbat/sb.mzn_AND_solbat/sb_12_12_5_3.dzn,1,13.85,2.11
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11700_2600_100.dzn,1,1.78,2.06
solbat/sb.mzn_AND_solbat/sb_12_12_5_4.dzn,1,13.95,2.13
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14300_2600_100.dzn,1,1.78,2.07
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09800_2600_100.dzn,1,1.77,2.07
nsp/nsp_2.mzn_AND_nsp/period_28/23.dzn,1,230.42,2.53
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19600_2600_100.dzn,1,1.77,2.07
