@RELATION ALGORITHM_RUNS_CSP-MZN-2013

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm {bprolog, fzn2smt, g12cpx, g12fd, g12lazyfd, g12mip, gecode, izplus, minisatid, mistral, ortools}
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE solved NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
normalized-rand-2-40-40-135-650-37_ext.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-rand-2-40-40-135-650-37_ext.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-js-taillard-20-15-100-0.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-js-taillard-20-15-100-0.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-js-taillard-20-15-100-0.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-js-taillard-20-15-100-0.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-js-taillard-20-15-100-0.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-js-taillard-20-15-100-0.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-js-taillard-20-15-100-0.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-js-taillard-20-15-100-0.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-js-taillard-20-15-100-0.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-js-taillard-20-15-100-0.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-js-taillard-20-15-100-0.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-super-js-taillard-15-5.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-super-js-taillard-15-5.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-super-js-taillard-15-5.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-super-js-taillard-15-5.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-super-js-taillard-15-5.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-super-js-taillard-15-5.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-super-js-taillard-15-5.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-super-js-taillard-15-5.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-super-js-taillard-15-5.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-super-js-taillard-15-5.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-super-js-taillard-15-5.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-bibd-9-72-24-3-6_glb.xml.mzn_AND_NODATA,1,izplus,4.58,1,ok
normalized-bibd-9-72-24-3-6_glb.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-bibd-9-72-24-3-6_glb.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-bibd-9-72-24-3-6_glb.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-bibd-9-72-24-3-6_glb.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-bibd-9-72-24-3-6_glb.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-bibd-9-72-24-3-6_glb.xml.mzn_AND_NODATA,1,g12mip,1800,0,other
normalized-bibd-9-72-24-3-6_glb.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-bibd-9-72-24-3-6_glb.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-bibd-9-72-24-3-6_glb.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-bibd-9-72-24-3-6_glb.xml.mzn_AND_NODATA,1,fzn2smt,3.15,1,ok
normalized-ehi-90-315-57_ext.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-ehi-90-315-57_ext.xml.mzn_AND_NODATA,1,g12lazyfd,462.41,1,ok
normalized-ehi-90-315-57_ext.xml.mzn_AND_NODATA,1,ortools,472.75,1,ok
normalized-ehi-90-315-57_ext.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-ehi-90-315-57_ext.xml.mzn_AND_NODATA,1,g12cpx,423.93,1,ok
normalized-ehi-90-315-57_ext.xml.mzn_AND_NODATA,1,gecode,667.67,1,ok
normalized-ehi-90-315-57_ext.xml.mzn_AND_NODATA,1,g12mip,1800,0,other
normalized-ehi-90-315-57_ext.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-ehi-90-315-57_ext.xml.mzn_AND_NODATA,1,minisatid,553.76,1,ok
normalized-ehi-90-315-57_ext.xml.mzn_AND_NODATA,1,mistral,1800,0,other
normalized-ehi-90-315-57_ext.xml.mzn_AND_NODATA,1,fzn2smt,461.65,1,ok
normalized-super-os-taillard-20-2.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-super-os-taillard-20-2.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-super-os-taillard-20-2.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-super-os-taillard-20-2.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-super-os-taillard-20-2.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-super-os-taillard-20-2.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-super-os-taillard-20-2.xml.mzn_AND_NODATA,1,g12mip,1800,0,other
normalized-super-os-taillard-20-2.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-super-os-taillard-20-2.xml.mzn_AND_NODATA,1,minisatid,453.67,1,ok
normalized-super-os-taillard-20-2.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-super-os-taillard-20-2.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_28/3.dzn,1,izplus,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_28/3.dzn,1,g12lazyfd,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_28/3.dzn,1,ortools,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_28/3.dzn,1,g12fd,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_28/3.dzn,1,g12cpx,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_28/3.dzn,1,gecode,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_28/3.dzn,1,g12mip,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_28/3.dzn,1,bprolog,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_28/3.dzn,1,minisatid,22.18,1,ok
nsp/nsp_2.mzn_AND_nsp/period_28/3.dzn,1,mistral,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_28/3.dzn,1,fzn2smt,1800,0,other
normalized-4-insertions-4-3.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-4-insertions-4-3.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-4-insertions-4-3.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-4-insertions-4-3.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-4-insertions-4-3.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-4-insertions-4-3.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-4-insertions-4-3.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-4-insertions-4-3.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-4-insertions-4-3.xml.mzn_AND_NODATA,1,minisatid,34.14,1,ok
normalized-4-insertions-4-3.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-4-insertions-4-3.xml.mzn_AND_NODATA,1,fzn2smt,0.27,1,ok
normalized-rand-2-50-23-587-230-fcd-26_ext.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-rand-2-50-23-587-230-fcd-26_ext.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-rand-2-50-23-587-230-fcd-26_ext.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-rand-2-50-23-587-230-fcd-26_ext.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-rand-2-50-23-587-230-fcd-26_ext.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-rand-2-50-23-587-230-fcd-26_ext.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-rand-2-50-23-587-230-fcd-26_ext.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-rand-2-50-23-587-230-fcd-26_ext.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-rand-2-50-23-587-230-fcd-26_ext.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-rand-2-50-23-587-230-fcd-26_ext.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-rand-2-50-23-587-230-fcd-26_ext.xml.mzn_AND_NODATA,1,fzn2smt,628.47,1,ok
normalized-rand-2-40-16-250-350-49_ext.xml.mzn_AND_NODATA,1,izplus,1800,0,other
normalized-rand-2-40-16-250-350-49_ext.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,other
normalized-rand-2-40-16-250-350-49_ext.xml.mzn_AND_NODATA,1,ortools,116.97,1,ok
normalized-rand-2-40-16-250-350-49_ext.xml.mzn_AND_NODATA,1,g12fd,262.29,1,ok
normalized-rand-2-40-16-250-350-49_ext.xml.mzn_AND_NODATA,1,g12cpx,1800,0,other
normalized-rand-2-40-16-250-350-49_ext.xml.mzn_AND_NODATA,1,gecode,330.93,1,ok
normalized-rand-2-40-16-250-350-49_ext.xml.mzn_AND_NODATA,1,g12mip,1800,0,other
normalized-rand-2-40-16-250-350-49_ext.xml.mzn_AND_NODATA,1,bprolog,951.81,1,ok
normalized-rand-2-40-16-250-350-49_ext.xml.mzn_AND_NODATA,1,minisatid,356.14,1,ok
normalized-rand-2-40-16-250-350-49_ext.xml.mzn_AND_NODATA,1,mistral,1800,0,other
normalized-rand-2-40-16-250-350-49_ext.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-rand-2-50-23-587-230-13_ext.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-rand-2-50-23-587-230-13_ext.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-rand-2-50-23-587-230-13_ext.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-rand-2-50-23-587-230-13_ext.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-rand-2-50-23-587-230-13_ext.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-rand-2-50-23-587-230-13_ext.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-rand-2-50-23-587-230-13_ext.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-rand-2-50-23-587-230-13_ext.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-rand-2-50-23-587-230-13_ext.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-rand-2-50-23-587-230-13_ext.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-rand-2-50-23-587-230-13_ext.xml.mzn_AND_NODATA,1,fzn2smt,639.19,1,ok
normalized-rand-2-30-15-306-230-2_ext.xml.mzn_AND_NODATA,1,izplus,565.94,1,ok
normalized-rand-2-30-15-306-230-2_ext.xml.mzn_AND_NODATA,1,g12lazyfd,351.02,1,ok
normalized-rand-2-30-15-306-230-2_ext.xml.mzn_AND_NODATA,1,ortools,22.51,1,ok
normalized-rand-2-30-15-306-230-2_ext.xml.mzn_AND_NODATA,1,g12fd,70.4,1,ok
normalized-rand-2-30-15-306-230-2_ext.xml.mzn_AND_NODATA,1,g12cpx,87.37,1,ok
normalized-rand-2-30-15-306-230-2_ext.xml.mzn_AND_NODATA,1,gecode,30.84,1,ok
normalized-rand-2-30-15-306-230-2_ext.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-rand-2-30-15-306-230-2_ext.xml.mzn_AND_NODATA,1,bprolog,55.83,1,ok
normalized-rand-2-30-15-306-230-2_ext.xml.mzn_AND_NODATA,1,minisatid,177.89,1,ok
normalized-rand-2-30-15-306-230-2_ext.xml.mzn_AND_NODATA,1,mistral,1800,0,other
normalized-rand-2-30-15-306-230-2_ext.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-cc-10-10-3.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-cc-10-10-3.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-cc-10-10-3.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-cc-10-10-3.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-cc-10-10-3.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-cc-10-10-3.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-cc-10-10-3.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-cc-10-10-3.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-cc-10-10-3.xml.mzn_AND_NODATA,1,minisatid,149.85,1,ok
normalized-cc-10-10-3.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-cc-10-10-3.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,timeout
normalized-la04x3-570.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-la04x3-570.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,other
normalized-la04x3-570.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-la04x3-570.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-la04x3-570.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-la04x3-570.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-la04x3-570.xml.mzn_AND_NODATA,1,g12mip,1800,0,other
normalized-la04x3-570.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-la04x3-570.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-la04x3-570.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-la04x3-570.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02680_2400_100.dzn,1,izplus,1800,0,other
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02680_2400_100.dzn,1,g12lazyfd,1800,0,other
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02680_2400_100.dzn,1,ortools,1800,0,timeout
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02680_2400_100.dzn,1,g12fd,1800,0,timeout
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02680_2400_100.dzn,1,g12cpx,1800,0,timeout
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02680_2400_100.dzn,1,gecode,1800,0,timeout
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02680_2400_100.dzn,1,g12mip,1800,0,other
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02680_2400_100.dzn,1,bprolog,1800,0,timeout
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02680_2400_100.dzn,1,minisatid,1800,0,other
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02680_2400_100.dzn,1,mistral,1800,0,timeout
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02680_2400_100.dzn,1,fzn2smt,0.47,1,ok
normalized-aim-200-2-0-sat-3_ext.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-aim-200-2-0-sat-3_ext.xml.mzn_AND_NODATA,1,g12lazyfd,0.13,1,ok
normalized-aim-200-2-0-sat-3_ext.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-aim-200-2-0-sat-3_ext.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-aim-200-2-0-sat-3_ext.xml.mzn_AND_NODATA,1,g12cpx,0.15,1,ok
normalized-aim-200-2-0-sat-3_ext.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-aim-200-2-0-sat-3_ext.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-aim-200-2-0-sat-3_ext.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-aim-200-2-0-sat-3_ext.xml.mzn_AND_NODATA,1,minisatid,0.31,1,ok
normalized-aim-200-2-0-sat-3_ext.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-aim-200-2-0-sat-3_ext.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
nsp/nsp_1.mzn_AND_nsp/period_14/20.dzn,1,izplus,101.56,1,ok
nsp/nsp_1.mzn_AND_nsp/period_14/20.dzn,1,g12lazyfd,1800,0,other
nsp/nsp_1.mzn_AND_nsp/period_14/20.dzn,1,ortools,1800,0,timeout
nsp/nsp_1.mzn_AND_nsp/period_14/20.dzn,1,g12fd,0.59,1,ok
nsp/nsp_1.mzn_AND_nsp/period_14/20.dzn,1,g12cpx,0.34,1,ok
nsp/nsp_1.mzn_AND_nsp/period_14/20.dzn,1,gecode,1800,0,timeout
nsp/nsp_1.mzn_AND_nsp/period_14/20.dzn,1,g12mip,1800,0,other
nsp/nsp_1.mzn_AND_nsp/period_14/20.dzn,1,bprolog,1800,0,timeout
nsp/nsp_1.mzn_AND_nsp/period_14/20.dzn,1,minisatid,1.71,1,ok
nsp/nsp_1.mzn_AND_nsp/period_14/20.dzn,1,mistral,0.31,1,ok
nsp/nsp_1.mzn_AND_nsp/period_14/20.dzn,1,fzn2smt,0.62,1,ok
normalized-3-insertions-5-4.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-3-insertions-5-4.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-3-insertions-5-4.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-3-insertions-5-4.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-3-insertions-5-4.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-3-insertions-5-4.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-3-insertions-5-4.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-3-insertions-5-4.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-3-insertions-5-4.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-3-insertions-5-4.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-3-insertions-5-4.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,timeout
normalized-rand-2-40-80-103-800-62_ext.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-rand-2-40-80-103-800-62_ext.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-rand-2-40-80-103-800-62_ext.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-rand-2-40-80-103-800-62_ext.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-rand-2-40-80-103-800-62_ext.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-rand-2-40-80-103-800-62_ext.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-rand-2-40-80-103-800-62_ext.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-rand-2-40-80-103-800-62_ext.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-rand-2-40-80-103-800-62_ext.xml.mzn_AND_NODATA,1,minisatid,1800,0,other
normalized-rand-2-40-80-103-800-62_ext.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-rand-2-40-80-103-800-62_ext.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-rand-2-40-40-135-650-58_ext.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-rand-2-40-40-135-650-58_ext.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-rand-2-40-40-135-650-58_ext.xml.mzn_AND_NODATA,1,ortools,19.28,1,ok
normalized-rand-2-40-40-135-650-58_ext.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-rand-2-40-40-135-650-58_ext.xml.mzn_AND_NODATA,1,g12cpx,124.04,1,ok
normalized-rand-2-40-40-135-650-58_ext.xml.mzn_AND_NODATA,1,gecode,16.73,1,ok
normalized-rand-2-40-40-135-650-58_ext.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-rand-2-40-40-135-650-58_ext.xml.mzn_AND_NODATA,1,bprolog,129.42,1,ok
normalized-rand-2-40-40-135-650-58_ext.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-rand-2-40-40-135-650-58_ext.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-rand-2-40-40-135-650-58_ext.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-C2-3-16.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-C2-3-16.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-C2-3-16.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-C2-3-16.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-C2-3-16.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-C2-3-16.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-C2-3-16.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-C2-3-16.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-C2-3-16.xml.mzn_AND_NODATA,1,minisatid,0.45,1,ok
normalized-C2-3-16.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-C2-3-16.xml.mzn_AND_NODATA,1,fzn2smt,0.51,1,ok
normalized-mulsol-i-5-15.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-mulsol-i-5-15.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-mulsol-i-5-15.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-mulsol-i-5-15.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-mulsol-i-5-15.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-mulsol-i-5-15.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-mulsol-i-5-15.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-mulsol-i-5-15.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-mulsol-i-5-15.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-mulsol-i-5-15.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-mulsol-i-5-15.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
golfers/golfers1.mzn_AND_golfers/golfers_8_4_5.dzn,1,izplus,1800,0,timeout
golfers/golfers1.mzn_AND_golfers/golfers_8_4_5.dzn,1,g12lazyfd,1800,0,timeout
golfers/golfers1.mzn_AND_golfers/golfers_8_4_5.dzn,1,ortools,1800,0,timeout
golfers/golfers1.mzn_AND_golfers/golfers_8_4_5.dzn,1,g12fd,1800,0,timeout
golfers/golfers1.mzn_AND_golfers/golfers_8_4_5.dzn,1,g12cpx,1800,0,timeout
golfers/golfers1.mzn_AND_golfers/golfers_8_4_5.dzn,1,gecode,1800,0,timeout
golfers/golfers1.mzn_AND_golfers/golfers_8_4_5.dzn,1,g12mip,1800,0,timeout
golfers/golfers1.mzn_AND_golfers/golfers_8_4_5.dzn,1,bprolog,1800,0,other
golfers/golfers1.mzn_AND_golfers/golfers_8_4_5.dzn,1,minisatid,1800,0,timeout
golfers/golfers1.mzn_AND_golfers/golfers_8_4_5.dzn,1,mistral,1800,0,timeout
golfers/golfers1.mzn_AND_golfers/golfers_8_4_5.dzn,1,fzn2smt,1800,0,other
normalized-ehi-85-297-16_ext.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-ehi-85-297-16_ext.xml.mzn_AND_NODATA,1,g12lazyfd,414.99,1,ok
normalized-ehi-85-297-16_ext.xml.mzn_AND_NODATA,1,ortools,443.91,1,ok
normalized-ehi-85-297-16_ext.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-ehi-85-297-16_ext.xml.mzn_AND_NODATA,1,g12cpx,369.78,1,ok
normalized-ehi-85-297-16_ext.xml.mzn_AND_NODATA,1,gecode,708.05,1,ok
normalized-ehi-85-297-16_ext.xml.mzn_AND_NODATA,1,g12mip,1800,0,other
normalized-ehi-85-297-16_ext.xml.mzn_AND_NODATA,1,bprolog,417.37,1,ok
normalized-ehi-85-297-16_ext.xml.mzn_AND_NODATA,1,minisatid,429.21,1,ok
normalized-ehi-85-297-16_ext.xml.mzn_AND_NODATA,1,mistral,1800,0,other
normalized-ehi-85-297-16_ext.xml.mzn_AND_NODATA,1,fzn2smt,423.79,1,ok
normalized-fapp04-0300-4.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-fapp04-0300-4.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,other
normalized-fapp04-0300-4.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-fapp04-0300-4.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-fapp04-0300-4.xml.mzn_AND_NODATA,1,g12cpx,1800,0,other
normalized-fapp04-0300-4.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-fapp04-0300-4.xml.mzn_AND_NODATA,1,g12mip,1800,0,other
normalized-fapp04-0300-4.xml.mzn_AND_NODATA,1,bprolog,1800,0,other
normalized-fapp04-0300-4.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-fapp04-0300-4.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-fapp04-0300-4.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08600_2600_100.dzn,1,izplus,1800,0,other
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08600_2600_100.dzn,1,g12lazyfd,1800,0,other
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08600_2600_100.dzn,1,ortools,1800,0,timeout
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08600_2600_100.dzn,1,g12fd,1800,0,other
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08600_2600_100.dzn,1,g12cpx,1.89,1,ok
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08600_2600_100.dzn,1,gecode,1800,0,timeout
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08600_2600_100.dzn,1,g12mip,1800,0,other
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08600_2600_100.dzn,1,bprolog,1800,0,timeout
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08600_2600_100.dzn,1,minisatid,1800,0,other
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08600_2600_100.dzn,1,mistral,1800,0,timeout
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08600_2600_100.dzn,1,fzn2smt,0.72,1,ok
normalized-aim-200-6-0-sat-2_ext.xml.mzn_AND_NODATA,1,izplus,0.97,1,ok
normalized-aim-200-6-0-sat-2_ext.xml.mzn_AND_NODATA,1,g12lazyfd,0.38,1,ok
