@RELATION FEATURE_VALUES_MAXSAT-PMS-2016

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE f_1 NUMERIC
@ATTRIBUTE f_2 NUMERIC
@ATTRIBUTE f_3 NUMERIC
@ATTRIBUTE f_4 NUMERIC
@ATTRIBUTE f_5 NUMERIC
@ATTRIBUTE f_6 NUMERIC
@ATTRIBUTE f_7 NUMERIC
@ATTRIBUTE f_8 NUMERIC
@ATTRIBUTE f_9 NUMERIC
@ATTRIBUTE f_10 NUMERIC
@ATTRIBUTE f_11 NUMERIC
@ATTRIBUTE f_12 NUMERIC
@ATTRIBUTE f_13 NUMERIC
@ATTRIBUTE f_14 NUMERIC
@ATTRIBUTE f_15 NUMERIC
@ATTRIBUTE f_16 NUMERIC
@ATTRIBUTE f_17 NUMERIC
@ATTRIBUTE f_18 NUMERIC
@ATTRIBUTE f_19 NUMERIC
@ATTRIBUTE f_20 NUMERIC
@ATTRIBUTE f_21 NUMERIC
@ATTRIBUTE f_22 NUMERIC
@ATTRIBUTE f_23 NUMERIC
@ATTRIBUTE f_24 NUMERIC
@ATTRIBUTE f_25 NUMERIC
@ATTRIBUTE f_26 NUMERIC
@ATTRIBUTE f_27 NUMERIC
@ATTRIBUTE f_28 NUMERIC
@ATTRIBUTE f_29 NUMERIC
@ATTRIBUTE f_30 NUMERIC
@ATTRIBUTE f_31 NUMERIC
@ATTRIBUTE f_32 NUMERIC
@ATTRIBUTE f_33 NUMERIC
@ATTRIBUTE f_34 NUMERIC
@ATTRIBUTE f_35 NUMERIC
@ATTRIBUTE f_36 NUMERIC
@ATTRIBUTE f_37 NUMERIC

@DATA
rand869_l2.wcnf,1,10735.0,83343.0,0.0969,1.0,0.0,1.0,1.0,0.12881,0.00022,3.4002,1e-05,0.0237,0.02369,0.00022,0.55008,9e-05,0.01649,0.01639,0.36166,0.72251,0.0,1.0,1.0,0.44453,0.63978,0.0,1.0,1.0,0.10964,0.72421,0.83975,0.00012,0.0,0.0,0.02274,0.02274,0.72427
rand874_l2.wcnf,1,10733.0,83562.0,0.09695,1.0,0.0,1.0,1.0,0.12844,0.00022,3.40134,1e-05,0.02377,0.02375,0.00022,0.55009,9e-05,0.01649,0.0164,0.36104,0.72355,0.0,1.0,1.0,0.44467,0.63978,0.0,1.0,1.0,0.10995,0.72476,0.83987,0.00012,0.0,0.0,0.02279,0.02279,0.72459
rand954_l2.wcnf,1,10894.0,84935.0,0.09665,1.0,0.0,1.0,1.0,0.12826,0.00022,3.41265,1e-05,0.02361,0.02359,0.00022,0.5664,9e-05,0.01625,0.01616,0.35798,0.72969,0.0,1.0,1.0,0.44386,0.64014,0.0,1.0,1.0,0.10968,0.72437,0.83974,0.00012,0.0,0.0,0.02268,0.02268,0.72406
rand414_l2.wcnf,1,6988.0,51384.0,0.09964,1.0,0.0,1.0,1.0,0.136,0.0004,3.86515,2e-05,0.07088,0.07086,0.0004,0.49244,0.00014,0.01803,0.01789,0.41463,0.58961,0.0,1.0,1.0,0.53943,0.54669,0.0,1.0,1.0,0.1193,0.45028,0.67505,0.00011,0.0,0.0,0.02629,0.02629,0.44973
rand208_l2.wcnf,1,10864.0,83730.0,0.09663,1.0,0.0,1.0,1.0,0.12975,0.00022,3.41028,1e-05,0.02356,0.02355,0.00022,0.5492,9e-05,0.01629,0.0162,0.3648,0.71706,0.0,1.0,1.0,0.44532,0.63796,0.0,1.0,1.0,0.10982,0.72467,0.84008,0.00012,0.0,0.0,0.02281,0.02281,0.72506
rand484_l2.wcnf,1,10732.0,83249.0,0.09689,1.0,0.0,1.0,1.0,0.12891,0.00022,3.39875,1e-05,0.02372,0.02371,0.00022,0.55074,9e-05,0.01649,0.0164,0.36263,0.72038,0.0,1.0,1.0,0.44455,0.63941,0.0,1.0,1.0,0.10929,0.72395,0.83967,0.00012,0.0,0.0,0.02279,0.02279,0.72407
7f80e4f0-4fe9-11e0-acd7-00163e1e087d_l3.wcnf,1,21000.0,61842.0,0.06948,1.0,0.0,1.0,1.0,0.33958,0.00011,6.25407,2e-05,0.04948,0.04946,0.00011,0.46669,5e-05,0.00348,0.00343,0.47167,0.55411,0.0,1.0,1.0,0.53109,0.50771,0.0,1.0,1.0,0.18832,0.64273,0.88349,6e-05,0.0,2e-05,0.00823,0.00821,0.70606
rand118_l2.wcnf,1,11162.0,86844.0,0.09658,1.0,0.0,1.0,1.0,0.12853,0.00021,3.43783,1e-05,0.02372,0.02371,0.00021,0.57919,9e-05,0.01586,0.01577,0.35614,0.73523,0.0,1.0,1.0,0.44286,0.64046,0.0,1.0,1.0,0.10931,0.72464,0.84025,0.00012,0.0,0.0,0.02257,0.02257,0.72453
rand695_l2.wcnf,1,7142.0,51555.0,0.09935,1.0,0.0,1.0,1.0,0.13853,0.0004,3.91183,2e-05,0.07093,0.07091,0.0004,0.49198,0.00014,0.01764,0.0175,0.41659,0.58706,0.0,1.0,1.0,0.53817,0.54681,0.0,1.0,1.0,0.1184,0.45094,0.67499,0.00011,0.0,0.0,0.02626,0.02626,0.45163
rand308_l2.wcnf,1,7162.0,51772.0,0.09975,1.0,0.0,1.0,1.0,0.13834,0.00039,3.90167,2e-05,0.07066,0.07064,0.00039,0.4926,0.00014,0.01759,0.01745,0.4108,0.60238,0.0,1.0,1.0,0.53615,0.55077,0.0,1.0,1.0,0.1196,0.45237,0.67621,0.00011,0.0,0.0,0.02617,0.02617,0.4532
rand507_l2.wcnf,1,7173.0,51681.0,0.09951,1.0,0.0,1.0,1.0,0.13879,0.00039,3.89923,2e-05,0.07061,0.07059,0.00039,0.49154,0.00014,0.01757,0.01743,0.42112,0.57556,0.0,1.0,1.0,0.53883,0.54592,0.0,1.0,1.0,0.1178,0.45106,0.6758,0.00011,0.0,0.0,0.02626,0.02626,0.45171
4ede8d96-c17a-11df-a7c5-00163e3d3b7c_l3.wcnf,1,42780.0,102202.0,0.05161,1.0,0.0,1.0,1.0,0.41858,5e-05,4.54828,1e-05,0.03708,0.03707,5e-05,0.41491,2e-05,0.00201,0.00199,0.50587,0.51893,0.0,1.0,1.0,0.46733,0.50664,0.0,1.0,1.0,0.12138,0.65447,0.9251,4e-05,0.0,0.0,0.03707,0.03707,0.77764
rand717_l2.wcnf,1,11413.0,87764.0,0.09776,1.0,0.0,1.0,1.0,0.13004,0.00021,3.47995,1e-05,0.02387,0.02386,0.00021,0.54598,9e-05,0.01551,0.01542,0.35793,0.73117,0.0,1.0,1.0,0.44244,0.64315,0.0,1.0,1.0,0.11058,0.72485,0.84032,0.00012,0.0,0.0,0.02315,0.02315,0.72468
rand813_l2.wcnf,1,7304.0,52003.0,0.09959,1.0,0.0,1.0,1.0,0.14045,0.00039,3.92956,2e-05,0.07053,0.07052,0.00039,0.49062,0.00014,0.01725,0.01711,0.42229,0.57595,0.0,1.0,1.0,0.53851,0.54517,0.0,1.0,1.0,0.11776,0.45157,0.67879,0.00011,0.0,0.0,0.02625,0.02625,0.45265
rand377_l2.wcnf,1,7392.0,53237.0,0.09899,1.0,0.0,1.0,1.0,0.13885,0.00038,3.94563,2e-05,0.07053,0.07051,0.00038,0.51048,0.00014,0.01705,0.01691,0.42269,0.57627,0.0,1.0,1.0,0.53881,0.54402,0.0,1.0,1.0,0.11603,0.45194,0.67545,0.00011,0.0,0.0,0.02607,0.02607,0.45309
rand196_l2.wcnf,1,10848.0,83375.0,0.09668,1.0,0.0,1.0,1.0,0.13011,0.00022,3.41731,1e-05,0.02366,0.02365,0.00022,0.54983,9e-05,0.01632,0.01622,0.36181,0.72552,0.0,1.0,1.0,0.4443,0.63972,0.0,1.0,1.0,0.1097,0.72396,0.8399,0.00012,0.0,0.0,0.02272,0.02272,0.72452
rand943_l2.wcnf,1,11836.0,90972.0,0.09818,1.0,0.0,1.0,1.0,0.13011,0.0002,3.50579,1e-05,0.02399,0.02397,0.0002,0.59469,8e-05,0.01495,0.01487,0.36015,0.72435,0.0,1.0,1.0,0.44236,0.64167,0.0,1.0,1.0,0.11015,0.72697,0.84241,0.00011,0.0,0.0,0.02271,0.02271,0.72672
2c3aece6-c8b2-11df-a040-00163e3d3b7c_l3.wcnf,1,30896.0,112813.0,0.07413,1.0,0.0,1.0,1.0,0.27387,8e-05,7.06653,1e-05,0.04947,0.04946,8e-05,0.50348,3e-05,0.00291,0.00288,0.49374,0.48816,0.0,1.0,1.0,0.53816,0.59071,0.0,1.0,1.0,0.22153,0.57744,0.80474,3e-05,0.0,1e-05,0.00569,0.00568,0.59572
rand21_l2.wcnf,1,10948.0,83727.0,0.09686,1.0,0.0,1.0,1.0,0.13076,0.00022,3.42001,1e-05,0.02353,0.02352,0.00022,0.54922,9e-05,0.01617,0.01608,0.36258,0.72427,0.0,1.0,1.0,0.44422,0.63934,0.0,1.0,1.0,0.11022,0.72501,0.84055,0.00012,0.0,0.0,0.0228,0.0228,0.72558
rand313_l2.wcnf,1,11156.0,85873.0,0.09622,1.0,0.0,1.0,1.0,0.12991,0.00021,3.43813,1e-05,0.02356,0.02355,0.00021,0.57943,9e-05,0.01587,0.01578,0.3606,0.73073,0.0,1.0,1.0,0.4439,0.639,0.0,1.0,1.0,0.10913,0.72435,0.84053,0.00012,0.0,0.0,0.02263,0.02263,0.72483
rand96_l2.wcnf,1,10885.0,83739.0,0.09708,1.0,0.0,1.0,1.0,0.12999,0.00022,3.42469,1e-05,0.02381,0.0238,0.00022,0.54935,9e-05,0.01626,0.01617,0.36053,0.72535,0.0,1.0,1.0,0.44361,0.64142,0.0,1.0,1.0,0.10991,0.72443,0.83991,0.00012,0.0,0.0,0.02275,0.02275,0.72467
rand411_l2.wcnf,1,11001.0,83886.0,0.09651,1.0,0.0,1.0,1.0,0.13114,0.00021,3.42301,1e-05,0.02353,0.02352,0.00022,0.54838,9e-05,0.01609,0.016,0.36668,0.71178,0.0,1.0,1.0,0.44474,0.63821,0.0,1.0,1.0,0.10905,0.72475,0.84035,0.00012,0.0,0.0,0.02264,0.02264,0.72519
rand937_l2.wcnf,1,10740.0,83368.0,0.09705,1.0,0.0,1.0,1.0,0.12883,0.00022,3.40773,1e-05,0.0238,0.02379,0.00022,0.55003,9e-05,0.01648,0.01639,0.36016,0.72484,0.0,1.0,1.0,0.44417,0.64053,0.0,1.0,1.0,0.10984,0.72423,0.83963,0.00012,0.0,0.0,0.0228,0.0228,0.72404
rand290_l2.wcnf,1,11530.0,88441.0,0.09726,1.0,0.0,1.0,1.0,0.13037,0.00021,3.47219,1e-05,0.02369,0.02368,0.00021,0.58839,9e-05,0.01535,0.01526,0.36021,0.72935,0.0,1.0,1.0,0.44255,0.64205,0.0,1.0,1.0,0.10956,0.72634,0.84163,0.00012,0.0,0.0,0.02299,0.02299,0.72663
rand984_l2.wcnf,1,11926.0,88195.0,0.09968,1.0,0.0,1.0,1.0,0.13522,0.0002,3.52076,1e-05,0.02354,0.02353,0.0002,0.54607,8e-05,0.01484,0.01476,0.34481,0.75772,0.0,1.0,1.0,0.43692,0.65525,0.0,1.0,1.0,0.11555,0.72777,0.84243,0.00011,0.0,0.0,0.02217,0.02217,0.72725
rand209_l2.wcnf,1,11073.0,84271.0,0.09646,1.0,0.0,1.0,1.0,0.1314,0.00021,3.44464,1e-05,0.02364,0.02363,0.00021,0.54993,9e-05,0.01598,0.01589,0.35348,0.75144,0.0,1.0,1.0,0.44276,0.64198,0.0,1.0,1.0,0.11082,0.72358,0.83966,0.00012,0.0,0.0,0.02275,0.02275,0.72408
rand7_l2.wcnf,1,11126.0,86169.0,0.09684,1.0,0.0,1.0,1.0,0.12912,0.00021,3.4381,1e-05,0.0237,0.02369,0.00021,0.58027,9e-05,0.01591,0.01582,0.3517,0.7452,0.0,1.0,1.0,0.44192,0.64244,0.0,1.0,1.0,0.11033,0.72503,0.84027,0.00012,0.0,0.0,0.02266,0.02266,0.72482
rand892_l2.wcnf,1,7264.0,51488.0,0.09925,1.0,0.0,1.0,1.0,0.14108,0.00039,3.93414,2e-05,0.0707,0.07068,0.00039,0.49136,0.00014,0.01735,0.01721,0.42246,0.57564,0.0,1.0,1.0,0.53829,0.54509,0.0,1.0,1.0,0.11735,0.45148,0.6762,0.00011,0.0,0.0,0.02622,0.02622,0.45345
rand446_l2.wcnf,1,10915.0,83832.0,0.09718,1.0,0.0,1.0,1.0,0.1302,0.00022,3.41656,1e-05,0.02369,0.02368,0.00022,0.55001,9e-05,0.01622,0.01612,0.36234,0.72131,0.0,1.0,1.0,0.44374,0.64107,0.0,1.0,1.0,0.10958,0.72419,0.83964,0.00012,0.0,0.0,0.02272,0.02272,0.72443
rand736_l2.wcnf,1,7122.0,51888.0,0.09954,1.0,0.0,1.0,1.0,0.13726,0.0004,3.8808,2e-05,0.07084,0.07083,0.0004,0.49177,0.00014,0.01769,0.01755,0.41764,0.58593,0.0,1.0,1.0,0.53765,0.54845,0.0,1.0,1.0,0.11841,0.45097,0.67453,0.00011,0.0,0.0,0.02627,0.02627,0.45149
rand736_l3.wcnf,1,45255.0,108042.0,0.04781,1.0,0.0,1.0,1.0,0.41886,6e-05,5.44158,1e-05,0.03403,0.03402,6e-05,0.44713,2e-05,0.00278,0.00276,0.50664,0.51963,0.0,1.0,1.0,0.4743,0.52223,0.0,1.0,1.0,0.11185,0.58325,0.83565,3e-05,0.0,0.0,0.01262,0.01262,0.71342
GreeceWesternGreeceUniversityInstance4.xml.wcnf,1,69783.0,557113.0,0.00637,1.0,0.0,1.0,1.0,0.12526,3e-05,0.90955,0.0,0.00015,0.00015,3e-05,0.63561,1e-05,0.00052,0.0005,0.34971,0.70358,0.04412,0.97222,0.9281,0.18443,1.33203,0.0,1.0,1.0,0.00753,0.85389,0.90437,3e-05,0.0,0.0,0.00011,0.00011,0.94656
SouthAfricaWoodlands2009.xml.wcnf,1,160572.0,528321.0,0.00179,1.0,0.0,1.0,1.0,0.30393,1e-05,0.0,0.0,8e-05,8e-05,1e-05,0.3978,1e-05,6e-05,5e-05,0.40126,0.42766,0.03125,0.97674,0.94549,0.37245,0.71039,0.0,1.0,1.0,0.00639,0.77373,0.93011,1e-05,0.0,0.0,6e-05,6e-05,0.83812
1knt_.1bpi_.g.wcnf.t.wcnf,1,2494.0,2646744.0,2e-05,1.0,0.0,1.0,1.0,0.00094,0.0008,0.12746,0.00018,0.00094,0.00076,0.00082,0.09063,0.0008,0.01724,0.01644,0.00048,0.22992,0.0004,0.00205,0.00165,2e-05,201.78728,0.0,1.0,1.0,0.0,0.99998,0.99998,0.0008,0.0,0.00018,0.00094,0.00076,0.99998
1knt_.2knt_.g.wcnf.t.wcnf,1,1806.0,1389449.0,4e-05,1.0,0.0,1.0,1.0,0.0013,0.00111,0.12745,0.00018,0.0013,0.00112,0.0011,0.09783,0.00111,0.01993,0.01883,0.00067,0.25636,0.00055,0.0041,0.00354,4e-05,158.93924,0.0,1.0,1.0,0.0,0.99996,0.99996,0.00111,0.0,0.00017,0.0013,0.00112,0.99996
3ebx_.6ebx_.g.wcnf.t.wcnf,1,1768.0,1336318.0,4e-05,1.0,0.0,1.0,1.0,0.00132,0.00113,0.11957,0.00048,0.00132,0.00084,0.00113,0.10115,0.00113,0.02206,0.02093,0.00067,0.16093,0.00057,0.00154,0.00098,4e-05,161.86826,0.0,1.0,1.0,0.0,0.99996,0.99996,0.00113,0.0,0.00048,0.00132,0.00084,0.99996
2knt_.5pti_.g.wcnf.t.wcnf,1,2184.0,2019581.0,3e-05,1.0,0.0,1.0,1.0,0.00108,0.00092,0.13078,0.00019,0.00108,0.00089,0.00094,0.0954,0.00092,0.01877,0.01786,0.00056,0.23834,0.00046,0.00258,0.00213,3e-05,183.46304,0.0,1.0,1.0,0.0,0.99997,0.99997,0.00092,0.0,0.00019,0.00108,0.00089,0.99997
1vii_.1cph_.g.wcnf.t.wcnf,1,171.0,12967.0,0.001,1.0,0.0,1.0,1.0,0.01319,0.01176,0.11163,0.00709,0.01319,0.00609,0.01176,0.17559,0.0117,0.08187,0.07018,0.00665,0.13314,0.00585,0.01087,0.00502,0.001,31.56678,0.0,1.0,1.0,0.0,0.999,0.999,0.01168,0.0,0.00702,0.01311,0.00609,0.999
1bpi_.2knt_.g.wcnf.t.wcnf,1,2436.0,2519247.0,3e-05,1.0,0.0,1.0,1.0,0.00097,0.00082,0.13007,0.00015,0.00097,0.00082,0.00083,0.09054,0.00082,0.01724,0.01642,0.0005,0.25496,0.00041,0.00262,0.00221,3e-05,198.39929,0.0,1.0,1.0,0.0,0.99997,0.99997,0.00082,0.0,0.00015,0.00097,0.00082,0.99997
1knt_.5pti_.g.wcnf.t.wcnf,1,2236.0,2120178.0,3e-05,1.0,0.0,1.0,1.0,0.00105,0.00089,0.1297,0.00018,0.00105,0.00087,0.00088,0.09938,0.00089,0.01878,0.01789,0.00054,0.23775,0.00045,0.00256,0.00212,3e-05,192.86029,0.0,1.0,1.0,0.0,0.99997,0.99997,0.00089,0.0,0.00018,0.00105,0.00087,0.99997
3ebx_.1era_.g.wcnf.t.wcnf,1,2548.0,2767223.0,2e-05,1.0,0.0,1.0,1.0,0.00092,0.00079,0.11997,0.00035,0.00092,0.00058,0.00076,0.09883,0.00078,0.01727,0.01648,0.00047,0.14833,0.00039,0.00105,0.00065,2e-05,206.32907,0.0,1.0,1.0,0.0,0.99998,0.99998,0.00078,0.0,0.00035,0.00092,0.00058,0.99998
1bpi_.5pti_.g.wcnf.t.wcnf,1,3016.0,3848496.0,2e-05,1.0,0.0,1.0,1.0,0.00078,0.00066,0.1341,0.00018,0.00078,0.0006,0.00065,0.08945,0.00066,0.01691,0.01625,0.0004,0.22939,0.00033,0.00142,0.00108,2e-05,232.81572,0.0,1.0,1.0,0.0,0.99998,0.99998,0.00066,0.0,0.00018,0.00078,0.0006,0.99998
p1.wcnf.t.wcnf,1,2436.0,2519247.0,3e-05,1.0,0.0,1.0,1.0,0.00097,0.00082,0.13007,0.00015,0.00097,0.00082,0.00083,0.09058,0.00082,0.01724,0.01642,0.0005,0.25544,0.00041,0.00262,0.00221,3e-05,198.39929,0.0,1.0,1.0,0.0,0.99997,0.99997,0.00082,0.0,0.00015,0.00097,0.00082,0.99997
6ebx_.1era_.g.wcnf.t.wcnf,1,1666.0,1187921.0,4e-05,1.0,0.0,1.0,1.0,0.0014,0.0012,0.11857,0.00038,0.0014,0.00102,0.00121,0.10106,0.0012,0.02101,0.01981,0.00071,0.16566,0.0006,0.00219,0.00159,4e-05,154.13441,0.0,1.0,1.0,0.0,0.99996,0.99996,0.0012,0.0,0.00038,0.0014,0.00102,0.99996
sandiaprotein.g.wcnf.t.wcnf,1,2279.0,2210831.0,3e-05,1.0,0.0,1.0,1.0,0.00103,0.00088,0.12752,0.00016,0.00103,0.00087,0.00086,0.09807,0.00088,0.01887,0.01799,0.00053,0.22988,0.00044,0.00287,0.00243,3e-05,193.57349,0.0,1.0,1.0,0.0,0.99997,0.99997,0.00088,0.0,0.00016,0.00103,0.00087,0.99997
mrisc_mem2wire.wcnf,1,302060.0,950981.0,2e-05,1.0,0.0,1.0,1.0,0.31763,1e-05,0.0,0.0,0.00868,0.00868,1e-05,0.0,0.0,1e-05,1e-05,0.4695,0.11864,0.0,0.75,0.75,0.44348,0.0,0.0,1.0,1.0,0.00235,0.40867,0.99882,0.0,0.0,0.0,0.00434,0.00434,0.63282
ctrl.wcnf,1,15720.0,38700.0,0.00052,1.0,0.0,1.0,1.0,0.4062,0.00015,1.37786,0.0,0.00473,0.00473,0.00015,0.29151,6e-05,0.00025,0.00019,0.47553,0.22539,0.0,0.75,0.75,0.45111,0.57199,0.0,1.0,1.0,0.11478,0.56899,0.99483,9e-05,0.0,0.0,0.00269,0.00269,0.68114
sudoku.wcnf,1,913900.0,2452560.0,1e-05,1.0,0.0,1.0,1.0,0.37263,0.0,0.0,0.0,0.00325,0.00325,0.0,0.0,0.0,0.0,0.0,0.48631,0.21298,0.0,0.75,0.75,0.46794,0.0,0.0,1.0,1.0,0.09323,0.46003,0.99974,0.0,0.0,0.0,0.0014,0.0014,0.58193
spi.wcnf,1,110100.0,335600.0,0.00015,1.0,0.0,1.0,1.0,0.32807,2e-05,3.00671,0.0,0.00189,0.00189,2e-05,0.0,1e-05,4e-05,3e-05,0.47616,0.10717,0.0,0.75,0.75,0.45878,0.6193,0.0,1.0,1.0,0.00228,0.42089,0.99598,1e-05,0.0,0.0,0.0013,0.0013,0.6539
b21_C-mbd14-0217.wcnf,1,24168.0,63673.0,0.05684,1.0,0.0,1.0,1.0,0.37956,0.0001,1.38541,5e-05,0.00309,0.00305,0.0001,0.31602,4e-05,0.00029,0.00025,0.58373,0.16925,0.25,0.85714,0.60714,0.60153,0.73895,0.0,1.0,1.0,0.07308,0.60974,0.94166,5e-05,0.0,0.0,0.00154,0.00154,0.45583
b22_C-mbd14-0215.wcnf,1,35538.0,93056.0,0.06028,1.0,0.0,1.0,1.0,0.3819,7e-05,1.35639,3e-05,0.0028,0.00277,7e-05,0.31901,3e-05,0.0002,0.00017,0.58546,0.16818,0.25,0.85714,0.60714,0.60187,0.73943,0.0,1.0,1.0,0.07665,0.60307,0.94199,3e-05,0.0,0.0,0.0014,0.0014,0.45595
b14_C-mbd14-0218.wcnf,1,11949.0,31219.0,0.05929,1.0,0.0,1.0,1.0,0.38275,0.0002,1.38765,0.0001,0.00529,0.00519,0.0002,0.31781,8e-05,0.00059,0.0005,0.58097,0.17393,0.25,0.85714,0.60714,0.59849,0.73496,0.0,1.0,1.0,0.07774,0.607,0.94426,0.0001,0.0,0.0,0.00266,0.00266,0.46481
b17_C-mbd14-0224.wcnf,1,39778.0,103142.0,0.07254,1.0,0.0,1.0,1.0,0.38566,6e-05,1.12686,3e-05,0.0029,0.00287,6e-05,0.35137,3e-05,0.00018,0.00015,0.59,0.18702,0.25,0.85714,0.60714,0.59488,0.74193,0.0,1.0,1.0,0.10128,0.58007,0.92827,3e-05,0.0,0.0,0.00146,0.00146,0.4674
b17_C-mbd14-0229.wcnf,1,39778.0,103142.0,0.07254,1.0,0.0,1.0,1.0,0.38566,6e-05,1.12686,3e-05,0.0029,0.00287,6e-05,0.35137,3e-05,0.00018,0.00015,0.59008,0.186,0.25,0.85714,0.60714,0.59499,0.74196,0.0,1.0,1.0,0.10128,0.58007,0.92827,3e-05,0.0,0.0,0.00146,0.00146,0.4674
b22_C-mbd14-0207.wcnf,1,35538.0,93056.0,0.06028,1.0,0.0,1.0,1.0,0.3819,7e-05,1.35639,3e-05,0.0028,0.00277,7e-05,0.31901,3e-05,0.0002,0.00017,0.58544,0.1679,0.25,0.85714,0.60714,0.60156,0.74033,0.0,1.0,1.0,0.07665,0.60307,0.94199,3e-05,0.0,0.0,0.0014,0.0014,0.45595
b20_C-mbd14-0213.wcnf,1,23868.0,62593.0,0.05854,1.0,0.0,1.0,1.0,0.38132,0.0001,1.37566,5e-05,0.00315,0.0031,0.0001,0.31741,4e-05,0.00029,0.00025,0.58447,0.16776,0.25,0.85714,0.60714,0.60139,0.74184,0.0,1.0,1.0,0.07506,0.60623,0.94308,5e-05,0.0,0.0,0.00157,0.00157,0.45513
b17_C-mbd14-0206.wcnf,1,39778.0,103142.0,0.07254,1.0,0.0,1.0,1.0,0.38566,6e-05,1.12686,3e-05,0.0029,0.00287,6e-05,0.35137,3e-05,0.00018,0.00015,0.59008,0.18652,0.25,0.85714,0.60714,0.59506,0.74188,0.0,1.0,1.0,0.10128,0.58007,0.92827,3e-05,0.0,0.0,0.00146,0.00146,0.4674
b21_C-mbd14-0203.wcnf,1,24168.0,63673.0,0.05684,1.0,0.0,1.0,1.0,0.37956,0.0001,1.38541,5e-05,0.00309,0.00305,0.0001,0.31602,4e-05,0.00029,0.00025,0.58379,0.16824,0.25,0.85714,0.60714,0.60153,0.73895,0.0,1.0,1.0,0.07308,0.60974,0.94166,5e-05,0.0,0.0,0.00154,0.00154,0.45583
b15_C-mbd14-0305.wcnf,1,11082.0,28915.0,0.0747,1.0,0.0,1.0,1.0,0.38326,0.00022,1.01857,0.0001,0.00667,0.00657,0.00022,0.3625,9e-05,0.00063,0.00054,0.59201,0.19463,0.25,0.85714,0.60714,0.59632,0.736,0.0,1.0,1.0,0.10942,0.57147,0.92194,0.00011,0.0,0.0,0.00335,0.00335,0.46471
b20_C-mbd14-0216.wcnf,1,23868.0,62593.0,0.05854,1.0,0.0,1.0,1.0,0.38132,0.0001,1.37566,5e-05,0.00315,0.0031,0.0001,0.31741,4e-05,0.00029,0.00025,0.58509,0.16685,0.25,0.85714,0.60714,0.60249,0.74023,0.0,1.0,1.0,0.07506,0.60623,0.94308,5e-05,0.0,0.0,0.00157,0.00157,0.45513
b17_C-mbd14-0205.wcnf,1,39778.0,103142.0,0.07254,1.0,0.0,1.0,1.0,0.38566,6e-05,1.12686,3e-05,0.0029,0.00287,6e-05,0.35137,3e-05,0.00018,0.00015,0.58991,0.18663,0.25,0.85714,0.60714,0.59478,0.74207,0.0,1.0,1.0,0.10128,0.58007,0.92827,3e-05,0.0,0.0,0.00146,0.00146,0.4674
b15_C-mbd14-0259.wcnf,1,11082.0,28915.0,0.0747,1.0,0.0,1.0,1.0,0.38326,0.00022,1.01857,0.0001,0.00667,0.00657,0.00022,0.3625,9e-05,0.00063,0.00054,0.59203,0.19497,0.25,0.85714,0.60714,0.59597,0.73657,0.0,1.0,1.0,0.10942,0.57147,0.92194,0.00011,0.0,0.0,0.00335,0.00335,0.46471
b21_C-mbd14-0224.wcnf,1,24168.0,63673.0,0.05684,1.0,0.0,1.0,1.0,0.37956,0.0001,1.38541,5e-05,0.00309,0.00305,0.0001,0.31602,4e-05,0.00029,0.00025,0.58341,0.1697,0.25,0.85714,0.60714,0.60095,0.7397,0.0,1.0,1.0,0.07308,0.60974,0.94166,5e-05,0.0,0.0,0.00154,0.00154,0.45583
b22_C-mbd14-0210.wcnf,1,35538.0,93056.0,0.06028,1.0,0.0,1.0,1.0,0.3819,7e-05,1.35639,3e-05,0.0028,0.00277,7e-05,0.31901,3e-05,0.0002,0.00017,0.58514,0.16813,0.25,0.85714,0.60714,0.60122,0.74061,0.0,1.0,1.0,0.07665,0.60307,0.94199,3e-05,0.0,0.0,0.0014,0.0014,0.45595
b21_C-mbd14-0205.wcnf,1,24168.0,63673.0,0.05684,1.0,0.0,1.0,1.0,0.37956,0.0001,1.38541,5e-05,0.00309,0.00305,0.0001,0.31602,4e-05,0.00029,0.00025,0.58361,0.1692,0.25,0.85714,0.60714,0.60129,0.7392,0.0,1.0,1.0,0.07308,0.60974,0.94166,5e-05,0.0,0.0,0.00154,0.00154,0.45583
b22_C-mbd14-0205.wcnf,1,35538.0,93056.0,0.06028,1.0,0.0,1.0,1.0,0.3819,7e-05,1.35639,3e-05,0.0028,0.00277,7e-05,0.31901,3e-05,0.0002,0.00017,0.58536,0.168,0.25,0.85714,0.60714,0.60156,0.74033,0.0,1.0,1.0,0.07665,0.60307,0.94199,3e-05,0.0,0.0,0.0014,0.0014,0.45595
b20_C-mbd14-0221.wcnf,1,23868.0,62593.0,0.05854,1.0,0.0,1.0,1.0,0.38132,0.0001,1.37566,5e-05,0.00315,0.0031,0.0001,0.31741,4e-05,0.00029,0.00025,0.58506,0.16697,0.25,0.85714,0.60714,0.60275,0.73973,0.0,1.0,1.0,0.07506,0.60623,0.94308,5e-05,0.0,0.0,0.00157,0.00157,0.45513
b20_C-mbd14-0217.wcnf,1,23868.0,62593.0,0.05854,1.0,0.0,1.0,1.0,0.38132,0.0001,1.37566,5e-05,0.00315,0.0031,0.0001,0.31741,4e-05,0.00029,0.00025,0.58505,0.16673,0.25,0.85714,0.60714,0.60246,0.74029,0.0,1.0,1.0,0.07506,0.60623,0.94308,5e-05,0.0,0.0,0.00157,0.00157,0.45513
