@RELATION ALGORITHM_RUNS_CSP-Minizinc-Obj-2016

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE obj NUMERIC
@ATTRIBUTE time NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
fir_1_3,1,LCG-Glucose-UC-free,0.0,0.091,ok
fir_1_3,1,Concrete-free,0.0,5.506,ok
fir_1_3,1,JaCoP-fd,0.0,0.242,ok
fir_1_3,1,Mistral-free,0.0,0.9530000000000001,ok
fir_1_3,1,OscaR/CBLS-free,0.0,1200.0,ok
fir_1_3,1,HaifaCSP-free,0.0,11.282,ok
fir_1_3,1,Gecode-free,0.0,14.492,ok
fir_1_3,1,OR-Tools-free,0.0,0.055,ok
fir_1_3,1,SICStus-Prolog-fd,0.0,0.508,ok
fir_1_3,1,Picat-CP-fd,0.0,18.818,ok
fir_1_3,1,Picat-SAT-free,0.0,0.6920000000000001,ok
fir_1_3,1,MZN/Gurobi-free,0.0,20.251,ok
fir_1_3,1,MZN/CPLEX-free,0.0,33.009,ok
fir_1_3,1,LCG-Glucose-free,0.0,0.108,ok
fir_1_3,1,MZN/Cbc-free,0.0,1200.0,ok
fir_1_3,1,Yuck-free,0.9,1200.0,ok
fir_1_3,1,Choco-free,0.0,0.932,ok
fir_1_3,1,MinisatID-free,0.0,0.234,ok
fir_1_3,1,G12FD-free,0.0,19.535,ok
ar_1_3,1,iZplus-free,0.0,0.264,ok
ar_1_3,1,MZN/SCIP-free,0.0,3.891,ok
ar_1_3,1,Chuffed-free,0.0,0.099,ok
ar_1_3,1,LCG-Glucose-UC-free,0.0,0.08600000000000001,ok
ar_1_3,1,Concrete-free,0.0,6.164,ok
ar_1_3,1,JaCoP-fd,0.0,480.26800000000003,ok
ar_1_3,1,Mistral-free,0.0,0.126,ok
ar_1_3,1,OscaR/CBLS-free,0.0,1200.0,ok
ar_1_3,1,HaifaCSP-free,0.0,1.436,ok
ar_1_3,1,Gecode-free,0.0,930.6990000000001,ok
ar_1_3,1,OR-Tools-free,0.0,79.08,ok
ar_1_3,1,SICStus-Prolog-fd,0.0,74.239,ok
ar_1_3,1,Picat-CP-fd,1,1200,timeout
ar_1_3,1,Picat-SAT-free,0.0,1.442,ok
ar_1_3,1,MZN/Gurobi-free,0.0,3.856,ok
ar_1_3,1,MZN/CPLEX-free,0.0,1.692,ok
ar_1_3,1,LCG-Glucose-free,0.0,0.101,ok
ar_1_3,1,MZN/Cbc-free,0.0,441.308,ok
ar_1_3,1,Yuck-free,0.25,1200.0,ok
ar_1_3,1,Choco-free,0.0,5.523,ok
ar_1_3,1,MinisatID-free,0.0,0.23600000000000002,ok
ar_1_3,1,G12FD-free,0.8999999999999999,1200.0,ok
ewf_1_2,1,iZplus-free,0.0,1200.0,ok
ewf_1_2,1,MZN/SCIP-free,0.0,1200.0,ok
ewf_1_2,1,Chuffed-free,0.0,0.214,ok
ewf_1_2,1,LCG-Glucose-UC-free,0.0,0.738,ok
ewf_1_2,1,Concrete-free,0.0,1200.0,ok
ewf_1_2,1,JaCoP-fd,0.0,0.317,ok
ewf_1_2,1,Mistral-free,0.0,1200.0,ok
ewf_1_2,1,OscaR/CBLS-free,0.0,1200.0,ok
ewf_1_2,1,HaifaCSP-free,1,1200,timeout
ewf_1_2,1,Gecode-free,0.0,1200.0,ok
ewf_1_2,1,OR-Tools-free,0.0,0.058,ok
ewf_1_2,1,SICStus-Prolog-fd,0.0,0.526,ok
ewf_1_2,1,Picat-CP-fd,0.0,1200.0,ok
ewf_1_2,1,Picat-SAT-free,0.0,5.053,ok
ewf_1_2,1,MZN/Gurobi-free,0.0,1200.0,ok
ewf_1_2,1,MZN/CPLEX-free,0.0,1200.0,ok
ewf_1_2,1,LCG-Glucose-free,0.0,0.558,ok
ewf_1_2,1,MZN/Cbc-free,0.45,1200.0,ok
ewf_1_2,1,Yuck-free,0.9,1200.0,ok
ewf_1_2,1,Choco-free,0.0,0.553,ok
ewf_1_2,1,MinisatID-free,0.0,3.008,ok
ewf_1_2,1,G12FD-free,0.0,1200.0,ok
fir_1_4,1,iZplus-free,0.0,0.897,ok
fir_1_4,1,MZN/SCIP-free,0.0,6.586,ok
fir_1_4,1,Chuffed-free,0.0,0.078,ok
fir_1_4,1,LCG-Glucose-UC-free,0.0,0.075,ok
fir_1_4,1,Concrete-free,0.0,4.972,ok
fir_1_4,1,JaCoP-fd,0.0,0.24,ok
fir_1_4,1,Mistral-free,0.0,0.88,ok
fir_1_4,1,OscaR/CBLS-free,0.0,1200.0,ok
fir_1_4,1,HaifaCSP-free,0.0,9.835,ok
fir_1_4,1,Gecode-free,0.0,17.667,ok
fir_1_4,1,OR-Tools-free,0.0,0.052000000000000005,ok
fir_1_4,1,SICStus-Prolog-fd,0.0,0.495,ok
fir_1_4,1,Picat-CP-fd,0.0,18.35,ok
fir_1_4,1,Picat-SAT-free,0.0,0.8180000000000001,ok
fir_1_4,1,MZN/Gurobi-free,0.0,1.283,ok
fir_1_4,1,MZN/CPLEX-free,0.0,19.627,ok
fir_1_4,1,LCG-Glucose-free,0.0,0.114,ok
fir_1_4,1,MZN/Cbc-free,0.0,1200.0,ok
fir_1_4,1,Yuck-free,0.9,1200.0,ok
fir_1_4,1,Choco-free,0.0,0.497,ok
fir_1_4,1,MinisatID-free,0.0,0.229,ok
fir_1_4,1,G12FD-free,0.0,19.667,ok
dct_1_3,1,iZplus-free,0.0,1200.0,ok
dct_1_3,1,MZN/SCIP-free,0.0,1200.0,ok
dct_1_3,1,Chuffed-free,0.0,1200.0,ok
dct_1_3,1,LCG-Glucose-UC-free,1,1200,timeout
dct_1_3,1,Concrete-free,0.0,1200.0,ok
dct_1_3,1,JaCoP-fd,0.0,0.298,ok
dct_1_3,1,Mistral-free,0.0,1200.0,ok
dct_1_3,1,OscaR/CBLS-free,0.0,1200.0,ok
dct_1_3,1,HaifaCSP-free,1,1200,timeout
dct_1_3,1,Gecode-free,0.0,1200.0,ok
dct_1_3,1,OR-Tools-free,0.0,0.061,ok
dct_1_3,1,SICStus-Prolog-fd,1,1200,timeout
dct_1_3,1,Picat-CP-fd,1,1200,timeout
dct_1_3,1,Picat-SAT-free,0.0642857142857143,1200.0,ok
dct_1_3,1,MZN/Gurobi-free,0.0,1200.0,ok
dct_1_3,1,MZN/CPLEX-free,0.0,1200.0,ok
dct_1_3,1,LCG-Glucose-free,0.0,1200.0,ok
dct_1_3,1,MZN/Cbc-free,0.9,1200.0,ok
dct_1_3,1,Yuck-free,0.0,1200.0,ok
dct_1_3,1,Choco-free,0.0,0.552,ok
dct_1_3,1,MinisatID-free,0.0,1200.0,ok
dct_1_3,1,G12FD-free,0.45,1200.0,ok
CELAR7-SUB4,1,iZplus-free,0.0,1200.0,ok
CELAR7-SUB4,1,MZN/SCIP-free,0.11083998653234721,1200.0,ok
CELAR7-SUB4,1,Chuffed-free,0.009744039008680545,1200.0,ok
CELAR7-SUB4,1,LCG-Glucose-UC-free,1,1200,timeout
CELAR7-SUB4,1,Concrete-free,0.21240766904647032,1200.0,ok
CELAR7-SUB4,1,JaCoP-fd,1,1200,timeout
CELAR7-SUB4,1,Mistral-free,0.004417146075656419,1200.0,ok
CELAR7-SUB4,1,OscaR/CBLS-free,0.9,1200.0,ok
CELAR7-SUB4,1,HaifaCSP-free,0.00633654575870441,1200.0,ok
CELAR7-SUB4,1,Gecode-free,0.7415500575118015,1200.0,ok
CELAR7-SUB4,1,OR-Tools-free,0.7395377977580117,1200.0,ok
CELAR7-SUB4,1,SICStus-Prolog-fd,0.7415502032889927,1200.0,ok
CELAR7-SUB4,1,Picat-CP-fd,0.8479620618639525,1200.0,ok
CELAR7-SUB4,1,Picat-SAT-free,0.00439362735548945,1200.0,ok
CELAR7-SUB4,1,MZN/Gurobi-free,1.958273600679343e-05,1200.0,ok
CELAR7-SUB4,1,MZN/CPLEX-free,1.9436958815675864e-07,1200.0,ok
CELAR7-SUB4,1,LCG-Glucose-free,0.01805275579361751,1200.0,ok
CELAR7-SUB4,1,MZN/Cbc-free,1,1200,timeout
CELAR7-SUB4,1,Yuck-free,0.05881137813653125,1200.0,ok
CELAR7-SUB4,1,Choco-free,0.7391009521086294,1200.0,ok
CELAR7-SUB4,1,MinisatID-free,0.7815186160712551,1200.0,ok
CELAR7-SUB4,1,G12FD-free,0.8902717049279602,1200.0,ok
scen07,1,iZplus-free,1,1200,timeout
scen07,1,MZN/SCIP-free,1,1200,timeout
scen07,1,Chuffed-free,0.512748932809579,1200.0,ok
scen07,1,LCG-Glucose-UC-free,1,1200,timeout
scen07,1,Concrete-free,0.4200179684363405,1200.0,ok
scen07,1,JaCoP-fd,1,1200,timeout
scen07,1,Mistral-free,0.3498164890398408,1200.0,ok
scen07,1,OscaR/CBLS-free,0.4356452202633862,1200.0,ok
scen07,1,HaifaCSP-free,0.0,1200.0,ok
scen07,1,Gecode-free,0.8728667093238495,1200.0,ok
scen07,1,OR-Tools-free,0.8031140891978823,1200.0,ok
scen07,1,SICStus-Prolog-fd,0.8733471499151328,1200.0,ok
scen07,1,Picat-CP-fd,0.9000000000000001,1200.0,ok
scen07,1,Picat-SAT-free,1,1200,timeout
scen07,1,MZN/Gurobi-free,0.0061406831111504205,1200.0,ok
scen07,1,MZN/CPLEX-free,0.017395025840191803,1200.0,ok
scen07,1,LCG-Glucose-free,0.6943744779850477,1200.0,ok
scen07,1,MZN/Cbc-free,1,1200,timeout
scen07,1,Yuck-free,0.039869134444965273,1200.0,ok
scen07,1,Choco-free,0.8244521823992554,1200.0,ok
scen07,1,MinisatID-free,1,1200,timeout
scen07,1,G12FD-free,1,1200,timeout
graph05,1,iZplus-free,0.08673416213801831,1200.0,ok
graph05,1,MZN/SCIP-free,1,1200,timeout
graph05,1,Chuffed-free,0.44753219682870543,1200.0,ok
graph05,1,LCG-Glucose-UC-free,0.0,0.491,ok
graph05,1,Concrete-free,0.6037445097893249,1200.0,ok
graph05,1,JaCoP-fd,0.7909699992555648,1200.0,ok
graph05,1,Mistral-free,0.4702002531080176,1200.0,ok
graph05,1,OscaR/CBLS-free,0.16573364103327626,1200.0,ok
graph05,1,HaifaCSP-free,0.023598600461549914,1200.0,ok
graph05,1,Gecode-free,0.9,1200.0,ok
graph05,1,OR-Tools-free,0.7832799821335517,1200.0,ok
graph05,1,SICStus-Prolog-fd,0.7908136678329487,1200.0,ok
graph05,1,Picat-CP-fd,0.7922355393434081,1200.0,ok
graph05,1,Picat-SAT-free,0.6017940891833544,1200.0,ok
graph05,1,MZN/Gurobi-free,0.0,120.267,ok
graph05,1,MZN/CPLEX-free,0.13737809871212686,1200.0,ok
graph05,1,LCG-Glucose-free,0.7098488796248046,1200.0,ok
graph05,1,MZN/Cbc-free,1,1200,timeout
graph05,1,Yuck-free,0.10179408918335443,1200.0,ok
graph05,1,Choco-free,0.6199955333879253,1200.0,ok
graph05,1,MinisatID-free,0.8406163924663143,1200.0,ok
graph05,1,G12FD-free,1,1200,timeout
CELAR6-SUB0,1,iZplus-free,0.0,10.192,ok
CELAR6-SUB0,1,MZN/SCIP-free,0.0,560.946,ok
CELAR6-SUB0,1,Chuffed-free,0.0,25.563,ok
CELAR6-SUB0,1,LCG-Glucose-UC-free,0.0,36.764,ok
CELAR6-SUB0,1,Concrete-free,0.10988033635187582,1200.0,ok
CELAR6-SUB0,1,JaCoP-fd,0.8984476067270375,1200.0,ok
CELAR6-SUB0,1,Mistral-free,0.0,88.032,ok
CELAR6-SUB0,1,OscaR/CBLS-free,0.00029107373868046574,1200.0,ok
CELAR6-SUB0,1,HaifaCSP-free,0.0,8.943,ok
CELAR6-SUB0,1,Gecode-free,0.8538163001293662,1200.0,ok
CELAR6-SUB0,1,OR-Tools-free,0.8983505821474774,1200.0,ok
CELAR6-SUB0,1,SICStus-Prolog-fd,0.8994663648124193,1200.0,ok
CELAR6-SUB0,1,Picat-CP-fd,0.8999999999999999,1200.0,ok
CELAR6-SUB0,1,Picat-SAT-free,0.0,69.602,ok
CELAR6-SUB0,1,MZN/Gurobi-free,0.0,177.29500000000002,ok
CELAR6-SUB0,1,MZN/CPLEX-free,0.0,282.818,ok
CELAR6-SUB0,1,LCG-Glucose-free,0.0,165.495,ok
CELAR6-SUB0,1,MZN/Cbc-free,0.23640038809831823,1200.0,ok
CELAR6-SUB0,1,Yuck-free,0.01935640362225097,1200.0,ok
CELAR6-SUB0,1,Choco-free,0.5135996119016818,1200.0,ok
CELAR6-SUB0,1,MinisatID-free,0.14932082794307894,1200.0,ok
CELAR6-SUB0,1,G12FD-free,1,1200,timeout
CELAR6-SUB4,1,iZplus-free,0.0,1200.0,ok
CELAR6-SUB4,1,MZN/SCIP-free,0.1640979612770868,1200.0,ok
CELAR6-SUB4,1,Chuffed-free,0.3514200538530581,1200.0,ok
CELAR6-SUB4,1,LCG-Glucose-UC-free,1,1200,timeout
CELAR6-SUB4,1,Concrete-free,0.413735735350686,1200.0,ok
CELAR6-SUB4,1,JaCoP-fd,0.568399794845493,1200.0,ok
CELAR6-SUB4,1,Mistral-free,0.0029715348121554046,1200.0,ok
CELAR6-SUB4,1,OscaR/CBLS-free,0.050573791511732274,1200.0,ok
CELAR6-SUB4,1,HaifaCSP-free,0.09286767534299269,1200.0,ok
CELAR6-SUB4,1,Gecode-free,0.568399794845493,1200.0,ok
CELAR6-SUB4,1,OR-Tools-free,0.568399794845493,1200.0,ok
CELAR6-SUB4,1,SICStus-Prolog-fd,0.5687748429285806,1200.0,ok
CELAR6-SUB4,1,Picat-CP-fd,0.5955186562379792,1200.0,ok
CELAR6-SUB4,1,Picat-SAT-free,0.11361071932299013,1200.0,ok
CELAR6-SUB4,1,MZN/Gurobi-free,0.0,1200.0,ok
CELAR6-SUB4,1,MZN/CPLEX-free,0.030840492370816774,1200.0,ok
CELAR6-SUB4,1,LCG-Glucose-free,0.3535549429414027,1200.0,ok
CELAR6-SUB4,1,MZN/Cbc-free,0.458885754583921,1200.0,ok
CELAR6-SUB4,1,Yuck-free,0.12122708039492243,1200.0,ok
CELAR6-SUB4,1,Choco-free,0.48955314783946663,1200.0,ok
CELAR6-SUB4,1,MinisatID-free,0.9,1200.0,ok
CELAR6-SUB4,1,G12FD-free,0.5293370944992948,1200.0,ok
c_v15_a105_d7,1,iZplus-free,0.0,1119.943,ok
c_v15_a105_d7,1,MZN/SCIP-free,0.0,249.622,ok
c_v15_a105_d7,1,Chuffed-free,0.0,92.59,ok
c_v15_a105_d7,1,LCG-Glucose-UC-free,1,1200,timeout
c_v15_a105_d7,1,Concrete-free,1,1200,timeout
c_v15_a105_d7,1,JaCoP-fd,0.0,126.932,ok
c_v15_a105_d7,1,Mistral-free,0.026600985221674877,1200.0,ok
c_v15_a105_d7,1,OscaR/CBLS-free,0.6694581280788178,1200.0,ok
c_v15_a105_d7,1,HaifaCSP-free,0.0,44.163000000000004,ok
c_v15_a105_d7,1,Gecode-free,0.0,54.099000000000004,ok
c_v15_a105_d7,1,OR-Tools-free,0.0,62.928000000000004,ok
c_v15_a105_d7,1,SICStus-Prolog-fd,0.0,203.747,ok
c_v15_a105_d7,1,Picat-CP-fd,0.0,642.068,ok
c_v15_a105_d7,1,Picat-SAT-free,0.0,90.656,ok
c_v15_a105_d7,1,MZN/Gurobi-free,0.0,70.035,ok
c_v15_a105_d7,1,MZN/CPLEX-free,1,1200,timeout
c_v15_a105_d7,1,LCG-Glucose-free,0.0,31.393,ok
c_v15_a105_d7,1,MZN/Cbc-free,0.0,844.465,ok
c_v15_a105_d7,1,Yuck-free,0.9000000000000001,1200.0,ok
c_v15_a105_d7,1,Choco-free,0.0,50.517,ok
c_v15_a105_d7,1,MinisatID-free,0.0,1200.0,ok
c_v15_a105_d7,1,G12FD-free,0.15960591133004925,1200.0,ok
s_v40_a100_d5,1,iZplus-free,0.02214765100671141,1200.0,ok
s_v40_a100_d5,1,MZN/SCIP-free,0.0,1003.303,ok
s_v40_a100_d5,1,Chuffed-free,0.08456375838926175,1200.0,ok
s_v40_a100_d5,1,LCG-Glucose-UC-free,1,1200,timeout
s_v40_a100_d5,1,Concrete-free,1,1200,timeout
s_v40_a100_d5,1,JaCoP-fd,0.6241610738255033,1200.0,ok
s_v40_a100_d5,1,Mistral-free,1,1200,timeout
s_v40_a100_d5,1,OscaR/CBLS-free,1,1200,timeout
s_v40_a100_d5,1,HaifaCSP-free,0.9,1200.0,ok
s_v40_a100_d5,1,Gecode-free,0.5436241610738255,1200.0,ok
s_v40_a100_d5,1,OR-Tools-free,0.5436241610738255,1200.0,ok
s_v40_a100_d5,1,SICStus-Prolog-fd,0.6241610738255033,1200.0,ok
s_v40_a100_d5,1,Picat-CP-fd,0.670469798657718,1200.0,ok
s_v40_a100_d5,1,Picat-SAT-free,0.7751677852348994,1200.0,ok
s_v40_a100_d5,1,MZN/Gurobi-free,0.0,245.061,ok
s_v40_a100_d5,1,MZN/CPLEX-free,0.0,446.613,ok
s_v40_a100_d5,1,LCG-Glucose-free,1,1200,timeout
s_v40_a100_d5,1,MZN/Cbc-free,0.036241610738255034,1200.0,ok
s_v40_a100_d5,1,Yuck-free,1,1200,timeout
s_v40_a100_d5,1,Choco-free,0.487248322147651,1200.0,ok
s_v40_a100_d5,1,MinisatID-free,1,1200,timeout
s_v40_a100_d5,1,G12FD-free,0.6664429530201343,1200.0,ok
c_v20_a190_d5,1,iZplus-free,0.0,1200.0,ok
c_v20_a190_d5,1,MZN/SCIP-free,0.0,347.841,ok
c_v20_a190_d5,1,Chuffed-free,0.0,537.056,ok
c_v20_a190_d5,1,LCG-Glucose-UC-free,1,1200,timeout
c_v20_a190_d5,1,Concrete-free,1,1200,timeout
c_v20_a190_d5,1,JaCoP-fd,0.0,740.77,ok
c_v20_a190_d5,1,Mistral-free,0.04245283018867924,1200.0,ok
c_v20_a190_d5,1,OscaR/CBLS-free,0.9,1200.0,ok
c_v20_a190_d5,1,HaifaCSP-free,0.05518867924528302,1200.0,ok
c_v20_a190_d5,1,Gecode-free,0.0,237.311,ok
c_v20_a190_d5,1,OR-Tools-free,0.0,268.053,ok
c_v20_a190_d5,1,SICStus-Prolog-fd,0.0,761.113,ok
c_v20_a190_d5,1,Picat-CP-fd,0.16132075471698115,1200.0,ok
c_v20_a190_d5,1,Picat-SAT-free,0.0,1200.0,ok
c_v20_a190_d5,1,MZN/Gurobi-free,0.0,240.389,ok
c_v20_a190_d5,1,MZN/CPLEX-free,0.0,460.56,ok
c_v20_a190_d5,1,LCG-Glucose-free,0.0,181.126,ok
c_v20_a190_d5,1,MZN/Cbc-free,0.0,1200.0,ok
c_v20_a190_d5,1,Yuck-free,1,1200,timeout
c_v20_a190_d5,1,Choco-free,0.0,292.661,ok
c_v20_a190_d5,1,MinisatID-free,0.04245283018867924,1200.0,ok
c_v20_a190_d5,1,G12FD-free,1,1200,timeout
s_v20_a50_d5,1,iZplus-free,0.0,1200.0,ok
s_v20_a50_d5,1,MZN/SCIP-free,0.0,29.38,ok
s_v20_a50_d5,1,Chuffed-free,0.0,1200.0,ok
s_v20_a50_d5,1,LCG-Glucose-UC-free,1,1200,timeout
s_v20_a50_d5,1,Concrete-free,1,1200,timeout
s_v20_a50_d5,1,JaCoP-fd,0.10670103092783505,1200.0,ok
s_v20_a50_d5,1,Mistral-free,0.03711340206185567,1200.0,ok
s_v20_a50_d5,1,OscaR/CBLS-free,0.3618556701030928,1200.0,ok
s_v20_a50_d5,1,HaifaCSP-free,0.0,492.216,ok
s_v20_a50_d5,1,Gecode-free,0.0,991.463,ok
s_v20_a50_d5,1,OR-Tools-free,0.0,933.51,ok
s_v20_a50_d5,1,SICStus-Prolog-fd,0.009278350515463918,1200.0,ok
s_v20_a50_d5,1,Picat-CP-fd,0.1670103092783505,1200.0,ok
s_v20_a50_d5,1,Picat-SAT-free,0.0,78.828,ok
s_v20_a50_d5,1,MZN/Gurobi-free,0.0,32.061,ok
s_v20_a50_d5,1,MZN/CPLEX-free,1,1200,timeout
s_v20_a50_d5,1,LCG-Glucose-free,0.0,1200.0,ok
s_v20_a50_d5,1,MZN/Cbc-free,0.0,405.111,ok
s_v20_a50_d5,1,Yuck-free,0.9,1200.0,ok
s_v20_a50_d5,1,Choco-free,0.0,520.446,ok
s_v20_a50_d5,1,MinisatID-free,0.12061855670103094,1200.0,ok
s_v20_a50_d5,1,G12FD-free,0.8489690721649485,1200.0,ok
s_v20_a50_d4,1,iZplus-free,0.0,1200.0,ok
s_v20_a50_d4,1,MZN/SCIP-free,0.0,14.398,ok
s_v20_a50_d4,1,Chuffed-free,0.0,153.639,ok
s_v20_a50_d4,1,LCG-Glucose-UC-free,1,1200,timeout
s_v20_a50_d4,1,Concrete-free,1,1200,timeout
s_v20_a50_d4,1,JaCoP-fd,0.0,195.774,ok
s_v20_a50_d4,1,Mistral-free,0.0,1200.0,ok
s_v20_a50_d4,1,OscaR/CBLS-free,0.9,1200.0,ok
s_v20_a50_d4,1,HaifaCSP-free,0.0,305.36400000000003,ok
s_v20_a50_d4,1,Gecode-free,0.0,97.11500000000001,ok
s_v20_a50_d4,1,OR-Tools-free,0.0,96.244,ok
s_v20_a50_d4,1,SICStus-Prolog-fd,0.0,170.286,ok
s_v20_a50_d4,1,Picat-CP-fd,0.0,1200.0,ok
s_v20_a50_d4,1,Picat-SAT-free,0.0,103.736,ok
s_v20_a50_d4,1,MZN/Gurobi-free,0.0,12.396,ok
s_v20_a50_d4,1,MZN/CPLEX-free,0.0,26.624000000000002,ok
s_v20_a50_d4,1,LCG-Glucose-free,0.0,64.857,ok
s_v20_a50_d4,1,MZN/Cbc-free,0.0,53.591,ok
s_v20_a50_d4,1,Yuck-free,0.41102362204724413,1200.0,ok
s_v20_a50_d4,1,Choco-free,0.0,77.58,ok
s_v20_a50_d4,1,MinisatID-free,0.07795275590551182,1200.0,ok
s_v20_a50_d4,1,G12FD-free,1,1200,timeout
mzn_rnd_test.20,1,iZplus-free,0.0,1200.0,ok
mzn_rnd_test.20,1,MZN/SCIP-free,1,1200,timeout
mzn_rnd_test.20,1,Chuffed-free,1,1200,timeout
mzn_rnd_test.20,1,LCG-Glucose-UC-free,1,1200,timeout
mzn_rnd_test.20,1,Concrete-free,1,1200,timeout
mzn_rnd_test.20,1,JaCoP-fd,0.20548281505728316,1200.0,ok
mzn_rnd_test.20,1,Mistral-free,0.19320785597381343,1200.0,ok
mzn_rnd_test.20,1,OscaR/CBLS-free,0.24770867430441898,1200.0,ok
mzn_rnd_test.20,1,HaifaCSP-free,0.9,1200.0,ok
mzn_rnd_test.20,1,Gecode-free,0.14779050736497548,1200.0,ok
mzn_rnd_test.20,1,OR-Tools-free,0.11268412438625205,1200.0,ok
mzn_rnd_test.20,1,SICStus-Prolog-fd,0.1362520458265139,1200.0,ok
mzn_rnd_test.20,1,Picat-CP-fd,0.14779050736497548,1200.0,ok
mzn_rnd_test.20,1,Picat-SAT-free,1,1200,timeout
mzn_rnd_test.20,1,MZN/Gurobi-free,0.30319148936170215,1200.0,ok
mzn_rnd_test.20,1,MZN/CPLEX-free,0.39451718494271687,1200.0,ok
mzn_rnd_test.20,1,LCG-Glucose-free,0.009574468085106383,1200.0,ok
mzn_rnd_test.20,1,MZN/Cbc-free,1,1200,timeout
mzn_rnd_test.20,1,Yuck-free,0.5447626841243863,1200.0,ok
mzn_rnd_test.20,1,Choco-free,0.06407528641571195,1200.0,ok
mzn_rnd_test.20,1,MinisatID-free,0.7021276595744681,1200.0,ok
mzn_rnd_test.20,1,G12FD-free,0.595581014729951,1200.0,ok
mzn_rnd_test.13,1,iZplus-free,0.004189944134078212,1200.0,ok
mzn_rnd_test.13,1,MZN/SCIP-free,0.11899441340782123,1200.0,ok
mzn_rnd_test.13,1,Chuffed-free,0.01675977653631285,1200.0,ok
mzn_rnd_test.13,1,LCG-Glucose-UC-free,1,1200,timeout
mzn_rnd_test.13,1,Concrete-free,1,1200,timeout
mzn_rnd_test.13,1,JaCoP-fd,0.06368715083798883,1200.0,ok
mzn_rnd_test.13,1,Mistral-free,0.059497206703910614,1200.0,ok
mzn_rnd_test.13,1,OscaR/CBLS-free,0.10977653631284917,1200.0,ok
mzn_rnd_test.13,1,HaifaCSP-free,0.6284916201117319,1200.0,ok
mzn_rnd_test.13,1,Gecode-free,0.06368715083798883,1200.0,ok
mzn_rnd_test.13,1,OR-Tools-free,0.06368715083798883,1200.0,ok
mzn_rnd_test.13,1,SICStus-Prolog-fd,0.0846368715083799,1200.0,ok
mzn_rnd_test.13,1,Picat-CP-fd,0.06368715083798883,1200.0,ok
mzn_rnd_test.13,1,Picat-SAT-free,0.05111731843575419,1200.0,ok
mzn_rnd_test.13,1,MZN/Gurobi-free,0.021787709497206705,1200.0,ok
mzn_rnd_test.13,1,MZN/CPLEX-free,0.03519553072625699,1200.0,ok
mzn_rnd_test.13,1,LCG-Glucose-free,0.0,1200.0,ok
mzn_rnd_test.13,1,MZN/Cbc-free,0.10223463687150838,1200.0,ok
mzn_rnd_test.13,1,Yuck-free,0.24134078212290502,1200.0,ok
mzn_rnd_test.13,1,Choco-free,0.06368715083798883,1200.0,ok
mzn_rnd_test.13,1,MinisatID-free,0.9,1200.0,ok
mzn_rnd_test.13,1,G12FD-free,0.09720670391061453,1200.0,ok
mzn_rnd_test.06,1,iZplus-free,0.0,1200.0,ok
mzn_rnd_test.06,1,MZN/SCIP-free,1,1200,timeout
mzn_rnd_test.06,1,Chuffed-free,0.12068264932954084,1200.0,ok
mzn_rnd_test.06,1,LCG-Glucose-UC-free,1,1200,timeout
mzn_rnd_test.06,1,Concrete-free,1,1200,timeout
mzn_rnd_test.06,1,JaCoP-fd,0.12068264932954084,1200.0,ok
mzn_rnd_test.06,1,Mistral-free,0.1320195042665583,1200.0,ok
mzn_rnd_test.06,1,OscaR/CBLS-free,0.1887037789516457,1200.0,ok
mzn_rnd_test.06,1,HaifaCSP-free,0.9,1200.0,ok
mzn_rnd_test.06,1,Gecode-free,0.12068264932954084,1200.0,ok
mzn_rnd_test.06,1,OR-Tools-free,0.12068264932954084,1200.0,ok
mzn_rnd_test.06,1,SICStus-Prolog-fd,0.14920763917106866,1200.0,ok
mzn_rnd_test.06,1,Picat-CP-fd,0.12068264932954084,1200.0,ok
mzn_rnd_test.06,1,Picat-SAT-free,0.0,1027.817,ok
mzn_rnd_test.06,1,MZN/Gurobi-free,0.1173913043478261,1200.0,ok
mzn_rnd_test.06,1,MZN/CPLEX-free,0.1173913043478261,1200.0,ok
mzn_rnd_test.06,1,LCG-Glucose-free,0.04863876472978464,1200.0,ok
mzn_rnd_test.06,1,MZN/Cbc-free,0.33571718813490453,1200.0,ok
mzn_rnd_test.06,1,Yuck-free,0.3335229581470947,1200.0,ok
mzn_rnd_test.06,1,Choco-free,0.12068264932954084,1200.0,ok
mzn_rnd_test.06,1,MinisatID-free,0.5854937017472572,1200.0,ok
mzn_rnd_test.06,1,G12FD-free,1,1200,timeout
mzn_rnd_test.02,1,iZplus-free,0.0,0.489,ok
mzn_rnd_test.02,1,MZN/SCIP-free,0.0,25.018,ok
mzn_rnd_test.02,1,Chuffed-free,0.0,51.884,ok
mzn_rnd_test.02,1,LCG-Glucose-UC-free,0.0,6.586,ok
mzn_rnd_test.02,1,Concrete-free,0.0,1200.0,ok
mzn_rnd_test.02,1,JaCoP-fd,0.0,1200.0,ok
mzn_rnd_test.02,1,Mistral-free,0.0,1200.0,ok
mzn_rnd_test.02,1,OscaR/CBLS-free,0.45555555555555555,1200.0,ok
mzn_rnd_test.02,1,HaifaCSP-free,0.0,233.689,ok
mzn_rnd_test.02,1,Gecode-free,0.0,1200.0,ok
mzn_rnd_test.02,1,OR-Tools-free,0.0,1200.0,ok
