@RELATION FEATURE_VALUES_MIP-2016

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE probtype NUMERIC
@ATTRIBUTE n_vars NUMERIC
@ATTRIBUTE n_constr NUMERIC
@ATTRIBUTE n_nzcnt NUMERIC
@ATTRIBUTE nq_vars NUMERIC
@ATTRIBUTE nq_constr NUMERIC
@ATTRIBUTE nq_nzcnt NUMERIC
@ATTRIBUTE lp_avg NUMERIC
@ATTRIBUTE lp_l2_avg NUMERIC
@ATTRIBUTE lp_linf NUMERIC
@ATTRIBUTE lp_objval NUMERIC
@ATTRIBUTE num_b_variables NUMERIC
@ATTRIBUTE num_i_variables NUMERIC
@ATTRIBUTE num_c_variables NUMERIC
@ATTRIBUTE num_s_variables NUMERIC
@ATTRIBUTE num_n_variables NUMERIC
@ATTRIBUTE ratio_b_variables NUMERIC
@ATTRIBUTE ratio_i_variables NUMERIC
@ATTRIBUTE ratio_c_variables NUMERIC
@ATTRIBUTE ratio_s_variables NUMERIC
@ATTRIBUTE ratio_n_variables NUMERIC
@ATTRIBUTE num_i+_variables NUMERIC
@ATTRIBUTE ratio_i+_variables NUMERIC
@ATTRIBUTE num_unbounded_disc NUMERIC
@ATTRIBUTE ratio_unbounded_disc NUMERIC
@ATTRIBUTE support_size_avg NUMERIC
@ATTRIBUTE support_size_median NUMERIC
@ATTRIBUTE support_size_varcoef NUMERIC
@ATTRIBUTE support_size_q90mq10 NUMERIC
@ATTRIBUTE rhs_c_0_avg NUMERIC
@ATTRIBUTE rhs_c_0_varcoef NUMERIC
@ATTRIBUTE rhs_c_1_avg NUMERIC
@ATTRIBUTE rhs_c_1_varcoef NUMERIC
@ATTRIBUTE rhs_c_2_avg NUMERIC
@ATTRIBUTE rhs_c_2_varcoef NUMERIC
@ATTRIBUTE vcg_constr_deg0_avg NUMERIC
@ATTRIBUTE vcg_constr_deg0_median NUMERIC
@ATTRIBUTE vcg_constr_deg0_varcoef NUMERIC
@ATTRIBUTE vcg_constr_deg0_q90mq10 NUMERIC
@ATTRIBUTE vcg_var_deg0_avg NUMERIC
@ATTRIBUTE vcg_var_deg0_median NUMERIC
@ATTRIBUTE vcg_var_deg0_varcoef NUMERIC
@ATTRIBUTE vcg_var_deg0_q90mq10 NUMERIC
@ATTRIBUTE vcg_constr_weight0_avg NUMERIC
@ATTRIBUTE vcg_constr_weight0_varcoef NUMERIC
@ATTRIBUTE vcg_var_weight0_avg NUMERIC
@ATTRIBUTE vcg_var_weight0_varcoef NUMERIC
@ATTRIBUTE A_ij_normalized0_avg NUMERIC
@ATTRIBUTE A_ij_normalized0_varcoef NUMERIC
@ATTRIBUTE a_normalized_varcoefs0_avg NUMERIC
@ATTRIBUTE a_normalized_varcoefs0_varcoef NUMERIC
@ATTRIBUTE obj_coefs0_avg NUMERIC
@ATTRIBUTE obj_coefs0_std NUMERIC
@ATTRIBUTE obj_coef_per_constr0_avg NUMERIC
@ATTRIBUTE obj_coef_per_constr0_std NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr0_avg NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr0_std NUMERIC
@ATTRIBUTE vcg_constr_deg1_avg NUMERIC
@ATTRIBUTE vcg_constr_deg1_median NUMERIC
@ATTRIBUTE vcg_constr_deg1_varcoef NUMERIC
@ATTRIBUTE vcg_constr_deg1_q90mq10 NUMERIC
@ATTRIBUTE vcg_var_deg1_avg NUMERIC
@ATTRIBUTE vcg_var_deg1_median NUMERIC
@ATTRIBUTE vcg_var_deg1_varcoef NUMERIC
@ATTRIBUTE vcg_var_deg1_q90mq10 NUMERIC
@ATTRIBUTE vcg_constr_weight1_avg NUMERIC
@ATTRIBUTE vcg_constr_weight1_varcoef NUMERIC
@ATTRIBUTE vcg_var_weight1_avg NUMERIC
@ATTRIBUTE vcg_var_weight1_varcoef NUMERIC
@ATTRIBUTE A_ij_normalized1_avg NUMERIC
@ATTRIBUTE A_ij_normalized1_varcoef NUMERIC
@ATTRIBUTE a_normalized_varcoefs1_avg NUMERIC
@ATTRIBUTE a_normalized_varcoefs1_varcoef NUMERIC
@ATTRIBUTE obj_coefs1_avg NUMERIC
@ATTRIBUTE obj_coefs1_std NUMERIC
@ATTRIBUTE obj_coef_per_constr1_avg NUMERIC
@ATTRIBUTE obj_coef_per_constr1_std NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr1_avg NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr1_std NUMERIC
@ATTRIBUTE vcg_constr_deg2_avg NUMERIC
@ATTRIBUTE vcg_constr_deg2_median NUMERIC
@ATTRIBUTE vcg_constr_deg2_varcoef NUMERIC
@ATTRIBUTE vcg_constr_deg2_q90mq10 NUMERIC
@ATTRIBUTE vcg_var_deg2_avg NUMERIC
@ATTRIBUTE vcg_var_deg2_median NUMERIC
@ATTRIBUTE vcg_var_deg2_varcoef NUMERIC
@ATTRIBUTE vcg_var_deg2_q90mq10 NUMERIC
@ATTRIBUTE vcg_constr_weight2_avg NUMERIC
@ATTRIBUTE vcg_constr_weight2_varcoef NUMERIC
@ATTRIBUTE vcg_var_weight2_avg NUMERIC
@ATTRIBUTE vcg_var_weight2_varcoef NUMERIC
@ATTRIBUTE A_ij_normalized2_avg NUMERIC
@ATTRIBUTE A_ij_normalized2_varcoef NUMERIC
@ATTRIBUTE a_normalized_varcoefs2_avg NUMERIC
@ATTRIBUTE a_normalized_varcoefs2_varcoef NUMERIC
@ATTRIBUTE obj_coefs2_avg NUMERIC
@ATTRIBUTE obj_coefs2_std NUMERIC
@ATTRIBUTE obj_coef_per_constr2_avg NUMERIC
@ATTRIBUTE obj_coef_per_constr2_std NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr2_avg NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr2_std NUMERIC
@ATTRIBUTE mipgap NUMERIC
@ATTRIBUTE nodecnt NUMERIC
@ATTRIBUTE clqcnt NUMERIC
@ATTRIBUTE covcnt NUMERIC
@ATTRIBUTE itcnt_max NUMERIC
@ATTRIBUTE numnewsolution_sum NUMERIC
@ATTRIBUTE newin_sum NUMERIC
@ATTRIBUTE nodeleft_avg NUMERIC
@ATTRIBUTE nodeleft_varcoef NUMERIC
@ATTRIBUTE diffObj_avg NUMERIC
@ATTRIBUTE diffObj_median NUMERIC
@ATTRIBUTE diffObj_varcoef NUMERIC
@ATTRIBUTE diffObj_q90mq10 NUMERIC
@ATTRIBUTE numfeas NUMERIC
@ATTRIBUTE iinf_avg NUMERIC
@ATTRIBUTE iinf_median NUMERIC
@ATTRIBUTE iinf_varcoef NUMERIC
@ATTRIBUTE iinf_q90mq10 NUMERIC
@ATTRIBUTE diffBestInt_avg NUMERIC
@ATTRIBUTE diffBestInt_median NUMERIC
@ATTRIBUTE diffBestInt_varcoef NUMERIC
@ATTRIBUTE diffBestInt_q90mq10 NUMERIC
@ATTRIBUTE diffBestObjUp_avg NUMERIC
@ATTRIBUTE diffBestObjUp_median NUMERIC
@ATTRIBUTE diffBestObjUp_varcoef NUMERIC
@ATTRIBUTE diffBestObjUp_q90mq10 NUMERIC
@ATTRIBUTE numcuts_sum NUMERIC
@ATTRIBUTE diffGap_avg NUMERIC
@ATTRIBUTE diffGap_median NUMERIC
@ATTRIBUTE diffGap_varcoef NUMERIC
@ATTRIBUTE diffGap_q90mq10 NUMERIC
@ATTRIBUTE pre_t NUMERIC
@ATTRIBUTE rel_t NUMERIC
@ATTRIBUTE new_row NUMERIC
@ATTRIBUTE new_col NUMERIC
@ATTRIBUTE new_nonzero NUMERIC
@ATTRIBUTE clique_table NUMERIC
@ATTRIBUTE cliqueCuts NUMERIC
@ATTRIBUTE impliedBoundCuts NUMERIC
@ATTRIBUTE flowCuts NUMERIC
@ATTRIBUTE mixedIntegerRoundingCuts NUMERIC
@ATTRIBUTE gomoryFractionalCuts NUMERIC

@DATA
mine-90-10,1,1,900,6270,15407,0,0,0,0.224862,0.273584,0.474364,-8.87165e+08,900,0,0,0,0,1,0,0,0,0,900,1,0,0,2,2,0,0,478.469,18.6369,-512,-512,-512,-512,2.45726,2,3.3846,0,17.1189,17,0.223257,11,433.646,60.0442,3021.07,3.98073,0.00610823,25.1322,0.00425583,29.8429,2.04653e+06,5.18021e+06,101863,259965,454644,1.15529e+06,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,2.45726,2,3.3846,0,17.1189,17,0.223257,11,433.646,60.0442,3021.07,3.98073,0.00610823,25.1322,0.00425583,29.8429,2.04653e+06,5.18021e+06,101863,259965,454644,1.15529e+06,0.0127722,1929,0,51,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.02,-512,5798,866,14343,7763,0,14,0,0,4
momentum1,1,1,5174,42680,103198,0,0,0,0.0214848,0.0860789,0.5,72793.3,2349,0,2825,0,0,0.454001,0,0.545999,0,0,2349,0.454001,0,0,2,2,0,0,0.743727,0.591672,0.179211,2.14009,-0.0387866,-4.97816,1.60701,2,0.75172,1,29.1984,20,1.2869,27,1.40093,1.19651,25.4541,1.14751,0.998762,0.0359705,0.00291502,26.0221,227.252,1181.38,129.88,761.493,166.519,896.351,0.810942,0,2.85288,2,12.2517,5,1.45328,28,-0.188363,-4.93925,-2.84578,-3.31387,-1.21079,-12.3068,0.155702,2.73401,0.160796,0.069577,0.030007,0.01686,0.0683963,0.0356608,2.41795,2,0.96291,1,19.9455,12,1.49176,31,1.21257,1.58517,10.0024,2.51816,0.519371,13.4784,0.401944,1.41023,103.26,803.999,58.9822,517.147,75.6373,609.617,1,0,24,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.14,-512,11638,3580,46688,18580,24,6,47,45,21
msc98-ip,1,1,21143,15850,92918,0,0,0,147.878,12159.4,999999,1.9521e+07,20237,53,853,0,0,0.957149,0.00250674,0.0403443,0,0,20290,0.959656,0,0,5.5037e+06,2,19.7278,0,87115.9,106.81,0.0983492,3.02785,-512,-512,5.37129,3,1.32731,7,4.19591,3,2.47412,6,2241.48,263.824,1750.98,60.4606,0.446804,1.47855,0.375193,1.47145,3656.38,73662,43.2014,959.631,380.766,7766.91,0.491041,0,1.81698,2,9.12427,6,1.49062,13,-0.332553,-2.44665,-6.17933,-2.20515,-0.0522878,-1.14783,0.0609276,4.40686,0,0,0,0,0,0,5.86233,4,1.29153,7,4.39474,3,2.40622,7,2241.15,263.863,1680.09,61.7279,0.390572,1.64453,0.513364,1.15152,3508.86,72164.4,41.4584,940.112,365.405,7608.99,1,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.32,-512,15020,12726,79453,5901,0,0,0,0,0
mspp16,1,1,29280,561657,2.76787e+07,0,0,0,4.23968e-05,0.00347746,0.333333,341,29280,0,0,0,0,1,0,0,0,0,29280,1,0,0,2,2,0,0,43.0009,14.0197,0.000881283,33.6706,0.121094,8.4375,49.2805,42,0.622462,78,945.312,5,2.76386,8198,283.784,45.8238,5443.62,0.48059,0.143208,0.329571,0.000497171,46.355,1.52715,3.80348,0.0334175,0.212028,0.107773,0.596638,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,49.2805,42,0.622462,78,945.312,5,2.76386,8198,283.784,45.8238,5443.62,0.48059,0.143208,0.329571,0.000497171,46.355,1.52715,3.80348,0.0334175,0.212028,0.107773,0.596638,1,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,28.35,-512,-512,-512,-512,-512,0,0,0,0,0
mzzv11,1,1,10240,9499,134603,0,0,0,0.307544,4.00148,95,-22945.2,9989,251,0,0,0,0.975488,0.0245117,0,0,0,10240,1,0,0,2.83516,2,2.72228,0,0.992313,0.0880148,0,0,0,0,14.1702,12,0.740952,24,13.1448,7,1.22857,26,8.35899,10.5428,7.7541,6.11873,0.999858,0.0168352,0.136053,2.13973,3.28223,47.9264,0.669119,7.00556,1.39451,17.0015,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,14.1702,12,0.740952,24,13.1448,7,1.22857,26,8.35899,10.5428,7.7541,6.11873,0.999858,0.0168352,0.136053,2.13973,3.28223,47.9264,0.669119,7.00556,1.39451,17.0015,1,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.24,-512,8222,8713,113777,21193,0,0,0,0,0
n3div36,1,1,22120,4484,340740,0,0,0,0.000185951,0.00684066,0.479969,114333,22120,0,0,0,0,1,0,0,0,0,22120,1,0,0,2,2,0,0,1,0,-512,-512,8.46667,0.662354,75.9902,5,9.0733,0,15.4042,15,0.295545,12,413.299,11.1381,83.7809,0.666573,0.715128,0.509236,0.00881165,10.1191,29301.6,20208.2,1971.98,1215.81,7494.67,4700.06,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,75.9902,5,9.0733,0,15.4042,15,0.295545,12,413.299,11.1381,83.7809,0.666573,0.715128,0.509236,0.00881165,10.1191,29301.6,20208.2,1971.98,1215.81,7494.67,4700.06,0.083395,0,0,2,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.13,-512,4453,20602,168178,4424,0,0,1,14,1
n3seq24,1,1,119856,6044,3.23234e+06,0,0,0,0.000580174,0.0121711,0.5,52000,119856,0,0,0,0,1,0,0,0,0,119856,1,0,0,2,2,0,0,1,0,-512,-512,0.0769231,3.4641,534.801,24,5.39152,1109,26.9685,29,0.432691,35,515.102,5.59052,25.9751,0.529185,1,0,0.0537622,10.0618,15950.1,12583.1,532.524,367.239,2877.73,2075.98,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,534.801,24,5.39152,1109,26.9685,29,0.432691,35,515.102,5.59052,25.9751,0.529185,1,0,0.0537622,10.0618,15950.1,12583.1,532.524,367.239,2877.73,2075.98,1,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,1.41,-512,5950,119856,2.40484e+06,4484,0,0,0,0,0
n4-3,1,1,3596,1236,14036,0,0,0,0.0401172,0.0967917,0.470588,4080.88,0,174,3422,0,0,0,0.0483871,0.951613,0,0,174,0.0483871,0,0,1001,1001,0,0,0,0,0,1.00556e+11,-512,-512,0.281553,0,3.10728,0,2,2,0,0,-27.4984,-3.10728,-195.333,-1.1435,-512,-512,0.107319,3.10728,200,81.6497,100,40.8248,141.421,57.735,11.0744,6,1.4018,10,4,4,0,0,5.44337,3.07809,1.9661,0.131306,0,1.14405e+09,0.013019,13.8996,0.983051,0.129081,0.245763,0.0322702,0.491525,0.0645405,11.356,6,1.39828,8,3.90323,4,0.109952,0,-22.055,-3.58699,-7.58065,-8.55577,0,1.14405e+09,0.338822,3.58467,10.6129,46.3289,5.07258,23.213,7.31071,32.7997,0.0410683,91,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0,-512,981,3113,12113,-512,0,0,0,562,8
n9-3,1,1,7644,2364,30072,0,0,0,0.0513539,0.11841,0.490196,7889.71,0,252,7392,0,0,0,0.032967,0.967033,0,0,252,0.032967,0,0,1001,1001,0,0,0,0,0,1.07706e+11,-512,-512,0.213198,0,3.61544,0,2,2,0,0,-20.8223,-3.61544,-195.333,-1.1435,-512,-512,0.0812641,3.61544,200,81.6497,100,40.8248,141.421,57.735,12.5076,6,1.67333,10,4,4,0,0,6.18274,3.59326,1.97727,0.107211,1.6263e-20,1.03359e+09,0.00954303,12.0633,0.988636,0.105993,0.247159,0.0264982,0.494318,0.0529965,12.7208,6,1.67142,8,3.93407,4,0.0907714,0,-14.6396,-4.62584,-4.52747,-11.8656,1.6263e-20,1.03359e+09,0.282415,4.21359,7.54945,38.5023,3.53571,19.2918,5.14026,27.2589,0.170647,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.01,-512,2087,7112,27938,-512,0,0,0,611,7
neos-1109824,1,1,1520,28979,89528,0,0,0,0.0144737,0.0837708,0.5,278,1520,0,0,0,0,1,0,0,0,0,1520,1,0,0,2,2,0,0,1.94737,0.114666,0.232323,1.81779,-512,-512,3.08941,3,0.843227,0,58.9,59,0.00509338,0,2.98975,0.635084,57,0.00554786,0.526316,0.212132,9.34162e-05,99.4224,35.5789,17.7085,0.603865,0.300126,4.63517,2.30536,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,3.08941,3,0.843227,0,58.9,59,0.00509338,0,2.98975,0.635084,57,0.00554786,0.526316,0.212132,9.34162e-05,99.4224,35.5789,17.7085,0.603865,0.300126,4.63517,2.30536,0,681,3,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.03,-512,9979,1520,33288,17467,3,3,0,0,25
neos-1171692,1,1,1638,4239,42945,0,0,0,0.0150055,0.0610575,0.430141,-273,819,0,819,0,0,0.5,0,0.5,0,0,819,0.5,0,0,2,2,0,0,620.419,2.03467,-512,-512,-512,-512,1.21373,1,0.772897,2,6.28205,6,0.338062,6,616.188,2.04565,3189.28,0.000665893,0.961299,0.185951,0.000677242,48.0991,0,0,0,0,0,0,8.9172,1,1.19385,23,46.1538,47,0.372203,47,8.9172,1.19385,46.1538,0.372203,0.0700968,0.889511,0.00327817,15.4649,1,0,0.026834,0.015809,0.158509,0.0413379,10.1309,2,0.990482,22,26.2179,12,0.892264,61,625.105,2.02522,1617.72,0.971499,0.163431,1.74461,0.978227,1.7351,0.5,0.5,0.013417,0.0174636,0.0792547,0.0844731,0,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.01,-512,4050,1638,42504,1491,0,0,24,26,2
neos-1171737,1,1,2340,4179,58620,0,0,0,0.0203419,0.0790975,0.4,-195,1170,0,1170,0,0,0.5,0,0.5,0,0,1170,0.5,0,0,2,2,0,0,449.336,1.59684,-512,-512,-512,-512,1.10553,1,1.33571,2,3.94872,4,0.0558593,0,445.98,1.60796,1592.95,0.000138468,0.999152,0.00118454,0.00177338,24.6519,0,0,0,0,0,0,12.9218,19,0.829912,24,46.1538,47,0.372203,47,12.9218,0.829912,46.1538,0.372203,0.138295,0.890242,0.00449711,18.6144,1,0,0.026834,0.015809,0.158509,0.0413379,14.0273,20,0.714269,22,25.0513,12,0.971983,61,458.902,1.5725,819.551,0.9438,0.191066,1.24815,1.39355,1.3514,0.5,0.5,0.013417,0.0174636,0.0792547,0.0844731,0.0769231,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.02,-512,3939,2310,56100,540,0,0,7,2,0
neos-1224597,1,1,3395,3276,25090,0,0,0,0.126734,0.937964,9,-428,3150,245,0,0,0,0.927835,0.0721649,0,0,0,3395,1,0,0,2.30928,2,0.597581,0,1.02182,0.203315,0.612245,2.02923,0,0,7.65873,5,1.06126,17,7.39028,8,0.6737,13,4.25824,1.51175,4.10898,1.08122,0.567023,1.98899,0.178925,2.33825,1,0,0.323232,0.352338,0.496008,0.277863,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,7.65873,5,1.06126,17,7.39028,8,0.6737,13,4.25824,1.51175,4.10898,1.08122,0.567023,1.98899,0.178925,2.33825,1,0,0.323232,0.352338,0.496008,0.277863,0,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.02,-512,1784,2667,18902,899,0,0,0,0,0
neos-1337307,1,1,2840,5687,30799,0,0,0,0.096195,0.154206,0.499389,-203124,2840,0,0,0,0,1,0,0,0,0,2840,1,0,0,2,2,0,0,-104.045,-44.4038,1,0,0,0,5.41568,2,6.46293,1,10.8447,4,0.879363,20,-275.841,-74.6053,-552.363,-2.98501,0.256473,3.5588,0.014701,28.2285,546.501,1649.73,135.777,411.958,272.016,823.946,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,5.41568,2,6.46293,1,10.8447,4,0.879363,20,-275.841,-74.6053,-552.363,-2.98501,0.256473,3.5588,0.014701,28.2285,546.501,1649.73,135.777,411.958,272.016,823.946,0.0040426,63,0,1,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.02,-512,5687,2840,30799,17912,0,0,0,7,3
neos-1396125,1,1,1161,1494,5511,0,0,0,0.0956928,0.112614,0.298454,388.552,129,0,1032,0,0,0.111111,0,0.888889,0,0,129,0.111111,0,0,2,2,0,0,2.30488,11.9726,0.0647482,3.80058,-9.67742,-5.47723,1.12048,1,2.19223,1,12.9767,14,0.545533,16,-14.8916,-10.5738,-172.465,-0.693788,0.759649,0.56124,0.0122991,17.8441,23.2558,150.715,0.775194,5.02383,4.24591,27.5167,2.56827,1,1.01651,7,3.71802,4,0.343669,1,58.3474,3.96788,84.468,0.861719,0.330508,1.50709,0.0362694,4.34315,0.233236,4.307,0.232784,4.30702,0.23295,4.30702,3.68876,2,0.83784,6,4.74677,4,0.829039,2,43.4558,5.21734,55.9199,2.02479,0.541379,0.944639,0.121258,2.6705,2.7913,50.9188,0.293052,4.39576,0.678834,10.1099,1,342,6,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0,-512,1329,1050,5337,90,6,13,6,70,0
neos13,1,1,1827,20852,253842,0,0,0,0.0225924,0.0670467,0.447257,-126.178,1815,0,12,0,0,0.993432,0,0.00656814,0,0,1815,0.993432,0,0,2,2,0,0,3.91708,3.23854,-512,-512,1633,0,0.174084,0,72.2141,0,2,2,0,0,3.13351,5.094,36,0,0.389195,0.998427,0.00204254,144.399,0,0,0,0,0,0,11.9994,12,0.00692527,0,20851,20851,0,0,-159.087,-1.41373,-276440,-0.326828,0.949,1.37527,0.713557,0.270608,185.937,11.9803,0.00891742,0.000574567,1.28766,0.0829668,12.1735,12,1.02585,0,138.939,2,12.1213,0,-155.954,-1.5032,-1779.94,-13.2043,0.869027,1.41868,0.72087,0.280861,1.22126,15.0509,5.85709e-05,0.00072183,0.00845756,0.104231,0.508869,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.04,-512,19278,1826,215677,-512,0,0,7,109,5
neos-1426635,1,1,520,796,3400,0,0,0,0.019784,0.0708779,0.428694,-178,260,0,260,0,0,0.5,0,0.5,0,0,260,0.5,0,0,2,2,0,0,2574.3,1.47664,-512,-512,-512,-512,1.19347,1,0.783613,3,3.65385,4,0.150714,1,2568.62,1.47929,7863.92,0.200153,0.999646,0.000469571,0.00404059,14.7316,0,0,0,0,0,0,3.07789,1,1.17602,10,9.42308,10,0.436735,10,3.07789,1.17602,9.42308,0.436735,0.0529916,1.20975,0.0165166,9.03016,1,0,0.131344,0.0620389,0.352662,0.0835067,4.27136,3,0.760413,8,6.53846,4,0.629494,11,2571.7,1.47808,3936.67,1.03689,0.279794,1.45789,0.911115,1.05427,0.5,0.5,0.065672,0.0789761,0.176331,0.185955,0.011236,11673,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0,-512,736,470,3280,90,0,0,5,11,0
neos-1426662,1,1,832,1914,8048,0,0,0,0.0625,0.16165,0.5,-52,416,0,416,0,0,0.5,0,0.5,0,0,416,0.5,0,0,2,2,0,0,214.589,1.93878,-512,-512,-512,-512,1.08673,1,0.736948,2,5,5,0.318651,4,214.019,1.94293,984.692,0.200209,0.999765,0.0004174,0.00110832,25.2389,0,0,0,0,0,0,3.11808,1,1.18673,8,14.3462,15,0.651298,24,3.11808,1.18673,14.3462,0.651298,0.588262,0.802954,0.00804051,13.218,1,0,0.112716,0.0756895,0.316532,0.111908,4.20481,2,0.75824,6,9.67308,6,0.844673,19,217.137,1.92001,499.519,1.01066,0.683154,0.657418,0.515894,1.73739,0.5,0.5,0.056358,0.0777217,0.158266,0.176946,0.128713,2702,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0,-512,1386,784,6928,144,0,0,8,63,72
neos-1436709,1,1,676,1417,6214,0,0,0,0.0627219,0.149159,0.4,-129,338,0,338,0,0,0.5,0,0.5,0,0,338,0.5,0,0,2,2,0,0,705.725,1.8292,-512,-512,-512,-512,0.963303,1,0.756289,2,4.03846,4,0.3183,2,703.202,1.83539,2948.04,0.200272,0.999691,0.000454333,0,0,0,0,0,0,0,0,3.42202,2,1.06458,8,14.3462,15,0.651298,24,3.42202,1.06458,14.3462,0.651298,0.198585,0.791736,0.0106969,11.3347,1,0,0.112716,0.0756895,0.316532,0.111908,4.38532,3,0.723686,6,9.19231,5,0.91691,20,706.624,1.82788,1481.19,1.02965,0.347147,0.985659,0.645492,1.42126,0.5,0.5,0.056358,0.0777217,0.158266,0.176946,0.00775194,4457,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0,-512,1261,624,5746,234,0,0,3,1,3
neos-1440225,1,1,1285,330,14168,0,0,0,0.0263889,0.0795493,0.490603,36,1285,0,0,0,0,1,0,0,0,0,1285,1,0,0,2,2,0,0,-512,-512,1,0,-512,-512,42.9333,55,0.533079,51,11.0257,12,0.185791,6,42.9333,0.533079,11.0257,0.185791,1,0,0.147729,2.49498,1,0,0.0960009,0.0291239,0.307093,0.0411682,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,42.9333,55,0.533079,51,11.0257,12,0.185791,6,42.9333,0.533079,11.0257,0.185791,1,0,0.147729,2.49498,1,0,0.0960009,0.0291239,0.307093,0.0411682,1,1618,5,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.01,-512,328,1277,14100,1655,5,0,0,0,0
