@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute EXIST_VARS numeric
@attribute FORALL_VARS numeric
@attribute TOTAL_VARS numeric
@attribute CLAUSES numeric
@attribute LITERALS numeric
@attribute EXIST_SET numeric
@attribute FORALL_SET numeric
@attribute TOTAL_SET numeric
@attribute UNARY_CLAUSES numeric
@attribute BINARY_CLAUSES numeric
@attribute TERNARY_MORE_CLAUSES numeric
@attribute POS_HORN numeric
@attribute NEG_HORN numeric
@attribute EXIST_LIT_PER_CLAUSE numeric
@attribute FORALL_LIT_PER_CLAUSE numeric
@attribute EXIST_VARS_PER_SET numeric
@attribute FORALL_POS_LITS_PER_CLAUSE numeric
@attribute FORALL_NEG_LITS_PER_CLAUSE numeric
@attribute OCCS_POS_NO_PER_VAR numeric
@attribute OCCS_FORALL_NO_PER_VAR numeric
@attribute OCCS_FORALL_POS_NO_PER_VAR numeric
@attribute W_OCCS_POS_NO_PER_VAR numeric
@attribute W_OCCS_FORALL_NO_PER_VAR numeric
@attribute W_OCCS_FORALL_POS_NO_PER_VAR numeric
@attribute W_PRODUCTS numeric
@attribute LITN_LIT numeric
@attribute LITEP_LIT numeric
@attribute LITEN_LITE numeric
@attribute LITEN_LITN numeric
@attribute LITFN_LIT numeric
@attribute LITFP_LITFN numeric
@attribute OCCP_OCCN numeric
@attribute OCCE_OCC numeric
@attribute OCCEN_OCC numeric
@attribute OCCFP_OCCF numeric
@attribute OCCEN_OCCE numeric
@attribute OCCEN_OCCN numeric
@attribute OCCFP_OCCFN numeric
@attribute TERMORE_CLAUSE numeric
@attribute NEG_HORN_CLAUSE numeric
@attribute WOCCN_WOCC numeric
@attribute WOCCEP_WOCC numeric
@attribute WOCCFN_WOCC numeric
@attribute WOCCEP_WOCCE numeric
@attribute WOCCEP_WOCCP numeric
@attribute WOCCFN_WOCCN numeric

@data
applications/dungeon/dungeon_i15-m7-u4-v0.pddl_planlen=124,1,37697,4,37701,158575,313172,2,1,3,27660,125111,5804,153018,48284,1.974637,0.000277,18848.5,0.000132,0.000145,1.26315,11,5.25,2.979947,22,10.5,28.986285,0.847937,0.151996,0.847982,0.999913,0.000073,0.913043,0.179333,0.999966,0.847953,0.477273,0.847982,1.000019,0.913043,0.036601,0.304487,0.760858,0.239078,0.92288,0.239097,0.999732,1.212946
applications/dungeon/dungeon_i25-m12-u3-v0.pddl_planlen=96,1,68746,3,68749,649805,1297981,2,1,3,52546,589631,7628,642180,88031,1.997438,0.000055,34373,0.000042,0.000014,1.309605,12,9,3.021062,24,18,66.85269,0.930635,0.069344,0.930654,0.999993,0.000007,3,0.074535,1.000016,0.930669,0.75,0.930654,1.000036,3,0.011739,0.135473,0.869288,0.130683,0.259601,0.130684,0.999784,0.298636
applications/dungeon/dungeon_i15-m75-u10-v0.pddl_planlen=7,1,3409,10,3419,12586,28168,2,1,3,2354,9079,1153,11513,4725,2.178452,0.05959,1704.5,0.029795,0.029795,2.117578,75,37.5,5.741152,150,75,117.894104,0.742971,0.243716,0.749617,0.982081,0.013313,1,0.345948,0.976229,0.731798,0.5,0.749617,0.984962,1,0.09161,0.375417,0.653944,0.33381,4.520733,0.341875,0.964613,6.913029
applications/dungeon/dungeon_i25-m12-u5-v0.pddl_planlen=95,1,71682,5,71687,647908,1292816,2,1,3,55460,584896,7552,640362,91611,1.99528,0.00009,35841,0.000035,0.000054,1.266408,11.6,4.6,2.937799,23.2,9.2,64.346726,0.929777,0.070205,0.929792,0.999971,0.000027,0.657143,0.075526,1.000025,0.929815,0.396552,0.929792,1.000041,0.657143,0.011656,0.141395,0.868164,0.131816,0.62826,0.131817,0.999851,0.723665
applications/dungeon/dungeon_i25-m12-u5-v0.pddl_planlen=65,1,49242,5,49247,443338,884276,2,1,3,38150,400036,5152,438192,62811,1.994456,0.000131,24621,0.000052,0.000079,1.258655,11.6,4.6,2.917985,23.2,9.2,63.938751,0.929903,0.070071,0.929925,0.999957,0.00004,0.657143,0.075381,1.000036,0.929958,0.396552,0.929925,1.000059,0.657143,0.011621,0.141677,0.868465,0.131507,0.631085,0.131507,0.999781,0.726668
applications/dungeon/dungeon_i15-m7-u4-v0.pddl_planlen=166,1,50381,4,50385,212251,419306,2,1,3,36942,167531,7778,204804,64580,1.975312,0.000207,25190.5,0.000099,0.000108,1.266091,11,5.25,2.987496,22,10.5,29.068935,0.847863,0.152087,0.847897,0.999935,0.000055,0.913043,0.179436,0.999974,0.847875,0.477273,0.847897,1.000015,0.913043,0.036645,0.304262,0.760697,0.239255,0.921168,0.23927,0.9998,1.210953
applications/dungeon/dungeon_i10-m10-u10-v0.pddl_planlen=160,1,33927,10,33937,93201,184394,2,1,3,23851,62332,7018,86499,43961,1.977468,0.000987,16963.5,0.000515,0.000472,1.336535,9.2,4.8,3.357751,18.4,9.6,20.471748,0.754016,0.245724,0.754154,0.999684,0.000239,1.090909,0.326232,0.999796,0.753999,0.521739,0.754154,0.999978,1.090909,0.0753,0.471679,0.668109,0.331709,0.86982,0.331789,0.999452,1.301912
applications/dungeon/dungeon_i25-m12-u3-v0.pddl_planlen=173,1,123416,3,123419,1170941,2339791,2,1,3,94203,1062950,13788,1157156,158332,1.998184,0.000031,61708,0.000023,0.000008,1.317204,12,9,3.040431,24,18,67.255477,0.93052,0.069468,0.930531,0.999996,0.000004,3,0.074668,1.000009,0.930539,0.75,0.930531,1.00002,3,0.011775,0.135218,0.86901,0.130975,0.258497,0.130975,0.99988,0.297462
applications/dungeon/dungeon_i10-m5-u10-v0.pddl_planlen=126,1,26123,10,26133,70521,135522,2,1,3,18819,47435,4267,66251,33385,1.920931,0.000794,13061.5,0.00044,0.000355,1.178816,5.6,3.1,2.870126,11.2,6.2,16.772231,0.772686,0.227085,0.772821,0.999761,0.000184,1.24,0.294186,0.999969,0.772798,0.553571,0.772821,1.000144,1.24,0.060507,0.473405,0.690854,0.309009,0.538558,0.309033,0.999556,0.779554
applications/dungeon/dungeon_i25-m12-u3-v0.pddl_planlen=196,1,139746,3,139749,1326605,2650981,2,1,3,106646,1204331,15628,1310980,179331,1.998293,0.000027,69873,0.00002,0.000007,1.318321,12,9,3.043278,24,18,67.314664,0.930503,0.069486,0.930513,0.999996,0.000003,3,0.074687,1.000008,0.93052,0.75,0.930513,1.000018,3,0.01178,0.13518,0.868969,0.131017,0.258336,0.131017,0.999894,0.29729
applications/dungeon/dungeon_i25-m12-u5-v0.pddl_planlen=78,1,58966,5,58971,531985,1061310,2,1,3,45651,480142,6192,525799,75291,1.994891,0.000109,29483,0.000043,0.000066,1.262739,11.6,4.6,2.928422,23.2,9.2,64.153665,0.929837,0.070142,0.929855,0.999965,0.000033,0.657143,0.075458,1.00003,0.929883,0.396552,0.929855,1.000049,0.657143,0.011639,0.141528,0.868306,0.13167,0.629594,0.131671,0.999818,0.725083
applications/dungeon/dungeon_i15-m7-u4-v0.pddl_planlen=173,1,52495,4,52499,221197,436995,2,1,3,38489,174601,8107,213435,67296,1.975393,0.000199,26247.5,0.000095,0.000104,1.266443,11,5.25,2.9884,22,10.5,29.078827,0.847854,0.152098,0.847887,0.999938,0.000053,0.913043,0.179448,0.999976,0.847866,0.477273,0.847887,1.000014,0.913043,0.036651,0.304236,0.760678,0.239277,0.920963,0.23929,0.999808,1.210714
applications/dungeon/dungeon_i10-m10-u10-v0.pddl_planlen=118,1,25065,10,25075,68757,135968,2,1,3,17635,45952,5170,63819,32453,1.976177,0.001338,12532.5,0.000698,0.00064,1.3332,9.2,4.8,3.348514,18.4,9.6,20.400598,0.754133,0.245514,0.75432,0.999571,0.000324,1.090909,0.326025,0.999722,0.75411,0.521739,0.75432,0.99997,1.090909,0.075192,0.471996,0.668347,0.331406,0.871595,0.331515,0.999255,1.304106
applications/dungeon/dungeon_i10-m10-u10-v0.pddl_planlen=110,1,23377,10,23387,64101,126744,2,1,3,16451,42832,4818,59499,30261,1.975819,0.001435,11688.5,0.000749,0.000686,1.332279,9.2,4.8,3.345961,18.4,9.6,20.38093,0.754166,0.245455,0.754366,0.99954,0.000347,1.090909,0.325968,0.999702,0.754141,0.521739,0.754366,0.999967,1.090909,0.075163,0.472083,0.668412,0.331322,0.872087,0.331439,0.9992,1.304714
applications/dungeon/dungeon_i20-m100-u10-v0.pddl_planlen=15,1,11033,10,11043,61929,138669,2,1,3,7822,50647,3460,58571,16769,2.222287,0.016874,5516.5,0.008235,0.008639,2.412116,104.5,51,6.607534,209,102,242.739327,0.807909,0.188413,0.810157,0.995225,0.003858,0.953271,0.237762,0.993364,0.80478,0.488038,0.810157,0.996127,0.953271,0.05587,0.270778,0.709144,0.28705,4.710013,0.289199,0.986915,6.641827
applications/dungeon/dungeon_i10-m5-u10-v0.pddl_planlen=190,1,39307,10,39317,106297,204386,2,1,3,28291,71563,6443,99851,50281,1.922256,0.000527,19653.5,0.000292,0.000235,1.182338,5.6,3.1,2.879492,11.2,6.2,16.83723,0.772558,0.227291,0.772647,0.999842,0.000122,1.24,0.294402,0.99998,0.772632,0.553571,0.772647,1.000096,1.24,0.060613,0.473024,0.690577,0.309332,0.537288,0.309348,0.999707,0.778028
applications/dungeon/dungeon_i25-m125-u3-v0.pddl_planlen=5,1,4701,3,4704,38172,80669,2,1,3,3501,33573,1098,37156,7215,2.107278,0.006025,2350.5,0.002908,0.003117,2.053571,76.666667,37,5.450468,153.333333,74,241.796214,0.880251,0.118373,0.881289,0.998324,0.001475,0.932773,0.136039,0.997785,0.879337,0.482609,0.881289,0.998961,0.932773,0.028765,0.189013,0.790173,0.208143,3.054104,0.208796,0.991974,3.865109
applications/dungeon/dungeon_i25-m25-u3-v0.pddl_planlen=6,1,4924,3,4927,41291,82354,2,1,3,3877,36867,547,40760,6193,1.99288,0.001598,2462,0.000799,0.000799,1.225492,22,11,2.882281,44,22,65.101747,0.926682,0.072917,0.927025,0.999568,0.000401,1,0.079118,0.999807,0.926846,0.5,0.927025,1.000177,1,0.013247,0.149984,0.863344,0.136104,1.043072,0.136194,0.995959,1.208177
applications/dungeon/dungeon_i30-m15-u2-v0.pddl_planlen=14,1,14979,2,14981,213637,426029,2,1,3,11654,200665,1318,212393,19024,1.994097,0.000075,7489.5,0.000028,0.000047,1.239637,8,3,2.776784,16,6,96.602243,0.956409,0.043577,0.956422,0.999975,0.000023,0.6,0.045578,1.000096,0.956513,0.375,0.956422,1.000109,0.6,0.006169,0.089048,0.914159,0.085828,0.309138,0.085822,0.999845,0.338167
applications/dungeon/dungeon_i25-m12-u3-v0.pddl_planlen=72,1,51706,3,51709,487373,973261,2,1,3,39562,442103,5708,481668,66119,1.996879,0.000074,25853,0.000055,0.000018,1.303951,12,9,3.006653,24,18,66.553031,0.930722,0.069251,0.930747,0.99999,0.000009,3,0.074435,1.000021,0.930766,0.75,0.930747,1.000048,3,0.011712,0.135664,0.869497,0.130465,0.260428,0.130465,0.999711,0.299516
applications/dungeon/dungeon_i25-m12-u5-v0.pddl_planlen=52,1,39518,5,39523,354691,707242,2,1,3,30649,319930,4112,350585,50331,1.993803,0.000164,19759,0.000065,0.000099,1.252562,11.6,4.6,2.902411,23.2,9.2,63.618073,0.930003,0.069965,0.93003,0.999947,0.000049,0.657143,0.075266,1.000045,0.930071,0.396552,0.93003,1.000073,0.657143,0.011593,0.141901,0.868702,0.131261,0.633323,0.131262,0.999725,0.729045
applications/dungeon/dungeon_i25-m12-u3-v0.pddl_planlen=86,1,61646,3,61649,582125,1162681,2,1,3,47136,528161,6828,575300,78901,1.997243,0.000062,30823,0.000046,0.000015,1.307629,12,9,3.016026,24,18,66.747964,0.930665,0.069311,0.930686,0.999992,0.000008,3,0.0745,1.000018,0.930703,0.75,0.930686,1.00004,3,0.011729,0.13554,0.869361,0.130607,0.259889,0.130608,0.999758,0.298943
applications/dungeon/dungeon_i25-m12-u3-v0.pddl_planlen=144,1,102826,3,102829,974669,1947421,2,1,3,78514,884687,11468,963204,131855,1.997996,0.000037,51413,0.000028,0.000009,1.31529,12,9,3.035554,24,18,67.154056,0.930549,0.069437,0.930562,0.999995,0.000005,3,0.074634,1.000011,0.930572,0.75,0.930562,1.000024,3,0.011766,0.135282,0.86908,0.130902,0.258774,0.130902,0.999856,0.297756
applications/dungeon/dungeon_i30-m30-u5-v0.pddl_planlen=28,1,31551,5,31556,434669,875361,2,1,3,24386,406774,3509,431165,41882,2.013677,0.000179,15775.5,0.000081,0.000099,1.451198,15.6,7,3.457314,31.2,14,114.040284,0.947686,0.052274,0.947721,0.999948,0.000049,0.813953,0.055202,1.000069,0.947787,0.448718,0.947721,1.000107,0.813953,0.008073,0.096354,0.894675,0.105274,0.523986,0.105273,0.999517,0.585672
applications/dungeon/dungeon_i15-m7-u4-v0.pddl_planlen=159,1,48267,4,48271,203305,401617,2,1,3,35395,160461,7449,196173,61864,1.975224,0.000216,24133.5,0.000103,0.000113,1.265708,11,5.25,2.986514,22,10.5,29.058176,0.847872,0.152075,0.847908,0.999932,0.000057,0.913043,0.179423,0.999973,0.847885,0.477273,0.847908,1.000015,0.913043,0.03664,0.304292,0.760718,0.239232,0.92139,0.239247,0.999792,1.211212
applications/dungeon/dungeon_i15-m7-u4-v0.pddl_planlen=176,1,53401,4,53405,225031,444576,2,1,3,39152,177631,8248,217134,68460,1.975426,0.000196,26700.5,0.000093,0.000102,1.266586,11,5.25,2.988765,22,10.5,29.082826,0.847851,0.152102,0.847883,0.999939,0.000052,0.913043,0.179453,0.999976,0.847862,0.477273,0.847883,1.000014,0.913043,0.036653,0.304225,0.76067,0.239285,0.920881,0.239299,0.999812,1.210618
applications/dungeon/dungeon_i25-m12-u3-v0.pddl_planlen=51,1,36796,3,36799,345245,689131,2,1,3,28201,313016,4028,341220,46946,1.995959,0.000104,18398,0.000078,0.000026,1.294709,12,9,2.983097,24,18,66.063159,0.930864,0.069097,0.930899,0.999986,0.000013,3,0.074271,1.000029,0.930926,0.75,0.930899,1.000067,3,0.011667,0.135979,0.869842,0.130105,0.261792,0.130106,0.99959,0.300965
applications/dungeon/dungeon_i25-m12-u3-v0.pddl_planlen=59,1,42476,3,42479,399389,797371,2,1,3,32529,362192,4668,394724,54250,1.996387,0.00009,21238,0.000068,0.000023,1.298995,12,9,2.994021,24,18,66.290329,0.930798,0.069169,0.930828,0.999988,0.000011,3,0.074347,1.000025,0.930852,0.75,0.930828,1.000059,3,0.011688,0.135832,0.869681,0.130272,0.261158,0.130273,0.999646,0.300291
applications/dungeon/dungeon_i25-m12-u5-v0.pddl_planlen=14,1,11094,5,11099,95569,189758,2,1,3,8723,85774,1072,94503,13851,1.984953,0.000607,5547,0.000241,0.000366,1.173529,11.6,4.6,2.700423,23.2,9.2,59.457454,0.93136,0.068519,0.93146,0.999802,0.000184,0.657143,0.073699,1.000145,0.931595,0.396552,0.93146,1.000253,0.657143,0.011217,0.144932,0.87195,0.127912,0.663861,0.127917,0.998915,0.761353
applications/dungeon/dungeon_i25-m12-u5-v0.pddl_planlen=10,1,8102,5,8107,68293,135286,2,1,3,6415,61126,752,67547,10011,1.980115,0.000849,4051,0.000337,0.000512,1.132972,11.6,4.6,2.596768,23.2,9.2,57.321279,0.932107,0.067723,0.932248,0.999722,0.000259,0.657143,0.072838,1.000188,0.932423,0.396552,0.932248,1.000339,0.657143,0.011011,0.146589,0.873741,0.126061,0.680705,0.126071,0.998431,0.77907
applications/dungeon/dungeon_i25-m12-u5-v0.pddl_planlen=33,1,25306,5,25311,225130,448500,2,1,3,19686,202852,2592,222544,32091,1.991925,0.000258,12653,0.000102,0.000155,1.235234,11.6,4.6,2.858125,23.2,9.2,62.706078,0.93029,0.069659,0.930332,0.999916,0.000078,0.657143,0.074934,1.000068,0.930396,0.396552,0.930332,1.000114,0.657143,0.011513,0.142544,0.869389,0.130554,0.639776,0.130556,0.999562,0.735892
applications/dungeon/dungeon_i25-m12-u5-v0.pddl_planlen=102,1,76918,5,76923,695641,1388142,2,1,3,59499,628030,8112,687535,98331,1.995403,0.000083,38459,0.000033,0.00005,1.267566,11.6,4.6,2.940759,23.2,9.2,64.407668,0.929759,0.070225,0.929772,0.999973,0.000025,0.657143,0.075548,1.000023,0.929794,0.396552,0.929772,1.000038,0.657143,0.011661,0.141353,0.868119,0.131862,0.62784,0.131863,0.999862,0.723219
applications/dungeon/dungeon_i25-m50-u3-v0.pddl_planlen=18,1,14050,3,14053,128155,265184,2,1,3,10411,115106,2638,125611,20079,2.068261,0.000983,7025,0.000476,0.000507,1.814488,42,20.333333,4.607984,84,40.666667,127.870819,0.903844,0.095926,0.904029,0.999729,0.000245,0.938462,0.106385,0.999738,0.903792,0.484127,0.904029,0.999942,0.938462,0.020584,0.156677,0.821598,0.178104,1.677687,0.17819,0.998329,2.04198
applications/dungeon/dungeon_i30-m15-u2-v0.pddl_planlen=8,1,8913,2,8915,122029,242675,2,1,3,7028,114283,718,121349,11086,1.988536,0.000131,4456.5,0.000049,0.000082,1.164442,8,3,2.589905,16,6,90.781218,0.957223,0.042753,0.957245,0.999957,0.000041,0.6,0.044689,1.000158,0.957396,0.375,0.957245,1.000181,0.6,0.005884,0.090847,0.91624,0.083736,0.323412,0.083727,0.999705,0.352977
applications/dungeon/dungeon_i15-m7-u4-v0.pddl_planlen=84,1,25617,4,25621,107455,212092,2,1,3,18820,84711,3924,103698,32764,1.973366,0.000409,12808.5,0.000195,0.000214,1.25764,11,5.25,2.965809,22,10.5,28.831479,0.848075,0.151826,0.848143,0.999872,0.000108,0.913043,0.17914,0.999949,0.848099,0.477273,0.848143,1.000028,0.913043,0.036518,0.304909,0.761161,0.238744,0.926103,0.238773,0.999603,1.216697
applications/dungeon/dungeon_i25-m25-u3-v0.pddl_planlen=11,1,8539,3,8542,75741,152249,2,1,3,6582,68082,1077,74680,11078,2.009255,0.000871,4269.5,0.000436,0.000436,1.363615,22,11,3.252283,44,22,73.841902,0.923494,0.076289,0.923677,0.999765,0.000217,1,0.082844,0.999918,0.923601,0.5,0.923677,1.000117,1,0.01422,0.146262,0.856327,0.143382,0.971872,0.143429,0.997975,1.13493
applications/dungeon/dungeon_i25-m12-u3-v0.pddl_planlen=130,1,92886,3,92889,879917,1758001,2,1,3,70940,798629,10348,869572,119073,1.997876,0.000041,46443,0.000031,0.00001,1.314063,12,9,3.032426,24,18,67.089002,0.930568,0.069417,0.930582,0.999994,0.000005,3,0.074613,1.000012,0.930593,0.75,0.930582,1.000027,3,0.01176,0.135323,0.869125,0.130855,0.258952,0.130855,0.999841,0.297946
applications/dungeon/dungeon_i15-m75-u10-v0.pddl_planlen=12,1,5619,10,5629,21571,49053,2,1,3,3789,15714,2068,19643,7950,2.239256,0.034769,2809.5,0.017384,0.017384,2.286374,75,37.5,6.269142,150,75,136.301121,0.737631,0.254724,0.74132,0.989636,0.007645,1,0.355692,0.986463,0.731285,0.5,0.74132,0.991397,1,0.095869,0.36855,0.646215,0.346882,4.232458,0.351553,0.980489,6.549614
applications/dungeon/dungeon_i10-m5-u10-v0.pddl_planlen=136,1,28183,10,28193,76111,146282,2,1,3,20299,51205,4607,71501,36025,1.92122,0.000736,14091.5,0.000407,0.000328,1.179584,5.6,3.1,2.872167,11.2,6.2,16.786396,0.772658,0.22713,0.772783,0.999779,0.000171,1.24,0.294233,0.999972,0.772761,0.553571,0.772783,1.000134,1.24,0.06053,0.473322,0.690793,0.309079,0.538281,0.309102,0.999589,0.779221
applications/dungeon/dungeon_i25-m125-u3-v0.pddl_planlen=13,1,11285,3,11288,100988,220885,2,1,3,7829,89613,3546,97588,18871,2.184963,0.002277,5642.5,0.001099,0.001178,2.677179,76.666667,37,7.274894,153.333333,74,366.868941,0.863187,0.136311,0.863547,0.999376,0.000539,0.932773,0.158498,0.999224,0.862877,0.482609,0.863547,0.999642,0.932773,0.035113,0.186864,0.764604,0.234822,2.567011,0.235069,0.997562,3.357307
applications/dungeon/dungeon_i25-m12-u5-v0.pddl_planlen=186,1,139750,5,139755,1268437,2532054,2,1,3,107967,1145638,14832,1253611,178971,1.996154,0.000046,69875,0.000018,0.000028,1.274695,11.6,4.6,2.958978,23.2,9.2,64.782776,0.929644,0.070347,0.929652,0.999985,0.000014,0.657143,0.07568,1.000013,0.929664,0.396552,0.929652,1.000021,0.657143,0.011693,0.141096,0.867846,0.132144,0.625268,0.132144,0.999925,0.720483
applications/dungeon/dungeon_i10-m10-u10-v0.pddl_planlen=165,1,34982,10,34992,96111,190159,2,1,3,24591,64282,7238,89199,45331,1.977578,0.000957,17491,0.000499,0.000458,1.33682,9.2,4.8,3.358539,18.4,9.6,20.477817,0.754006,0.245742,0.754139,0.999693,0.000231,1.090909,0.32625,0.999802,0.75399,0.521739,0.754139,0.999979,1.090909,0.075309,0.471653,0.668089,0.331735,0.869668,0.331812,0.999469,1.301725
applications/complexity/query33_query64_1344,1,1116,16,1132,2424,6252,2,1,3,1,1914,509,1776,2039,2.29868,0.280528,558,0.140264,0.140264,2.924912,42.5,21.25,7.506184,85,42.5,15.389785,0.470409,0.475208,0.466798,0.884393,0.054383,1,1.125808,0.904012,0.421991,0.5,0.466798,0.897073,1,0.209983,0.841172,0.465059,0.499186,3.028834,0.538213,0.933161,6.512793
applications/complexity/query36_query25_1344n,1,825,66,891,1973,5109,1,1,2,1,1568,404,1340,1693,1.997466,0.591992,825,0.295996,0.295996,3.250281,17.69697,8.848485,5.845118,17.69697,8.848485,24.252121,0.433157,0.452535,0.413347,0.736105,0.114308,1,1.308631,0.833095,0.344357,0.5,0.413347,0.794993,1,0.204764,0.858084,0.42453,0.551814,0.87116,0.586653,0.958894,2.052056
applications/complexity/nreachq_query11_1344,1,4709,16,4725,31617,98461,2,1,3,1,29292,2324,28273,29897,3.03068,0.083499,2354.5,0.04175,0.04175,9.186878,165,82.5,22.848677,330,165,308.420471,0.559135,0.427459,0.560764,0.976023,0.013406,1,0.788477,0.976494,0.547583,0.5,0.560764,0.979339,1,0.073505,0.945599,0.577554,0.413516,3.050665,0.42081,0.978861,5.282048
applications/complexity/query21_ntrivil_1344,1,713,16,729,1578,3951,2,1,3,1,1248,329,985,1370,2.148923,0.35488,356.5,0.192649,0.162231,3.113855,35,19,7.857339,70,38,15.248247,0.425462,0.497596,0.42023,0.84771,0.064794,1.1875,1.350387,0.877524,0.368762,0.542857,0.42023,0.866733,1.1875,0.208492,0.868188,0.405007,0.543772,2.423185,0.601857,0.913913,5.983073
applications/complexity/query01_query11_1344,1,415,8,423,1194,3230,2,1,3,1,1018,175,942,1075,2.530988,0.174204,207.5,0.087102,0.087102,4.106383,26,13,9.992908,52,26,24.595181,0.462229,0.505573,0.459629,0.930342,0.032198,1,1.163429,0.953639,0.438321,0.5,0.459629,0.948276,1,0.146566,0.900335,0.452603,0.530494,1.424242,0.550096,0.969121,3.146781
applications/complexity/query64_query11_1344n,1,1021,90,1111,2621,6865,1,1,2,1,2122,498,1765,2295,2.100343,0.518886,1021,0.259443,0.259443,3.387939,15.111111,7.555556,6.163816,15.111111,7.555556,25.904016,0.451712,0.449235,0.439782,0.780716,0.099053,1,1.213802,0.87258,0.383745,0.5,0.439782,0.849535,1,0.190004,0.87562,0.446403,0.542579,0.678595,0.560218,0.980097,1.520142
applications/complexity/eequery_query04_1344n,1,175,36,211,319,797,1,1,2,1,239,79,198,264,1.896552,0.601881,175,0.30094,0.30094,2.265403,5.333333,2.666667,4.075829,5.333333,2.666667,11.497143,0.400251,0.479297,0.368595,0.69906,0.120452,1,1.498433,0.915254,0.337358,0.5,0.368595,0.842866,1,0.247649,0.827586,0.386591,0.657037,0.401331,0.631405,1.071123,1.03813
applications/complexity/query27_query27_1344,1,341,8,349,582,1450,2,1,3,1,434,147,349,492,2.134021,0.357388,170.5,0.178694,0.178694,2.421203,26,13,6.048711,52,26,7.668622,0.417241,0.511034,0.403382,0.828099,0.071724,1,1.396694,0.876647,0.353623,0.5,0.403382,0.847527,1,0.252577,0.845361,0.397202,0.556152,2.591091,0.616656,0.922617,6.523364
applications/complexity/query26_query50_1344,1,407,8,415,1174,3178,2,1,3,1,1002,171,918,1055,2.529813,0.177172,203.5,0.088586,0.088586,4.137349,26,13,10.040964,52,26,24.665848,0.459723,0.507552,0.456902,0.928816,0.032725,1,1.175222,0.95292,0.435391,0.5,0.456902,0.947073,1,0.145656,0.898637,0.449247,0.533547,1.426117,0.553706,0.968759,3.174463
applications/complexity/query52_query25_1344n,1,681,66,747,1709,4461,1,1,2,1,1376,332,1160,1501,1.926858,0.683441,681,0.34172,0.34172,3.410977,17.69697,8.848485,6.040161,17.69697,8.848485,20.111601,0.428828,0.44026,0.403583,0.69472,0.130912,1,1.331939,0.809717,0.326788,0.5,0.403583,0.76205,1,0.194266,0.878291,0.418107,0.555673,0.85244,0.596417,0.95494,2.038809
applications/complexity/query51_query50_1344,1,695,16,711,1614,4210,2,1,3,1,1298,315,1074,1427,2.291202,0.317224,347.5,0.158612,0.158612,3.45007,32,16,8.347398,64,32,18.899281,0.41734,0.521853,0.405895,0.854297,0.060808,1,1.39613,0.898607,0.36474,0.5,0.405895,0.873964,1,0.195167,0.884139,0.393273,0.567148,2.325905,0.619205,0.934768,5.914219
applications/complexity/query51_query03_1344,1,749,16,765,1752,4552,2,1,3,1,1412,339,1211,1542,2.305936,0.292237,374.5,0.146119,0.146119,3.392157,32,16,8.304575,64,32,18.898531,0.429921,0.51384,0.42104,0.869188,0.056239,1,1.326009,0.906481,0.381664,0.5,0.42104,0.887755,1,0.193493,0.880137,0.410449,0.553617,2.271715,0.598954,0.939048,5.534705
applications/complexity/query03_query25_1344,1,2073,16,2089,8077,22257,2,1,3,1,7092,984,6577,7425,2.591185,0.164417,1036.5,0.082209,0.082209,5.325036,83,41.5,13.37482,166,83,63.863,0.500202,0.469965,0.500215,0.940357,0.029833,1,0.999192,0.947591,0.473999,0.5,0.500215,0.947615,1,0.121827,0.919277,0.500241,0.479679,3.101347,0.499746,0.959821,6.1997
applications/complexity/query11_query60_1344,1,844,16,860,1996,5204,2,1,3,1,1616,379,1491,1730,2.374749,0.232465,422,0.116232,0.116232,3.175581,29,14.5,8.084884,58,29,18.316351,0.475211,0.480208,0.472785,0.906187,0.044581,1,1.104327,0.928105,0.438794,0.5,0.472785,0.923366,1,0.18988,0.866733,0.469884,0.504118,1.901494,0.532409,0.950958,4.04673
applications/complexity/ntrivil_query57_1344,1,1899,4,1903,6834,18599,2,1,3,1,5928,905,6473,5970,2.695786,0.025754,949.5,0.012877,0.012877,4.589595,44,22,11.817131,88,44,66.453923,0.530405,0.464864,0.530695,0.99108,0.004731,1,0.885352,0.992624,0.526781,0.5,0.530695,0.993167,1,0.132426,0.873573,0.534014,0.463312,1.735055,0.465736,0.994263,3.249078
applications/complexity/eequery_query03_1344,1,741,16,757,1780,4608,2,1,3,1,1444,335,1242,1571,2.274157,0.314607,370.5,0.14382,0.170787,3.464993,35,16,8.503303,70,32,19.167341,0.430773,0.513672,0.415267,0.846851,0.065972,0.842105,1.321411,0.897441,0.372677,0.457143,0.415267,0.865137,0.842105,0.188202,0.882584,0.409233,0.555519,2.640051,0.606076,0.940335,6.451222
applications/complexity/query60_query45_1344n,1,2145,126,2271,9342,25906,1,1,2,1,8280,1061,7606,8645,2.24727,0.525797,2145,0.262899,0.262899,5.559225,38.984127,19.492063,10.036988,38.984127,19.492063,53.912354,0.512661,0.392535,0.515624,0.815074,0.094804,1,0.950606,0.857995,0.442402,0.5,0.515624,0.862953,1,0.113573,0.925391,0.513987,0.459119,0.943848,0.484376,0.944664,1.836326
