@relation FEATURE_COST_GRAPHS-2015

@attribute instance_id string
@attribute repetition numeric
@attribute cheap_pattern numeric
@attribute cheap_target numeric
@attribute distance_pattern numeric
@attribute distance_target numeric
@attribute lad_features numeric

@data
g36-g104,1,0,14,1394,1394,7
g36-g105,1,0,14,1400,1400,7
g36-g106,1,0,25,4959,4959,16
g36-g107,1,0,25,2977,2977,13
g36-g108,1,0,29,3672,3672,17
g36-g109,1,0,31,4228,4228,4
g36-g110,1,0,36,9768,9768,36
g36-g111,1,0,40,5674,5674,18
g36-g112,1,0,54,5973,5973,88
g36-g37,1,0,0,1,1,0
g36-g38,1,0,0,0,0,0
g36-g40,1,0,0,3,3,0
g36-g41,1,0,0,1,1,0
g36-g42,1,0,0,1,1,0
g36-g43,1,0,0,1,1,0
g36-g44,1,0,0,1,1,0
g36-g45,1,0,0,1,1,0
g36-g46,1,0,0,1,1,0
g36-g47,1,0,0,2,2,0
g36-g48,1,0,0,2,2,0
g36-g49,1,0,0,1,1,0
g36-g50,1,0,0,3,3,0
g36-g51,1,0,0,1,1,0
g36-g52,1,0,0,1,1,0
g36-g53,1,0,0,2,2,0
g36-g54,1,0,0,5,5,0
g36-g55,1,0,0,5,5,0
g36-g56,1,0,0,5,5,0
g36-g57,1,0,0,1,1,0
g36-g58-normed,1,0,0,3,3,0
g36-g59-normed,1,0,0,3,3,0
g36-g60-normed,1,0,0,6,6,0
g36-g61,1,0,0,5,5,0
g36-g62,1,0,0,8,8,1
g36-g63,1,0,0,23,23,1
g36-g64,1,0,0,51,51,11
g36-g65,1,0,0,27,27,0
g36-g66-normed,1,0,0,27,27,0
g36-g67,1,0,0,12,12,0
g36-g68,1,0,0,57,57,1
g36-g69,1,0,0,22,22,1
g36-g70,1,0,0,17,17,0
g36-g71,1,0,0,22,22,1
g36-g72,1,0,0,7,7,0
g36-g73-normed,1,0,0,29,29,2
g36-g74,1,0,0,19,19,0
g36-g75,1,0,0,33,33,8
g36-g76,1,0,0,156,156,26
g36-g77,1,0,0,317,317,17
g36-g78,1,0,0,67,67,2
g36-g79,1,0,0,42,42,0
g36-g80,1,0,1,22,22,0
g36-g81,1,0,1,205,205,2
g36-g82-normed,1,0,1,207,207,2
g36-g83,1,0,1,162,162,1
g36-g84,1,0,1,787,787,13
g36-g85,1,0,1,88,88,0
g36-g86-normed,1,0,1,88,88,0
g36-g87,1,0,1,128,128,4
g36-g88,1,0,1,141,141,4
g36-g89,1,0,1,110,110,0
g36-g90,1,0,2,264,264,1
g36-g91,1,0,2,162,162,12
g36-g92,1,0,3,227,227,10
g36-g93-normed,1,0,3,5602,5602,46
g36-g94,1,0,4,469,469,4
g36-g95,1,0,5,151,151,1
g36-g96,1,0,5,171,171,1
g36-g97,1,0,5,178,178,0
g36-g98,1,0,5,268,268,2
g36-g99,1,0,5,267,267,3
g37-g100,1,0,5,131,131,0
g37-g101,1,0,6,703,703,0
g37-g102,1,0,6,829,829,2
g37-g103,1,0,6,1148,1148,3
g37-g104,1,0,14,1395,1395,4
g37-g105,1,0,14,1342,1342,5
g37-g106,1,0,25,4962,4962,13
g37-g107,1,0,25,2996,2996,6
g37-g108,1,0,29,3600,3600,7
g37-g109,1,0,31,4207,4207,7
g37-g110,1,0,36,9787,9787,30
g37-g111,1,0,40,5693,5693,8
g37-g112,1,0,54,5953,5953,10
g37-g38,1,0,0,0,0,0
g37-g40,1,0,0,3,3,0
g37-g43,1,0,0,1,1,0
g37-g44,1,0,0,1,1,0
g37-g45,1,0,0,1,1,0
g37-g46,1,0,0,2,2,0
g37-g47,1,0,0,2,2,0
g37-g48,1,0,0,2,2,0
g37-g49,1,0,0,1,1,0
g37-g50,1,0,0,3,3,0
g37-g51,1,0,0,1,1,0
g37-g52,1,0,0,1,1,0
g37-g53,1,0,0,2,2,0
g37-g54,1,0,0,5,5,0
g37-g55,1,0,0,5,5,0
g37-g56,1,0,0,5,5,0
g37-g57,1,0,0,1,1,0
g37-g58-normed,1,0,0,3,3,0
g37-g59-normed,1,0,0,3,3,0
g37-g60-normed,1,0,0,6,6,0
g37-g61,1,0,0,5,5,0
g37-g62,1,0,0,8,8,0
g37-g63,1,0,0,23,23,1
g37-g64,1,0,0,51,51,10
g37-g65,1,0,0,27,27,0
g37-g66-normed,1,0,0,27,27,0
g37-g67,1,0,0,13,13,0
g37-g68,1,0,0,57,57,1
g37-g69,1,0,0,22,22,0
g37-g70,1,0,0,18,18,0
g37-g71,1,0,0,22,22,0
g37-g72,1,0,0,7,7,0
g37-g73-normed,1,0,0,29,29,1
g37-g74,1,0,0,19,19,1
g37-g75,1,0,0,32,32,8
g37-g76,1,0,0,154,154,28
g37-g77,1,0,0,317,317,19
g37-g78,1,0,0,66,66,2
g37-g79,1,0,0,42,42,0
g37-g80,1,0,1,22,22,0
g37-g81,1,0,1,195,195,1
g37-g82-normed,1,0,1,207,207,0
g37-g83,1,0,1,164,164,2
g37-g84,1,0,1,793,793,15
g37-g85,1,0,1,88,88,0
g37-g86-normed,1,0,1,88,88,1
g37-g87,1,0,1,129,129,3
g37-g88,1,0,1,141,141,3
g37-g89,1,0,1,109,109,0
g37-g90,1,0,2,265,265,1
g37-g91,1,0,2,162,162,0
g37-g92,1,0,3,224,224,1
g37-g93-normed,1,0,4,5686,5686,48
g37-g94,1,0,4,469,469,0
g37-g95,1,0,5,143,143,1
g37-g96,1,0,5,174,174,0
g37-g97,1,0,5,180,180,0
g37-g98,1,0,5,270,270,0
g37-g99,1,0,5,268,268,0
g38-g100,1,0,5,130,130,0
g38-g101,1,0,6,704,704,1
g38-g102,1,0,6,828,828,3
g38-g103,1,0,6,1143,1143,3
g38-g104,1,0,14,1397,1397,4
g38-g105,1,0,14,1401,1401,3
g38-g106,1,0,25,4960,4960,5
g38-g107,1,0,25,2994,2994,2
g38-g108,1,0,29,3688,3688,4
g38-g109,1,0,31,4218,4218,6
g38-g110,1,0,36,9962,9962,32
g38-g111,1,0,41,5752,5752,6
g38-g112,1,0,54,5989,5989,258
g38-g40,1,0,0,3,3,0
g38-g43,1,0,0,1,1,0
g38-g44,1,0,0,1,1,0
g38-g45,1,0,0,1,1,0
g38-g50,1,0,0,3,3,1
g38-g51,1,0,0,1,1,0
g38-g52,1,0,0,1,1,0
g38-g53,1,0,0,2,2,0
g38-g54,1,0,0,5,5,0
g38-g55,1,0,0,5,5,0
g38-g56,1,0,0,5,5,0
g38-g57,1,0,0,1,1,0
g38-g58-normed,1,0,0,3,3,0
g38-g59-normed,1,0,0,3,3,0
g38-g60-normed,1,0,0,5,5,1
g38-g61,1,0,0,5,5,0
g38-g62,1,0,0,8,8,0
g38-g63,1,0,0,23,23,0
g38-g64,1,0,0,51,51,11
g38-g65,1,0,0,27,27,0
g38-g66-normed,1,0,0,27,27,0
g38-g67,1,0,0,13,13,0
g38-g68,1,0,0,57,57,1
g38-g69,1,0,0,23,23,0
g38-g70,1,0,0,18,18,0
g38-g71,1,0,0,22,22,0
g38-g72,1,0,0,7,7,0
g38-g73-normed,1,0,0,29,29,5
g38-g74,1,0,0,19,19,0
g38-g75,1,0,0,32,32,12
g38-g76,1,0,0,154,154,28
g38-g77,1,0,0,318,318,18
g38-g78,1,0,0,66,66,0
g38-g79,1,0,0,41,41,0
g38-g80,1,0,1,21,21,0
g38-g81,1,0,1,206,206,1
g38-g82-normed,1,0,1,207,207,0
g38-g83,1,0,1,163,163,2
g38-g84,1,0,1,791,791,14
g38-g85,1,0,1,88,88,1
g38-g86-normed,1,0,1,88,88,0
g38-g87,1,0,1,122,122,0
g38-g88,1,0,1,142,142,0
g38-g89,1,0,1,110,110,1
g38-g90,1,0,2,264,264,2
g38-g91,1,0,2,164,164,2
g38-g92,1,0,3,229,229,2
g38-g93-normed,1,0,3,5718,5718,48
g38-g94,1,0,4,467,467,0
g38-g95,1,0,5,151,151,1
g38-g96,1,0,5,170,170,0
g38-g97,1,0,5,181,181,0
g38-g98,1,0,5,264,264,1
g38-g99,1,0,5,267,267,2
g39-g100,1,0,5,131,131,1
g39-g101,1,0,6,706,706,1
g39-g102,1,0,6,826,826,2
g39-g103,1,0,6,1145,1145,3
g39-g104,1,0,14,1393,1393,7
g39-g105,1,0,14,1399,1399,8
g39-g106,1,0,25,4967,4967,18
g39-g107,1,0,25,2990,2990,12
g39-g108,1,0,29,3672,3672,16
g39-g109,1,0,31,4223,4223,3
g39-g110,1,0,36,9944,9944,35
g39-g111,1,0,40,5768,5768,20
g39-g112,1,0,54,5989,5989,109
g39-g40,1,0,0,3,3,0
g39-g41,1,0,0,1,1,0
g39-g42,1,0,0,1,1,0
g39-g43,1,0,0,1,1,0
g39-g44,1,0,0,1,1,0
g39-g45,1,0,0,1,1,0
g39-g46,1,0,0,2,2,0
g39-g47,1,0,0,1,1,0
g39-g48,1,0,0,2,2,0
g39-g49,1,0,0,1,1,0
g39-g50,1,0,0,3,3,0
g39-g51,1,0,0,1,1,0
g39-g52,1,0,0,1,1,0
g39-g53,1,0,0,2,2,0
g39-g54,1,0,0,5,5,0
g39-g55,1,0,0,5,5,0
g39-g56,1,0,0,5,5,0
g39-g57,1,0,0,1,1,0
g39-g58-normed,1,0,0,3,3,0
g39-g59-normed,1,0,0,3,3,0
g39-g60-normed,1,0,0,5,5,0
g39-g61,1,0,0,5,5,0
g39-g62,1,0,0,8,8,1
g39-g63,1,0,0,23,23,0
g39-g64,1,0,0,52,52,1
g39-g65,1,0,0,28,28,0
g39-g66-normed,1,0,0,27,27,0
g39-g67,1,0,0,13,13,0
g39-g68,1,0,0,57,57,1
g39-g69,1,0,0,23,23,1
g39-g70,1,0,0,17,17,0
g39-g71,1,0,0,22,22,1
g39-g72,1,0,0,7,7,0
g39-g73-normed,1,0,0,29,29,2
g39-g74,1,0,0,19,19,1
g39-g75,1,0,0,32,32,9
g39-g76,1,0,0,154,154,27
g39-g77,1,0,0,319,319,18
g39-g78,1,0,0,67,67,2
g39-g79,1,0,0,42,42,1
g39-g80,1,0,1,21,21,0
g39-g81,1,0,1,206,206,0
g39-g82-normed,1,0,1,204,204,2
g39-g83,1,0,1,163,163,1
g39-g84,1,0,1,792,792,12
g39-g85,1,0,1,89,89,0
g39-g86-normed,1,0,1,88,88,1
g39-g87,1,0,1,128,128,2
g39-g88,1,0,1,143,143,3
g39-g89,1,0,1,110,110,0
g39-g90,1,0,2,266,266,1
g39-g91,1,0,2,164,164,14
g39-g92,1,0,3,231,231,16
g39-g93-normed,1,0,3,5636,5636,50
g39-g94,1,0,4,444,444,5
g39-g95,1,0,5,150,150,0
g39-g96,1,0,5,179,179,1
g39-g97,1,0,5,187,187,1
g39-g98,1,0,5,269,269,2
g39-g99,1,0,5,267,267,2
g3-g10,1,0,0,0,0,0
g3-g100,1,0,5,129,129,0
g3-g101,1,0,6,704,704,1
g3-g102,1,0,6,826,826,2
g3-g103,1,0,6,1134,1134,4
g3-g104,1,0,14,1397,1397,2
g3-g105,1,0,14,1402,1402,2
g3-g106,1,0,25,4936,4936,6
g3-g107,1,0,25,2965,2965,2
g3-g108,1,0,29,3672,3672,5
g3-g109,1,0,31,4208,4208,4
g3-g11,1,0,0,0,0,0
g3-g110,1,0,36,9774,9774,9
g3-g111,1,0,40,5680,5680,6
g3-g112,1,0,54,5967,5967,31
g3-g12,1,0,0,0,0,0
g3-g13,1,0,0,0,0,0
g3-g14,1,0,0,0,0,0
g3-g15,1,0,0,0,0,0
g3-g16,1,0,0,0,0,0
g3-g17,1,0,0,0,0,0
g3-g18,1,0,0,0,0,0
g3-g19,1,0,0,0,0,0
g3-g20,1,0,0,0,0,0
g3-g21,1,0,0,0,0,0
g3-g22,1,0,0,0,0,0
g3-g23,1,0,0,0,0,0
g3-g24,1,0,0,0,0,0
g3-g25,1,0,0,0,0,0
g3-g26,1,0,0,0,0,0
g3-g27,1,0,0,0,0,0
g3-g28,1,0,0,0,0,0
g3-g29,1,0,0,1,1,0
g3-g30,1,0,0,1,1,0
g3-g31,1,0,0,1,1,0
g3-g32,1,0,0,3,3,0
g3-g33,1,0,0,0,0,0
g3-g34,1,0,0,0,0,0
g3-g35,1,0,0,0,0,0
g3-g36,1,0,0,1,1,0
g3-g37,1,0,0,1,1,0
g3-g38,1,0,0,0,0,0
g3-g39,1,0,0,0,0,0
g3-g4,1,0,0,0,0,0
g3-g40,1,0,0,3,3,0
g3-g41,1,0,0,1,1,0
g3-g42,1,0,0,1,1,0
g3-g43,1,0,0,1,1,0
g3-g44,1,0,0,1,1,0
g3-g45,1,0,0,1,1,0
g3-g46,1,0,0,2,2,0
g3-g47,1,0,0,2,2,0
g3-g48,1,0,0,2,2,0
g3-g49,1,0,0,1,1,0
g3-g5,1,0,0,0,0,0
g3-g50,1,0,0,3,3,0
g3-g51,1,0,0,1,1,0
g3-g52,1,0,0,1,1,0
g3-g53,1,0,0,2,2,0
g3-g54,1,0,0,5,5,0
g3-g55,1,0,0,5,5,0
g3-g56,1,0,0,5,5,0
g3-g57,1,0,0,1,1,0
g3-g58-normed,1,0,0,3,3,0
g3-g59-normed,1,0,0,3,3,0
g3-g6,1,0,0,0,0,0
g3-g60-normed,1,0,0,6,6,0
g3-g61,1,0,0,5,5,0
g3-g62,1,0,0,8,8,0
g3-g63,1,0,0,23,23,0
g3-g64,1,0,0,51,51,2
g3-g65,1,0,0,27,27,0
g3-g66-normed,1,0,0,27,27,0
g3-g67,1,0,0,13,13,0
g3-g68,1,0,0,57,57,1
g3-g69,1,0,0,23,23,0
g3-g7,1,0,0,0,0,0
g3-g70,1,0,0,17,17,0
g3-g71,1,0,0,22,22,0
g3-g72,1,0,0,7,7,0
g3-g73-normed,1,0,0,29,29,0
g3-g74,1,0,0,19,19,0
g3-g75,1,0,0,32,32,2
g3-g76,1,0,0,156,156,9
g3-g77,1,0,0,318,318,19
g3-g78,1,0,0,68,68,0
g3-g79,1,0,0,42,42,0
g3-g8,1,0,0,0,0,0
g3-g80,1,0,1,22,22,0
g3-g81,1,0,1,205,205,2
g3-g82-normed,1,0,1,207,207,2
g3-g83,1,0,1,163,163,1
g3-g84,1,0,1,791,791,15
g3-g85,1,0,1,88,88,1
g3-g86-normed,1,0,1,88,88,0
g3-g87,1,0,1,128,128,0
g3-g88,1,0,1,142,142,0
g3-g89,1,0,1,110,110,0
g3-g9,1,0,0,0,0,0
g3-g90,1,0,2,266,266,1
g3-g91,1,0,2,162,162,5
g3-g92,1,0,3,226,226,4
g3-g93-normed,1,0,3,5678,5678,46
g3-g94,1,0,4,469,469,4
g3-g95,1,0,5,150,150,2
g3-g96,1,0,5,176,176,0
g3-g97,1,0,5,183,183,1
g3-g98,1,0,5,270,270,1
g3-g99,1,0,5,268,268,0
g40-g100,1,0,5,131,131,1
g40-g101,1,0,6,641,641,2
g40-g102,1,0,6,825,825,4
g40-g103,1,0,6,1137,1137,4
g40-g104,1,0,14,1402,1402,3
g40-g105,1,0,14,1407,1407,2
g40-g106,1,0,25,4962,4962,6
g40-g107,1,0,25,2987,2987,6
g40-g108,1,0,29,3661,3661,3
g40-g109,1,0,31,4205,4205,5
g40-g110,1,0,36,9921,9921,11
g40-g111,1,0,40,5773,5773,6
g40-g112,1,0,54,5949,5949,6
g40-g50,1,0,0,3,3,0
g40-g51,1,0,0,1,1,0
g40-g52,1,0,0,1,1,0
g40-g53,1,0,0,2,2,0
g40-g54,1,0,0,5,5,0
g40-g55,1,0,0,5,5,0
g40-g56,1,0,0,5,5,0
g40-g57,1,0,0,1,1,0
g40-g58-normed,1,0,0,3,3,0
g40-g59-normed,1,0,0,3,3,0
g40-g60-normed,1,0,0,5,5,0
g40-g61,1,0,0,5,5,0
g40-g62,1,0,0,7,7,0
g40-g63,1,0,0,23,23,0
g40-g64,1,0,0,51,51,4
g40-g65,1,0,0,27,27,0
g40-g66-normed,1,0,0,27,27,0
g40-g67,1,0,0,13,13,0
g40-g68,1,0,0,56,56,2
g40-g69,1,0,0,22,22,0
g40-g70,1,0,0,17,17,0
g40-g71,1,0,0,22,22,0
g40-g72,1,0,0,7,7,0
g40-g73-normed,1,0,0,29,29,1
g40-g74,1,0,0,19,19,0
g40-g75,1,0,0,32,32,2
g40-g76,1,0,0,155,155,22
g40-g77,1,0,0,318,318,20
g40-g78,1,0,0,67,67,1
g40-g79,1,0,0,42,42,1
g40-g80,1,0,1,22,22,0
g40-g81,1,0,1,207,207,2
g40-g82-normed,1,0,1,207,207,1
g40-g83,1,0,1,164,164,0
g40-g84,1,0,1,791,791,15
g40-g85,1,0,1,88,88,2
g40-g86-normed,1,0,1,90,90,0
g40-g87,1,0,1,127,127,1
g40-g88,1,0,1,146,146,0
g40-g89,1,0,1,110,110,1
g40-g90,1,0,2,262,262,1
g40-g91,1,0,2,161,161,1
g40-g92,1,0,3,229,229,1
g40-g93-normed,1,0,3,5709,5709,51
g40-g94,1,0,4,471,471,2
g40-g95,1,0,5,146,146,0
g40-g96,1,0,5,176,176,2
g40-g97,1,0,5,181,181,0
g40-g98,1,0,5,269,269,1
g40-g99,1,0,5,267,267,1
g41-g100,1,0,5,131,131,1
g41-g101,1,0,6,704,704,2
g41-g102,1,0,6,827,827,2
g41-g103,1,0,6,1141,1141,3
g41-g104,1,0,14,1392,1392,6
g41-g105,1,0,14,1402,1402,10
g41-g106,1,0,25,4959,4959,15
g41-g107,1,0,25,2939,2939,14
g41-g108,1,0,30,3672,3672,15
g41-g109,1,0,31,4231,4231,4
g41-g110,1,0,36,9876,9876,38
g41-g111,1,0,41,5669,5669,19
g41-g112,1,0,54,5944,5944,92
g41-g42,1,0,0,1,1,0
g41-g43,1,0,0,1,1,0
g41-g44,1,0,0,1,1,0
g41-g45,1,0,0,1,1,0
g41-g46,1,0,0,2,2,0
g41-g47,1,0,0,1,1,0
g41-g48,1,0,0,2,2,0
g41-g49,1,0,0,1,1,0
g41-g50,1,0,0,3,3,0
g41-g51,1,0,0,1,1,0
g41-g52,1,0,0,1,1,0
g41-g53,1,0,0,2,2,0
g41-g54,1,0,0,5,5,0
g41-g55,1,0,0,5,5,0
g41-g56,1,0,0,5,5,0
g41-g57,1,0,0,1,1,0
g41-g58-normed,1,0,0,3,3,0
g41-g59-normed,1,0,0,3,3,0
g41-g60-normed,1,0,0,6,6,1
g41-g61,1,0,0,5,5,0
g41-g62,1,0,0,8,8,1
g41-g63,1,0,0,23,23,1
g41-g64,1,0,0,51,51,10
g41-g65,1,0,0,27,27,0
g41-g66-normed,1,0,0,27,27,0
g41-g67,1,0,0,12,12,0
g41-g68,1,0,0,57,57,1
g41-g69,1,0,0,23,23,0
g41-g70,1,0,0,17,17,0
g41-g71,1,0,0,22,22,1
g41-g72,1,0,0,7,7,0
g41-g73-normed,1,0,0,29,29,2
g41-g74,1,0,0,19,19,1
g41-g75,1,0,0,32,32,9
g41-g76,1,0,0,154,154,27
g41-g77,1,0,0,318,318,18
g41-g78,1,0,0,67,67,2
g41-g79,1,0,0,43,43,1
g41-g80,1,0,1,22,22,0
g41-g81,1,0,1,205,205,1
g41-g82-normed,1,0,1,209,209,2
g41-g83,1,0,1,162,162,0
g41-g84,1,0,1,788,788,14
g41-g85,1,0,1,89,89,0
g41-g86-normed,1,0,1,88,88,0
g41-g87,1,0,1,129,129,4
g41-g88,1,0,1,142,142,4
g41-g89,1,0,1,111,111,0
g41-g90,1,0,2,264,264,0
g41-g91,1,0,2,164,164,11
g41-g92,1,0,3,228,228,12
g41-g93-normed,1,0,3,5646,5646,47
g41-g94,1,0,4,468,468,0
g41-g95,1,0,5,151,151,2
g41-g96,1,0,5,175,175,2
g41-g97,1,0,5,180,180,0
g41-g98,1,0,5,268,268,2
g41-g99,1,0,5,270,270,2
g42-g100,1,0,5,129,129,2
g42-g101,1,0,6,703,703,1
g42-g102,1,0,6,826,826,3
g42-g103,1,0,6,1143,1143,4
g42-g104,1,0,14,1350,1350,5
g42-g105,1,0,14,1409,1409,5
g42-g106,1,0,25,4949,4949,14
g42-g107,1,0,25,2987,2987,8
g42-g108,1,0,29,3673,3673,12
g42-g109,1,0,31,4223,4223,4
g42-g110,1,0,36,9858,9858,37
g42-g111,1,0,41,5716,5716,16
g42-g112,1,0,54,6006,6006,50
g42-g43,1,0,0,1,1,0
g42-g44,1,0,0,1,1,0
g42-g45,1,0,0,1,1,0
g42-g46,1,0,0,2,2,0
g42-g47,1,0,0,2,2,0
g42-g48,1,0,0,2,2,0
g42-g49,1,0,0,2,2,0
g42-g50,1,0,0,3,3,0
g42-g51,1,0,0,1,1,0
g42-g52,1,0,0,1,1,0
g42-g53,1,0,0,2,2,0
g42-g54,1,0,0,5,5,0
g42-g55,1,0,0,6,6,0
g42-g56,1,0,0,5,5,0
g42-g57,1,0,0,1,1,0
g42-g58-normed,1,0,0,2,2,0
g42-g59-normed,1,0,0,3,3,0
g42-g60-normed,1,0,0,5,5,0
g42-g61,1,0,0,5,5,0
g42-g62,1,0,0,7,7,0
g42-g63,1,0,0,23,23,2
g42-g64,1,0,0,51,51,11
g42-g65,1,0,0,27,27,0
g42-g66-normed,1,0,0,27,27,0
g42-g67,1,0,0,13,13,0
g42-g68,1,0,0,57,57,1
g42-g69,1,0,0,23,23,0
g42-g70,1,0,0,17,17,0
g42-g71,1,0,0,21,21,0
g42-g72,1,0,0,7,7,0
g42-g73-normed,1,0,0,29,29,2
g42-g74,1,0,0,19,19,1
g42-g75,1,0,0,32,32,9
g42-g76,1,0,0,155,155,29
g42-g77,1,0,0,318,318,19
g42-g78,1,0,0,66,66,1
g42-g79,1,0,0,42,42,1
g42-g80,1,0,1,22,22,0
g42-g81,1,0,1,207,207,2
g42-g82-normed,1,0,1,207,207,1
g42-g83,1,0,1,162,162,0
g42-g84,1,0,1,791,791,15
g42-g85,1,0,1,88,88,0
g42-g86-normed,1,0,1,88,88,0
g42-g87,1,0,1,129,129,2
g42-g88,1,0,1,141,141,2
g42-g89,1,0,1,109,109,0
g42-g90,1,0,2,262,262,3
g42-g91,1,0,2,160,160,0
g42-g92,1,0,3,226,226,2
g42-g93-normed,1,0,3,5727,5727,49
g42-g94,1,0,4,467,467,1
g42-g95,1,0,5,150,150,1
g42-g96,1,0,5,175,175,2
g42-g97,1,0,5,176,176,0
g42-g98,1,0,5,265,265,0
g42-g99,1,0,5,267,267,0
g43-g100,1,0,5,127,127,1
g43-g101,1,0,6,703,703,2
g43-g102,1,0,6,827,827,2
g43-g103,1,0,6,1143,1143,3
g43-g104,1,0,14,1393,1393,3
g43-g105,1,0,14,1358,1358,3
g43-g106,1,0,25,4990,4990,3
g43-g107,1,0,25,2991,2991,2
g43-g108,1,0,29,3620,3620,3
g43-g109,1,0,31,4222,4222,5
g43-g110,1,0,36,9794,9794,26
g43-g111,1,0,40,5712,5712,6
g43-g112,1,0,54,5958,5958,9
g43-g44,1,0,0,1,1,0
g43-g45,1,0,0,1,1,0
g43-g50,1,0,0,3,3,0
g43-g51,1,0,0,1,1,0
g43-g52,1,0,0,1,1,0
g43-g53,1,0,0,2,2,0
g43-g54,1,0,0,5,5,0
g43-g55,1,0,0,6,6,0
g43-g56,1,0,0,5,5,0
g43-g57,1,0,0,1,1,0
g43-g58-normed,1,0,0,3,3,0
g43-g59-normed,1,0,0,3,3,0
g43-g60-normed,1,0,0,5,5,0
g43-g61,1,0,0,5,5,0
g43-g62,1,0,0,8,8,0
g43-g63,1,0,0,23,23,0
g43-g64,1,0,0,51,51,10
g43-g65,1,0,0,27,27,0
g43-g66-normed,1,0,0,27,27,0
g43-g67,1,0,0,13,13,0
g43-g68,1,0,0,56,56,0
g43-g69,1,0,0,23,23,0
g43-g70,1,0,0,18,18,0
g43-g71,1,0,0,22,22,0
g43-g72,1,0,0,8,8,0
g43-g73-normed,1,0,0,29,29,1
g43-g74,1,0,0,19,19,0
g43-g75,1,0,0,32,32,8
g43-g76,1,0,0,154,154,29
g43-g77,1,0,0,317,317,19
g43-g78,1,0,0,67,67,0
g43-g79,1,0,0,42,42,0
g43-g80,1,0,1,22,22,0
g43-g81,1,0,1,205,205,0
g43-g82-normed,1,0,1,207,207,2
g43-g83,1,0,1,122,122,0
g43-g84,1,0,1,793,793,16
g43-g85,1,0,1,88,88,0
g43-g86-normed,1,0,1,88,88,0
g43-g87,1,0,1,129,129,0
g43-g88,1,0,1,142,142,1
g43-g89,1,0,1,109,109,1
g43-g90,1,0,2,262,262,2
g43-g91,1,0,2,163,163,1
g43-g92,1,0,3,228,228,1
g43-g93-normed,1,0,4,5719,5719,50
g43-g94,1,0,4,467,467,2
g43-g95,1,0,5,148,148,0
g43-g96,1,0,5,172,172,0
g43-g97,1,0,5,178,178,2
g43-g98,1,0,5,263,263,1
g43-g99,1,0,5,266,266,0
g44-g100,1,0,5,130,130,1
g44-g101,1,0,6,702,702,2
g44-g102,1,0,6,821,821,3
g44-g103,1,0,6,1140,1140,4
g44-g104,1,0,14,1394,1394,3
g44-g105,1,0,14,1400,1400,1
g44-g106,1,0,25,4931,4931,4
g44-g107,1,0,26,2982,2982,3
g44-g108,1,0,30,3663,3663,4
g44-g109,1,0,31,4216,4216,6
g44-g110,1,0,36,9863,9863,20
g44-g111,1,0,41,5742,5742,4
g44-g112,1,0,54,5954,5954,57
g44-g45,1,0,0,1,1,0
g44-g50,1,0,0,3,3,1
g44-g51,1,0,0,1,1,0
g44-g52,1,0,0,1,1,0
g44-g53,1,0,0,2,2,0
g44-g54,1,0,0,5,5,0
g44-g55,1,0,0,5,5,0
g44-g56,1,0,0,5,5,0
g44-g57,1,0,0,1,1,0
g44-g58-normed,1,0,0,3,3,0
g44-g59-normed,1,0,0,3,3,0
g44-g60-normed,1,0,0,5,5,0
g44-g61,1,0,0,5,5,0
g44-g62,1,0,0,8,8,0
g44-g63,1,0,0,23,23,0
g44-g64,1,0,0,51,51,10
g44-g65,1,0,0,27,27,0
g44-g66-normed,1,0,0,27,27,0
g44-g67,1,0,0,13,13,0
g44-g68,1,0,0,57,57,1
g44-g69,1,0,0,23,23,0
g44-g70,1,0,0,17,17,0
g44-g71,1,0,0,22,22,0
g44-g72,1,0,0,7,7,0
g44-g73-normed,1,0,0,29,29,1
g44-g74,1,0,0,19,19,1
g44-g75,1,0,0,32,32,8
g44-g76,1,0,0,155,155,26
g44-g77,1,0,0,318,318,18
g44-g78,1,0,0,68,68,0
g44-g79,1,0,0,42,42,0
g44-g80,1,0,1,22,22,0
g44-g81,1,0,1,205,205,0
g44-g82-normed,1,0,1,208,208,0
g44-g83,1,0,1,163,163,1
g44-g84,1,0,1,792,792,14
g44-g85,1,0,1,91,91,0
g44-g86-normed,1,0,1,88,88,0
g44-g87,1,0,1,130,130,1
g44-g88,1,0,1,142,142,0
g44-g89,1,0,1,110,110,0
g44-g90,1,0,2,265,265,1
g44-g91,1,0,2,163,163,3
g44-g92,1,0,3,229,229,3
g44-g93-normed,1,0,3,5642,5642,46
g44-g94,1,0,4,468,468,2
g44-g95,1,0,5,151,151,0
g44-g96,1,0,5,176,176,1
g44-g97,1,0,5,180,180,0
g44-g98,1,0,5,269,269,1
g44-g99,1,0,5,268,268,0
g45-g100,1,0,5,130,130,0
g45-g101,1,0,6,704,704,2
g45-g102,1,0,6,828,828,2
g45-g103,1,0,6,1147,1147,4
g45-g104,1,0,14,1394,1394,3
g45-g105,1,0,14,1400,1400,1
g45-g106,1,0,25,4963,4963,1
g45-g107,1,0,25,2996,2996,3
g45-g108,1,0,29,3676,3676,4
g45-g109,1,0,31,4223,4223,4
g45-g110,1,0,36,9846,9846,19
g45-g111,1,0,40,5777,5777,3
g45-g112,1,0,54,5932,5932,59
g45-g50,1,0,0,3,3,0
g45-g51,1,0,0,1,1,0
g45-g52,1,0,0,1,1,0
g45-g53,1,0,0,2,2,0
g45-g54,1,0,0,5,5,0
g45-g55,1,0,0,5,5,0
g45-g56,1,0,0,5,5,0
