@relation FEATURE_RUNSTATUS_GRAPHS-2015

@attribute instance_id string
@attribute repetition numeric
@attribute cheap_pattern {ok, timeout, memout, presolved, crash, other}
@attribute cheap_target {ok, timeout, memout, presolved, crash, other}
@attribute distance_pattern {ok, timeout, memout, presolved, crash, other}
@attribute distance_target {ok, timeout, memout, presolved, crash, other}
@attribute lad_features {ok, timeout, memout, presolved, crash, other}

@data
g2-g3,1,ok,ok,ok,ok,ok
g2-g30,1,ok,ok,ok,ok,ok
g2-g31,1,ok,ok,ok,ok,ok
g2-g32,1,ok,ok,ok,ok,ok
g2-g33,1,ok,ok,ok,ok,ok
g2-g34,1,ok,ok,ok,ok,ok
g2-g35,1,ok,ok,ok,ok,ok
g2-g36,1,ok,ok,ok,ok,ok
g2-g37,1,ok,ok,ok,ok,ok
g2-g38,1,ok,ok,ok,ok,ok
g2-g39,1,ok,ok,ok,ok,ok
g2-g4,1,ok,ok,ok,ok,ok
g2-g40,1,ok,ok,ok,ok,ok
g2-g41,1,ok,ok,ok,ok,ok
g2-g42,1,ok,ok,ok,ok,ok
g2-g43,1,ok,ok,ok,ok,ok
g2-g44,1,ok,ok,ok,ok,ok
g2-g45,1,ok,ok,ok,ok,ok
g2-g46,1,ok,ok,ok,ok,ok
g2-g47,1,ok,ok,ok,ok,ok
g2-g48,1,ok,ok,ok,ok,ok
g2-g49,1,ok,ok,ok,ok,ok
g2-g5,1,ok,ok,ok,ok,ok
g2-g50,1,ok,ok,ok,ok,ok
g2-g51,1,ok,ok,ok,ok,ok
g2-g52,1,ok,ok,ok,ok,ok
g2-g53,1,ok,ok,ok,ok,ok
g2-g54,1,ok,ok,ok,ok,ok
g2-g55,1,ok,ok,ok,ok,ok
g2-g56,1,ok,ok,ok,ok,ok
g2-g57,1,ok,ok,ok,ok,ok
g2-g58-normed,1,ok,ok,ok,ok,ok
g2-g59-normed,1,ok,ok,ok,ok,ok
g2-g6,1,ok,ok,ok,ok,ok
g2-g60-normed,1,ok,ok,ok,ok,ok
g2-g61,1,ok,ok,ok,ok,ok
g2-g62,1,ok,ok,ok,ok,ok
g2-g63,1,ok,ok,ok,ok,ok
g2-g64,1,ok,ok,ok,ok,ok
g2-g65,1,ok,ok,ok,ok,ok
g2-g66-normed,1,ok,ok,ok,ok,ok
g2-g67,1,ok,ok,ok,ok,ok
g2-g68,1,ok,ok,ok,ok,ok
g2-g69,1,ok,ok,ok,ok,ok
g2-g7,1,ok,ok,ok,ok,ok
g2-g70,1,ok,ok,ok,ok,ok
g2-g71,1,ok,ok,ok,ok,ok
g2-g72,1,ok,ok,ok,ok,ok
g2-g73-normed,1,ok,ok,ok,ok,ok
g2-g74,1,ok,ok,ok,ok,ok
g2-g75,1,ok,ok,ok,ok,ok
g2-g76,1,ok,ok,ok,ok,ok
g2-g77,1,ok,ok,ok,ok,ok
g2-g78,1,ok,ok,ok,ok,ok
g2-g79,1,ok,ok,ok,ok,ok
g2-g8,1,ok,ok,ok,ok,ok
g2-g80,1,ok,ok,ok,ok,ok
g2-g81,1,ok,ok,ok,ok,ok
g2-g82-normed,1,ok,ok,ok,ok,ok
g2-g83,1,ok,ok,ok,ok,ok
g2-g84,1,ok,ok,ok,ok,ok
g2-g85,1,ok,ok,ok,ok,ok
g2-g86-normed,1,ok,ok,ok,ok,ok
g2-g87,1,ok,ok,ok,ok,ok
g2-g88,1,ok,ok,ok,ok,ok
g2-g89,1,ok,ok,ok,ok,ok
g2-g9,1,ok,ok,ok,ok,ok
g2-g90,1,ok,ok,ok,ok,ok
g2-g91,1,ok,ok,ok,ok,ok
g2-g92,1,ok,ok,ok,ok,ok
g2-g93-normed,1,ok,ok,ok,ok,ok
g2-g94,1,ok,ok,ok,ok,ok
g2-g95,1,ok,ok,ok,ok,ok
g2-g96,1,ok,ok,ok,ok,ok
g2-g97,1,ok,ok,ok,ok,ok
g2-g98,1,ok,ok,ok,ok,ok
g2-g99,1,ok,ok,ok,ok,ok
g30-g100,1,ok,ok,ok,ok,presolved
g30-g101,1,ok,ok,ok,ok,presolved
g30-g102,1,ok,ok,ok,ok,presolved
g30-g103,1,ok,ok,ok,ok,presolved
g30-g104,1,ok,ok,ok,ok,presolved
g30-g105,1,ok,ok,ok,ok,presolved
g30-g106,1,ok,ok,ok,ok,presolved
g30-g107,1,ok,ok,ok,ok,presolved
g30-g108,1,ok,ok,ok,ok,presolved
g30-g109,1,ok,ok,ok,ok,presolved
g30-g110,1,ok,ok,ok,ok,presolved
g30-g111,1,ok,ok,ok,ok,presolved
g30-g112,1,ok,ok,ok,ok,presolved
g30-g31,1,ok,ok,ok,ok,presolved
g30-g32,1,ok,ok,ok,ok,ok
g30-g40,1,ok,ok,ok,ok,ok
g30-g44,1,ok,ok,ok,ok,presolved
g30-g45,1,ok,ok,ok,ok,presolved
g30-g50,1,ok,ok,ok,ok,presolved
g30-g51,1,ok,ok,ok,ok,presolved
g30-g52,1,ok,ok,ok,ok,presolved
g30-g53,1,ok,ok,ok,ok,presolved
g30-g54,1,ok,ok,ok,ok,presolved
g30-g55,1,ok,ok,ok,ok,presolved
g30-g56,1,ok,ok,ok,ok,presolved
g30-g57,1,ok,ok,ok,ok,presolved
g30-g58-normed,1,ok,ok,ok,ok,presolved
g30-g59-normed,1,ok,ok,ok,ok,presolved
g30-g60-normed,1,ok,ok,ok,ok,presolved
g30-g61,1,ok,ok,ok,ok,presolved
g30-g62,1,ok,ok,ok,ok,presolved
g30-g63,1,ok,ok,ok,ok,presolved
g30-g64,1,ok,ok,ok,ok,presolved
g30-g65,1,ok,ok,ok,ok,presolved
g30-g66-normed,1,ok,ok,ok,ok,presolved
g30-g67,1,ok,ok,ok,ok,presolved
g30-g68,1,ok,ok,ok,ok,presolved
g30-g69,1,ok,ok,ok,ok,presolved
g30-g70,1,ok,ok,ok,ok,presolved
g30-g71,1,ok,ok,ok,ok,presolved
g30-g72,1,ok,ok,ok,ok,presolved
g30-g73-normed,1,ok,ok,ok,ok,presolved
g30-g74,1,ok,ok,ok,ok,presolved
g30-g75,1,ok,ok,ok,ok,presolved
g30-g76,1,ok,ok,ok,ok,presolved
g30-g77,1,ok,ok,ok,ok,ok
g30-g78,1,ok,ok,ok,ok,presolved
g30-g79,1,ok,ok,ok,ok,presolved
g30-g80,1,ok,ok,ok,ok,presolved
g30-g81,1,ok,ok,ok,ok,presolved
g30-g82-normed,1,ok,ok,ok,ok,presolved
g30-g83,1,ok,ok,ok,ok,presolved
g30-g84,1,ok,ok,ok,ok,ok
g30-g85,1,ok,ok,ok,ok,presolved
g30-g86-normed,1,ok,ok,ok,ok,presolved
g30-g87,1,ok,ok,ok,ok,presolved
g30-g88,1,ok,ok,ok,ok,presolved
g30-g89,1,ok,ok,ok,ok,presolved
g30-g90,1,ok,ok,ok,ok,presolved
g30-g91,1,ok,ok,ok,ok,presolved
g30-g92,1,ok,ok,ok,ok,presolved
g30-g93-normed,1,ok,ok,ok,ok,ok
g30-g94,1,ok,ok,ok,ok,presolved
g30-g95,1,ok,ok,ok,ok,presolved
g30-g96,1,ok,ok,ok,ok,presolved
g30-g97,1,ok,ok,ok,ok,presolved
g30-g98,1,ok,ok,ok,ok,presolved
g30-g99,1,ok,ok,ok,ok,presolved
g31-g100,1,ok,ok,ok,ok,presolved
g31-g101,1,ok,ok,ok,ok,presolved
g31-g102,1,ok,ok,ok,ok,presolved
g31-g103,1,ok,ok,ok,ok,presolved
g31-g104,1,ok,ok,ok,ok,presolved
g31-g105,1,ok,ok,ok,ok,presolved
g31-g106,1,ok,ok,ok,ok,presolved
g31-g107,1,ok,ok,ok,ok,presolved
g31-g108,1,ok,ok,ok,ok,presolved
g31-g109,1,ok,ok,ok,ok,presolved
g31-g110,1,ok,ok,ok,ok,presolved
g31-g111,1,ok,ok,ok,ok,presolved
g31-g112,1,ok,ok,ok,ok,presolved
g31-g32,1,ok,ok,ok,ok,ok
g31-g40,1,ok,ok,ok,ok,ok
g31-g50,1,ok,ok,ok,ok,ok
g31-g51,1,ok,ok,ok,ok,presolved
g31-g52,1,ok,ok,ok,ok,presolved
g31-g53,1,ok,ok,ok,ok,presolved
g31-g54,1,ok,ok,ok,ok,presolved
g31-g55,1,ok,ok,ok,ok,presolved
g31-g56,1,ok,ok,ok,ok,presolved
g31-g57,1,ok,ok,ok,ok,presolved
g31-g58-normed,1,ok,ok,ok,ok,presolved
g31-g59-normed,1,ok,ok,ok,ok,presolved
g31-g60-normed,1,ok,ok,ok,ok,presolved
g31-g61,1,ok,ok,ok,ok,presolved
g31-g62,1,ok,ok,ok,ok,presolved
g31-g63,1,ok,ok,ok,ok,presolved
g31-g64,1,ok,ok,ok,ok,ok
g31-g65,1,ok,ok,ok,ok,presolved
g31-g66-normed,1,ok,ok,ok,ok,presolved
g31-g67,1,ok,ok,ok,ok,presolved
g31-g68,1,ok,ok,ok,ok,presolved
g31-g69,1,ok,ok,ok,ok,presolved
g31-g70,1,ok,ok,ok,ok,presolved
g31-g71,1,ok,ok,ok,ok,presolved
g31-g72,1,ok,ok,ok,ok,presolved
g31-g73-normed,1,ok,ok,ok,ok,presolved
g31-g74,1,ok,ok,ok,ok,presolved
g31-g75,1,ok,ok,ok,ok,ok
g31-g76,1,ok,ok,ok,ok,ok
g31-g77,1,ok,ok,ok,ok,ok
g31-g78,1,ok,ok,ok,ok,presolved
g31-g79,1,ok,ok,ok,ok,presolved
g31-g80,1,ok,ok,ok,ok,presolved
g31-g81,1,ok,ok,ok,ok,presolved
g31-g82-normed,1,ok,ok,ok,ok,presolved
g31-g83,1,ok,ok,ok,ok,presolved
g31-g84,1,ok,ok,ok,ok,ok
g31-g85,1,ok,ok,ok,ok,presolved
g31-g86-normed,1,ok,ok,ok,ok,presolved
g31-g87,1,ok,ok,ok,ok,presolved
g31-g88,1,ok,ok,ok,ok,presolved
g31-g89,1,ok,ok,ok,ok,presolved
g31-g90,1,ok,ok,ok,ok,presolved
g31-g91,1,ok,ok,ok,ok,presolved
g31-g92,1,ok,ok,ok,ok,presolved
g31-g93-normed,1,ok,ok,ok,ok,ok
g31-g94,1,ok,ok,ok,ok,presolved
g31-g95,1,ok,ok,ok,ok,presolved
g31-g96,1,ok,ok,ok,ok,presolved
g31-g97,1,ok,ok,ok,ok,presolved
g31-g98,1,ok,ok,ok,ok,presolved
g31-g99,1,ok,ok,ok,ok,presolved
g32-g100,1,ok,ok,ok,ok,presolved
g32-g101,1,ok,ok,ok,ok,presolved
g32-g102,1,ok,ok,ok,ok,presolved
g32-g103,1,ok,ok,ok,ok,presolved
g32-g104,1,ok,ok,ok,ok,presolved
g32-g105,1,ok,ok,ok,ok,presolved
g32-g106,1,ok,ok,ok,ok,presolved
g32-g107,1,ok,ok,ok,ok,presolved
g32-g108,1,ok,ok,ok,ok,presolved
g32-g109,1,ok,ok,ok,ok,presolved
g32-g110,1,ok,ok,ok,ok,presolved
g32-g111,1,ok,ok,ok,ok,presolved
g32-g112,1,ok,ok,ok,ok,presolved
g32-g51,1,ok,ok,ok,ok,presolved
g32-g52,1,ok,ok,ok,ok,presolved
g32-g53,1,ok,ok,ok,ok,presolved
g32-g54,1,ok,ok,ok,ok,presolved
g32-g55,1,ok,ok,ok,ok,presolved
g32-g56,1,ok,ok,ok,ok,presolved
g32-g57,1,ok,ok,ok,ok,presolved
g32-g58-normed,1,ok,ok,ok,ok,presolved
g32-g59-normed,1,ok,ok,ok,ok,presolved
g32-g60-normed,1,ok,ok,ok,ok,presolved
g32-g61,1,ok,ok,ok,ok,presolved
g32-g62,1,ok,ok,ok,ok,presolved
g32-g63,1,ok,ok,ok,ok,presolved
g32-g64,1,ok,ok,ok,ok,presolved
g32-g65,1,ok,ok,ok,ok,presolved
g32-g66-normed,1,ok,ok,ok,ok,presolved
g32-g67,1,ok,ok,ok,ok,presolved
g32-g68,1,ok,ok,ok,ok,presolved
g32-g69,1,ok,ok,ok,ok,presolved
g32-g70,1,ok,ok,ok,ok,presolved
g32-g71,1,ok,ok,ok,ok,presolved
g32-g72,1,ok,ok,ok,ok,presolved
g32-g73-normed,1,ok,ok,ok,ok,presolved
g32-g74,1,ok,ok,ok,ok,presolved
g32-g75,1,ok,ok,ok,ok,presolved
g32-g76,1,ok,ok,ok,ok,ok
g32-g77,1,ok,ok,ok,ok,ok
g32-g78,1,ok,ok,ok,ok,presolved
g32-g79,1,ok,ok,ok,ok,presolved
g32-g80,1,ok,ok,ok,ok,presolved
g32-g81,1,ok,ok,ok,ok,presolved
g32-g82-normed,1,ok,ok,ok,ok,presolved
g32-g83,1,ok,ok,ok,ok,presolved
g32-g84,1,ok,ok,ok,ok,ok
g32-g85,1,ok,ok,ok,ok,presolved
g32-g86-normed,1,ok,ok,ok,ok,presolved
g32-g87,1,ok,ok,ok,ok,presolved
g32-g88,1,ok,ok,ok,ok,presolved
g32-g89,1,ok,ok,ok,ok,presolved
g32-g90,1,ok,ok,ok,ok,presolved
g32-g91,1,ok,ok,ok,ok,presolved
g32-g92,1,ok,ok,ok,ok,presolved
g32-g93-normed,1,ok,ok,ok,ok,ok
g32-g94,1,ok,ok,ok,ok,presolved
g32-g95,1,ok,ok,ok,ok,presolved
g32-g96,1,ok,ok,ok,ok,presolved
g32-g97,1,ok,ok,ok,ok,presolved
g32-g98,1,ok,ok,ok,ok,presolved
g32-g99,1,ok,ok,ok,ok,presolved
g33-g100,1,ok,ok,ok,ok,presolved
g33-g101,1,ok,ok,ok,ok,presolved
g33-g102,1,ok,ok,ok,ok,presolved
g33-g103,1,ok,ok,ok,ok,presolved
g33-g104,1,ok,ok,ok,ok,ok
g33-g105,1,ok,ok,ok,ok,ok
g33-g106,1,ok,ok,ok,ok,ok
g33-g107,1,ok,ok,ok,ok,ok
g33-g108,1,ok,ok,ok,ok,ok
g33-g109,1,ok,ok,ok,ok,presolved
g33-g110,1,ok,ok,ok,ok,ok
g33-g111,1,ok,ok,ok,ok,ok
g33-g112,1,ok,ok,ok,ok,ok
g33-g37,1,ok,ok,ok,ok,ok
g33-g38,1,ok,ok,ok,ok,ok
g33-g40,1,ok,ok,ok,ok,ok
g33-g43,1,ok,ok,ok,ok,ok
g33-g44,1,ok,ok,ok,ok,ok
g33-g45,1,ok,ok,ok,ok,ok
g33-g46,1,ok,ok,ok,ok,ok
g33-g47,1,ok,ok,ok,ok,ok
g33-g48,1,ok,ok,ok,ok,ok
g33-g49,1,ok,ok,ok,ok,ok
g33-g50,1,ok,ok,ok,ok,ok
g33-g51,1,ok,ok,ok,ok,ok
g33-g52,1,ok,ok,ok,ok,presolved
g33-g53,1,ok,ok,ok,ok,ok
g33-g54,1,ok,ok,ok,ok,ok
g33-g55,1,ok,ok,ok,ok,ok
g33-g56,1,ok,ok,ok,ok,ok
g33-g57,1,ok,ok,ok,ok,presolved
g33-g58-normed,1,ok,ok,ok,ok,ok
g33-g59-normed,1,ok,ok,ok,ok,ok
g33-g60-normed,1,ok,ok,ok,ok,ok
g33-g61,1,ok,ok,ok,ok,presolved
g33-g62,1,ok,ok,ok,ok,ok
g33-g63,1,ok,ok,ok,ok,ok
g33-g64,1,ok,ok,ok,ok,ok
g33-g65,1,ok,ok,ok,ok,presolved
g33-g66-normed,1,ok,ok,ok,ok,presolved
g33-g67,1,ok,ok,ok,ok,presolved
g33-g68,1,ok,ok,ok,ok,ok
g33-g69,1,ok,ok,ok,ok,presolved
g33-g70,1,ok,ok,ok,ok,presolved
g33-g71,1,ok,ok,ok,ok,presolved
g33-g72,1,ok,ok,ok,ok,presolved
g33-g73-normed,1,ok,ok,ok,ok,ok
g33-g74,1,ok,ok,ok,ok,ok
g33-g75,1,ok,ok,ok,ok,ok
g33-g76,1,ok,ok,ok,ok,ok
g33-g77,1,ok,ok,ok,ok,ok
g33-g78,1,ok,ok,ok,ok,ok
g33-g79,1,ok,ok,ok,ok,presolved
g33-g80,1,ok,ok,ok,ok,presolved
g33-g81,1,ok,ok,ok,ok,presolved
g33-g82-normed,1,ok,ok,ok,ok,presolved
g33-g83,1,ok,ok,ok,ok,presolved
g33-g84,1,ok,ok,ok,ok,ok
g33-g85,1,ok,ok,ok,ok,presolved
g33-g86-normed,1,ok,ok,ok,ok,presolved
g33-g87,1,ok,ok,ok,ok,ok
g33-g88,1,ok,ok,ok,ok,ok
g33-g89,1,ok,ok,ok,ok,presolved
g33-g90,1,ok,ok,ok,ok,presolved
g33-g91,1,ok,ok,ok,ok,ok
g33-g92,1,ok,ok,ok,ok,ok
g33-g93-normed,1,ok,ok,ok,ok,ok
g33-g94,1,ok,ok,ok,ok,presolved
g33-g95,1,ok,ok,ok,ok,presolved
g33-g96,1,ok,ok,ok,ok,presolved
g33-g97,1,ok,ok,ok,ok,presolved
g33-g98,1,ok,ok,ok,ok,presolved
g33-g99,1,ok,ok,ok,ok,presolved
g34-g100,1,ok,ok,ok,ok,presolved
g34-g101,1,ok,ok,ok,ok,ok
g34-g102,1,ok,ok,ok,ok,ok
g34-g103,1,ok,ok,ok,ok,ok
g34-g104,1,ok,ok,ok,ok,ok
g34-g105,1,ok,ok,ok,ok,ok
g34-g106,1,ok,ok,ok,ok,ok
g34-g107,1,ok,ok,ok,ok,ok
g34-g108,1,ok,ok,ok,ok,ok
g34-g109,1,ok,ok,ok,ok,ok
g34-g110,1,ok,ok,ok,ok,ok
g34-g111,1,ok,ok,ok,ok,ok
g34-g112,1,ok,ok,ok,ok,ok
g34-g35,1,ok,ok,ok,ok,ok
g34-g36,1,ok,ok,ok,ok,ok
g34-g37,1,ok,ok,ok,ok,ok
g34-g38,1,ok,ok,ok,ok,ok
g34-g39,1,ok,ok,ok,ok,ok
g34-g40,1,ok,ok,ok,ok,ok
g34-g41,1,ok,ok,ok,ok,ok
g34-g42,1,ok,ok,ok,ok,ok
g34-g43,1,ok,ok,ok,ok,ok
g34-g44,1,ok,ok,ok,ok,ok
g34-g45,1,ok,ok,ok,ok,ok
g34-g46,1,ok,ok,ok,ok,ok
g34-g47,1,ok,ok,ok,ok,ok
g34-g48,1,ok,ok,ok,ok,ok
g34-g49,1,ok,ok,ok,ok,ok
g34-g50,1,ok,ok,ok,ok,ok
g34-g51,1,ok,ok,ok,ok,ok
g34-g52,1,ok,ok,ok,ok,ok
g34-g53,1,ok,ok,ok,ok,ok
g34-g54,1,ok,ok,ok,ok,ok
g34-g55,1,ok,ok,ok,ok,ok
g34-g56,1,ok,ok,ok,ok,ok
g34-g57,1,ok,ok,ok,ok,presolved
g34-g58-normed,1,ok,ok,ok,ok,ok
g34-g59-normed,1,ok,ok,ok,ok,ok
g34-g60-normed,1,ok,ok,ok,ok,ok
g34-g61,1,ok,ok,ok,ok,ok
g34-g62,1,ok,ok,ok,ok,ok
g34-g63,1,ok,ok,ok,ok,ok
g34-g64,1,ok,ok,ok,ok,ok
g34-g65,1,ok,ok,ok,ok,ok
g34-g66-normed,1,ok,ok,ok,ok,ok
g34-g67,1,ok,ok,ok,ok,ok
g34-g68,1,ok,ok,ok,ok,ok
g34-g69,1,ok,ok,ok,ok,ok
g34-g70,1,ok,ok,ok,ok,ok
g34-g71,1,ok,ok,ok,ok,ok
g34-g72,1,ok,ok,ok,ok,ok
g34-g73-normed,1,ok,ok,ok,ok,ok
g34-g74,1,ok,ok,ok,ok,ok
g34-g75,1,ok,ok,ok,ok,ok
g34-g76,1,ok,ok,ok,ok,ok
g34-g77,1,ok,ok,ok,ok,ok
g34-g78,1,ok,ok,ok,ok,ok
g34-g79,1,ok,ok,ok,ok,ok
g34-g80,1,ok,ok,ok,ok,presolved
g34-g81,1,ok,ok,ok,ok,ok
g34-g82-normed,1,ok,ok,ok,ok,ok
g34-g83,1,ok,ok,ok,ok,ok
g34-g84,1,ok,ok,ok,ok,ok
g34-g85,1,ok,ok,ok,ok,presolved
g34-g86-normed,1,ok,ok,ok,ok,presolved
g34-g87,1,ok,ok,ok,ok,ok
g34-g88,1,ok,ok,ok,ok,ok
g34-g89,1,ok,ok,ok,ok,ok
g34-g90,1,ok,ok,ok,ok,ok
g34-g91,1,ok,ok,ok,ok,ok
g34-g92,1,ok,ok,ok,ok,ok
g34-g93-normed,1,ok,ok,ok,ok,ok
g34-g94,1,ok,ok,ok,ok,ok
g34-g95,1,ok,ok,ok,ok,ok
g34-g96,1,ok,ok,ok,ok,ok
g34-g97,1,ok,ok,ok,ok,ok
g34-g98,1,ok,ok,ok,ok,ok
g34-g99,1,ok,ok,ok,ok,ok
g35-g100,1,ok,ok,ok,ok,presolved
g35-g101,1,ok,ok,ok,ok,presolved
g35-g102,1,ok,ok,ok,ok,ok
g35-g103,1,ok,ok,ok,ok,ok
g35-g104,1,ok,ok,ok,ok,ok
g35-g105,1,ok,ok,ok,ok,ok
g35-g106,1,ok,ok,ok,ok,ok
g35-g107,1,ok,ok,ok,ok,ok
g35-g108,1,ok,ok,ok,ok,ok
g35-g109,1,ok,ok,ok,ok,presolved
g35-g110,1,ok,ok,ok,ok,ok
g35-g111,1,ok,ok,ok,ok,ok
g35-g112,1,ok,ok,ok,ok,ok
g35-g37,1,ok,ok,ok,ok,ok
g35-g38,1,ok,ok,ok,ok,ok
g35-g40,1,ok,ok,ok,ok,ok
g35-g41,1,ok,ok,ok,ok,presolved
g35-g42,1,ok,ok,ok,ok,ok
g35-g43,1,ok,ok,ok,ok,ok
g35-g44,1,ok,ok,ok,ok,ok
g35-g45,1,ok,ok,ok,ok,ok
g35-g46,1,ok,ok,ok,ok,ok
g35-g47,1,ok,ok,ok,ok,ok
g35-g48,1,ok,ok,ok,ok,ok
g35-g49,1,ok,ok,ok,ok,ok
g35-g50,1,ok,ok,ok,ok,ok
g35-g51,1,ok,ok,ok,ok,ok
g35-g52,1,ok,ok,ok,ok,presolved
g35-g53,1,ok,ok,ok,ok,ok
g35-g54,1,ok,ok,ok,ok,ok
g35-g55,1,ok,ok,ok,ok,ok
g35-g56,1,ok,ok,ok,ok,ok
g35-g57,1,ok,ok,ok,ok,presolved
g35-g58-normed,1,ok,ok,ok,ok,ok
g35-g59-normed,1,ok,ok,ok,ok,ok
g35-g60-normed,1,ok,ok,ok,ok,ok
g35-g61,1,ok,ok,ok,ok,presolved
g35-g62,1,ok,ok,ok,ok,ok
g35-g63,1,ok,ok,ok,ok,ok
g35-g64,1,ok,ok,ok,ok,ok
g35-g65,1,ok,ok,ok,ok,ok
g35-g66-normed,1,ok,ok,ok,ok,ok
g35-g67,1,ok,ok,ok,ok,presolved
g35-g68,1,ok,ok,ok,ok,ok
g35-g69,1,ok,ok,ok,ok,ok
g35-g70,1,ok,ok,ok,ok,presolved
g35-g71,1,ok,ok,ok,ok,ok
g35-g72,1,ok,ok,ok,ok,ok
g35-g73-normed,1,ok,ok,ok,ok,ok
g35-g74,1,ok,ok,ok,ok,ok
g35-g75,1,ok,ok,ok,ok,ok
g35-g76,1,ok,ok,ok,ok,ok
g35-g77,1,ok,ok,ok,ok,ok
g35-g78,1,ok,ok,ok,ok,ok
g35-g79,1,ok,ok,ok,ok,ok
g35-g80,1,ok,ok,ok,ok,presolved
g35-g81,1,ok,ok,ok,ok,ok
g35-g82-normed,1,ok,ok,ok,ok,ok
g35-g83,1,ok,ok,ok,ok,ok
g35-g84,1,ok,ok,ok,ok,ok
g35-g85,1,ok,ok,ok,ok,presolved
g35-g86-normed,1,ok,ok,ok,ok,presolved
g35-g87,1,ok,ok,ok,ok,ok
g35-g88,1,ok,ok,ok,ok,ok
g35-g89,1,ok,ok,ok,ok,presolved
g35-g90,1,ok,ok,ok,ok,presolved
g35-g91,1,ok,ok,ok,ok,ok
g35-g92,1,ok,ok,ok,ok,ok
g35-g93-normed,1,ok,ok,ok,ok,ok
g35-g94,1,ok,ok,ok,ok,ok
g35-g95,1,ok,ok,ok,ok,ok
g35-g96,1,ok,ok,ok,ok,ok
g35-g97,1,ok,ok,ok,ok,ok
g35-g98,1,ok,ok,ok,ok,ok
g35-g99,1,ok,ok,ok,ok,ok
g36-g100,1,ok,ok,ok,ok,presolved
g36-g101,1,ok,ok,ok,ok,presolved
g36-g102,1,ok,ok,ok,ok,ok
g36-g103,1,ok,ok,ok,ok,ok
g36-g104,1,ok,ok,ok,ok,ok
g36-g105,1,ok,ok,ok,ok,ok
g36-g106,1,ok,ok,ok,ok,ok
g36-g107,1,ok,ok,ok,ok,ok
g36-g108,1,ok,ok,ok,ok,ok
g36-g109,1,ok,ok,ok,ok,presolved
g36-g110,1,ok,ok,ok,ok,ok
g36-g111,1,ok,ok,ok,ok,ok
g36-g112,1,ok,ok,ok,ok,ok
g36-g37,1,ok,ok,ok,ok,ok
g36-g38,1,ok,ok,ok,ok,ok
g36-g40,1,ok,ok,ok,ok,ok
g36-g41,1,ok,ok,ok,ok,ok
g36-g42,1,ok,ok,ok,ok,ok
g36-g43,1,ok,ok,ok,ok,ok
g36-g44,1,ok,ok,ok,ok,ok
g36-g45,1,ok,ok,ok,ok,ok
g36-g46,1,ok,ok,ok,ok,ok
g36-g47,1,ok,ok,ok,ok,ok
g36-g48,1,ok,ok,ok,ok,ok
g36-g49,1,ok,ok,ok,ok,ok
g36-g50,1,ok,ok,ok,ok,ok
g36-g51,1,ok,ok,ok,ok,ok
g36-g52,1,ok,ok,ok,ok,ok
g36-g53,1,ok,ok,ok,ok,ok
g36-g54,1,ok,ok,ok,ok,ok
g36-g55,1,ok,ok,ok,ok,ok
g36-g56,1,ok,ok,ok,ok,ok
g36-g57,1,ok,ok,ok,ok,presolved
g36-g58-normed,1,ok,ok,ok,ok,ok
g36-g59-normed,1,ok,ok,ok,ok,ok
g36-g60-normed,1,ok,ok,ok,ok,ok
g36-g61,1,ok,ok,ok,ok,presolved
g36-g62,1,ok,ok,ok,ok,ok
g36-g63,1,ok,ok,ok,ok,ok
g36-g64,1,ok,ok,ok,ok,ok
g36-g65,1,ok,ok,ok,ok,ok
g36-g66-normed,1,ok,ok,ok,ok,ok
g36-g67,1,ok,ok,ok,ok,presolved
g36-g68,1,ok,ok,ok,ok,ok
g36-g69,1,ok,ok,ok,ok,ok
g36-g70,1,ok,ok,ok,ok,presolved
g36-g71,1,ok,ok,ok,ok,ok
g36-g72,1,ok,ok,ok,ok,ok
g36-g73-normed,1,ok,ok,ok,ok,ok
g36-g74,1,ok,ok,ok,ok,ok
g36-g75,1,ok,ok,ok,ok,ok
g36-g76,1,ok,ok,ok,ok,ok
g36-g77,1,ok,ok,ok,ok,ok
g36-g78,1,ok,ok,ok,ok,ok
g36-g79,1,ok,ok,ok,ok,ok
g36-g80,1,ok,ok,ok,ok,presolved
g36-g81,1,ok,ok,ok,ok,ok
g36-g82-normed,1,ok,ok,ok,ok,ok
g36-g83,1,ok,ok,ok,ok,ok
g36-g84,1,ok,ok,ok,ok,ok
g36-g85,1,ok,ok,ok,ok,presolved
g36-g86-normed,1,ok,ok,ok,ok,presolved
g36-g87,1,ok,ok,ok,ok,ok
g36-g88,1,ok,ok,ok,ok,ok
g36-g89,1,ok,ok,ok,ok,presolved
g36-g90,1,ok,ok,ok,ok,ok
g36-g91,1,ok,ok,ok,ok,ok
g36-g92,1,ok,ok,ok,ok,ok
g36-g93-normed,1,ok,ok,ok,ok,ok
g36-g94,1,ok,ok,ok,ok,ok
g36-g95,1,ok,ok,ok,ok,ok
g36-g96,1,ok,ok,ok,ok,ok
g36-g97,1,ok,ok,ok,ok,ok
g36-g98,1,ok,ok,ok,ok,ok
g36-g99,1,ok,ok,ok,ok,ok
g37-g100,1,ok,ok,ok,ok,presolved
g37-g101,1,ok,ok,ok,ok,presolved
g37-g102,1,ok,ok,ok,ok,presolved
g37-g103,1,ok,ok,ok,ok,presolved
g37-g104,1,ok,ok,ok,ok,ok
g37-g105,1,ok,ok,ok,ok,ok
g37-g106,1,ok,ok,ok,ok,ok
g37-g107,1,ok,ok,ok,ok,ok
