@RELATION Feature_CSP_2010

@attribute instance_id string
@attribute repetition numeric
@attribute stats_varcount numeric
@attribute stats_var_bool numeric
@attribute stats_var_discrete numeric
@attribute stats_var_bound numeric
@attribute stats_var_sparsebound numeric
@attribute stats_dom_0 numeric
@attribute stats_dom_25 numeric
@attribute stats_dom_50 numeric
@attribute stats_dom_75 numeric
@attribute stats_dom_100 numeric
@attribute stats_dom_mean numeric
@attribute stats_dom_not2_2_ratio numeric
@attribute stats_discrete_bool_ratio numeric
@attribute stats_branchingvars numeric
@attribute stats_auxvars numeric
@attribute stats_auxvar_branching_ratio numeric
@attribute stats_conscount numeric
@attribute stats_arity_0 numeric
@attribute stats_arity_25 numeric
@attribute stats_arity_50 numeric
@attribute stats_arity_75 numeric
@attribute stats_arity_100 numeric
@attribute stats_arity_mean numeric
@attribute stats_arity_mean_normalised numeric
@attribute stats_cts_per_var_mean numeric
@attribute stats_cts_per_var_mean_normalised numeric
@attribute stats_alldiff_count numeric
@attribute stats_alldiff_proportion numeric
@attribute stats_sums_count numeric
@attribute stats_sums_proportion numeric
@attribute stats_or_atleastk_count numeric
@attribute stats_or_atleastk_proportion numeric
@attribute stats_ternary_count numeric
@attribute stats_ternary_proportion numeric
@attribute stats_binary_count numeric
@attribute stats_binary_proportion numeric
@attribute stats_reify_count numeric
@attribute stats_reify_proportion numeric
@attribute stats_table_count numeric
@attribute stats_table_proportion numeric
@attribute stats_lex_count numeric
@attribute stats_lex_proportion numeric
@attribute stats_unary_count numeric
@attribute stats_unary_proportion numeric
@attribute stats_nullary_count numeric
@attribute stats_nullary_proportion numeric
@attribute stats_element_count numeric
@attribute stats_element_proportion numeric
@attribute stats_minmax_count numeric
@attribute stats_minmax_proportion numeric
@attribute stats_occurrence_count numeric
@attribute stats_occurrence_proportion numeric
@attribute stats_multi_shared_vars numeric
@attribute stats_edge_density numeric
@attribute stats_Local_Variance numeric
@attribute stats_tightness_0 numeric
@attribute stats_tightness_25 numeric
@attribute stats_tightness_50 numeric
@attribute stats_tightness_75 numeric
@attribute stats_tightness_100 numeric
@attribute stats_tightness_mean numeric
@attribute stats_tightness_mean_normalised numeric
@attribute standard_deviation_of_node_degree numeric
@attribute normalised_standard_deviation_of_node_degree numeric
@attribute clustering_coefficient numeric
@attribute minimum_degree numeric
@attribute normalised_minimum_degree numeric
@attribute maximum_degree numeric
@attribute normalised_maximum_degree numeric
@attribute median_degree numeric
@attribute normalised_median_degree numeric
@attribute mean_degree numeric
@attribute normalised_mean_degree numeric
@attribute width_of_ordering numeric
@attribute normalised_width_of_ordering numeric
@attribute width_of_graph numeric
@attribute normalised_width_of_graph numeric
@attribute SAC_literals numeric
@attribute normalised_SAC_literals numeric
@attribute stats_literal_tightness_0 numeric
@attribute stats_literal_tightness_25 numeric
@attribute stats_literal_tightness_50 numeric
@attribute stats_literal_tightness_75 numeric
@attribute stats_literal_tightness_100 numeric
@attribute stats_literal_tightness_mean numeric
@attribute stats_literal_tightness_coeff_of_variation numeric

@DATA
rand-2-40-180-84-900-35_ext.xml.minion.gz,1,40,0,40,0,0,180,180,180,180,180,180.000000,0,0,40,0,0.000000,84,2,2,2,2,2,2.000000,0.050000,4.200000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,84,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.107692,0.734779,882,894,902,907,930,900.904762,10.725057,2.063976744055029,.05159941860137571,.1122619047619048,1,0.025,8,0.2,4.0,0.1,4.2,0.105,7,0.175,3,0.075,0,0.0,?,?,?,?,?,?,?
rand-2-40-180-84-900-37_ext.xml.minion.gz,1,40,0,40,0,0,180,180,180,180,180,180.000000,0,0,40,0,0.000000,84,2,2,2,2,2,2.000000,0.050000,4.200000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,84,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.107692,0.734779,880,895,901,906,918,899.869048,10.712727,1.705872210923198,.04264680527307995,0.111547619047619,1,0.025,8,0.2,4.0,0.1,4.2,0.105,6,0.15,3,0.075,1,0.00013966480446927373,?,?,?,?,?,?,?
rand-2-40-180-84-900-39_ext.xml.minion.gz,1,40,0,40,0,0,180,180,180,180,180,180.000000,0,0,40,0,0.000000,84,2,2,2,2,2,2.000000,0.050000,4.200000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,84,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.107692,0.734779,878,897,901,910,932,902.273810,10.741355,2.039607805437114,.05099019513592785,.1004166666666667,1,0.025,9,0.225,4.0,0.1,4.2,0.105,6,0.15,3,0.075,1,0.00013966480446927373,?,?,?,?,?,?,?
rand-2-40-180-84-900-3_ext.xml.minion.gz,1,40,0,40,0,0,180,180,180,180,180,180.000000,0,0,40,0,0.000000,84,2,2,2,2,2,2.000000,0.050000,4.200000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,84,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.107692,0.734779,880,894,899,907,919,899.690476,10.710601,2.12367605815953,.05309190145398825,.1420833333333333,1,0.025,10,0.25,4.0,0.1,4.2,0.105,6,0.15,3,0.075,56,0.00782122905027933,?,?,?,?,?,?,?
rand-2-40-180-84-900-41_ext.xml.minion.gz,1,40,0,40,0,0,180,180,180,180,180,180.000000,0,0,40,0,0.000000,84,2,2,2,2,2,2.000000,0.050000,4.200000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,84,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.107692,0.734779,878,895,901,907,919,900.785714,10.723639,1.926136028425822,.04815340071064556,0.111547619047619,1,0.025,9,0.225,4.0,0.1,4.2,0.105,7,0.175,3,0.075,1,0.00013966480446927373,?,?,?,?,?,?,?
rand-2-40-180-84-900-43_ext.xml.minion.gz,1,40,0,40,0,0,180,180,180,180,180,180.000000,0,0,40,0,0.000000,84,2,2,2,2,2,2.000000,0.050000,4.200000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,84,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.107692,0.734779,876,893,900,908,922,900.059524,10.714994,1.9,0.0475,.1576587301587302,1,0.025,10,0.25,4.0,0.1,4.2,0.105,7,0.175,3,0.075,142,0.01983240223463687,?,?,?,?,?,?,?
rand-2-40-180-84-900-45_ext.xml.minion.gz,1,40,0,40,0,0,180,180,180,180,180,180.000000,0,0,40,0,0.000000,84,2,2,2,2,2,2.000000,0.050000,4.200000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,84,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.107692,0.734779,875,895,903,910,924,901.714286,10.734694,1.926136028425822,.04815340071064556,0.0878968253968254,1,0.025,9,0.225,4.0,0.1,4.2,0.105,8,0.2,3,0.075,33,0.004608938547486034,?,?,?,?,?,?,?
rand-2-40-180-84-900-47_ext.xml.minion.gz,1,40,0,40,0,0,180,180,180,180,180,180.000000,0,0,40,0,0.000000,84,2,2,2,2,2,2.000000,0.050000,4.200000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,84,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.107692,0.734779,870,893,900,906,922,900.297619,10.717829,1.486606874731851,.03716517186829627,.05511904761904762,1,0.025,8,0.2,4.0,0.1,4.2,0.105,5,0.125,3,0.075,1,0.00013966480446927373,?,?,?,?,?,?,?
rand-2-40-180-84-900-49_ext.xml.minion.gz,1,40,0,40,0,0,180,180,180,180,180,180.000000,0,0,40,0,0.000000,84,2,2,2,2,2,2.000000,0.050000,4.200000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,84,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.107692,0.734779,877,895,902,906,923,900.666667,10.722222,1.76351920885484,0.044087980221371,.09440476190476191,2,0.05,8,0.2,4.0,0.1,4.2,0.105,6,0.15,3,0.075,0,0.0,?,?,?,?,?,?,?
rand-2-40-180-84-900-51_ext.xml.minion.gz,1,40,0,40,0,0,180,180,180,180,180,180.000000,0,0,40,0,0.000000,84,2,2,2,2,2,2.000000,0.050000,4.200000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,84,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.107692,0.734779,873,895,900,909,928,900.416667,10.719246,1.417744687875783,.03544361719689457,0.0919047619047619,2,0.05,7,0.175,4.0,0.1,4.2,0.105,6,0.15,3,0.075,0,0.0,?,?,?,?,?,?,?
rand-2-40-180-84-900-53_ext.xml.minion.gz,1,40,0,40,0,0,180,180,180,180,180,180.000000,0,0,40,0,0.000000,84,2,2,2,2,2,2.000000,0.050000,4.200000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,84,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.107692,0.734779,880,894,900,907,916,899.750000,10.711310,1.791647286716892,.04479118216792229,.07351190476190476,1,0.025,8,0.2,4.0,0.1,4.2,0.105,7,0.175,3,0.075,0,0.0,?,?,?,?,?,?,?
rand-2-40-180-84-900-55_ext.xml.minion.gz,1,40,0,40,0,0,180,180,180,180,180,180.000000,0,0,40,0,0.000000,84,2,2,2,2,2,2.000000,0.050000,4.200000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,84,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.107692,0.734779,882,894,898,905,927,899.178571,10.704507,1.615549442140351,.04038873605350878,.07398809523809524,1,0.025,9,0.225,4.0,0.1,4.2,0.105,7,0.175,3,0.075,6,0.0008379888268156424,?,?,?,?,?,?,?
rand-2-40-180-84-900-57_ext.xml.minion.gz,1,40,0,40,0,0,180,180,180,180,180,180.000000,0,0,40,0,0.000000,84,2,2,2,2,2,2.000000,0.050000,4.200000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,84,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.107692,0.734779,870,891,898,904,920,897.095238,10.679705,1.791647286716892,.04479118216792229,.1270238095238095,1,0.025,7,0.175,4.0,0.1,4.2,0.105,6,0.15,3,0.075,0,0.0,?,?,?,?,?,?,?
rand-2-40-180-84-900-59_ext.xml.minion.gz,1,40,0,40,0,0,180,180,180,180,180,180.000000,0,0,40,0,0.000000,84,2,2,2,2,2,2.000000,0.050000,4.200000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,84,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.107692,0.734779,874,895,899,905,927,899.154762,10.704223,1.661324772583615,.04153311931459037,.09285714285714286,1,0.025,7,0.175,4.0,0.1,4.2,0.105,7,0.175,3,0.075,1,0.00013966480446927373,?,?,?,?,?,?,?
rand-2-40-180-84-900-5_ext.xml.minion.gz,1,40,0,40,0,0,180,180,180,180,180,180.000000,0,0,40,0,0.000000,84,2,2,2,2,2,2.000000,0.050000,4.200000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,84,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.107692,0.734779,872,891,901,907,920,898.678571,10.698554,1.691153452528776,0.0422788363132194,.04930555555555555,1,0.025,10,0.25,4.0,0.1,4.2,0.105,7,0.175,3,0.075,0,0.0,?,?,?,?,?,?,?
rand-2-40-180-84-900-61_ext.xml.minion.gz,1,40,0,40,0,0,180,180,180,180,180,180.000000,0,0,40,0,0.000000,84,2,2,2,2,2,2.000000,0.050000,4.200000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,84,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.107692,0.734779,873,894,900,908,918,899.928571,10.713435,1.74928556845359,.04373213921133973,.07952380952380952,1,0.025,10,0.25,4.0,0.1,4.2,0.105,5,0.125,3,0.075,0,0.0,?,?,?,?,?,?,?
rand-2-40-180-84-900-63_ext.xml.minion.gz,1,40,0,40,0,0,180,180,180,180,180,180.000000,0,0,40,0,0.000000,84,2,2,2,2,2,2.000000,0.050000,4.200000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,84,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.107692,0.734779,876,892,899,906,926,898.892857,10.701105,1.846618531261939,.04616546328154847,.08273809523809524,1,0.025,7,0.175,4.0,0.1,4.2,0.105,7,0.175,3,0.075,0,0.0,?,?,?,?,?,?,?
rand-2-40-180-84-900-65_ext.xml.minion.gz,1,40,0,40,0,0,180,180,180,180,180,180.000000,0,0,40,0,0.000000,84,2,2,2,2,2,2.000000,0.050000,4.200000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,84,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.107692,0.734779,875,895,901,907,930,900.345238,10.718396,1.646207763315433,.04115519408288582,.09357142857142857,1,0.025,7,0.175,4.0,0.1,4.2,0.105,6,0.15,3,0.075,0,0.0,?,?,?,?,?,?,?
rand-2-40-180-84-900-67_ext.xml.minion.gz,1,40,0,40,0,0,180,180,180,180,180,180.000000,0,0,40,0,0.000000,84,2,2,2,2,2,2.000000,0.050000,4.200000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,84,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.107692,0.734779,883,895,901,906,923,900.166667,10.716270,1.98997487421324,.04974937185533099,.1163095238095238,1,0.025,8,0.2,4.0,0.1,4.2,0.105,7,0.175,3,0.075,0,0.0,?,?,?,?,?,?,?
rand-2-40-180-84-900-69_ext.xml.minion.gz,1,40,0,40,0,0,180,180,180,180,180,180.000000,0,0,40,0,0.000000,84,2,2,2,2,2,2.000000,0.050000,4.200000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,84,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.107692,0.734779,881,892,899,904,918,897.845238,10.688634,1.777638883463118,.04444097208657794,.09309523809523809,1,0.025,9,0.225,4.0,0.1,4.2,0.105,9,0.225,3,0.075,0,0.0,?,?,?,?,?,?,?
rand-2-40-180-84-900-71_ext.xml.minion.gz,1,40,0,40,0,0,180,180,180,180,180,180.000000,0,0,40,0,0.000000,84,2,2,2,2,2,2.000000,0.050000,4.200000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,84,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.107692,0.734779,880,894,900,908,924,900.083333,10.715278,1.846618531261939,.04616546328154847,.07660714285714286,1,0.025,8,0.2,4.0,0.1,4.2,0.105,8,0.2,3,0.075,0,0.0,?,?,?,?,?,?,?
rand-2-40-180-84-900-73_ext.xml.minion.gz,1,40,0,40,0,0,180,180,180,180,180,180.000000,0,0,40,0,0.000000,84,2,2,2,2,2,2.000000,0.050000,4.200000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,84,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.107692,0.734779,871,896,902,909,926,901.202381,10.728600,1.939071942966532,.04847679857416329,.06027777777777778,1,0.025,9,0.225,4.0,0.1,4.2,0.105,7,0.175,3,0.075,0,0.0,?,?,?,?,?,?,?
rand-2-40-180-84-900-75_ext.xml.minion.gz,1,40,0,40,0,0,180,180,180,180,180,180.000000,0,0,40,0,0.000000,84,2,2,2,2,2,2.000000,0.050000,4.200000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,84,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.107692,0.734779,876,895,901,905,919,899.988095,10.714144,1.9,0.0475,.04726190476190476,1,0.025,8,0.2,4.0,0.1,4.2,0.105,7,0.175,3,0.075,1,0.00013966480446927373,?,?,?,?,?,?,?
rand-2-40-180-84-900-77_ext.xml.minion.gz,1,40,0,40,0,0,180,180,180,180,180,180.000000,0,0,40,0,0.000000,84,2,2,2,2,2,2.000000,0.050000,4.200000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,84,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.107692,0.734779,871,894,899,907,918,899.095238,10.703515,1.886796226411321,.04716990566028301,.1460119047619048,1,0.025,9,0.225,4.0,0.1,4.2,0.105,6,0.15,3,0.075,1,0.00013966480446927373,?,?,?,?,?,?,?
rand-2-40-180-84-900-79_ext.xml.minion.gz,1,40,0,40,0,0,180,180,180,180,180,180.000000,0,0,40,0,0.000000,84,2,2,2,2,2,2.000000,0.050000,4.200000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,84,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.107692,0.734779,877,890,900,907,920,898.726190,10.699121,2.002498439450079,.05006246098625197,.06357142857142857,1,0.025,10,0.25,5.0,0.125,4.2,0.105,7,0.175,3,0.075,0,0.0,?,?,?,?,?,?,?
rand-2-40-180-84-900-7_ext.xml.minion.gz,1,40,0,40,0,0,180,180,180,180,180,180.000000,0,0,40,0,0.000000,84,2,2,2,2,2,2.000000,0.050000,4.200000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,84,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.107692,0.734779,878,894,901,908,920,901.154762,10.728033,1.833030277982336,0.0458257569495584,.1280952380952381,1,0.025,8,0.2,4.0,0.1,4.2,0.105,6,0.15,3,0.075,21,0.0029329608938547485,?,?,?,?,?,?,?
rand-2-40-180-84-900-9_ext.xml.minion.gz,1,40,0,40,0,0,180,180,180,180,180,180.000000,0,0,40,0,0.000000,84,2,2,2,2,2,2.000000,0.050000,4.200000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,84,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.107692,0.734779,882,895,899,905,922,899.702381,10.710743,1.977371993328519,.04943429983321297,.05188492063492064,1,0.025,9,0.225,4.0,0.1,4.2,0.105,8,0.2,3,0.075,1,0.00013966480446927373,?,?,?,?,?,?,?
rand-2-40-19-443-230-11_ext.xml.minion.gz,1,40,0,40,0,0,19,19,19,19,19,19.000000,0,0,40,0,0.000000,338,2,2,2,2,2,2.000000,0.050000,16.900000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,338,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.433333,0.715085,198,226,239,383,659,284.745562,0.842442,3.128897569432403,.07822243923581007,.4319416597857505,9,0.225,23,0.575,17.0,0.425,16.9,0.4225,20,0.5,12,0.3,0,0.0,20.000000,25.944444,28.200000,30.600000,43.076923,28.424382,0.125374
rand-2-40-19-443-230-13_ext.xml.minion.gz,1,40,0,40,0,0,19,19,19,19,19,19.000000,0,0,40,0,0.000000,342,2,2,2,2,2,2.000000,0.050000,17.100000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,342,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.438462,0.714586,190,222,234,371,630,280.312865,0.819628,3.096772513440404,.07741931283601011,0.428430886923534,11,0.275,24,0.6,17.0,0.425,17.1,0.4275,20,0.5,13,0.325,0,0.0,15.909091,25.631579,27.894737,30.333333,37.454545,27.966578,0.127269
rand-2-40-19-443-230-15_ext.xml.minion.gz,1,40,0,40,0,0,19,19,19,19,19,19.000000,0,0,40,0,0.000000,333,2,2,2,2,2,2.000000,0.050000,16.650000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,333,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.426923,0.715725,203,227,237,384,636,287.522523,0.863431,3.282910294235893,.08207275735589734,.4478754803530177,10,0.25,23,0.575,17.0,0.425,16.65,0.41625,21,0.525,12,0.3,0,0.0,18.470588,26.318182,28.300000,30.500000,39.363636,28.439504,0.114192
rand-2-40-19-443-230-17_ext.xml.minion.gz,1,40,0,40,0,0,19,19,19,19,19,19.000000,0,0,40,0,0.000000,348,2,2,2,2,2,2.000000,0.050000,17.400000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,348,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.446154,0.703886,196,225,235,267,657,277.956897,0.798727,2.690724809414742,.06726812023536854,.4489788500972712,11,0.275,22,0.55,18.0,0.45,17.4,0.435,20,0.5,13,0.325,0,0.0,17.400000,25.550000,27.687500,29.923077,37.105263,27.716741,0.116191
rand-2-40-19-443-230-19_ext.xml.minion.gz,1,40,0,40,0,0,19,19,19,19,19,19.000000,0,0,40,0,0.000000,335,2,2,2,2,2,2.000000,0.050000,16.750000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,335,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.429487,0.718812,197,224,234,380,642,283.522388,0.846335,3.49821382994236,0.087455345748559,.4383392210345703,10,0.25,24,0.6,16.0,0.4,16.75,0.41875,21,0.525,12,0.3,0,0.0,15.769231,25.875000,28.550000,31.000000,43.357143,28.441505,0.132903
rand-2-40-19-443-230-1_ext.xml.minion.gz,1,40,0,40,0,0,19,19,19,19,19,19.000000,0,0,40,0,0.000000,346,2,2,2,2,2,2.000000,0.050000,17.300000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,346,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.443590,0.710798,188,225,236,262,634,278.052023,0.803619,2.758622844826744,.06896557112066862,.4458791533861362,10,0.25,24,0.6,17.0,0.425,17.3,0.4325,20,0.5,13,0.325,0,0.0,13.571429,25.578947,27.526316,29.800000,41.473684,27.667703,0.120047
rand-2-40-19-443-230-21_ext.xml.minion.gz,1,40,0,40,0,0,19,19,19,19,19,19.000000,0,0,40,0,0.000000,332,2,2,2,2,2,2.000000,0.050000,16.600000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,332,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.425641,0.719225,193,223,236,390,662,285.963855,0.861337,2.557342370508884,.06393355926272208,.4148689853542458,10,0.25,24,0.6,16.5,0.4125,16.6,0.415,19,0.475,13,0.325,0,0.0,18.444444,26.208333,28.529412,31.125000,41.062500,28.637289,0.125251
rand-2-40-19-443-230-23_ext.xml.minion.gz,1,40,0,40,0,0,19,19,19,19,19,19.000000,0,0,40,0,0.000000,333,2,2,2,2,2,2.000000,0.050000,16.650000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,333,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.426923,0.724046,195,224,236,381,661,285.744745,0.858092,3.021175268004159,.07552938170010397,.4184947226051345,10,0.25,23,0.575,16.0,0.4,16.65,0.41625,22,0.55,13,0.325,0,0.0,18.250000,26.333333,28.571429,30.947368,38.466667,28.592644,0.127203
rand-2-40-19-443-230-25_ext.xml.minion.gz,1,40,0,40,0,0,19,19,19,19,19,19.000000,0,0,40,0,0.000000,339,2,2,2,2,2,2.000000,0.050000,16.950000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,339,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.434615,0.718272,192,225,235,375,651,282.778761,0.834156,2.982867747654931,.07457169369137327,.4404644169470021,9,0.225,26,0.65,17.0,0.425,16.95,0.42375,19,0.475,13,0.325,0,0.0,17.000000,25.769231,28.052632,30.625000,39.466667,28.207403,0.123054
rand-2-40-19-443-230-27_ext.xml.minion.gz,1,40,0,40,0,0,19,19,19,19,19,19.000000,0,0,40,0,0.000000,338,2,2,2,2,2,2.000000,0.050000,16.900000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,338,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.433333,0.729689,194,223,235,258,657,281.375740,0.832473,3.590264614203248,0.0897566153550812,.4313251714876261,11,0.275,23,0.575,17.0,0.425,16.9,0.4225,19,0.475,12,0.3,0,0.0,17.375000,25.176471,27.875000,30.642857,42.818182,28.138536,0.142112
rand-2-40-19-443-230-29_ext.xml.minion.gz,1,40,0,40,0,0,19,19,19,19,19,19.000000,0,0,40,0,0.000000,330,2,2,2,2,2,2.000000,0.050000,16.500000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,330,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.423077,0.724499,190,225,238,389,677,288.600000,0.874545,2.872281323269014,.07180703308172535,.4263516370540364,10,0.25,22,0.55,16.0,0.4,16.5,0.4125,21,0.525,13,0.325,0,0.0,18.800000,26.222222,28.555556,31.125000,40.357143,28.671735,0.125796
rand-2-40-19-443-230-31_ext.xml.minion.gz,1,40,0,40,0,0,19,19,19,19,19,19.000000,0,0,40,0,0.000000,330,2,2,2,2,2,2.000000,0.050000,16.500000,0.050000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,330,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.423077,0.716117,187,223,238,390,642,287.606061,0.871534,2.941088233970548,0.0735272058492637,.4177188536437763,10,0.25,22,0.55,16.0,0.4,16.5,0.4125,19,0.475,13,0.325,0,0.0,18.500000,25.900000,28.736842,31.866667,40.600000,28.941924,0.137718
