@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE Pre-featuretime NUMERIC
@ATTRIBUTE vars-clauses-ratio NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE VCG-CLAUSE-min NUMERIC
@ATTRIBUTE VCG-CLAUSE-max NUMERIC
@ATTRIBUTE VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY+ NUMERIC
@ATTRIBUTE TRINARY+ NUMERIC
@ATTRIBUTE Basic-featuretime NUMERIC
@ATTRIBUTE VCG-VAR-mean NUMERIC
@ATTRIBUTE VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE VCG-VAR-min NUMERIC
@ATTRIBUTE VCG-VAR-max NUMERIC
@ATTRIBUTE VCG-VAR-entropy NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE HORNY-VAR-mean NUMERIC
@ATTRIBUTE HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE HORNY-VAR-min NUMERIC
@ATTRIBUTE HORNY-VAR-max NUMERIC
@ATTRIBUTE HORNY-VAR-entropy NUMERIC
@ATTRIBUTE horn-clauses-fraction NUMERIC
@ATTRIBUTE VG-mean NUMERIC
@ATTRIBUTE VG-coeff-variation NUMERIC
@ATTRIBUTE VG-min NUMERIC
@ATTRIBUTE VG-max NUMERIC
@ATTRIBUTE KLB-featuretime NUMERIC
@ATTRIBUTE CG-mean NUMERIC
@ATTRIBUTE CG-coeff-variation NUMERIC
@ATTRIBUTE CG-min NUMERIC
@ATTRIBUTE CG-max NUMERIC
@ATTRIBUTE CG-entropy NUMERIC
@ATTRIBUTE cluster-coeff-mean NUMERIC
@ATTRIBUTE cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE cluster-coeff-min NUMERIC
@ATTRIBUTE cluster-coeff-max NUMERIC
@ATTRIBUTE cluster-coeff-entropy NUMERIC
@ATTRIBUTE CG-featuretime NUMERIC

@DATA
manthey_DimacsSorter_36_7.cnf,1,4119.000000000,13249.000000000,2346.000000000,11400.000000000,0.755754476,0.162192982,0.020000000,0.205789474,0.282990393,1.180083146,0.000000000,1.000000000,1.383436447,0.001147231,0.430418732,0.000852515,0.008525149,1.109689322,0.000000000,0.575789474,0.855964912,-0.000000000,0.001147231,0.465868566,0.000614035,0.010175439,2.481053010,0.184065114,0.151725791,0.000000000,0.750000000,2.882723487,0.000740155,0.565014153,0.000087719,0.007894737,2.207037877,0.756140351,0.001001855,0.453707270,0.000526316,0.006315789,-0.000000000,0.001443429,0.810443551,0.000438596,0.025263158,3.281531557,0.178846753,0.431512466,0.006992503,0.571428571,3.300749134,0.140000000
50bits_11.dimacs.cnf,1,836.000000000,19244.000000000,836.000000000,19244.000000000,0.000000000,0.000000000,0.020000000,0.043442112,0.344268688,0.671808914,0.000000000,1.000000000,2.566424105,0.008164416,0.309448049,0.002392344,0.028708134,2.106908431,0.000000000,0.007742673,0.057368530,0.020000000,0.008164416,1.243631026,0.000519642,0.056173353,5.130096514,0.090291777,0.110660381,0.000000000,0.793103448,3.070262564,0.000731602,0.595535203,0.000155893,0.002546248,3.278993027,0.121024735,0.001727376,0.428362277,0.000311785,0.004261068,-0.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000
UTI-20-10p1.cnf,1,260342.000000000,1391257.000000000,138674.000000000,958485.000000000,0.877367062,0.451516716,4.700000000,0.144680407,0.400265064,0.908158724,0.000000000,1.000000000,1.415530994,0.000020267,0.436261091,0.000014422,0.000072112,1.101057914,0.000000000,0.511968367,0.869293729,0.100000000,0.000020267,0.735487197,0.000007303,0.000073032,3.129466443,0.226686278,0.148540060,0.000000000,0.846153846,2.970141118,0.000011253,0.843127283,0.000003130,0.000049036,2.764197816,0.690705645,0.000022081,0.654738083,0.000005217,0.000083465,24.700000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.040000000
6s169-opt.cnf,1,6061.000000000,17575.000000000,1932.000000000,9365.000000000,2.137163561,0.876668446,0.040000000,0.206300053,0.433286626,0.770239356,0.000000000,1.000000000,1.455048479,0.001633544,0.576607976,0.001035197,0.025362319,1.150143081,0.000000000,0.234063001,0.696102509,-0.000000000,0.001633544,1.115309333,0.000106781,0.040363054,2.466661597,0.092064073,0.106342630,0.000000000,1.000000000,2.158106609,0.000860379,1.337724812,0.000106781,0.018686599,2.329693622,0.588254138,0.001276724,1.375950174,0.000106781,0.021890016,-0.000000000,0.005095001,1.080530984,0.000427122,0.036412173,4.381648351,0.249442681,0.671834980,0.012501440,1.000000000,3.597286740,0.900000000
mrpp_8x8#16_12.cnf,1,10790.000000000,88870.000000000,4845.000000000,55247.000000000,1.227038184,0.608594132,0.320000000,0.087697070,0.399512492,0.766899961,0.000000000,1.000000000,1.832240349,0.000803040,0.260510852,0.000412797,0.001238390,1.409140512,0.000000000,0.083135736,0.368671602,-0.000000000,0.000803040,0.630652996,0.000144804,0.001936757,3.938318219,0.284488677,0.172535237,0.000000000,0.782178218,3.847444609,0.000206170,0.499020143,0.000036201,0.000506815,2.737371133,0.334153891,0.000756277,0.322886890,0.000126704,0.001248937,0.060000000,0.001441559,0.431610277,0.000072402,0.003602006,4.806608273,0.370706090,0.310506090,0.055476529,0.888888889,3.669214465,10.180000000
transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
jgiraldezlevy.2200.9086.08.40.158.cnf,1,2200.000000000,9086.000000000,2136.000000000,8978.000000000,0.029962547,0.012029405,0.000000000,0.237914903,0.497089181,0.586000689,0.000000000,1.000000000,0.714990898,0.001421077,0.063039878,0.001404494,0.002340824,0.154315488,0.000000000,0.000000000,0.965805302,0.000000000,0.001421077,0.290705257,0.000556917,0.003230118,2.699455327,0.232283793,0.168948076,0.000000000,1.000000000,3.341406024,0.000702873,0.399087266,0.000111383,0.001782134,2.318014956,0.497772332,0.002469624,0.261106047,0.000891067,0.005457786,0.000000000,0.002127152,0.241662012,0.000556917,0.004566719,2.929820633,0.140375821,0.269526349,0.053426249,0.428571429,2.665762378,0.160000000
009-80-4.cnf,1,13408.000000000,478480.000000000,12702.000000000,307263.000000000,0.055581798,0.557232729,0.660000000,0.041339178,0.375428943,0.589395352,0.000000000,1.000000000,2.190146896,0.000453147,0.201278836,0.000157456,0.001574555,1.443910252,0.000000000,0.001093526,0.037947947,0.020000000,0.000453147,0.439966718,0.000052073,0.000881981,3.718190831,0.117463541,0.068568730,0.000000000,0.672727273,2.814752740,0.000073731,0.497491589,0.000003255,0.000188763,3.280216270,0.193550802,0.000063592,0.419412155,0.000016273,0.000139945,0.300000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000
manthey_DimacsSorterHalf_37_8.cnf,1,6247.000000000,21154.000000000,3886.000000000,19175.000000000,0.607565620,0.103207301,0.040000000,0.202659713,0.299168541,1.162115473,0.000000000,1.000000000,1.379924395,0.000690527,0.494121166,0.000514668,0.009006691,1.073323500,0.000000000,0.586753585,0.865606258,-0.000000000,0.000690527,0.569332226,0.000417210,0.004641460,2.313536906,0.205724992,0.173816878,0.000000000,0.804878049,2.842979690,0.000443541,0.739524830,0.000052151,0.003181226,2.320696458,0.756036506,0.000572993,0.577214519,0.000312907,0.003389831,0.020000000,0.000885475,1.084681022,0.000260756,0.038644068,3.299117864,0.185366221,0.473697405,0.002699055,0.666666667,3.357031330,0.280000000
atco_enc1_opt2_10_16.cnf,1,9643.000000000,152744.000000000,6657.000000000,136922.000000000,0.448550398,0.115554841,0.240000000,0.048618922,0.575415987,0.462948994,0.000000000,1.000000000,1.965049640,0.000668557,0.412953628,0.000300436,0.003304792,1.866374636,0.000000000,0.097172113,0.359934853,0.020000000,0.000668557,1.831992115,0.000014607,0.007624779,4.281556759,0.361180991,0.280239814,0.000000000,1.000000000,4.086269638,0.000410471,2.000781976,0.000007303,0.004082616,3.857360502,0.595572662,0.000337061,0.695607236,0.000014607,0.001000570,0.080000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000
bob12m09-opt.cnf,1,51144.000000000,152446.000000000,14436.000000000,77811.000000000,2.542809643,0.959183149,0.600000000,0.185526468,0.452828655,0.831914005,0.000000000,1.000000000,1.739377075,0.000235242,0.478573665,0.000138543,0.003394292,1.562503133,0.000000000,0.298916606,0.637442007,0.000000000,0.000235242,2.979763149,0.000089962,0.024790839,2.982618936,0.144375966,0.122040332,0.000000000,0.866666667,2.982318099,0.000097135,2.620330611,0.000012852,0.008417833,2.362797365,0.526467980,0.000279247,2.304157816,0.000064258,0.019752991,0.300000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000
mrpp_8x8#22_11.cnf,1,9854.000000000,79956.000000000,4583.000000000,54297.000000000,1.150120009,0.472567545,0.280000000,0.084406137,0.384998557,0.736491803,0.000000000,1.000000000,1.807788403,0.000857625,0.241484393,0.000436395,0.001309186,1.340177435,0.000000000,0.042120191,0.365231965,-0.000000000,0.000857625,0.588023417,0.000110503,0.001970643,3.902937408,0.251549615,0.173157969,0.000000000,0.782178218,3.836618140,0.000222618,0.441760067,0.000036834,0.000663020,2.763229897,0.322946019,0.000779374,0.322147227,0.000092086,0.001270788,0.040000000,0.001518155,0.411641637,0.000055252,0.003665028,4.780045895,0.349974503,0.323309939,0.056691993,0.671600370,3.624910045,10.500000000
jgiraldezlevy.2200.9086.08.40.117.cnf,1,2200.000000000,9086.000000000,2125.000000000,8979.000000000,0.035294118,0.011916695,0.000000000,0.236663326,0.499413446,0.586123434,0.000000000,1.000000000,0.739342102,0.001432624,0.071578454,0.001411765,0.002352941,0.183142305,0.000000000,0.000000000,0.958235884,0.000000000,0.001432624,0.296568649,0.000111371,0.003675242,2.715616888,0.222822751,0.167160204,0.000000000,1.000000000,3.334117527,0.000700930,0.401739191,0.000000000,0.002004678,2.314421068,0.492036975,0.002472069,0.265353006,0.000222742,0.005568549,0.000000000,0.002162748,0.243221322,0.000668226,0.004677581,2.947336397,0.140163190,0.274305050,0.053426249,0.392857143,2.688131849,0.140000000
64bits_11.dimacs.cnf,1,1150.000000000,29431.000000000,1150.000000000,29431.000000000,0.000000000,0.000000000,0.060000000,0.039074445,0.347094223,0.656712220,0.000000000,1.000000000,2.587327511,0.006044499,0.293188879,0.001739130,0.026956522,2.085095016,0.000000000,0.006149978,0.048010601,0.000000000,0.006044499,0.997892962,0.000237844,0.033570045,5.236634227,0.082277397,0.102558149,0.000000000,0.857142857,2.969397048,0.000498173,0.563513518,0.000033978,0.001630933,3.273787054,0.107471713,0.001285896,0.406104026,0.000203867,0.003669600,0.020000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.080000000
partial-10-11-s.cnf,1,189456.000000000,850574.000000000,88808.000000000,479001.000000000,1.133321322,0.775724894,2.640000000,0.185402536,0.395641435,1.004805640,0.000000000,1.000000000,1.388259137,0.000030667,0.497422365,0.000022520,0.000112602,1.014366906,0.000000000,0.632800349,0.866555602,0.040000000,0.000030667,0.436476603,0.000014614,0.000077244,2.532350158,0.269081859,0.160618315,0.000000000,0.750000000,2.857813784,0.000018283,0.447232497,0.000006263,0.000056367,2.240463197,0.752102814,0.000033227,0.453503026,0.000008351,0.000083507,10.220000000,0.000040888,0.554698817,0.000006263,0.000164927,3.366476419,0.160670803,0.586197380,0.027263875,0.607142857,3.125361172,7.080000000
manthey_DimacsSorter_29_8.cnf,1,4495.000000000,14793.000000000,2710.000000000,13217.000000000,0.658671587,0.119240372,0.020000000,0.205038965,0.283585294,1.173984110,0.000000000,1.000000000,1.364034841,0.000998267,0.454561910,0.000738007,0.008856089,1.101396879,0.000000000,0.567148370,0.853219339,-0.000000000,0.000998267,0.520981086,0.000605281,0.008322615,2.260784964,0.196666223,0.163851282,0.000000000,0.687500000,2.798386480,0.000627923,0.666412983,0.000075660,0.005977151,2.278770356,0.741015359,0.000819140,0.513338804,0.000378301,0.006052811,0.020000000,0.001308015,0.935928373,0.000378301,0.031928577,3.325868185,0.185896476,0.478731456,0.004750541,0.571428571,3.436999968,0.180000000
mrpp_8x8#18_12.cnf,1,10790.000000000,88451.000000000,5053.000000000,59727.000000000,1.135365130,0.480921526,0.320000000,0.084601604,0.387974729,0.740679899,0.000000000,1.000000000,1.811240012,0.000775065,0.248214379,0.000395804,0.001187413,1.360599844,0.000000000,0.051400539,0.376245249,0.020000000,0.000775065,0.602538261,0.000100457,0.001791485,3.948121535,0.259752731,0.176752629,0.000000000,0.782178218,3.883020746,0.000200404,0.454598303,0.000033486,0.000602742,2.734847299,0.328829508,0.000715777,0.312863363,0.000083714,0.001155256,0.040000000,0.001379126,0.414672306,0.000050229,0.003331826,4.792921540,0.353412549,0.332541177,0.044326241,0.733333333,3.650965999,11.720000000
mrpp_4x4#10_9.cnf,1,1976.000000000,12310.000000000,859.000000000,8333.000000000,1.300349243,0.477259090,0.020000000,0.103084123,0.406004240,0.740118110,0.000000000,1.000000000,1.800836821,0.004469096,0.243872672,0.002328289,0.006984866,1.323489303,0.000000000,0.054242170,0.400216009,-0.000000000,0.004469096,0.627184220,0.000840034,0.010560422,3.549645307,0.269432015,0.159031836,0.000000000,0.724137931,3.627424372,0.001214298,0.454970041,0.000240010,0.002640106,2.659109083,0.340093604,0.004091339,0.346468524,0.000600024,0.006840274,-0.000000000,0.008116806,0.429426471,0.000360014,0.019440778,4.557499593,0.363622642,0.302910199,0.078160920,0.888888889,3.667440242,1.120000000
mrpp_6x6#18_9.cnf,1,4736.000000000,37504.000000000,2131.000000000,23816.000000000,1.222430784,0.574739671,0.100000000,0.089477662,0.391729650,0.749178212,0.000000000,1.000000000,1.807004593,0.001823814,0.242912906,0.000938527,0.002815580,1.335575528,0.000000000,0.052905610,0.375797783,-0.000000000,0.001823814,0.636625132,0.000293920,0.004450789,3.978845967,0.262752936,0.163106070,0.000000000,0.782178218,3.830032827,0.000470741,0.450995135,0.000083977,0.001049714,2.688769556,0.324277796,0.001657199,0.341071415,0.000209943,0.002855223,0.020000000,0.003323871,0.426780259,0.000167954,0.008355727,4.778254216,0.360368573,0.311859362,0.045068027,0.733333333,3.663548160,4.400000000
mrpp_8x8#24_24.cnf,1,22022.000000000,170032.000000000,10858.000000000,126493.000000000,1.028181986,0.344200865,0.720000000,0.085838742,0.397635442,0.738950513,0.000000000,1.000000000,1.836023510,0.000368769,0.237017923,0.000184196,0.000552588,1.335204942,0.000000000,0.033472208,0.338753923,0.000000000,0.000368769,0.618336694,0.000047433,0.000845897,3.823428545,0.279343689,0.169890018,0.000000000,0.782178218,3.698351804,0.000091074,0.500002292,0.000015811,0.000245073,2.705833009,0.313108235,0.000347171,0.295490224,0.000039528,0.000545485,0.200000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000
velev-vliw-uns-2.0-uq5.cnf,1,151669.000000000,2465731.000000000,120317.000000000,2391111.000000000,0.260578306,0.031207251,9.980000000,0.050318450,0.762961842,0.530553415,0.000000000,1.000000000,1.025373066,0.000025681,2.068014959,0.000016623,0.001130347,0.612882247,0.000000000,0.902946789,0.934163659,0.240000000,0.000025681,5.770331044,0.000002091,0.017327928,4.437996351,0.342981426,0.263624964,0.000000000,1.000000000,4.231260909,0.000015610,5.220324441,0.000000418,0.009183597,4.139163279,0.926614448,0.000047095,3.934331313,0.000002091,0.017232575,19.640000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.480000000
dimacs.cnf,1,2835.000000000,9747.000000000,1717.000000000,8037.000000000,0.651135702,0.212765957,0.000000000,0.213636929,0.546059308,0.618296453,0.000000000,1.000000000,0.901122681,0.001788757,0.266545025,0.001164822,0.019219569,0.362233449,0.000000000,0.020654473,0.937538883,0.000000000,0.001788757,1.132461591,0.001119821,0.017917133,1.526208285,0.088476576,0.046953040,0.000000000,0.500000000,1.458277352,0.000728865,0.732918605,0.000248849,0.005101406,1.351047598,0.421177056,0.001071196,1.090337737,0.000622123,0.008834142,0.000000000,0.005687023,0.782197349,0.000995396,0.022645266,3.348130929,0.202719122,0.591215201,0.046760711,0.638095238,3.063631992,0.460000000
manthey_single-ordered-initialized-w32-b9.cnf,1,6480.000000000,50184.000000000,4039.000000000,40804.000000000,0.604357514,0.229879424,0.120000000,0.098985394,0.558540129,0.562742746,0.000000000,1.000000000,0.874527071,0.000904729,0.896710344,0.000495172,0.010151027,0.878141102,0.000000000,0.225590628,0.910572493,0.000000000,0.000904729,2.201928586,0.000220567,0.017547299,1.558943133,0.602921642,0.166874186,0.005235602,0.801324503,1.457674409,0.000428148,3.015933551,0.000024507,0.011959612,0.944133467,0.651627291,0.001000574,1.929662859,0.000245074,0.016861092,0.020000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.040000000
SAT_dat.k90.debugged.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
manthey_single-ordered-initialized-w24-b7.cnf,1,2940.000000000,21769.000000000,1582.000000000,16472.000000000,0.858407080,0.321576008,0.040000000,0.096041768,0.558542383,0.567120726,0.000000000,1.000000000,1.062122368,0.002307559,0.784488419,0.001264223,0.020859671,0.980284457,0.000000000,0.234458475,0.881981544,-0.000000000,0.002307559,1.765540345,0.000546382,0.026469160,1.855590301,0.576474116,0.196572437,0.002298851,0.801801802,1.872880181,0.001078450,2.295824213,0.000060709,0.016391452,1.270670075,0.646855270,0.002259130,1.571643991,0.000485673,0.022583779,-0.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000
mrpp_8x8#24_14.cnf,1,12662.000000000,101072.000000000,5968.000000000,69687.000000000,1.121648794,0.450370944,0.380000000,0.085640076,0.399573330,0.742519780,0.000000000,1.000000000,1.829397094,0.000661001,0.245354222,0.000335121,0.001005362,1.358449834,0.000000000,0.048158193,0.361157748,-0.000000000,0.000661001,0.609626942,0.000086099,0.001535437,3.933902824,0.272531980,0.172514992,0.000000000,0.782178218,3.857732652,0.000168700,0.465250374,0.000028700,0.000444846,2.698562388,0.324809505,0.000614010,0.314602951,0.000071749,0.000990142,0.060000000,0.001186132,0.410237254,0.000043050,0.002855626,4.785679171,0.361219251,0.317934708,0.036236119,0.733333333,3.642629901,13.460000000
58bits_10.dimacs.cnf,1,1103.000000000,24009.000000000,1103.000000000,24009.000000000,0.000000000,0.000000000,0.040000000,0.045941105,0.357650690,0.647303566,0.000000000,1.000000000,2.554498330,0.006017991,0.304963787,0.001813237,0.025385313,2.080382516,0.000000000,0.008371861,0.058852930,-0.000000000,0.006017991,0.969019803,0.000374859,0.041151235,5.155933102,0.080902851,0.100645990,0.000000000,0.857142857,2.954155584,0.000585758,0.530209854,0.000124953,0.001832646,3.206829520,0.125911117,0.001482143,0.408215080,0.000166604,0.003831896,-0.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.060000000
mrpp_4x4#6_20.cnf,1,4188.000000000,22548.000000000,1846.000000000,17576.000000000,1.268689057,0.282885753,0.060000000,0.105029586,0.417796996,0.743734822,0.000000000,1.000000000,1.821028251,0.002116547,0.227661011,0.001083424,0.003250271,1.281062200,0.000000000,0.033739190,0.355655439,0.000000000,0.002116547,0.507980843,0.000625853,0.004096495,3.061081228,0.256039133,0.154075962,0.000000000,0.661971831,3.245325401,0.000545195,0.451314525,0.000113792,0.001137915,2.540163596,0.321461083,0.001897532,0.254697470,0.000568958,0.002674101,0.020000000,0.003606543,0.348593502,0.000341375,0.007453345,4.247104917,0.373599475,0.253340640,0.105911330,0.888888889,3.492617821,2.020000000
manthey_DimacsSorterHalf_36_0.cnf,1,4551.000000000,14683.000000000,2602.000000000,12671.000000000,0.749039201,0.158787783,0.040000000,0.205350801,0.286919575,1.179251365,0.000000000,1.000000000,1.382723407,0.001033093,0.439024126,0.000768640,0.007686395,1.101798732,0.000000000,0.581958804,0.859758504,-0.000000000,0.001033093,0.487661382,0.000552443,0.014915950,2.500116039,0.187077705,0.151095790,0.000000000,0.750000000,2.910462760,0.000667638,0.598939875,0.000078920,0.011522374,2.205586039,0.759056112,0.000902155,0.448258769,0.000473522,0.008365559,-0.000000000,0.001322967,0.952888772,0.000394602,0.022886907,3.241067971,0.179361340,0.421523185,0.006872852,0.571428571,3.259879369,0.180000000
UCG-20-10p1.cnf,1,259258.000000000,1388006.000000000,137954.000000000,956610.000000000,0.879307595,0.450963297,4.640000000,0.144211330,0.401103851,0.908762033,0.000000000,1.000000000,1.409646245,0.000020340,0.437430454,0.000014498,0.000072488,1.092984276,0.000000000,0.514994616,0.869415958,0.100000000,0.000020340,0.741123363,0.000007318,0.000073175,3.092712130,0.225584476,0.148317084,0.000000000,0.840000000,2.943933302,0.000011347,0.845662616,0.000003136,0.000049132,2.739699785,0.693324343,0.000022157,0.653288193,0.000005227,0.000081538,24.640000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.040000000
manthey_single-ordered-initialized-w48-b9.cnf,1,13176.000000000,108264.000000000,8471.000000000,91820.000000000,0.555424389,0.179089523,0.280000000,0.092256589,0.548206630,0.567265372,0.000000000,1.000000000,0.849672053,0.000433508,0.908889688,0.000236100,0.006728840,0.847963853,0.000000000,0.213602701,0.907983010,-0.000000000,0.000433508,2.722218572,0.000098018,0.011979961,1.265232753,0.622681203,0.150500225,0.003484321,0.860465116,1.185597762,0.000207458,3.653568720,0.000010891,0.008102810,0.734129950,0.656991941,0.000482657,2.341988759,0.000108909,0.011500762,0.100000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.120000000
58bits_11.dimacs.cnf,1,1111.000000000,24120.000000000,1110.000000000,24115.000000000,0.000900901,0.000207340,0.040000000,0.046029442,0.357500852,0.648138894,0.000000000,1.000000000,2.552362851,0.005971761,0.305487277,0.001801802,0.025225225,2.079991251,0.000000000,0.008335061,0.059465063,-0.000000000,0.005971761,0.970275348,0.000373212,0.040970350,5.155928048,0.083446091,0.103146454,0.000000000,0.857142857,2.987258042,0.000587799,0.541052412,0.000124404,0.001824591,3.240845346,0.126933444,0.001474317,0.408032997,0.000165872,0.003815053,-0.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.060000000
mrpp_4x4#4_4.cnf,1,748.000000000,3859.000000000,215.000000000,1629.000000000,2.479069767,1.368937999,0.000000000,0.131982812,0.478704435,0.741909674,0.000000000,1.000000000,1.673745404,0.016517481,0.240165622,0.009302326,0.032558140,1.250579203,0.000000000,0.096992020,0.480049110,0.000000000,0.016517481,0.506180128,0.004297115,0.040515654,3.638139287,0.259555937,0.186222312,0.000000000,0.764705882,3.760426892,0.005179380,0.473463086,0.001227747,0.012277471,2.704609042,0.383057090,0.013899239,0.368577832,0.004910988,0.027010436,0.000000000,0.026218317,0.442438863,0.003069368,0.074892572,4.277060821,0.392639320,0.240330550,0.122807018,0.733333333,3.622938736,0.080000000
manthey_DimacsSorter_31_0.cnf,1,4358.000000000,14320.000000000,2617.000000000,12780.000000000,0.665265571,0.120500782,0.020000000,0.204773083,0.278585209,1.180639763,0.000000000,1.000000000,1.358843809,0.001032463,0.443114596,0.000764234,0.011463508,1.107251919,0.000000000,0.563145540,0.852269171,-0.000000000,0.001032463,0.541027724,0.000625978,0.010641628,2.278134942,0.192560763,0.159518903,0.000000000,0.777777778,2.839683004,0.000649360,0.681378656,0.000078247,0.007355243,2.304105087,0.738341158,0.000847235,0.529130904,0.000469484,0.008450704,-0.000000000,0.001382650,0.978376532,0.000391236,0.044522692,3.356084922,0.184473184,0.488947857,0.003545771,0.666666667,3.439441816,0.200000000
atco_enc3_opt2_18_44.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
manthey_single-ordered-initialized-w44-b8.cnf,1,9856.000000000,80184.000000000,5992.000000000,66787.000000000,0.644859813,0.200592930,0.180000000,0.089718059,0.545906730,0.568985531,0.000000000,1.000000000,0.995707590,0.000612782,0.831085793,0.000333778,0.008511348,0.883684305,0.000000000,0.213963795,0.894485454,0.000000000,0.000612782,2.534287137,0.000134757,0.013790109,1.137408833,0.616045907,0.162158007,0.000000000,0.913043478,1.228577377,0.000291678,3.305684841,0.000014973,0.008908919,0.816676187,0.653899711,0.000641279,2.196304417,0.000134757,0.012547352,0.060000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.040000000
64bits_13.dimacs.cnf,1,1152.000000000,29555.000000000,1152.000000000,29555.000000000,0.000000000,0.000000000,0.060000000,0.038978176,0.348486865,0.652847367,0.000000000,1.000000000,2.588138066,0.006044903,0.292439984,0.001736111,0.026909722,2.084534097,0.000000000,0.006056505,0.046827948,0.000000000,0.006044903,0.991393168,0.000304517,0.033429200,5.215067898,0.079839416,0.100163547,0.000000000,0.793103448,2.910656761,0.000497043,0.569223272,0.000033835,0.001725596,3.278928813,0.107257655,0.001285445,0.406874871,0.000203011,0.003654204,0.020000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.080000000
