@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute CfsSubsetEval_DecisionStumpAUC numeric
@attribute CfsSubsetEval_DecisionStumpErrRate numeric
@attribute CfsSubsetEval_DecisionStumpKappa numeric
@attribute CfsSubsetEval_kNN1NAUC numeric
@attribute CfsSubsetEval_kNN1NErrRate numeric
@attribute CfsSubsetEval_kNN1NKappa numeric
@attribute CfsSubsetEval_NaiveBayesAUC numeric
@attribute CfsSubsetEval_NaiveBayesErrRate numeric
@attribute CfsSubsetEval_NaiveBayesKappa numeric
@attribute ClassEntropy numeric
@attribute DecisionStumpAUC numeric
@attribute DecisionStumpErrRate numeric
@attribute DecisionStumpKappa numeric
@attribute DefaultAccuracy numeric
@attribute Dimensionality numeric
@attribute EquivalentNumberOfAtts numeric
@attribute HoeffdingAdwin.changes numeric
@attribute HoeffdingAdwin.warnings numeric
@attribute HoeffdingDDM.changes numeric
@attribute HoeffdingDDM.warnings numeric
@attribute J48.00001.AUC numeric
@attribute J48.00001.ErrRate numeric
@attribute J48.00001.Kappa numeric
@attribute J48.0001.AUC numeric
@attribute J48.0001.ErrRate numeric
@attribute J48.0001.Kappa numeric
@attribute J48.001.AUC numeric
@attribute J48.001.ErrRate numeric
@attribute J48.001.Kappa numeric
@attribute kNN1NAUC numeric
@attribute kNN1NErrRate numeric
@attribute kNN1NKappa numeric
@attribute MajorityClassPercentage numeric
@attribute MajorityClassSize numeric
@attribute MaxAttributeEntropy numeric
@attribute MaxKurtosisOfNumericAtts numeric
@attribute MaxMeansOfNumericAtts numeric
@attribute MaxMutualInformation numeric
@attribute MaxNominalAttDistinctValues numeric
@attribute MaxSkewnessOfNumericAtts numeric
@attribute MaxStdDevOfNumericAtts numeric
@attribute MeanAttributeEntropy numeric
@attribute MeanKurtosisOfNumericAtts numeric
@attribute MeanMeansOfNumericAtts numeric
@attribute MeanMutualInformation numeric
@attribute MeanNominalAttDistinctValues numeric
@attribute MeanSkewnessOfNumericAtts numeric
@attribute MeanStdDevOfNumericAtts numeric
@attribute MinAttributeEntropy numeric
@attribute MinKurtosisOfNumericAtts numeric
@attribute MinMeansOfNumericAtts numeric
@attribute MinMutualInformation numeric
@attribute MinNominalAttDistinctValues numeric
@attribute MinorityClassPerentage numeric
@attribute MinorityClassSize numeric
@attribute MinSkewnessOfNumericAtts numeric
@attribute MinStdDevOfNumericAtts numeric
@attribute NaiveBayesAdwin.changes numeric
@attribute NaiveBayesAdwin.warnings numeric
@attribute NaiveBayesAUC numeric
@attribute NaiveBayesDdm.changes numeric
@attribute NaiveBayesDdm.warnings numeric
@attribute NaiveBayesErrRate numeric
@attribute NaiveBayesKappa numeric
@attribute NoiseToSignalRatio numeric
@attribute NumberOfBinaryFeatures numeric
@attribute NumberOfClasses numeric
@attribute NumberOfFeatures numeric
@attribute NumberOfInstances numeric
@attribute NumberOfInstancesWithMissingValues numeric
@attribute NumberOfMissingValues numeric
@attribute NumberOfNumericFeatures numeric
@attribute NumberOfSymbolicFeatures numeric
@attribute PercentageOfBinaryFeatures numeric
@attribute PercentageOfInstancesWithMissingValues numeric
@attribute PercentageOfMissingValues numeric
@attribute PercentageOfNumericFeatures numeric
@attribute PercentageOfSymbolicFeatures numeric
@attribute Quartile1AttributeEntropy numeric
@attribute Quartile1KurtosisOfNumericAtts numeric
@attribute Quartile1MeansOfNumericAtts numeric
@attribute Quartile1MutualInformation numeric
@attribute Quartile1SkewnessOfNumericAtts numeric
@attribute Quartile1StdDevOfNumericAtts numeric
@attribute Quartile2AttributeEntropy numeric
@attribute Quartile2KurtosisOfNumericAtts numeric
@attribute Quartile2MeansOfNumericAtts numeric
@attribute Quartile2MutualInformation numeric
@attribute Quartile2SkewnessOfNumericAtts numeric
@attribute Quartile2StdDevOfNumericAtts numeric
@attribute Quartile3AttributeEntropy numeric
@attribute Quartile3KurtosisOfNumericAtts numeric
@attribute Quartile3MeansOfNumericAtts numeric
@attribute Quartile3MutualInformation numeric
@attribute Quartile3SkewnessOfNumericAtts numeric
@attribute Quartile3StdDevOfNumericAtts numeric
@attribute RandomTreeDepth1AUC numeric
@attribute RandomTreeDepth1ErrRate numeric
@attribute RandomTreeDepth1Kappa numeric
@attribute RandomTreeDepth2AUC numeric
@attribute RandomTreeDepth2ErrRate numeric
@attribute RandomTreeDepth2Kappa numeric
@attribute RandomTreeDepth3AUC numeric
@attribute RandomTreeDepth3ErrRate numeric
@attribute RandomTreeDepth3Kappa numeric
@attribute REPTreeDepth1AUC numeric
@attribute REPTreeDepth1ErrRate numeric
@attribute REPTreeDepth1Kappa numeric
@attribute REPTreeDepth2AUC numeric
@attribute REPTreeDepth2ErrRate numeric
@attribute REPTreeDepth2Kappa numeric
@attribute REPTreeDepth3AUC numeric
@attribute REPTreeDepth3ErrRate numeric
@attribute REPTreeDepth3Kappa numeric
@attribute StdvNominalAttDistinctValues numeric

@data
X1015_confidence,1,0.708333,0.138889,0.464286,0.755556,0.152778,0.467742,0.890278,0.138889,0.53125,0.650022,0.708333,0.138889,0.464286,0.833333,0.055556,?,0,0,0,0,0.704167,0.166667,0.4,0.704167,0.166667,0.4,0.704167,0.166667,0.4,0.633333,0.166667,0.307692,83.333333,60,?,11281.768225,26074559.210526,?,-1,103.694375,21111483.86778,-1,27.741422,-10704.708423,?,-1,0.937068,9661.897385,?,-2.004386,-91638847.147731,?,-1,16.666667,12,-75.962778,0,0,0,0.898611,0,0,0.194444,0.5,?,1,2,4,72,0,0,3,1,25,0,0,75,25,?,-1.196794,-0,?,-0.035534,1,?,-0.851099,0.001632,?,0.053299,1,?,0.674821,9.9885,?,0.751216,4.906909,0.733333,0.166667,0.4375,0.733333,0.166667,0.4375,0.733333,0.166667,0.4375,0.5,0.166667,0,0.5,0.166667,0,0.5,0.166667,0,-1
X1017_arrhythmia,1,0.616721,0.360619,0.23674,0.639298,0.345133,0.286099,0.834482,0.234513,0.517143,0.994896,0.616721,0.360619,0.23674,0.542035,0.619469,246.622211,0,0,0,0,0.758198,0.234513,0.526215,0.758198,0.234513,0.526215,0.758198,0.234513,0.526215,0.637257,0.347345,0.281799,54.20354,245,0.992516,11281.768225,26074559.210526,0.036257,2,103.694375,21111483.86778,0.074612,28.489047,-10254.548633,0.004034,2,0.94875,9256.509677,-0,-2.004386,-91638847.147731,0,2,45.79646,207,-75.962778,0,0,0,0.808456,0,1,0.232301,0.522977,17.49536,74,2,280,452,384,408,206,74,26.428571,84.955752,0.322377,73.571429,26.428571,0.022702,-1.194196,-0,0.000113,-0.037485,1,0.057565,-0.745878,0.006204,0.00235,0.056395,1,0.087754,0.882213,10.1785,0.005182,0.779347,5.249952,0.595021,0.400442,0.190685,0.595021,0.400442,0.190685,0.595021,0.400442,0.190685,0.757685,0.25885,0.476064,0.757685,0.25885,0.476064,0.757685,0.25885,0.476064,0
X1018_kdd_ipums_la_99.small,1,0.781658,0.064224,0,0.811153,0.073722,0.11543,0.768629,0.264134,0.119405,0.343991,0.799729,0.064224,0,0.935776,0.006445,31.781988,0,0,3,43,0.793046,0.067616,0.115479,0.793046,0.067616,0.115479,0.793046,0.067616,0.115479,0.567946,0.093849,0.147969,93.577567,8276,2.990872,11281.768225,26074559.210526,0.066692,17,103.694375,21111483.86778,1.126266,28.4167,-9978.450551,0.010823,6.219512,0.949224,9524.972797,-0,-2.004386,-91638847.147731,0,1,6.422433,568,-75.962778,0,2,0,0.80175,6,20,0.535957,0.080344,103.057988,10,2,57,8844,8844,34843,15,42,17.54386,100,6.911813,26.315789,73.684211,0.836852,-1.194022,-0,0.00074,-0.037496,1,1.019231,-0.744506,0.007892,0.003994,0.057602,1,1.428352,0.8811,10.54246,0.011039,0.779715,5.314337,0.599097,0.098146,0.14565,0.599097,0.098146,0.14565,0.599097,0.098146,0.14565,0.830512,0.06626,0.078589,0.830512,0.06626,0.078589,0.830512,0.06626,0.078589,3.927545
X1019_pendigits,1,0.984351,0.022653,0.884039,0.984351,0.022653,0.884039,0.984351,0.022653,0.884039,0.481784,0.86856,0.104076,0,0.895924,0.001547,?,0,0,3,7,0.96957,0.014738,0.921516,0.96957,0.014738,0.921516,0.96957,0.014738,0.921516,0.996161,0.002729,0.985466,89.592431,9848,?,11281.768225,26074559.210526,?,-1,103.694375,21111483.86778,-1,28.327274,-9947.436522,?,-1,0.946167,9495.609987,?,-2.004386,-91638847.147731,?,-1,10.407569,1144,-75.962778,0,4,0,0.986864,1,10,0.027475,0.863142,?,1,2,17,10992,0,0,16,1,5.882353,0,0,94.117647,5.882353,?,-1.194022,-0,?,-0.037797,1,?,-0.744506,0.010886,?,0.057602,1,?,0.873457,11.13357,?,0.77944,5.405315,0.965262,0.0131,0.929806,0.965262,0.0131,0.929806,0.965262,0.0131,0.929806,0.987478,0.019833,0.894629,0.987478,0.019833,0.894629,0.987478,0.019833,0.894629,-1
X1020_mfeat.karhunen,1,0.824231,0.1,0,0.980039,0.008,0.955752,0.986664,0.017,0.902074,0.468996,0.824231,0.1,0,0.9,0.0325,?,0,0,1,0,0.934153,0.0295,0.840713,0.934153,0.0295,0.840713,0.934153,0.0295,0.840713,0.983083,0.0145,0.923036,90,1800,?,11281.768225,26074559.210526,?,-1,103.694375,21111483.86778,-1,27.980549,-9825.894076,?,-1,0.934554,9379.61509,?,-2.004386,-91638847.147731,?,-1,10,200,-75.962778,0,0,0,0.983135,1,0,0.0165,0.905172,?,1,2,65,2000,0,0,64,1,1.538462,0,0,98.461538,1.538462,?,-1.193288,-0,?,-0.038658,1,?,-0.701822,0.010799,?,0.054603,1,?,0.846141,10.41272,?,0.76504,5.314337,0.770278,0.0735,0.569672,0.770278,0.0735,0.569672,0.770278,0.0735,0.569672,0.943157,0.032,0.804878,0.943157,0.032,0.804878,0.943157,0.032,0.804878,-1
X1021_page.blocks,1,0.935515,0.03161,0.825304,0.935515,0.03161,0.825304,0.935515,0.03161,0.825304,0.476308,0.836936,0.10232,0,0.89768,0.00201,?,6,0,5,19,0.946854,0.027042,0.850188,0.946854,0.027042,0.850188,0.946854,0.027042,0.850188,0.879311,0.038736,0.782604,89.767952,4913,?,11281.768225,26074559.210526,?,-1,103.694375,21111483.86778,-1,29.169825,-9806.688242,?,-1,0.960796,9363.343403,?,-2.004386,-91638847.147731,?,-1,10.232048,560,-75.962778,0,6,0,0.917741,7,25,0.100493,0.428543,?,1,2,11,5473,0,0,10,1,9.090909,0,0,90.909091,9.090909,?,-1.193171,-0,?,-0.038616,1,?,-0.700894,0.013053,?,0.05544,1,?,0.854462,10.514813,?,0.771704,5.35054,0.917455,0.030331,0.83463,0.917455,0.030331,0.83463,0.917455,0.030331,0.83463,0.968309,0.031244,0.829243,0.968309,0.031244,0.829243,0.968309,0.031244,0.829243,-1
X1022_mfeat.pixel,1,0.9585,0.0175,0.901685,0.9585,0.0175,0.901685,0.9585,0.0175,0.901685,0.468996,0.868889,0.1,0,0.9,0.1205,11.648353,1,0,1,0,0.956438,0.0155,0.912132,0.956438,0.0155,0.912132,0.956438,0.0155,0.912132,0.984535,0.012,0.935345,90,1800,2.485861,0,0,0.174377,7,0,0,1.78397,0,0,0.040263,6.866667,0,0,0.53446,0,0,0.001065,5,10,200,0,0,1,0,0.97734,1,0,0.0425,0.792074,43.308109,1,2,241,2000,0,0,0,241,0.414938,0,0,0,100,1.627975,0,0,0.01287,0,0,1.788577,0,0,0.028201,0,0,1.961441,0,0,0.056833,0,0,0.902703,0.0355,0.797836,0.902703,0.0355,0.797836,0.902703,0.0355,0.797836,0.96541,0.021,0.882812,0.96541,0.021,0.882812,0.96541,0.021,0.882812,0.49149
X1023_soybean,1,0.799069,0.1347,0,0.96043,0.04246,0.817017,0.968633,0.101025,0.635248,0.570188,0.799069,0.1347,0,0.8653,0.052709,13.933985,3,0,3,2,0.969937,0.033675,0.860037,0.969937,0.033675,0.860037,0.969937,0.033675,0.860037,0.961635,0.026354,0.886945,86.530015,591,2.684939,0,0,0.159749,7,0,0,0.965589,0,0,0.040921,2.857143,0,0,0.072625,0,0,0.001091,2,13.469985,92,0,0,3,0,0.96798,3,2,0.144949,0.549703,22.596605,17,2,36,683,121,2337,0,36,47.222222,17.715959,9.504636,0,100,0.462933,0,0,0.01328,0,0,0.915836,0,0,0.025426,0,0,1.408326,0,0,0.062216,0,0,0.909244,0.04978,0.784475,0.909244,0.04978,0.784475,0.909244,0.04978,0.784475,0.924741,0.071742,0.669491,0.924741,0.071742,0.669491,0.924741,0.071742,0.669491,1.088519
X1025_analcatdata_germangss,1,0.698226,0.225,0.219428,0.900323,0.1225,0.606899,0.950591,0.1025,0.673956,0.769193,0.698226,0.225,0.219428,0.775,0.015,9.606821,0,0,0,1,0.8819,0.125,0.660326,0.8819,0.125,0.660326,0.8819,0.125,0.660326,0.924068,0.13,0.561551,77.5,310,2.321928,0,0,0.204752,5,0,0,1.728771,0,0,0.080067,3.6,0,0,1,0,0,0.000414,2,22.5,90,0,0,0,0,0.951577,0,1,0.1025,0.673956,20.591459,3,2,6,400,0,0,0,6,50,0,0,0,100,1,0,0,0.004418,0,0,2,0,0,0.036711,0,0,2.321928,0,0,0.177395,0,0,0.858566,0.1375,0.619245,0.858566,0.1375,0.619245,0.858566,0.1375,0.619245,0.912778,0.115,0.682759,0.912778,0.115,0.682759,0.912778,0.115,0.682759,1.516575
X1026_grub.damage,1,0.629284,0.296774,0.144674,0.744898,0.309677,0.321044,0.790142,0.206452,0.527709,0.900122,0.629284,0.296774,0.144674,0.683871,0.058065,6.397517,0,0,0,0,0.735945,0.316129,0.239664,0.735945,0.316129,0.239664,0.735945,0.316129,0.239664,0.610512,0.348387,0.219944,68.387097,106,4.309702,11281.768225,26074559.210526,0.251315,21,103.694375,21111483.86778,2.408958,29.158403,-9802.950929,0.140699,7.666667,0.960573,9359.77721,0.93583,-2.004386,-91638847.147731,0.033918,3,31.612903,49,-75.962778,0,0,0,0.82191,0,0,0.219355,0.514017,16.1214,1,2,9,155,0,0,2,7,11.111111,0,0,22.222222,77.777778,1.386433,-1.193207,-0,0.081776,-0.038608,1,2.444133,-0.700894,0.013296,0.135588,0.055724,1,3.164914,0.854462,10.514546,0.205369,0.771188,5.341449,0.659415,0.316129,0.288391,0.659415,0.316129,0.288391,0.659415,0.316129,0.288391,0.494898,0.316129,0,0.494898,0.316129,0,0.494898,0.316129,0,6.742897
X1036_sylva_agnostic,1,0.973405,0.009726,0.915811,0.973405,0.009726,0.915811,0.973405,0.009726,0.915811,0.333564,0.918633,0.061549,0,0.938451,0.015075,?,1,0,3,9,0.957002,0.0091,0.921348,0.957002,0.0091,0.921348,0.957002,0.0091,0.921348,0.893378,0.02487,0.786519,93.845085,13509,?,14389.000208,26074559.210526,?,-1,119.962495,21111483.86778,-1,49.7426,-9412.236634,?,-1,1.440321,8991.028972,?,-2.004386,-91638847.147731,?,-1,6.154915,886,-75.962778,0,0,0,0.996606,3,9,0.024592,0.818514,?,1,2,217,14395,0,0,216,1,0.460829,0,0,99.539171,0.460829,?,-1.19037,0,?,-0.035059,1,?,-0.576575,0.015769,?,0.067029,1,?,1.323893,10.161132,?,0.845176,5.254739,0.836175,0.038277,0.669877,0.836175,0.038277,0.669877,0.836175,0.038277,0.669877,0.982726,0.009309,0.919504,0.982726,0.009309,0.919504,0.982726,0.009309,0.919504,-1
X1037_ada_prior,1,0.853067,0.153661,0.55571,0.853067,0.153661,0.55571,0.853067,0.153661,0.55571,0.808312,0.745106,0.248137,0,0.751863,0.003288,11.317451,0,0,1,21,0.837127,0.160018,0.545314,0.837127,0.160018,0.545314,0.837127,0.160018,0.545314,0.690086,0.228847,0.382664,75.186322,3430,3.400224,14389.000208,26074559.210526,0.155918,39,119.962495,21111483.86778,1.79003,49.715033,-9366.742023,0.071422,12,1.441846,9002.531316,0.822357,-2.004386,-91638847.147731,0.008266,2,24.813678,1132,-75.962778,0,0,0,0.88291,1,13,0.171635,0.491731,24.062833,2,2,15,4562,88,88,6,9,13.333333,1.928979,0.128599,40,60,0.901854,-1.190197,0,0.017671,-0.035013,1,1.624541,-0.573219,0.016832,0.062831,0.067083,1,2.704587,1.342016,10.228972,0.134516,0.846415,5.293938,0.723642,0.213722,0.425688,0.723642,0.213722,0.425688,0.723642,0.213722,0.425688,0.838269,0.178211,0.477722,0.838269,0.178211,0.477722,0.838269,0.178211,0.477722,11.856282
X1038_gina_agnostic,1,0.861146,0.150231,0.699446,0.861146,0.150231,0.699446,0.861146,0.150231,0.699446,0.999798,0.72499,0.277393,0.442476,0.508362,0.279988,?,0,0,0,5,0.843794,0.158016,0.683977,0.843794,0.158016,0.683977,0.843794,0.158016,0.683977,0.810098,0.18887,0.621414,50.836217,1763,?,14389.000208,26074559.210526,?,-1,119.962495,21111483.86778,-1,45.031963,-7948.220621,?,-1,1.666313,7658.612794,?,-2.004386,-91638847.147731,?,-1,49.163783,1705,-75.962778,0,0,0,0.823548,0,4,0.232699,0.533441,?,1,2,971,3468,0,0,970,1,0.102987,0,0,99.897013,0.102987,?,-1.194974,0,?,-0.018144,1,?,-0.508136,0.402299,?,0.146487,1,?,2.203072,27.878171,?,1.266625,26.705939,0.754689,0.245098,0.509525,0.754689,0.245098,0.509525,0.754689,0.245098,0.509525,0.900134,0.145905,0.708192,0.900134,0.145905,0.708192,0.900134,0.145905,0.708192,-1
X1039_hiva_agnostic,1,0.559973,0.035233,0,0.634423,0.035469,0.213956,0.726904,0.079451,0.242667,0.219991,0.559973,0.035233,0,0.964767,0.382596,?,0,0,4,14,0.604938,0.040908,0.218975,0.604938,0.040908,0.218975,0.604938,0.040908,0.218975,0.636393,0.046347,0.271131,96.476708,4080,?,14389.000208,26074559.210526,?,-1,119.962495,21111483.86778,-1,42.816942,-6353.429755,?,-1,2.326844,6121.994861,?,-2.004386,-91638847.147731,?,-1,3.523292,149,-75.962778,0,1,0,0.72758,8,24,0.154646,0.143331,?,1,2,1618,4229,0,0,1617,1,0.061805,0,0,99.938195,0.061805,?,-1.176296,0,?,0,0.308396,?,0.094801,0.078134,?,0.536899,1,?,10.762915,12.388586,?,3.222494,11.051861,0.596155,0.055569,0.190462,0.596155,0.055569,0.190462,0.596155,0.055569,0.190462,0.662737,0.035233,0.130226,0.662737,0.035233,0.130226,0.662737,0.035233,0.130226,-1
X1040_sylva_prior,1,0.956447,0.00917,0.921286,0.956447,0.00917,0.921286,0.956447,0.00917,0.921286,0.333564,0.909767,0.061549,0,0.938451,0.007572,?,0,0,7,27,0.965533,0.006947,0.939992,0.965533,0.006947,0.939992,0.965533,0.006947,0.939992,0.961077,0.011115,0.905185,93.845085,13509,?,14389.000208,26074559.210526,?,-1,119.962495,21111483.86778,-1,52.523007,-6268.298873,?,-1,2.493187,6041.412836,?,-2.004386,-91638847.147731,?,-1,6.154915,886,-75.962778,0,0,0,0.996766,5,28,0.024731,0.817488,?,1,2,109,14395,0,0,108,1,0.917431,0,0,99.082569,0.917431,?,-1.174637,0,?,0.000282,0.293656,?,0.13925,0.075443,?,0.559469,1,?,11.403579,12.297297,?,3.300861,10.848927,0.901462,0.023619,0.797041,0.901462,0.023619,0.797041,0.901462,0.023619,0.797041,0.994461,0.010142,0.914371,0.994461,0.010142,0.914371,0.994461,0.010142,0.914371,-1
X1041_gina_prior2,1,0.657346,0.792676,0.111511,0.93619,0.114764,0.87238,0.960907,0.2203,0.754981,3.318769,0.657346,0.792676,0.111511,0.110438,0.226355,?,0,0,0,0,0.874567,0.278835,0.689906,0.869412,0.279123,0.689588,0.866278,0.280565,0.68802,0.949136,0.091407,0.89835,11.043829,383,?,3462.000865,137.572376,?,-1,58.855766,113.782807,-1,336.939365,33.461681,?,-1,9.156912,49.106473,?,-1.826127,0,?,-1,9.083045,315,-0.195274,0,0,0,0.926569,0,0,0.290081,0.677218,?,0,10,785,3468,0,0,784,1,0,0,0,99.872611,0.127389,?,-0.79577,0.101427,?,0.222257,3.77644,?,1.258237,6.967849,?,1.706506,36.701749,?,83.582312,68.907512,?,8.946313,101.192807,0.646699,0.807382,0.098039,0.732128,0.704441,0.212251,0.783099,0.636678,0.290569,0.657129,0.798155,0.104926,0.767783,0.667532,0.256802,0.831763,0.535467,0.404048,-1
X1042_gina_prior,1,0.861861,0.149942,0.699968,0.861861,0.149942,0.699968,0.861861,0.149942,0.699968,0.999798,0.726766,0.266148,0.465333,0.508362,0.226355,?,0,0,0,5,0.857045,0.133218,0.733397,0.857045,0.133218,0.733397,0.857045,0.133218,0.733397,0.946053,0.053633,0.892639,50.836217,1763,?,14389.000208,26074559.210526,?,-1,119.962495,21111483.86778,-1,77.434461,-5716.340402,?,-1,3.07685,5516.558832,?,-2.004386,-91638847.147731,?,-1,49.163783,1705,-75.962778,0,0,0,0.841481,0,3,0.214245,0.570201,?,1,2,785,3468,0,0,784,1,0.127389,0,0,99.872611,0.127389,?,-1.171897,0,?,0.002389,0.306576,?,0.168177,0.102152,?,0.629079,1,?,12.751169,16.927,?,3.527717,19.162133,0.7898,0.209919,0.579858,0.7898,0.209919,0.579858,0.7898,0.209919,0.579858,0.880008,0.150807,0.698536,0.880008,0.150807,0.698536,0.880008,0.150807,0.698536,-1
X1043_ada_agnostic,1,0.745458,0.248137,0,0.776419,0.200351,0.433552,0.863532,0.203639,0.342805,0.808312,0.745458,0.248137,0,0.751863,0.010741,?,0,0,1,20,0.821322,0.163744,0.535454,0.821322,0.163744,0.535454,0.821322,0.163744,0.535454,0.691685,0.225997,0.387615,75.186322,3430,?,14389.000208,26074559.210526,?,-1,119.962495,21111483.86778,-1,78.396131,-5685.667682,?,-1,3.098574,5487.210434,?,-2.004386,-91638847.147731,?,-1,24.813678,1132,-75.962778,0,0,0,0.877973,0,21,0.176458,0.516938,?,1,2,49,4562,0,0,48,1,2.040816,0,0,97.959184,2.040816,?,-1.171043,0,?,0.002861,0.302261,?,0.184776,0.102076,?,0.640384,1,?,12.90652,16.664516,?,3.539886,18.843477,0.724088,0.211092,0.442028,0.724088,0.211092,0.442028,0.724088,0.211092,0.442028,0.855157,0.158702,0.534444,0.855157,0.158702,0.534444,0.855157,0.158702,0.534444,-1
X1044_eye_movements,1,0.604051,0.567758,0.150789,0.701277,0.389813,0.407069,0.645615,0.57105,0.131693,1.566248,0.604051,0.567758,0.150789,0.389722,0.00256,80.077943,3,0,3,32,0.691731,0.476408,0.27154,0.697615,0.456657,0.298422,0.730751,0.428493,0.344803,0.666425,0.433339,0.339533,38.972202,4262,0.972356,98.846246,5468.5,0.038743,2,9.105786,3157.095606,0.813875,23.59123,349.452143,0.019559,2,3.067583,303.338346,0.710594,-1.200908,0.030666,0.000164,2,26.243599,2870,0,0.026749,1,0,0.610317,3,32,0.577634,0.112906,40.611182,3,3,28,10936,0,0,24,4,10.714286,0,0,85.714286,14.285714,0.710594,3.024573,1.641779,0.000164,1.255068,0.910927,0.758675,13.003812,161.647906,0.01977,2.52802,81.35105,0.972356,24.141388,215.523905,0.038743,3.717105,179.449299,0.557513,0.57992,0.078344,0.576721,0.582114,0.080575,0.618779,0.564649,0.133376,0.604051,0.567758,0.150789,0.623164,0.553676,0.174802,0.630987,0.544532,0.178122,0
X1045_kc1.top5,1,0.772354,0.062069,0.156432,0.772354,0.062069,0.156432,0.772354,0.062069,0.156432,0.307975,0.776916,0.082759,0.357459,0.944828,0.655172,?,0,0,0,0,0.687044,0.075862,0.312796,0.687044,0.075862,0.312796,0.687044,0.075862,0.312796,0.656478,0.055172,0.400207,94.482759,137,?,14389.000208,26074559.210526,?,-1,119.962495,21111483.86778,-1,77.704463,-5613.551043,?,-1,3.091979,5461.491225,?,-2.004386,-91638847.147731,?,-1,5.517241,8,-75.962778,0,0,0,0.734319,0,0,0.103448,0.297254,?,1,2,95,145,0,0,94,1,1.052632,0,0,98.947368,1.052632,?,-1.169667,0,?,0.003736,0.304892,?,0.21515,0.10872,?,0.661981,1,?,12.994409,16.957265,?,3.540706,19.40986,0.724453,0.075862,0.381543,0.724453,0.075862,0.381543,0.724453,0.075862,0.381543,0.498175,0.055172,0,0.498175,0.055172,0,0.498175,0.055172,0,-1
X1046_mozilla4,1,0.948746,0.056481,0.866635,0.948746,0.056481,0.866635,0.948746,0.056481,0.866635,0.913484,0.899418,0.065552,0.843466,0.671406,0.000386,?,27,0,4,35,0.947158,0.057317,0.865841,0.947158,0.057317,0.865841,0.947158,0.057317,0.865841,0.86073,0.123705,0.720661,67.14056,10437,?,14389.000208,26074559.210526,?,-1,119.962495,21111483.86778,-1,77.667238,-5488.681779,?,-1,3.091089,5579.425965,?,-2.004386,-91638847.147731,?,-1,32.85944,5108,-75.962778,0,19,0,0.828391,59,190,0.314571,0.400462,?,1,2,6,15545,0,0,5,1,16.666667,0,0,83.333333,16.666667,?,-1.169698,0,?,0.003676,0.305506,?,0.21313,0.109583,?,0.661981,1,?,12.993299,17.050517,?,3.540296,19.468894,0.920075,0.06954,0.842043,0.920075,0.06954,0.842043,0.920075,0.06954,0.842043,0.953849,0.059054,0.862182,0.953849,0.059054,0.862182,0.953849,0.059054,0.862182,-1
X1048_jEdit_4.2_4.3,1,0.638102,0.384824,0.239286,0.638102,0.384824,0.239286,0.638102,0.384824,0.239286,0.991927,0.603194,0.420054,0.183966,0.552846,0.02439,?,0,0,2,1,0.616548,0.376694,0.233215,0.616548,0.376694,0.233215,0.616548,0.376694,0.233215,0.60352,0.390244,0.213429,55.284553,204,?,14389.000208,26074559.210526,?,-1,119.962495,21111483.86778,-1,77.632459,-5483.807029,?,-1,3.09222,5574.616763,?,-2.004386,-91638847.147731,?,-1,44.715447,165,-75.962778,0,1,0,0.638821,2,3,0.430894,0.188203,?,1,2,9,369,0,0,8,1,11.111111,0,0,88.888889,11.111111,?,-1.169657,0,?,0.003755,0.306454,?,0.214594,0.110073,?,0.662706,1,?,12.999171,17.09897,?,3.543569,19.530761,0.564795,0.425474,0.130879,0.564795,0.425474,0.130879,0.564795,0.425474,0.130879,0.645811,0.371274,0.245128,0.645811,0.371274,0.245128,0.645811,0.371274,0.245128,-1
X1049_pc4,1,0.829626,0.108368,0.302037,0.829626,0.108368,0.302037,0.829626,0.108368,0.302037,0.535325,0.833807,0.122085,0,0.877915,0.026063,?,0,0,2,4,0.707573,0.111797,0.430237,0.707573,0.111797,0.430237,0.707573,0.111797,0.430237,0.683515,0.14952,0.318954,87.791495,1280,?,14389.000208,26074559.210526,?,-1,119.962495,21111483.86778,-1,77.74179,-5459.253925,?,-1,3.105773,5559.494687,?,-2.004386,-91638847.147731,?,-1,12.208505,178,-75.962778,0,0,0,0.819186,2,3,0.168724,0.30082,?,1,2,38,1458,0,0,37,1,2.631579,0,0,97.368421,2.631579,?,-1.169005,0,?,0.00406,0.307791,?,0.224645,0.113266,?,0.670673,1,?,13.241144,17.233196,?,3.56475,19.621231,0.657832,0.13786,0.325904,0.657832,0.13786,0.325904,0.657832,0.13786,0.325904,0.86794,0.111111,0.349523,0.86794,0.111111,0.349523,0.86794,0.111111,0.349523,-1
