@RELATION FEATURE_COSTS_BNSL-2016

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE basic NUMERIC
@ATTRIBUTE basic_extended NUMERIC
@ATTRIBUTE lower_bounding NUMERIC
@ATTRIBUTE greedy_probing NUMERIC
@ATTRIBUTE A*_probing NUMERIC
@ATTRIBUTE ILP_probing NUMERIC
@ATTRIBUTE CP_probing NUMERIC

@DATA
zoo_bdeu-0.1-2,1,0,0,0,0,0,3,0
zoo_bdeu-0.1-3,1,0,0,0,0,0,3,0
zoo_bdeu-0.1-4,1,0,0,0,0,0,5,0
zoo_bdeu-0.1-5,1,0,0,0,0,0,5,0
zoo_bdeu-0.1-6,1,0,0,0,0,0,5,0
zoo_bdeu-1,1,0,0,0,0,0,5,0
zoo_bdeu-1-2,1,0,0,0,0,0,5,0
zoo_bdeu-1-3,1,0,0,0,0,0,5,0
zoo_bdeu-1-4,1,0,0,0,0,0,5,0
zoo_bdeu-1-5,1,0,0,0,0,0,5,0
zoo_bdeu-1-6,1,0,0,0,0,0,5,0
zoo_bdeu-10,1,0,0,0,1,0,5,0
zoo_bdeu-10-2,1,0,0,0,0,0,3,0
zoo_bdeu-10-3,1,0,0,0,0,0,5,0
zoo_bdeu-10-4,1,0,0,0,1,0,5,0
zoo_bdeu-10-5,1,0,0,0,1,0,5,0
zoo_bdeu-10-6,1,0,0,0,1,0,5,0
zoo_bdeu-100,1,0,0,0,1,0,6,4
zoo_bdeu-100-2,1,0,0,0,0,0,5,0
zoo_bdeu-100-3,1,0,0,0,1,0,5,0
zoo_bdeu-100-4,1,0,0,0,1,0,5,0
zoo_bdeu-100-5,1,0,0,0,1,0,6,1
zoo_bdeu-100-6,1,0,0,0,1,0,6,2
% 
% 
% 
