@RELATION FEATURE_VALUES_MaxSAT-2012-pms

@ATTRIBUTE instance_id STRING

@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE numVars NUMERIC
@ATTRIBUTE numClauses NUMERIC
@ATTRIBUTE perc_soft NUMERIC
@ATTRIBUTE soft_mean NUMERIC
@ATTRIBUTE soft_std NUMERIC
@ATTRIBUTE soft_min NUMERIC
@ATTRIBUTE soft_max NUMERIC
@ATTRIBUTE var_clauses_ratio NUMERIC
@ATTRIBUTE vcg_var_mean NUMERIC
@ATTRIBUTE vcg_var_std NUMERIC
@ATTRIBUTE vcg_var_min NUMERIC
@ATTRIBUTE vcg_var_max NUMERIC
@ATTRIBUTE vcg_var_spread NUMERIC
@ATTRIBUTE vcg_cls_mean NUMERIC
@ATTRIBUTE vcg_cls_std NUMERIC
@ATTRIBUTE vcg_cls_min NUMERIC
@ATTRIBUTE vcg_cls_max NUMERIC
@ATTRIBUTE vcg_cls_spread NUMERIC
@ATTRIBUTE pnr_var_mean NUMERIC
@ATTRIBUTE pnr_var_std NUMERIC
@ATTRIBUTE pnr_var_min NUMERIC
@ATTRIBUTE pnr_var_max NUMERIC
@ATTRIBUTE pnr_var_spread NUMERIC
@ATTRIBUTE pnr_cls_mean NUMERIC
@ATTRIBUTE pnr_cls_std NUMERIC
@ATTRIBUTE pnr_cls_min NUMERIC
@ATTRIBUTE pnr_cls_max NUMERIC
@ATTRIBUTE pnr_cls_spread NUMERIC
@ATTRIBUTE unary NUMERIC
@ATTRIBUTE binary NUMERIC
@ATTRIBUTE trinary NUMERIC
@ATTRIBUTE horn_mean NUMERIC
@ATTRIBUTE horn_std NUMERIC
@ATTRIBUTE horn_min NUMERIC
@ATTRIBUTE horn_max NUMERIC
@ATTRIBUTE horn_spread NUMERIC
@ATTRIBUTE horn NUMERIC

@DATA
benchmarks/pms_industrial/bcp-syn/normalized-max1024.r.wcnf,1,960,1924,0.49896,1,0,1,1,0.49896,0.00353,0.56998,0.00104,0.01559,0.01455,0.00353,1.00286,0.00104,0.01875,0.01771,0.80606,0.12554,0.5,0.96667,0.46667,0.50104,0.99792,0,1,1,0.51351,0.58212,0.63202,0.00053,0,0.00052,0.00104,0.00052,0.51351
benchmarks/pms_industrial/bcp-syn/normalized-max512.r.wcnf,1,327,648,0.50463,1,0,1,1,0.50463,0.00769,0.52137,0.00309,0.02315,0.02006,0.00769,0.94485,0.00306,0.04587,0.04281,0.7462,0.15934,0.5,0.93333,0.43333,0.49537,1.00931,0,1,1,0.54784,0.65895,0.75309,0.00168,0,0.00154,0.00309,0.00154,0.54784
benchmarks/pms_industrial/bcp-syn/normalized-mlp4.r.wcnf,1,370,712,0.51966,1,0,1,1,0.51966,0.00689,0.42248,0,0.02107,0.02107,0.00689,0.81733,0.0027,0.02432,0.02162,0.76105,0.126,0,0.93333,0.93333,0.48034,1.04013,0,1,1,0.53792,0.62921,0.70506,0.00145,0,0,0.00281,0.00281,0.53792
benchmarks/pms_industrial/bcp-syn/normalized-opus.r.wcnf,1,60,81,0.74074,1,0,1,1,0.74074,0.12016,0.24231,0.02469,0.16049,0.1358,0.12016,1.5902,0.01667,0.53333,0.51667,0.88188,0.08575,0.5,0.92308,0.42308,0.25926,1.69031,0,1,1,0.76543,0.76543,0.76543,0.01276,0,0.01235,0.02469,0.01235,0.76543
benchmarks/pms_industrial/bcp-syn/normalized-pdc.r.wcnf,1,1301,2999,0.43381,1,0,1,1,0.43381,0.00541,0.85213,0,0.03935,0.03935,0.00541,1.02341,0.00077,0.02998,0.02921,0.88779,0.1297,0,0.99153,0.99153,0.56619,0.87531,0,1,1,0.43815,0.44515,0.45415,0.00034,0,0,0.00067,0.00067,0.43815
benchmarks/pms_industrial/bcp-syn/normalized-prom2.pi.wcnf,1,1965,3584,0.54827,1,0,1,1,0.54827,0.00182,0.38834,0.00028,0.00474,0.00446,0.00182,1.04543,0.00051,0.01323,0.01272,0.82122,0.09415,0,0.94118,0.94118,0.45173,1.10169,0,1,1,0.55329,0.57645,0.62779,0.00028,0,0.00028,0.00056,0.00028,0.55329
benchmarks/pms_industrial/bcp-syn/normalized-prom2.r.wcnf,1,1956,3566,0.54851,1,0,1,1,0.54851,0.00184,0.38513,0.00028,0.00477,0.00449,0.00184,1.04302,0.00051,0.01329,0.01278,0.8227,0.09038,0,0.94118,0.94118,0.45149,1.10221,0,1,1,0.55104,0.57431,0.62591,0.00028,0,0.00028,0.00056,0.00028,0.55104
benchmarks/pms_industrial/bcp-syn/normalized-rd73.b.wcnf,1,184,610,0.30164,1,0,1,1,0.30164,0.065,0.86,0,0.21148,0.21148,0.065,1.21552,0.00543,0.52174,0.5163,0.75834,0.32522,0,0.99225,0.99225,0.62672,0.66407,0,1,1,0.30164,0.30164,0.30164,0.00164,0,0,0.00164,0.00164,0.30164
benchmarks/pms_industrial/bcp-syn/normalized-rd84.b.wcnf,1,970,4307,0.22521,1,0,1,1,0.22521,0.04591,1.0366,0.0007,0.17808,0.17739,0.04591,1.18801,0.00103,0.45979,0.45876,0.81011,0.29999,0.16667,0.99824,0.83158,0.74135,0.54152,0,1,1,0.22521,0.22521,0.22521,0.00023,0,0.00023,0.00023,0,0.22521
benchmarks/pms_industrial/bcp-syn/normalized-ricks.r.wcnf,1,337,384,0.8776,1,0,1,1,0.8776,0.05922,0.16201,0,0.07812,0.07812,0.05922,2.64754,0.00297,0.52819,0.52522,0.95329,0.02834,0,0.96667,0.96667,0.1224,2.67773,0,1,1,0.88021,0.88021,0.88021,0.00261,0,0,0.00521,0.00521,0.88021
benchmarks/pms_industrial/bcp-syn/normalized-rot.b.wcnf,1,932,2199,0.42383,1,0,1,1,0.42383,0.00714,1.42197,0,0.07231,0.07231,0.00714,1.24286,0.00107,0.08476,0.08369,0.67924,0.3147,0,0.99351,0.99351,0.50263,0.87726,0,1,1,0.43702,0.47067,0.52615,0.00053,0,0,0.01864,0.01864,0.46385
benchmarks/pms_industrial/bcp-syn/normalized-sao2.b.wcnf,1,282,704,0.40057,1,0,1,1,0.40057,0.03956,0.71496,0,0.13352,0.13352,0.03956,0.99319,0.00355,0.21631,0.21277,0.81406,0.24125,0,0.98936,0.98936,0.56194,0.81941,0,1,1,0.40909,0.41477,0.41477,0.00145,0,0,0.00284,0.00284,0.40909
benchmarks/pms_industrial/bcp-syn/normalized-saucier.r.wcnf,1,6206,6322,0.98165,1,0,1,1,0.98165,0.00883,0.12076,0.00016,0.01028,0.01012,0.00883,7.33775,0.00016,0.66774,0.66758,0.98144,0.0142,0,0.98462,0.98462,0.01835,7.31436,0,1,1,0.98165,0.98181,0.98181,0.00016,0,0.00016,0.00016,0,0.98165
benchmarks/pms_industrial/bcp-syn/normalized-test1.r.wcnf,1,593,898,0.66036,1,0,1,1,0.66036,0.00437,0.28594,0,0.00891,0.00891,0.00437,1.09803,0.00169,0.03035,0.02867,0.72428,0.10983,0,0.875,0.875,0.33964,1.39437,0,1,1,0.67372,0.70267,0.7461,0.00114,0,0,0.00223,0.00223,0.67372
benchmarks/pms_industrial/bcp-syn/normalized-test4.pi.wcnf,1,5117,6552,0.78098,1,0,1,1,0.78098,0.00312,0.35559,0.00046,0.00839,0.00794,0.00312,1.95533,0.0002,0.03107,0.03088,0.94355,0.02645,0.66667,0.98182,0.31515,0.21902,1.88835,0,1,1,0.78098,0.78098,0.78114,0.00015,0,0.00015,0.00015,0,0.78098
benchmarks/pms_industrial/circuit-trace-compaction/ctrl.wcnf,1,15720,38700,0.00052,1,0,1,1,0.4062,0.00015,1.37786,0,0.00473,0.00473,0.00015,0.29151,0.00006,0.00025,0.00019,0.47553,0.22539,0,0.75,0.75,0.45111,0.57199,0,1,1,0.11478,0.56899,0.99483,0.00009,0,0,0.00269,0.00269,0.68114
benchmarks/pms_industrial/circuit-trace-compaction/mrisc_mem2wire.wcnf,1,302060,950981,0.00002,1,0,1,1,0.31763,0.00001,0,0,0.00868,0.00868,0.00001,0,0,0.00001,0.00001,0.4695,0.11864,0,0.75,0.75,0.44348,0,0,1,1,0.00235,0.40867,0.99882,0,0,0,0.00434,0.00434,0.63282
benchmarks/pms_industrial/circuit-trace-compaction/spi.wcnf,1,110100,335600,0.00015,1,0,1,1,0.32807,0.00002,3.00671,0,0.00189,0.00189,0.00002,0,0.00001,0.00004,0.00003,0.47616,0.10717,0,0.75,0.75,0.45878,0.6193,0,1,1,0.00228,0.42089,0.99598,0.00001,0,0,0.0013,0.0013,0.6539
benchmarks/pms_industrial/circuit-trace-compaction/sudoku.wcnf,1,913900,2452560,0.00001,1,0,1,1,0.37263,0,0,0,0.00325,0.00325,0,0,0,0,0,0.48631,0.21298,0,0.75,0.75,0.46794,0,0,1,1,0.09323,0.46003,0.99974,0,0,0,0,0,0.58193
benchmarks/pms_industrial/haplotype-assembly/splitedReads_0.matrix.wcnf,1,12962,51450,0.2,1,0,1,1,0.25193,0.0002,1.83909,0.00008,0.0035,0.00342,0.0002,0.30763,0.00008,0.00023,0.00015,0.42057,0.09619,0.4,0.5,0.1,0.40001,0.81646,0,1,1,0.2,0.2,1,0.00012,0,0.00002,0.00212,0.0021,0.66566
benchmarks/pms_industrial/haplotype-assembly/splitedReads_137.matrix.wcnf,1,11642,37730,0.2,1,0,1,1,0.30856,0.00022,1.0701,0.00011,0.00212,0.00201,0.00022,0.30773,0.00009,0.00026,0.00017,0.43515,0.10975,0.4,0.5,0.1,0.39998,0.81645,0,1,1,0.2,0.2,1,0.00013,0,0.00003,0.00133,0.0013,0.64606
benchmarks/pms_industrial/haplotype-assembly/splitedReads_158.matrix.wcnf,1,16983,52005,0.2,1,0,1,1,0.32656,0.00015,1.06923,0.00008,0.00146,0.00138,0.00015,0.30792,0.00006,0.00018,0.00012,0.43871,0.11106,0.4,0.5,0.1,0.40001,0.81648,0,1,1,0.2,0.2,1,0.00009,0,0.00002,0.00083,0.00081,0.64828
benchmarks/pms_industrial/haplotype-assembly/splitedReads_160.matrix.wcnf,1,19918,59200,0.2,1,0,1,1,0.33645,0.00013,1.06326,0.00007,0.00128,0.00122,0.00013,0.3076,0.00005,0.00015,0.0001,0.44053,0.11146,0.4,0.5,0.1,0.40001,0.81642,0,1,1,0.2,0.2,1,0.00008,0,0.00002,0.00079,0.00078,0.6473
benchmarks/pms_industrial/haplotype-assembly/splitedReads_18.matrix.wcnf,1,13050,42665,0.2,1,0,1,1,0.30587,0.0002,1.06604,0.00009,0.00188,0.00178,0.0002,0.30776,0.00008,0.00023,0.00015,0.43458,0.10947,0.4,0.5,0.1,0.39999,0.81647,0,1,1,0.2,0.2,1,0.00012,0,0.00002,0.00129,0.00127,0.64629
benchmarks/pms_industrial/haplotype-assembly/splitedReads_414.matrix.wcnf,1,14276,45940,0.2,1,0,1,1,0.31075,0.00018,1.04502,0.00009,0.00183,0.00174,0.00018,0.30769,0.00007,0.00021,0.00014,0.4356,0.10995,0.4,0.5,0.1,0.4,0.81647,0,1,1,0.2,0.2,1,0.00011,0,0.00002,0.00111,0.00109,0.6438
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree1005p.wcnf,1,6702,25789,0.00814,1,0,1,1,0.25988,0.00038,1.09724,0.00012,0.0026,0.00248,0.00038,0.3709,0.00015,0.0009,0.00075,0.43083,0.24188,0,0.75,0.75,0.40354,0.65694,0,1,1,0.00985,0.67595,0.78619,0.00024,0,0.00004,0.00136,0.00132,0.7473
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree1010p.wcnf,1,6714,25829,0.00813,1,0,1,1,0.25994,0.00038,1.0969,0.00012,0.00259,0.00248,0.00038,0.37106,0.00015,0.00089,0.00074,0.4307,0.2417,0,0.75,0.75,0.40342,0.6573,0,1,1,0.00983,0.67676,0.78675,0.00024,0,0.00004,0.00136,0.00132,0.74761
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree1015p.wcnf,1,6738,25909,0.00811,1,0,1,1,0.26006,0.00038,1.09647,0.00012,0.00259,0.00247,0.00038,0.37128,0.00015,0.00089,0.00074,0.43051,0.24194,0,0.75,0.75,0.40318,0.65814,0,1,1,0.0098,0.67837,0.78787,0.00023,0,0.00004,0.00135,0.00131,0.74823
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree1020p.wcnf,1,6750,25949,0.00809,1,0,1,1,0.26013,0.00038,1.09617,0.00012,0.00258,0.00247,0.00038,0.37128,0.00015,0.00089,0.00074,0.43041,0.24196,0,0.75,0.75,0.40306,0.65845,0,1,1,0.00979,0.67918,0.78843,0.00023,0,0.00004,0.00135,0.00131,0.74855
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree1025p.wcnf,1,6792,26089,0.00805,1,0,1,1,0.26034,0.00038,1.09566,0.00011,0.00257,0.00245,0.00038,0.37144,0.00015,0.00088,0.00074,0.43015,0.24279,0,0.75,0.75,0.40264,0.65968,0,1,1,0.00974,0.68197,0.79037,0.00023,0,0.00004,0.00134,0.0013,0.74963
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree1030p.wcnf,1,6852,26289,0.00799,1,0,1,1,0.26064,0.00037,1.09482,0.00011,0.00255,0.00243,0.00037,0.37188,0.00015,0.00088,0.00073,0.42978,0.24391,0,0.75,0.75,0.40205,0.66142,0,1,1,0.00966,0.68591,0.79311,0.00023,0,0.00004,0.00133,0.00129,0.75115
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree110p.wcnf,1,6642,25589,0.00821,1,0,1,1,0.25956,0.00039,1.09721,0.00012,0.00262,0.0025,0.00039,0.37063,0.00015,0.0009,0.00075,0.43103,0.2394,0,0.75,0.75,0.40416,0.65519,0,1,1,0.00993,0.67185,0.78334,0.00024,0,0.00004,0.00137,0.00133,0.74571
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree115p.wcnf,1,6666,25669,0.00818,1,0,1,1,0.25969,0.00039,1.0968,0.00012,0.00261,0.00249,0.00039,0.37076,0.00015,0.0009,0.00075,0.43085,0.23974,0,0.75,0.75,0.40391,0.65594,0,1,1,0.0099,0.6735,0.78449,0.00024,0,0.00004,0.00136,0.00132,0.74635
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree120p.wcnf,1,6708,25809,0.00814,1,0,1,1,0.25991,0.00038,1.09619,0.00012,0.0026,0.00248,0.00038,0.37097,0.00015,0.00089,0.00075,0.43056,0.24039,0,0.75,0.75,0.40348,0.65718,0,1,1,0.00984,0.67635,0.78647,0.00024,0,0.00004,0.00136,0.00132,0.74745
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree125p.wcnf,1,6726,25869,0.00812,1,0,1,1,0.26,0.00038,1.09582,0.00012,0.00259,0.00247,0.00038,0.37101,0.00015,0.00089,0.00074,0.43041,0.24048,0,0.75,0.75,0.4033,0.65774,0,1,1,0.00982,0.67757,0.78731,0.00023,0,0.00004,0.00135,0.00131,0.74792
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree130p.wcnf,1,6744,25929,0.0081,1,0,1,1,0.26009,0.00038,1.09546,0.00012,0.00258,0.00247,0.00038,0.37121,0.00015,0.00089,0.00074,0.43026,0.2406,0,0.75,0.75,0.40312,0.65826,0,1,1,0.0098,0.67878,0.78815,0.00023,0,0.00004,0.00135,0.00131,0.74839
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree210p.wcnf,1,6678,25709,0.00817,1,0,1,1,0.25975,0.00039,1.09712,0.00012,0.00261,0.00249,0.00039,0.37089,0.00015,0.0009,0.00075,0.43087,0.24064,0,0.75,0.75,0.40379,0.65635,0,1,1,0.00988,0.67432,0.78506,0.00024,0,0.00004,0.00136,0.00132,0.74666
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree215p.wcnf,1,6738,25909,0.00811,1,0,1,1,0.26006,0.00038,1.09638,0.00012,0.00259,0.00247,0.00038,0.37128,0.00015,0.00089,0.00074,0.4305,0.2419,0,0.75,0.75,0.40318,0.65814,0,1,1,0.0098,0.67837,0.78787,0.00023,0,0.00004,0.00135,0.00131,0.74823
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree220p.wcnf,1,6792,26089,0.00805,1,0,1,1,0.26034,0.00038,1.09569,0.00011,0.00257,0.00245,0.00038,0.37144,0.00015,0.00088,0.00074,0.43018,0.24302,0,0.75,0.75,0.40264,0.65968,0,1,1,0.00974,0.68197,0.79037,0.00023,0,0.00004,0.00134,0.0013,0.74963
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree225p.wcnf,1,6804,26129,0.00804,1,0,1,1,0.2604,0.00038,1.09531,0.00011,0.00256,0.00245,0.00038,0.37166,0.00015,0.00088,0.00073,0.43005,0.24289,0,0.75,0.75,0.40252,0.66002,0,1,1,0.00972,0.68277,0.79092,0.00023,0,0.00004,0.00134,0.0013,0.74993
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree230p.wcnf,1,6822,26189,0.00802,1,0,1,1,0.26049,0.00038,1.09495,0.00011,0.00256,0.00244,0.00038,0.37169,0.00015,0.00088,0.00073,0.42992,0.24308,0,0.75,0.75,0.40234,0.66048,0,1,1,0.0097,0.68395,0.79174,0.00023,0,0.00004,0.00134,0.0013,0.75039
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree305p.wcnf,1,6600,25449,0.00825,1,0,1,1,0.25934,0.00039,1.09785,0.00012,0.00263,0.00251,0.00039,0.37016,0.00015,0.00091,0.00076,0.43131,0.2386,0,0.75,0.75,0.40459,0.65398,0,1,1,0.00998,0.66895,0.78133,0.00024,0,0.00004,0.00138,0.00134,0.74459
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree310p.wcnf,1,6636,25569,0.00821,1,0,1,1,0.25953,0.00039,1.0973,0.00012,0.00262,0.0025,0.00039,0.37058,0.00015,0.0009,0.00075,0.43104,0.23908,0,0.75,0.75,0.40422,0.65501,0,1,1,0.00993,0.67144,0.78306,0.00024,0,0.00004,0.00137,0.00133,0.74555
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree315p.wcnf,1,6666,25669,0.00818,1,0,1,1,0.25969,0.00039,1.0968,0.00012,0.00261,0.00249,0.00039,0.37075,0.00015,0.0009,0.00075,0.43083,0.2396,0,0.75,0.75,0.40391,0.65594,0,1,1,0.0099,0.6735,0.78449,0.00024,0,0.00004,0.00136,0.00132,0.74635
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree320p.wcnf,1,6672,25689,0.00817,1,0,1,1,0.25972,0.00039,1.0966,0.00012,0.00261,0.00249,0.00039,0.37079,0.00015,0.0009,0.00075,0.43075,0.23936,0,0.75,0.75,0.40385,0.65613,0,1,1,0.00989,0.67391,0.78477,0.00024,0,0.00004,0.00136,0.00132,0.74651
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree325p.wcnf,1,6690,25749,0.00816,1,0,1,1,0.25982,0.00038,1.09623,0.00012,0.0026,0.00249,0.00038,0.37095,0.00015,0.0009,0.00075,0.4306,0.23944,0,0.75,0.75,0.40367,0.65666,0,1,1,0.00986,0.67513,0.78562,0.00024,0,0.00004,0.00136,0.00132,0.74698
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree330p.wcnf,1,6714,25829,0.00813,1,0,1,1,0.25994,0.00038,1.09585,0.00012,0.00259,0.00248,0.00038,0.37107,0.00015,0.00089,0.00074,0.43042,0.23974,0,0.75,0.75,0.40342,0.6573,0,1,1,0.00983,0.67676,0.78675,0.00024,0,0.00004,0.00136,0.00132,0.74761
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree405p.wcnf,1,6672,25689,0.00817,1,0,1,1,0.25972,0.00039,1.09741,0.00012,0.00261,0.00249,0.00039,0.37079,0.00015,0.0009,0.00075,0.43094,0.24072,0,0.75,0.75,0.40385,0.65612,0,1,1,0.00989,0.67391,0.78477,0.00024,0,0.00004,0.00136,0.00132,0.74651
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree405posib.wcnf,1,6703,25394,0.00827,1,0,1,1,0.26396,0.00038,1.09988,0.00004,0.00264,0.0026,0.00038,0.37059,0.00015,0.0009,0.00075,0.42892,0.25658,0,0.75,0.75,0.40435,0.65585,0,1,1,0.01355,0.67268,0.79058,0.00024,0,0.00004,0.00138,0.00134,0.749
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree410p.wcnf,1,6714,25829,0.00813,1,0,1,1,0.25994,0.00038,1.09677,0.00012,0.00259,0.00248,0.00038,0.37107,0.00015,0.00089,0.00074,0.43066,0.24147,0,0.75,0.75,0.40342,0.6573,0,1,1,0.00983,0.67676,0.78675,0.00024,0,0.00004,0.00136,0.00132,0.74761
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree415p.wcnf,1,6720,25849,0.00812,1,0,1,1,0.25997,0.00038,1.09651,0.00012,0.00259,0.00248,0.00038,0.37116,0.00015,0.00089,0.00074,0.43057,0.24124,0,0.75,0.75,0.40336,0.65762,0,1,1,0.00983,0.67716,0.78703,0.00024,0,0.00004,0.00135,0.00132,0.74777
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree420p.wcnf,1,6756,25969,0.00809,1,0,1,1,0.26016,0.00038,1.09587,0.00012,0.00258,0.00246,0.00038,0.37129,0.00015,0.00089,0.00074,0.43034,0.24186,0,0.75,0.75,0.403,0.65856,0,1,1,0.00978,0.67958,0.78871,0.00023,0,0.00004,0.00135,0.00131,0.7487
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree425p.wcnf,1,6780,26049,0.00806,1,0,1,1,0.26028,0.00038,1.0955,0.00012,0.00257,0.00246,0.00038,0.37138,0.00015,0.00088,0.00074,0.43015,0.24208,0,0.75,0.75,0.40276,0.65927,0,1,1,0.00975,0.68118,0.78982,0.00023,0,0.00004,0.00134,0.00131,0.74932
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree430p.wcnf,1,6810,26149,0.00803,1,0,1,1,0.26043,0.00038,1.09503,0.00011,0.00256,0.00245,0.00038,0.37158,0.00015,0.00088,0.00073,0.42997,0.24269,0,0.75,0.75,0.40246,0.6602,0,1,1,0.00971,0.68316,0.7912,0.00023,0,0.00004,0.00134,0.0013,0.75009
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree505p.wcnf,1,6672,25689,0.00817,1,0,1,1,0.25972,0.00039,1.09755,0.00012,0.00261,0.00249,0.00039,0.37082,0.00015,0.0009,0.00075,0.43097,0.24089,0,0.75,0.75,0.40385,0.65612,0,1,1,0.00989,0.67391,0.78477,0.00024,0,0.00004,0.00136,0.00132,0.74651
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree505posib.wcnf,1,6735,25079,0.00837,1,0,1,1,0.26855,0.00038,1.10257,0.00004,0.00267,0.00263,0.00038,0.37041,0.00015,0.00089,0.00074,0.42657,0.27308,0,1,1,0.40464,0.65606,0,1,1,0.01742,0.67132,0.79648,0.00024,0,0.00004,0.0014,0.00136,0.75155
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree510p.wcnf,1,6708,25809,0.00814,1,0,1,1,0.25991,0.00038,1.09689,0.00012,0.0026,0.00248,0.00038,0.37098,0.00015,0.00089,0.00075,0.4307,0.24132,0,0.75,0.75,0.40348,0.65718,0,1,1,0.00984,0.67635,0.78647,0.00024,0,0.00004,0.00136,0.00132,0.74745
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree515p.wcnf,1,6738,25909,0.00811,1,0,1,1,0.26006,0.00038,1.09642,0.00012,0.00259,0.00247,0.00038,0.37128,0.00015,0.00089,0.00074,0.4305,0.24181,0,0.75,0.75,0.40318,0.65814,0,1,1,0.0098,0.67837,0.78787,0.00023,0,0.00004,0.00135,0.00131,0.74823
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree520p.wcnf,1,6768,26009,0.00807,1,0,1,1,0.26022,0.00038,1.09595,0.00012,0.00258,0.00246,0.00038,0.37131,0.00015,0.00089,0.00074,0.43029,0.24223,0,0.75,0.75,0.40288,0.65896,0,1,1,0.00977,0.68038,0.78927,0.00023,0,0.00004,0.00135,0.00131,0.74901
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree525p.wcnf,1,6780,26049,0.00806,1,0,1,1,0.26028,0.00038,1.09564,0.00012,0.00257,0.00246,0.00038,0.37139,0.00015,0.00088,0.00074,0.43017,0.24218,0,0.75,0.75,0.40276,0.65927,0,1,1,0.00975,0.68118,0.78982,0.00023,0,0.00004,0.00134,0.00131,0.74932
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree530p.wcnf,1,6810,26149,0.00803,1,0,1,1,0.26043,0.00038,1.09506,0.00011,0.00256,0.00245,0.00038,0.37158,0.00015,0.00088,0.00073,0.42996,0.24261,0,0.75,0.75,0.40246,0.6602,0,1,1,0.00971,0.68316,0.7912,0.00023,0,0.00004,0.00134,0.0013,0.75009
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree605p.wcnf,1,6600,25449,0.00825,1,0,1,1,0.25934,0.00039,1.09798,0.00012,0.00263,0.00251,0.00039,0.37016,0.00015,0.00091,0.00076,0.43131,0.23854,0,0.75,0.75,0.40459,0.65398,0,1,1,0.00998,0.66895,0.78133,0.00024,0,0.00004,0.00138,0.00134,0.74459
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree605posib.wcnf,1,6696,24548,0.00855,1,0,1,1,0.27277,0.00038,1.10501,0.00004,0.00273,0.00269,0.00038,0.36979,0.00015,0.0009,0.00075,0.42507,0.28664,0,1,1,0.40622,0.65328,0,1,1,0.02155,0.66466,0.79909,0.00024,0,0.00004,0.00143,0.00139,0.75208
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree610p.wcnf,1,6624,25529,0.00823,1,0,1,1,0.25947,0.00039,1.09758,0.00012,0.00262,0.00251,0.00039,0.37046,0.00015,0.00091,0.00075,0.43113,0.23888,0,0.75,0.75,0.40434,0.65466,0,1,1,0.00995,0.67061,0.78248,0.00024,0,0.00004,0.00137,0.00133,0.74523
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree615p.wcnf,1,6618,25509,0.00823,1,0,1,1,0.25944,0.00039,1.09743,0.00012,0.00263,0.00251,0.00039,0.37036,0.00015,0.00091,0.00076,0.43112,0.23841,0,0.75,0.75,0.40441,0.6545,0,1,1,0.00996,0.67019,0.78219,0.00024,0,0.00004,0.00137,0.00133,0.74507
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree620p.wcnf,1,6690,25749,0.00816,1,0,1,1,0.25982,0.00038,1.09655,0.00012,0.0026,0.00249,0.00038,0.37095,0.00015,0.0009,0.00075,0.43068,0.24003,0,0.75,0.75,0.40367,0.65666,0,1,1,0.00986,0.67513,0.78562,0.00024,0,0.00004,0.00136,0.00132,0.74698
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree625p.wcnf,1,6708,25809,0.00814,1,0,1,1,0.25991,0.00038,1.09624,0.00012,0.0026,0.00248,0.00038,0.37098,0.00015,0.00089,0.00075,0.43054,0.24024,0,0.75,0.75,0.40348,0.65718,0,1,1,0.00984,0.67635,0.78647,0.00024,0,0.00004,0.00136,0.00132,0.74745
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree630p.wcnf,1,6720,25849,0.00812,1,0,1,1,0.25997,0.00038,1.09599,0.00012,0.00259,0.00248,0.00038,0.37116,0.00015,0.00089,0.00074,0.43044,0.24026,0,0.75,0.75,0.40336,0.65762,0,1,1,0.00983,0.67716,0.78703,0.00024,0,0.00004,0.00135,0.00132,0.74777
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree705p.wcnf,1,6612,25489,0.00824,1,0,1,1,0.25941,0.00039,1.09784,0.00012,0.00263,0.00251,0.00039,0.37045,0.00015,0.00091,0.00076,0.43126,0.23903,0,0.75,0.75,0.40447,0.65432,0,1,1,0.00997,0.66978,0.78191,0.00024,0,0.00004,0.00137,0.00133,0.74491
