@RELATION feature_values_premarshalling_astar_2013

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stacks NUMERIC
@ATTRIBUTE tiers NUMERIC
@ATTRIBUTE stack-tier-ratio NUMERIC
@ATTRIBUTE container-density NUMERIC
@ATTRIBUTE empty-stack-pct NUMERIC
@ATTRIBUTE overstowing-stack-pct NUMERIC
@ATTRIBUTE overstowing-2cont-stack-pct NUMERIC
@ATTRIBUTE group-same-min NUMERIC
@ATTRIBUTE group-same-max NUMERIC
@ATTRIBUTE group-same-mean NUMERIC
@ATTRIBUTE group-same-stdev NUMERIC
@ATTRIBUTE top-good-min NUMERIC
@ATTRIBUTE top-good-max NUMERIC
@ATTRIBUTE top-good-mean NUMERIC
@ATTRIBUTE top-good-stdev NUMERIC
@ATTRIBUTE overstowage-pct NUMERIC
@ATTRIBUTE bflb NUMERIC
@ATTRIBUTE left-density NUMERIC
@ATTRIBUTE tier-weighted-groups NUMERIC
@ATTRIBUTE avg-l1-top-left-lg-group NUMERIC
@ATTRIBUTE cont-empty-grt-estack NUMERIC
@ATTRIBUTE pct-bottom-pct-on-top NUMERIC

@DATA
cv_data5-4-25,1,4,7,1.75,0.714286,0,1,1,1,1,1,0,4,16,9.75,5.30919,0.464286,16,0.285714,0.546305,0.666667,0,0.5
cv_data5-4-27,1,4,7,1.75,0.714286,0,1,1,1,1,1,0,2,19,9,6.20484,0.5,17,0.285714,0.504557,0.666667,0,0.25
cv_data5-4-29,1,4,7,1.75,0.714286,0,1,1,1,1,1,0,4,11,7.25,2.86138,0.535714,20,0.285714,0.514286,0.777778,0,0.5
cv_data5-4-3,1,4,7,1.75,0.714286,0,1,1,1,1,1,0,4,16,8.25,4.60299,0.5,17,0.285714,0.515825,0.611111,0,0.5
cv_data5-4-30,1,4,7,1.75,0.714286,0,1,1,1,1,1,0,3,12,6.25,3.49106,0.464286,16,0.285714,0.499631,0.888889,0,0.25
cv_data5-4-31,1,4,7,1.75,0.714286,0,1,1,1,1,1,0,2,13,8.25,4.02337,0.464286,17,0.285714,0.543904,0.611111,0,0.75
cv_data5-4-32,1,4,7,1.75,0.714286,0,1,1,1,1,1,0,1,8,3.75,2.68095,0.5,19,0.285714,0.445751,0.333333,0,0
cv_data5-4-33,1,4,7,1.75,0.714286,0,1,1,1,1,1,0,3,12,8.5,3.3541,0.464286,16,0.285714,0.481281,0.388889,0,0.25
cv_data5-4-34,1,4,7,1.75,0.714286,0,1,1,1,1,1,0,1,15,8.25,5.26189,0.5,18,0.285714,0.504926,0.611111,0,0.25
cv_data5-4-35,1,4,7,1.75,0.714286,0,1,1,1,1,1,0,2,11,6.25,3.83243,0.464286,17,0.285714,0.490394,0.666667,0,0
cv_data5-4-36,1,4,7,1.75,0.714286,0,1,1,1,1,1,0,5,16,10.5,4.03113,0.5,17,0.285714,0.504433,0.666667,0,0
cv_data5-4-37,1,4,7,1.75,0.714286,0,1,1,1,1,1,0,1,16,10.25,5.76086,0.5,17,0.285714,0.514717,0.666667,0,0
cv_data5-4-38,1,4,7,1.75,0.714286,0,1,1,1,1,1,0,1,11,4.25,3.96074,0.464286,16,0.285714,0.480973,0.444444,0,0
cv_data5-4-4,1,4,7,1.75,0.714286,0,1,1,1,1,1,0,4,17,9.75,5.11737,0.535714,19,0.285714,0.518103,0.777778,0,0.25
cv_data5-4-6,1,4,7,1.75,0.714286,0,1,1,1,1,1,0,1,10,6,3.39116,0.392857,14,0.285714,0.520628,0.611111,0,0.25
cv_data5-4-7,1,4,7,1.75,0.714286,0,1,1,1,1,1,0,1,11,6.5,3.64005,0.392857,14,0.285714,0.50234,0.5,0,0.25
cv_data5-4-9,1,4,7,1.75,0.714286,0,1,1,1,1,1,0,3,6,4.5,1.11803,0.428571,16,0.285714,0.488608,0.555556,0,0.5
cv_data5-5-10,1,5,7,1.4,0.714286,0,1,1,1,1,1,0,1,12,5,3.89872,0.428571,19,0.285714,0.476768,0.631579,0,0
cv_data5-5-11,1,5,7,1.4,0.714286,0,1,1,1,1,1,0,1,6,3.8,1.72047,0.4,17,0.285714,0.462424,0.473684,0,0
cv_data5-5-12,1,5,7,1.4,0.714286,0,1,1,1,1,1,0,1,15,7.2,4.91528,0.428571,18,0.285714,0.492611,0.789474,0,0.4
cv_data5-5-13,1,5,7,1.4,0.714286,0,1,1,1,1,1,0,6,11,8.4,1.85472,0.514286,23,0.285714,0.466443,0.684211,0,0.4
cv_data5-5-14,1,5,7,1.4,0.714286,0,1,1,1,1,1,0,4,12,8.6,2.87054,0.485714,21,0.285714,0.485951,0.421053,0,0.2
cv_data5-5-15,1,5,7,1.4,0.714286,0,1,1,1,1,1,0,1,10,4.6,3.38231,0.457143,19,0.285714,0.472828,0.631579,0,0
cv_data5-5-16,1,5,7,1.4,0.714286,0,1,1,1,1,1,0,1,16,7,5.93296,0.4,16,0.285714,0.475271,0.736842,0,0
cv_data5-5-17,1,5,7,1.4,0.714286,0,1,1,1,1,1,0,3,8,5.6,1.85472,0.457143,21,0.285714,0.459783,0.894737,0,0
cv_data5-5-18,1,5,7,1.4,0.714286,0,1,1,1,1,1,0,2,9,6,2.44949,0.428571,19,0.285714,0.497419,0.526316,0,0.4
cv_data5-5-19,1,5,7,1.4,0.714286,0,1,1,1,1,1,0,3,17,7.6,5.004,0.485714,22,0.285714,0.463133,0.526316,0,0.2
cv_data5-5-20,1,5,7,1.4,0.714286,0,1,1,1,1,1,0,1,16,5.8,5.49181,0.428571,17,0.285714,0.488828,0.473684,0,0.2
cv_data5-5-21,1,5,7,1.4,0.714286,0,1,1,1,1,1,0,1,16,7,5.93296,0.457143,19,0.285714,0.487921,0.526316,0,0.2
cv_data5-5-22,1,5,7,1.4,0.714286,0,1,1,1,1,1,0,1,16,7.2,5.84466,0.428571,19,0.285714,0.484296,0.421053,0,0.2
cv_data5-5-23,1,5,7,1.4,0.714286,0,1,1,1,1,1,0,1,12,5.4,4.31741,0.4,17,0.285714,0.506167,0.736842,0,0.2
cv_data5-5-24,1,5,7,1.4,0.714286,0,1,1,1,1,1,0,2,12,6.4,3.61109,0.514286,23,0.285714,0.445596,0.368421,0,0.2
cv_data5-5-25,1,5,7,1.4,0.714286,0,0.8,0.8,1,1,1,0,2,15,7.75,4.71036,0.428571,17,0.285714,0.505222,0.526316,0,0.4
cv_data5-5-27,1,5,7,1.4,0.714286,0,1,1,1,1,1,0,2,14,9.2,4.53431,0.514286,23,0.285714,0.490286,0.684211,0,0.4
cv_data5-5-28,1,5,7,1.4,0.714286,0,1,1,1,1,1,0,2,19,7.4,6.08605,0.457143,19,0.285714,0.497813,0.578947,0,0
cv_data5-5-29,1,5,7,1.4,0.714286,0,1,1,1,1,1,0,1,14,6,5.09902,0.485714,21,0.285714,0.445557,0.578947,0,0
cv_data5-5-3,1,5,7,1.4,0.714286,0,1,1,1,1,1,0,1,9,4.4,3.07246,0.485714,21,0.285714,0.432355,0.473684,0,0.2
cv_data5-5-30,1,5,7,1.4,0.714286,0,1,1,1,1,1,0,1,14,7.8,4.9558,0.4,16,0.285714,0.538719,0.789474,0,0.2
cv_data5-5-31,1,5,7,1.4,0.714286,0,1,1,1,1,1,0,1,17,9.2,5.45527,0.542857,23,0.285714,0.472079,0.842105,0,0
cv_data5-5-32,1,5,7,1.4,0.714286,0,1,1,1,1,1,0,3,18,8.8,5.41849,0.457143,18,0.285714,0.508966,0.631579,0,0.4
cv_data5-5-33,1,5,7,1.4,0.714286,0,1,1,1,1,1,0,3,14,8.2,4.53431,0.542857,24,0.285714,0.461714,0.842105,0,0
cv_data5-5-36,1,5,7,1.4,0.714286,0,1,1,1,1,1,0,3,9,6.2,2.13542,0.457143,20,0.285714,0.454345,0.789474,0,0
cv_data5-5-37,1,5,7,1.4,0.714286,0,1,1,1,1,1,0,2,13,6.2,4.16653,0.4,16,0.285714,0.512394,0.947368,0,0.2
cv_data5-5-38,1,5,7,1.4,0.714286,0,0.8,0.8,1,1,1,0,2,15,9.25,5.11737,0.4,15,0.285714,0.518345,0.842105,0,0.2
cv_data5-5-39,1,5,7,1.4,0.714286,0,1,1,1,1,1,0,2,13,6.2,3.96989,0.4,16,0.285714,0.527094,0.789474,0,0.2
cv_data5-5-4,1,5,7,1.4,0.714286,0,1,1,1,1,1,0,2,16,6.4,5.08331,0.485714,21,0.285714,0.48197,0.947368,0,0
cv_data5-5-40,1,5,7,1.4,0.714286,0,1,1,1,1,1,0,1,15,7.6,4.96387,0.457143,20,0.285714,0.521537,0.842105,0,0.2
cv_data5-5-5,1,5,7,1.4,0.714286,0,1,1,1,1,1,0,3,17,9.4,4.84149,0.485714,20,0.285714,0.520315,0.421053,0,0.6
cv_data5-5-6,1,5,7,1.4,0.714286,0,1,1,1,1,1,0,1,19,8,6.22896,0.428571,17,0.285714,0.496,0.684211,0,0.2
cv_data5-5-7,1,5,7,1.4,0.714286,0,1,1,1,1,1,0,1,20,7.2,6.79412,0.457143,18,0.285714,0.490167,0.894737,0,0.2
cv_data5-5-8,1,5,7,1.4,0.714286,0,1,1,1,1,1,0,1,15,6.2,4.9558,0.4,16,0.285714,0.507586,0.526316,0,0.2
cv_data5-5-9,1,5,7,1.4,0.714286,0,0.8,0.8,1,1,1,0,1,14,5.5,5.02494,0.285714,11,0.285714,0.530601,0.631579,0,0.4
cv_data5-6-11,1,6,7,1.16667,0.714286,0,1,1,1,1,1,0,3,18,9.5,5.34634,0.428571,21,0.285714,0.488205,0.5,0,0.333333
cv_data5-6-19,1,6,7,1.16667,0.714286,0,1,1,1,1,1,0,1,11,4.83333,3.23608,0.380952,20,0.285714,0.454953,0.55,0,0
cv_data5-6-2,1,6,7,1.16667,0.714286,0,0.833333,0.833333,1,1,1,0,2,15,7.6,4.75815,0.380952,18,0.285714,0.5052,0.65,0,0.166667
cv_data5-6-20,1,6,7,1.16667,0.714286,0,1,1,1,1,1,0,1,18,6.5,6.07591,0.404762,19,0.285714,0.503722,0.75,0,0.166667
cv_data5-6-22,1,6,7,1.16667,0.714286,0,1,1,1,1,1,0,2,14,6.5,4.11299,0.452381,23,0.285714,0.484346,0.85,0,0.166667
cv_data5-6-25,1,6,7,1.16667,0.714286,0,1,1,1,1,1,0,2,18,7,5.41603,0.47619,23,0.285714,0.488889,0.7,0,0.166667
cv_data5-6-26,1,6,7,1.16667,0.714286,0,1,1,1,1,1,0,1,13,4.83333,3.97562,0.547619,29,0.285714,0.436946,0.45,0,0
cv_data5-6-28,1,6,7,1.16667,0.714286,0,1,1,1,1,1,0,1,15,7.83333,5.39804,0.47619,23,0.285714,0.479201,0.45,0,0
cv_data5-6-30,1,6,7,1.16667,0.714286,0,1,1,1,1,1,0,1,19,11.1667,5.98377,0.428571,20,0.285714,0.502791,0.8,0,0.333333
cv_data5-6-31,1,6,7,1.16667,0.714286,0,1,1,1,1,1,0,2,15,7.16667,5.2731,0.428571,22,0.285714,0.486617,0.5,0,0.166667
cv_data5-6-33,1,6,7,1.16667,0.714286,0,1,1,1,1,1,0,3,17,8.16667,4.52462,0.5,26,0.285714,0.478736,0.65,0,0.333333
cv_data5-6-35,1,6,7,1.16667,0.714286,0,1,1,1,1,1,0,4,11,8,2.38048,0.5,26,0.285714,0.468774,0.45,0,0.5
cv_data5-6-37,1,6,7,1.16667,0.714286,0,1,1,1,1,1,0,2,14,9,3.91578,0.452381,23,0.285714,0.48139,0.45,0,0.333333
cv_data5-6-5,1,6,7,1.16667,0.714286,0,1,1,1,1,1,0,1,15,7.83333,5.17741,0.52381,27,0.285714,0.484319,0.5,0,0.166667
cv_data5-6-6,1,6,7,1.16667,0.714286,0,1,1,1,1,1,0,1,21,12,7.78888,0.428571,21,0.285714,0.491845,0.4,0,0.166667
cv_data5-6-7,1,6,7,1.16667,0.714286,0,1,1,1,1,1,0,1,23,9.66667,8.03465,0.47619,23,0.285714,0.498604,0.75,0,0
cv_data5-6-8,1,6,7,1.16667,0.714286,0,0.833333,0.833333,1,1,1,0,6,12,9.4,2.15407,0.428571,20,0.285714,0.518446,0.75,0,0.5
cv_data5-7-1,1,7,7,1,0.714286,0,1,1,1,1,1,0,3,27,9.71429,7.66652,0.387755,22,0.285714,0.51883,0.666667,0,0.142857
cv_data5-7-11,1,7,7,1,0.714286,0,1,1,1,1,1,0,2,26,9.28571,7.24498,0.469388,26,0.285714,0.49625,0.857143,0,0.142857
cv_data5-7-12,1,7,7,1,0.714286,0,1,1,1,1,1,0,4,15,8.71429,3.69224,0.489796,29,0.285714,0.476666,0.666667,0,0.428571
cv_data5-7-13,1,7,7,1,0.714286,0,1,1,1,1,1,0,1,14,8,4,0.44898,27,0.285714,0.460842,0.428571,0,0.142857
cv_data5-7-15,1,7,7,1,0.714286,0,1,1,1,1,1,0,1,18,7.42857,5.36808,0.469388,27,0.285714,0.468583,0.761905,0,0.142857
cv_data5-7-16,1,7,7,1,0.714286,0,1,1,1,1,1,0,1,18,7.14286,5.98638,0.408163,23,0.285714,0.465447,0.52381,0,0
cv_data5-7-18,1,7,7,1,0.714286,0,1,1,1,1,1,0,1,25,9.42857,7.30669,0.530612,32,0.285714,0.447874,0.333333,0,0.142857
cv_data5-7-19,1,7,7,1,0.714286,0,1,1,1,1,1,0,2,14,6.57143,3.8492,0.428571,24,0.285714,0.471137,0.571429,0,0.142857
cv_data5-7-22,1,7,7,1,0.714286,0,0.857143,0.857143,1,1,1,0,1,9,5.16667,2.91071,0.367347,21,0.285714,0.499889,0.333333,0,0.428571
cv_data5-7-31,1,7,7,1,0.714286,0,0.857143,0.857143,1,1,1,0,1,15,8.5,5.18813,0.408163,22,0.285714,0.466432,0.47619,0,0.142857
cv_data5-7-32,1,7,7,1,0.714286,0,1,1,1,1,1,0,3,24,11.8571,7.29831,0.510204,30,0.285714,0.497778,0.904762,0,0.285714
cv_data5-7-33,1,7,7,1,0.714286,0,1,1,1,1,1,0,1,30,12.1429,8.93514,0.510204,30,0.285714,0.495466,0.714286,0,0.285714
cv_data5-7-36,1,7,7,1,0.714286,0,1,1,1,1,1,0,2,28,11.1429,9.6574,0.489796,29,0.285714,0.502121,0.857143,0,0.428571
cv_data5-7-37,1,7,7,1,0.714286,0,0.857143,0.857143,1,1,1,0,1,30,10.6667,9.99444,0.387755,20,0.285714,0.500875,0.666667,0,0.285714
cv_data5-7-4,1,7,7,1,0.714286,0,1,1,1,1,1,0,2,25,11.1429,6.87498,0.408163,22,0.285714,0.495989,0.904762,0,0.142857
cv_data5-7-40,1,7,7,1,0.714286,0,1,1,1,1,1,0,2,28,10.7143,8.31031,0.510204,29,0.285714,0.46798,0.714286,0,0
cv_data5-7-7,1,7,7,1,0.714286,0,1,1,1,1,1,0,2,26,13.7143,7.75913,0.428571,24,0.285714,0.522811,0.666667,0,0.285714
cv_data5-8-19,1,8,7,0.875,0.714286,0,1,1,1,1,1,0,1,36,13.25,11.5081,0.446429,27,0.285714,0.48419,0.772727,0,0.125
cv_data5-8-2,1,8,7,0.875,0.714286,0,1,1,1,1,1,0,1,32,15.75,9.09327,0.446429,27,0.285714,0.498337,0.863636,0,0.125
cv_data5-8-25,1,8,7,0.875,0.714286,0,1,1,1,1,1,0,3,27,14.375,9.2997,0.446429,28,0.285714,0.466502,0.454545,0,0.25
cv_data5-8-29,1,8,7,0.875,0.714286,0,1,1,1,1,1,0,1,26,9.875,7.95986,0.410714,27,0.285714,0.481404,0.363636,0,0.25
cv_data5-8-3,1,8,7,0.875,0.714286,0,1,1,1,1,1,0,2,28,11.875,7.81725,0.5,34,0.285714,0.467811,0.727273,0,0.25
cv_data5-8-36,1,8,7,0.875,0.714286,0,1,1,1,1,1,0,1,33,12.75,10.779,0.446429,27,0.285714,0.488932,0.681818,0,0.25
cv_data5-8-38,1,8,7,0.875,0.714286,0,1,1,1,1,1,0,3,25,12.5,6.76387,0.482143,31,0.285714,0.47694,0.772727,0,0.125
cv_data5-8-39,1,8,7,0.875,0.714286,0,1,1,1,1,1,0,1,21,9.375,7.39827,0.464286,30,0.285714,0.471444,0.818182,0,0.25
cv_data5-8-4,1,8,7,0.875,0.714286,0,1,1,1,1,1,0,2,22,10.875,7.37288,0.464286,30,0.285714,0.479895,0.454545,0,0.125
cv_data5-8-6,1,8,7,0.875,0.714286,0,1,1,1,1,1,0,1,18,7.5,5.5,0.446429,30,0.285714,0.462962,0.818182,0,0
cv_data5-8-8,1,8,7,0.875,0.714286,0,1,1,1,1,1,0,2,18,9.25,5.23808,0.428571,29,0.285714,0.475015,0.363636,0,0.375
cv_data5-9-10,1,9,7,0.777778,0.714286,0,1,1,1,1,1,0,2,23,10,6.84755,0.412698,31,0.285714,0.471848,0.869565,0,0.222222
cv_data5-9-21,1,9,7,0.777778,0.714286,0,1,1,1,1,1,0,1,28,9.22222,7.64167,0.365079,27,0.285714,0.467494,0.956522,0,0
cv_data5-9-3,1,9,7,0.777778,0.714286,0,1,1,1,1,1,0,1,21,7.88889,6.13631,0.47619,35,0.285714,0.439956,0.652174,0,0
cv_data5-9-32,1,9,7,0.777778,0.714286,0,1,1,1,1,1,0,3,31,15.3333,8.65384,0.444444,31,0.285714,0.490069,0.869565,0,0.222222
cv_data5-9-38,1,9,7,0.777778,0.714286,0,1,1,1,1,1,0,2,25,13.4444,8.26117,0.492063,37,0.285714,0.487733,0.608696,0,0
cv_data5-9-4,1,9,7,0.777778,0.714286,0,1,1,1,1,1,0,5,20,10.4444,4.64545,0.412698,30,0.285714,0.502427,0.608696,0,0.333333
