@RELATION ALGORITHM_RUNS_Machine_Learning_UCI_WEKA_defaults

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE build_cpu_time NUMERIC 
@ATTRIBUTE build_memory NUMERIC
@ATTRIBUTE predictive_accuracy NUMERIC 
@ATTRIBUTE root_mean_squared_not_applicable NUMERIC 
@ATTRIBUTE mean_absolute_not_applicable NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable}

@DATA
splice,3,weka.CVParameterSelection(1.27.2.3),0.7000,41936,0.5188,0.4528,0.4101,ok
splice,4,weka.CVParameterSelection(1.27.2.3),0.5000,38696,0.5188,0.4528,0.4101,ok
splice,5,weka.CVParameterSelection(1.27.2.3),0.6000,38504,0.5188,0.4528,0.4101,ok
splice,6,weka.CVParameterSelection(1.27.2.3),0.2000,31240,0.5188,0.4528,0.4101,ok
splice,7,weka.CVParameterSelection(1.27.2.3),0.6000,38504,0.5188,0.4528,0.4101,ok
splice,8,weka.CVParameterSelection(1.27.2.3),0.5000,38504,0.5188,0.4528,0.4101,ok
splice,9,weka.CVParameterSelection(1.27.2.3),0.6000,38504,0.5188,0.4528,0.4101,ok
splice,10,weka.CVParameterSelection(1.27.2.3),0.3000,31240,0.5188,0.4528,0.4101,ok
splice,11,weka.CVParameterSelection(1.27.2.3),0.6000,38696,0.5188,0.4528,0.4101,ok
splice,12,weka.CVParameterSelection(1.27.2.3),0.5000,36080,0.5188,0.4528,0.4101,ok
splice,13,weka.CVParameterSelection(1.27.2.3),0.5000,38696,0.5188,0.4528,0.4101,ok
splice,14,weka.CVParameterSelection(1.27.2.3),0.3000,32264,0.5188,0.4528,0.4101,ok
splice,15,weka.CVParameterSelection(1.27.2.3),0.2000,31048,0.5188,0.4528,0.4101,ok
splice,16,weka.CVParameterSelection(1.27.2.3),0.2000,30856,0.5188,0.4528,0.4101,ok
splice,17,weka.CVParameterSelection(1.27.2.3),0.6000,36856,0.5188,0.4528,0.4101,ok
splice,18,weka.CVParameterSelection(1.27.2.3),0.6000,36792,0.5188,0.4528,0.4101,ok
splice,19,weka.CVParameterSelection(1.27.2.3),0.6000,36824,0.5188,0.4528,0.4101,ok
splice,20,weka.CVParameterSelection(1.27.2.3),0.6000,37176,0.5188,0.4528,0.4101,ok
splice,21,weka.CVParameterSelection(1.27.2.3),0.6000,38504,0.5188,0.4528,0.4101,ok
splice,1,weka.ClassificationViaRegression(1.20),?,?,?,?,?,not_applicable
splice,1,weka.ConjunctiveRule(1.10),1.6000,28329000,0.6238,0.3884,0.3016,ok
splice,2,weka.ConjunctiveRule(1.10),0.8100,28321500,0.6238,0.3883,0.3013,ok
splice,3,weka.ConjunctiveRule(1.10),0.5200,28274600,0.6238,0.3883,0.3017,ok
splice,4,weka.ConjunctiveRule(1.10),0.6600,28293300,0.6238,0.3883,0.3013,ok
splice,5,weka.ConjunctiveRule(1.10),0.6000,28312700,0.6238,0.3883,0.3014,ok
splice,6,weka.ConjunctiveRule(1.10),0.6500,28328700,0.6238,0.3883,0.3010,ok
splice,7,weka.ConjunctiveRule(1.10),0.8000,28336600,0.6238,0.3881,0.3013,ok
splice,8,weka.ConjunctiveRule(1.10),0.5700,28275400,0.6238,0.3883,0.3014,ok
splice,9,weka.ConjunctiveRule(1.10),0.6400,28291600,0.6238,0.3882,0.3012,ok
splice,10,weka.ConjunctiveRule(1.10),0.6700,28290100,0.6238,0.3882,0.3013,ok
splice,11,weka.ConjunctiveRule(1.10),1.1200,28351600,0.6238,0.3883,0.3017,ok
splice,12,weka.ConjunctiveRule(1.10),0.5100,28291500,0.6238,0.3883,0.3012,ok
splice,13,weka.ConjunctiveRule(1.10),0.5100,28295100,0.6238,0.3883,0.3020,ok
splice,14,weka.ConjunctiveRule(1.10),1.4000,28347900,0.6238,0.3883,0.3018,ok
splice,15,weka.ConjunctiveRule(1.10),0.9900,28271600,0.6238,0.3883,0.3009,ok
splice,16,weka.ConjunctiveRule(1.10),1.1000,28368900,0.6238,0.3883,0.3019,ok
splice,17,weka.ConjunctiveRule(1.10),1.3000,28341900,0.6238,0.3883,0.3016,ok
splice,18,weka.ConjunctiveRule(1.10),1.1300,28336400,0.6238,0.3882,0.3012,ok
splice,19,weka.ConjunctiveRule(1.10),0.5500,28289000,0.6238,0.3882,0.3019,ok
splice,20,weka.ConjunctiveRule(1.10),0.7400,28327900,0.6238,0.3883,0.3009,ok
splice,21,weka.ConjunctiveRule(1.10),0.8700,28308900,0.6238,0.3883,0.3021,ok
splice,1,weka.DecisionTable(1.29.2.1),7.0000,35909400,0.9310,0.2045,0.0625,ok
splice,1,weka.FilteredClassifier(1.20.2.2),0.8100,9644790,0.9408,0.1916,0.0602,ok
splice,1,weka.MultiBoostAB(1.6.2.2),1.8000,9466340,0.7552,0.3488,0.2145,ok
splice,2,weka.MultiBoostAB(1.6.2.2),0.9200,9460120,0.7630,0.3497,0.2137,ok
splice,3,weka.MultiBoostAB(1.6.2.2),1.1800,9484780,0.7630,0.3488,0.2136,ok
splice,4,weka.MultiBoostAB(1.6.2.2),1.4000,9460320,0.7630,0.3471,0.2140,ok
splice,5,weka.MultiBoostAB(1.6.2.2),1.8000,9459120,0.7630,0.3492,0.2139,ok
splice,6,weka.MultiBoostAB(1.6.2.2),1.2700,9490980,0.7599,0.3487,0.2132,ok
splice,7,weka.MultiBoostAB(1.6.2.2),0.9100,9456540,0.7658,0.3481,0.2128,ok
splice,8,weka.MultiBoostAB(1.6.2.2),0.8900,9454440,0.7630,0.3493,0.2136,ok
splice,9,weka.MultiBoostAB(1.6.2.2),0.8700,9453220,0.7630,0.3459,0.2145,ok
splice,10,weka.MultiBoostAB(1.6.2.2),0.9400,9465100,0.7658,0.3497,0.2127,ok
splice,11,weka.MultiBoostAB(1.6.2.2),0.8400,9459480,0.7630,0.3469,0.2136,ok
splice,12,weka.MultiBoostAB(1.6.2.2),1.9000,9491790,0.7630,0.3478,0.2136,ok
splice,13,weka.MultiBoostAB(1.6.2.2),1.1400,9453140,0.7630,0.3484,0.2139,ok
splice,14,weka.MultiBoostAB(1.6.2.2),0.9500,9465990,0.7661,0.3475,0.2122,ok
splice,15,weka.MultiBoostAB(1.6.2.2),1.1000,9477600,0.7630,0.3463,0.2139,ok
splice,16,weka.MultiBoostAB(1.6.2.2),1.3000,9474620,0.7677,0.3479,0.2125,ok
splice,17,weka.MultiBoostAB(1.6.2.2),1.4900,9481260,0.7630,0.3472,0.2134,ok
splice,18,weka.MultiBoostAB(1.6.2.2),0.8700,9459480,0.7630,0.3495,0.2134,ok
splice,19,weka.MultiBoostAB(1.6.2.2),1.5000,9481120,0.7658,0.3473,0.2128,ok
splice,20,weka.MultiBoostAB(1.6.2.2),0.8500,9458830,0.7545,0.3488,0.2147,ok
splice,21,weka.MultiBoostAB(1.6.2.2),1.2500,9473060,0.7630,0.3500,0.2136,ok
splice,1,weka.MultiClassClassifier(1.37.2.2),33.5400,111884000,0.9160,0.3189,0.2906,ok
splice,2,weka.MultiClassClassifier(1.37.2.2),30.2200,113841000,0.9160,0.3189,0.2906,ok
splice,3,weka.MultiClassClassifier(1.37.2.2),29.9400,109191000,0.9160,0.3189,0.2906,ok
splice,4,weka.MultiClassClassifier(1.37.2.2),29.3000,110145000,0.9160,0.3189,0.2906,ok
splice,5,weka.MultiClassClassifier(1.37.2.2),27.4600,109476000,0.9160,0.3189,0.2906,ok
splice,6,weka.MultiClassClassifier(1.37.2.2),28.1800,113817000,0.9160,0.3189,0.2906,ok
splice,7,weka.MultiClassClassifier(1.37.2.2),28.4700,109678000,0.9160,0.3189,0.2906,ok
splice,8,weka.MultiClassClassifier(1.37.2.2),27.5500,109734000,0.9160,0.3189,0.2906,ok
splice,9,weka.MultiClassClassifier(1.37.2.2),28.8100,113884000,0.9160,0.3189,0.2906,ok
splice,10,weka.MultiClassClassifier(1.37.2.2),27.5000,113701000,0.9160,0.3189,0.2906,ok
splice,11,weka.MultiClassClassifier(1.37.2.2),27.4200,112612000,0.9160,0.3189,0.2906,ok
splice,12,weka.MultiClassClassifier(1.37.2.2),30.8900,109672000,0.9160,0.3189,0.2906,ok
splice,13,weka.MultiClassClassifier(1.37.2.2),28.9400,113366000,0.9160,0.3189,0.2906,ok
splice,14,weka.MultiClassClassifier(1.37.2.2),28.8700,112289000,0.9160,0.3189,0.2906,ok
splice,15,weka.MultiClassClassifier(1.37.2.2),30.1800,112247000,0.9160,0.3189,0.2906,ok
splice,16,weka.MultiClassClassifier(1.37.2.2),27.2300,109162000,0.9160,0.3189,0.2906,ok
splice,17,weka.MultiClassClassifier(1.37.2.2),25.2400,115553000,0.9160,0.3189,0.2906,ok
splice,18,weka.MultiClassClassifier(1.37.2.2),31.4000,111182000,0.9160,0.3189,0.2906,ok
splice,19,weka.MultiClassClassifier(1.37.2.2),30.8000,112146000,0.9160,0.3189,0.2906,ok
splice,20,weka.MultiClassClassifier(1.37.2.2),26.5000,109552000,0.9160,0.3189,0.2906,ok
splice,21,weka.MultiClassClassifier(1.37.2.2),29.3200,112753000,0.9160,0.3189,0.2906,ok
splice,1,weka.MultiScheme(1.18.2.1),0.1600,119560,0.5188,0.4528,0.4101,ok
splice,2,weka.MultiScheme(1.18.2.1),0.1600,132256,0.5188,0.4528,0.4101,ok
splice,3,weka.MultiScheme(1.18.2.1),0.1700,118656,0.5188,0.4528,0.4101,ok
splice,4,weka.MultiScheme(1.18.2.1),0.1800,124384,0.5188,0.4528,0.4101,ok
splice,5,weka.MultiScheme(1.18.2.1),0.1500,132256,0.5188,0.4528,0.4101,ok
splice,6,weka.MultiScheme(1.18.2.1),0.1600,128816,0.5188,0.4528,0.4101,ok
splice,7,weka.MultiScheme(1.18.2.1),0.1500,132256,0.5188,0.4528,0.4101,ok
splice,8,weka.MultiScheme(1.18.2.1),0.1600,129680,0.5188,0.4528,0.4101,ok
splice,9,weka.MultiScheme(1.18.2.1),0.1500,132256,0.5188,0.4528,0.4101,ok
splice,10,weka.MultiScheme(1.18.2.1),0.1800,126944,0.5188,0.4528,0.4101,ok
splice,11,weka.MultiScheme(1.18.2.1),0.1800,133840,0.5188,0.4528,0.4101,ok
splice,12,weka.MultiScheme(1.18.2.1),0.1800,123544,0.5188,0.4528,0.4101,ok
splice,13,weka.MultiScheme(1.18.2.1),0.1700,123416,0.5188,0.4528,0.4101,ok
splice,14,weka.MultiScheme(1.18.2.1),0.2100,138280,0.5188,0.4528,0.4101,ok
splice,15,weka.MultiScheme(1.18.2.1),0.1600,129696,0.5188,0.4528,0.4101,ok
splice,16,weka.MultiScheme(1.18.2.1),0.1800,116352,0.5188,0.4528,0.4101,ok
splice,17,weka.MultiScheme(1.18.2.1),0.1700,133152,0.5188,0.4528,0.4101,ok
splice,18,weka.MultiScheme(1.18.2.1),0.1500,132256,0.5188,0.4528,0.4101,ok
splice,19,weka.MultiScheme(1.18.2.1),0.1600,132448,0.5188,0.4528,0.4101,ok
splice,20,weka.MultiScheme(1.18.2.1),0.1800,127824,0.5188,0.4528,0.4101,ok
splice,21,weka.MultiScheme(1.18.2.1),0.1600,132256,0.5188,0.4528,0.4101,ok
splice,1,weka.MultilayerPerceptron(1.2),?,?,?,?,?,timeout
splice,1,weka.NaiveBayesSimple(1.13.2.2),0.6600,212064,0.9530,0.1525,0.0393,ok
splice,1,weka.NaiveBayesUpdateable(1.4),0.5000,138240,0.9530,0.1525,0.0393,ok
splice,1,weka.OrdinalClassClassifier(1.0),0.8400,10436400,0.9298,0.2055,0.0770,ok
splice,1,weka.RacedIncrementalLogitBoost(1.4.2.2),1.2600,9835250,0.8975,0.2474,0.1660,ok
splice,2,weka.RacedIncrementalLogitBoost(1.4.2.2),0.9600,9811380,0.8966,0.2454,0.1647,ok
splice,3,weka.RacedIncrementalLogitBoost(1.4.2.2),1.1500,9817230,0.8978,0.2456,0.1645,ok
splice,4,weka.RacedIncrementalLogitBoost(1.4.2.2),1.7000,9821430,0.8962,0.2461,0.1655,ok
splice,5,weka.RacedIncrementalLogitBoost(1.4.2.2),0.9200,9788520,0.8940,0.2442,0.1631,ok
splice,6,weka.RacedIncrementalLogitBoost(1.4.2.2),0.9900,9808220,0.9003,0.2466,0.1667,ok
splice,7,weka.RacedIncrementalLogitBoost(1.4.2.2),1.1200,9817340,0.8862,0.2458,0.1631,ok
splice,8,weka.RacedIncrementalLogitBoost(1.4.2.2),0.9800,9791830,0.8962,0.2444,0.1637,ok
splice,9,weka.RacedIncrementalLogitBoost(1.4.2.2),0.9800,9811270,0.8959,0.2462,0.1639,ok
splice,10,weka.RacedIncrementalLogitBoost(1.4.2.2),0.8600,9763000,0.8900,0.2493,0.1669,ok
splice,11,weka.RacedIncrementalLogitBoost(1.4.2.2),0.9200,9796920,0.8859,0.2456,0.1633,ok
splice,12,weka.RacedIncrementalLogitBoost(1.4.2.2),1.5000,9818510,0.9003,0.2465,0.1655,ok
splice,13,weka.RacedIncrementalLogitBoost(1.4.2.2),0.9900,9807780,0.8991,0.2457,0.1644,ok
splice,14,weka.RacedIncrementalLogitBoost(1.4.2.2),0.8900,9818470,0.9034,0.2448,0.1633,ok
splice,15,weka.RacedIncrementalLogitBoost(1.4.2.2),0.8400,9801430,0.8878,0.2452,0.1629,ok
splice,16,weka.RacedIncrementalLogitBoost(1.4.2.2),1.0000,9809900,0.8903,0.2468,0.1659,ok
splice,17,weka.RacedIncrementalLogitBoost(1.4.2.2),0.8400,9801430,0.8969,0.2459,0.1645,ok
splice,18,weka.RacedIncrementalLogitBoost(1.4.2.2),0.9100,9803610,0.8922,0.2479,0.1651,ok
splice,19,weka.RacedIncrementalLogitBoost(1.4.2.2),1.5000,9808500,0.8859,0.2487,0.1656,ok
splice,20,weka.RacedIncrementalLogitBoost(1.4.2.2),0.9300,9808850,0.8981,0.2463,0.1662,ok
splice,21,weka.RacedIncrementalLogitBoost(1.4.2.2),0.9300,9800860,0.8928,0.2464,0.1638,ok
splice,1,weka.SimpleLogistic(1.5.2.1),3323.2400,894577024,0.9596,0.1409,0.0421,ok
shuttle-landing-control,1,weka.AttributeSelectedClassifier(1.16.2.4),0.5000,177832,0.6000,0.5021,0.4905,ok
tae,1,weka.ADTree(1.2),?,?,?,?,?,not_applicable
tae,1,weka.AODE(1.8.2.3),?,?,?,?,?,not_applicable
tae,1,weka.AdaBoostM1(1.24.2.3),0.9000,423064,0.3775,0.4711,0.4319,ok
tae,2,weka.AdaBoostM1(1.24.2.3),0.8000,422672,0.3775,0.4711,0.4319,ok
tae,3,weka.AdaBoostM1(1.24.2.3),0.9000,422672,0.3775,0.4711,0.4319,ok
tae,4,weka.AdaBoostM1(1.24.2.3),0.9000,423136,0.3775,0.4711,0.4319,ok
tae,5,weka.AdaBoostM1(1.24.2.3),0.1000,423144,0.3775,0.4711,0.4319,ok
tae,6,weka.AdaBoostM1(1.24.2.3),0.9000,422672,0.3775,0.4711,0.4319,ok
tae,7,weka.AdaBoostM1(1.24.2.3),0.8000,422672,0.3775,0.4711,0.4319,ok
tae,8,weka.AdaBoostM1(1.24.2.3),0.9000,423096,0.3775,0.4711,0.4319,ok
tae,9,weka.AdaBoostM1(1.24.2.3),0.9000,422672,0.3775,0.4711,0.4319,ok
tae,10,weka.AdaBoostM1(1.24.2.3),0.1000,423144,0.3775,0.4711,0.4319,ok
tae,11,weka.AdaBoostM1(1.24.2.3),0.9000,423136,0.3775,0.4711,0.4319,ok
tae,12,weka.AdaBoostM1(1.24.2.3),0.8000,423136,0.3775,0.4711,0.4319,ok
tae,13,weka.AdaBoostM1(1.24.2.3),0.8000,422672,0.3775,0.4711,0.4319,ok
tae,14,weka.AdaBoostM1(1.24.2.3),0.1000,422680,0.3775,0.4711,0.4319,ok
tae,15,weka.AdaBoostM1(1.24.2.3),0.8000,423136,0.3775,0.4711,0.4319,ok
tae,16,weka.AdaBoostM1(1.24.2.3),0.8000,422672,0.3775,0.4711,0.4319,ok
tae,17,weka.AdaBoostM1(1.24.2.3),0.1000,423144,0.3775,0.4711,0.4319,ok
tae,18,weka.AdaBoostM1(1.24.2.3),0.9000,423096,0.3775,0.4711,0.4319,ok
tae,19,weka.AdaBoostM1(1.24.2.3),0.1000,423104,0.3775,0.4711,0.4319,ok
tae,20,weka.AdaBoostM1(1.24.2.3),0.9000,422672,0.3775,0.4711,0.4319,ok
tae,21,weka.AdaBoostM1(1.24.2.3),0.8000,422672,0.3775,0.4711,0.4319,ok
tae,1,weka.Bagging(1.31.2.2),0.6400,485824,0.5629,0.4322,0.3691,ok
tae,2,weka.Bagging(1.31.2.2),0.7700,648904,0.5430,0.4342,0.3701,ok
tae,3,weka.Bagging(1.31.2.2),0.6600,630160,0.5629,0.4376,0.3738,ok
tae,4,weka.Bagging(1.31.2.2),0.9700,664288,0.5629,0.4339,0.3708,ok
tae,5,weka.Bagging(1.31.2.2),0.6000,639664,0.5762,0.4337,0.3699,ok
tae,6,weka.Bagging(1.31.2.2),0.5400,597088,0.5629,0.4342,0.3681,ok
tae,7,weka.Bagging(1.31.2.2),0.6500,653080,0.5828,0.4307,0.3637,ok
tae,8,weka.Bagging(1.31.2.2),0.4700,540536,0.5497,0.4254,0.3573,ok
tae,9,weka.Bagging(1.31.2.2),0.7800,650784,0.6026,0.4272,0.3645,ok
tae,10,weka.Bagging(1.31.2.2),0.5700,637712,0.5629,0.4353,0.3659,ok
tae,11,weka.Bagging(1.31.2.2),0.5500,554648,0.5629,0.4435,0.3775,ok
tae,12,weka.Bagging(1.31.2.2),0.7300,603016,0.5629,0.4334,0.3642,ok
tae,13,weka.Bagging(1.31.2.2),0.7400,583816,0.5762,0.4326,0.3693,ok
tae,14,weka.Bagging(1.31.2.2),0.7000,643968,0.5430,0.4382,0.3763,ok
tae,15,weka.Bagging(1.31.2.2),0.5100,634344,0.5629,0.4317,0.3656,ok
tae,16,weka.Bagging(1.31.2.2),0.5700,596320,0.5629,0.4323,0.3659,ok
tae,17,weka.Bagging(1.31.2.2),0.8500,627056,0.5828,0.4290,0.3665,ok
tae,18,weka.Bagging(1.31.2.2),1.1500,678864,0.5894,0.4273,0.3600,ok
tae,19,weka.Bagging(1.31.2.2),0.6000,540400,0.5960,0.4313,0.3640,ok
tae,20,weka.Bagging(1.31.2.2),0.7400,643248,0.5762,0.4365,0.3698,ok
tae,21,weka.Bagging(1.31.2.2),0.4800,583040,0.5762,0.4265,0.3622,ok
tae,1,weka.BayesNet(1.21.2.4),0.1000,132888,0.4702,0.4576,0.4149,ok
tae,1,weka.ConjunctiveRule(1.10),0.4000,48872,0.3179,0.4833,0.4461,ok
tae,2,weka.ConjunctiveRule(1.10),0.4000,185512,0.3510,0.4826,0.4385,ok
tae,3,weka.ConjunctiveRule(1.10),0.4000,57856,0.3775,0.4672,0.4323,ok
tae,4,weka.ConjunctiveRule(1.10),0.4000,48376,0.3642,0.4754,0.4352,ok
tae,5,weka.ConjunctiveRule(1.10),0.4000,48480,0.3974,0.4734,0.4280,ok
tae,6,weka.ConjunctiveRule(1.10),0.3000,42848,0.3576,0.4776,0.4376,ok
tae,7,weka.ConjunctiveRule(1.10),0.3000,59160,0.4040,0.4714,0.4288,ok
tae,8,weka.ConjunctiveRule(1.10),0.5000,64088,0.3642,0.4754,0.4372,ok
tae,9,weka.ConjunctiveRule(1.10),0.1600,129184,0.3709,0.4820,0.4350,ok
tae,10,weka.ConjunctiveRule(1.10),0.8000,58544,0.3377,0.4800,0.4459,ok
tae,11,weka.ConjunctiveRule(1.10),0.4000,48056,0.3642,0.4741,0.4356,ok
tae,12,weka.ConjunctiveRule(1.10),0.3000,44272,0.3510,0.4760,0.4363,ok
tae,13,weka.ConjunctiveRule(1.10),0.3000,43704,0.3775,0.4700,0.4329,ok
tae,14,weka.ConjunctiveRule(1.10),0.8000,55448,0.3510,0.4805,0.4367,ok
tae,15,weka.ConjunctiveRule(1.10),0.2000,39696,0.3907,0.4703,0.4286,ok
tae,16,weka.ConjunctiveRule(1.10),0.4000,48136,0.3576,0.4749,0.4353,ok
tae,17,weka.ConjunctiveRule(1.10),0.3000,48048,0.3642,0.4779,0.4357,ok
tae,18,weka.ConjunctiveRule(1.10),0.4000,47792,0.3046,0.4830,0.4498,ok
tae,19,weka.ConjunctiveRule(1.10),0.7000,74064,0.3444,0.4770,0.4387,ok
tae,20,weka.ConjunctiveRule(1.10),0.4000,47992,0.3444,0.4821,0.4393,ok
tae,21,weka.ConjunctiveRule(1.10),0.3000,48056,0.3775,0.4733,0.4345,ok
tae,1,weka.DecisionStump(1.18),0.1000,28600,0.3775,0.4711,0.4319,ok
tae,1,weka.DecisionTable(1.29.2.1),0.2800,158752,0.4702,0.4616,0.4139,ok
tae,1,weka.Decorate(1.3.2.1),1.6000,7415740,0.6291,0.4229,0.3646,ok
tae,2,weka.Decorate(1.3.2.1),1.5400,6870950,0.6291,0.4300,0.3785,ok
tae,3,weka.Decorate(1.3.2.1),1.3700,6046380,0.6424,0.4189,0.3645,ok
tae,4,weka.Decorate(1.3.2.1),1.4900,7926100,0.6093,0.4254,0.3748,ok
tae,5,weka.Decorate(1.3.2.1),1.4300,8372100,0.6026,0.4251,0.3660,ok
tae,6,weka.Decorate(1.3.2.1),1.4900,7899870,0.6225,0.4235,0.3698,ok
tae,7,weka.Decorate(1.3.2.1),1.3100,6526060,0.6026,0.4255,0.3685,ok
tae,8,weka.Decorate(1.3.2.1),1.4900,6966870,0.5894,0.4281,0.3758,ok
tae,9,weka.Decorate(1.3.2.1),1.6900,6839150,0.6159,0.4230,0.3682,ok
tae,10,weka.Decorate(1.3.2.1),1.6100,6015430,0.6225,0.4244,0.3647,ok
tae,11,weka.Decorate(1.3.2.1),1.4600,6579540,0.6490,0.4225,0.3658,ok
tae,12,weka.Decorate(1.3.2.1),1.4700,6566330,0.6291,0.4238,0.3687,ok
tae,13,weka.Decorate(1.3.2.1),1.6000,7878790,0.6225,0.4266,0.3690,ok
tae,14,weka.Decorate(1.3.2.1),1.4100,7964620,0.6358,0.4225,0.3669,ok
tae,15,weka.Decorate(1.3.2.1),1.5800,6984470,0.6358,0.4265,0.3729,ok
tae,16,weka.Decorate(1.3.2.1),1.5600,6579880,0.6225,0.4295,0.3763,ok
tae,17,weka.Decorate(1.3.2.1),1.5600,7018240,0.6556,0.4161,0.3644,ok
tae,18,weka.Decorate(1.3.2.1),1.5700,7947410,0.5960,0.4281,0.3749,ok
tae,19,weka.Decorate(1.3.2.1),1.5100,6657340,0.6159,0.4323,0.3718,ok
tae,20,weka.Decorate(1.3.2.1),1.5400,8774020,0.6159,0.4258,0.3721,ok
tae,21,weka.Decorate(1.3.2.1),1.5600,5979930,0.6358,0.4246,0.3723,ok
tae,1,weka.HyperPipes(1.15),0.0000,18664,0.3974,0.4682,0.4412,ok
tae,1,weka.IB1(1.13.2.1),0.0000,20080,0.6358,0.4928,0.2428,ok
tae,1,weka.IBk(1.32),0.0000,20080,0.6225,0.4850,0.2527,ok
tae,1,weka.Id3(1.14.2.1),?,?,?,?,?,not_applicable
tae,1,weka.J48(1.2),0.2200,184240,0.5960,0.4677,0.2929,ok
tae,1,weka.JRip(1.14),0.3100,219552,0.4238,0.4755,0.4170,ok
tae,2,weka.JRip(1.14),0.2600,219448,0.4172,0.4747,0.4227,ok
tae,3,weka.JRip(1.14),0.4000,253016,0.4238,0.4782,0.4235,ok
tae,4,weka.JRip(1.14),0.3700,223896,0.4570,0.4664,0.4121,ok
tae,5,weka.JRip(1.14),0.4700,255872,0.4238,0.4792,0.4216,ok
tae,6,weka.JRip(1.14),0.5000,241608,0.4503,0.4747,0.4213,ok
tae,7,weka.JRip(1.14),0.5200,680432,0.4570,0.4742,0.4194,ok
tae,8,weka.JRip(1.14),0.3800,207512,0.4371,0.4672,0.4091,ok
tae,9,weka.JRip(1.14),0.3600,258080,0.4106,0.4862,0.4268,ok
tae,10,weka.JRip(1.14),0.4000,257584,0.4503,0.4659,0.4104,ok
tae,11,weka.JRip(1.14),0.3800,253280,0.4437,0.4732,0.4171,ok
tae,12,weka.JRip(1.14),0.2900,254616,0.4305,0.4747,0.4176,ok
tae,13,weka.JRip(1.14),0.4600,238656,0.4305,0.4720,0.4172,ok
tae,14,weka.JRip(1.14),0.4400,236128,0.4172,0.4751,0.4199,ok
tae,15,weka.JRip(1.14),0.4500,243960,0.4371,0.4724,0.4199,ok
tae,16,weka.JRip(1.14),0.5000,214024,0.4371,0.4742,0.4175,ok
tae,17,weka.JRip(1.14),0.3700,228704,0.4437,0.4730,0.4184,ok
tae,18,weka.JRip(1.14),0.3400,216200,0.4305,0.4705,0.4179,ok
tae,19,weka.JRip(1.14),0.3100,205168,0.4503,0.4728,0.4163,ok
tae,20,weka.JRip(1.14),0.3600,227928,0.4106,0.4762,0.4210,ok
tae,21,weka.JRip(1.14),0.4400,254744,0.4636,0.4748,0.4140,ok
tae,1,weka.LBR(1.4.2.2),?,?,?,?,?,not_applicable
tae,1,weka.LMT(1.2.2.1),1.4500,19803400,0.5430,0.4583,0.3645,ok
tae,1,weka.LWL(1.12),0.0000,17536,0.5298,0.4512,0.3952,ok
tae,1,weka.Logistic(1.32),0.1900,204752,0.5430,0.4530,0.3971,ok
tae,1,weka.LogitBoost(1.33),0.5400,513336,0.5166,0.4444,0.3749,ok
tae,2,weka.LogitBoost(1.33),0.6200,515240,0.5166,0.4444,0.3749,ok
tae,3,weka.LogitBoost(1.33),0.4400,509240,0.5166,0.4444,0.3749,ok
tae,4,weka.LogitBoost(1.33),0.5100,511472,0.5166,0.4444,0.3749,ok
tae,5,weka.LogitBoost(1.33),0.3900,487840,0.5166,0.4444,0.3749,ok
tae,6,weka.LogitBoost(1.33),0.4200,507008,0.5166,0.4444,0.3749,ok
tae,7,weka.LogitBoost(1.33),0.4500,510848,0.5166,0.4444,0.3749,ok
tae,8,weka.LogitBoost(1.33),0.5000,505136,0.5166,0.4444,0.3749,ok
tae,9,weka.LogitBoost(1.33),0.5100,502688,0.5166,0.4444,0.3749,ok
tae,10,weka.LogitBoost(1.33),0.4100,509536,0.5166,0.4444,0.3749,ok
tae,11,weka.LogitBoost(1.33),0.5400,513416,0.5166,0.4444,0.3749,ok
tae,12,weka.LogitBoost(1.33),0.5200,511760,0.5166,0.4444,0.3749,ok
tae,13,weka.LogitBoost(1.33),0.4400,512832,0.5166,0.4444,0.3749,ok
tae,14,weka.LogitBoost(1.33),0.4500,510848,0.5166,0.4444,0.3749,ok
tae,15,weka.LogitBoost(1.33),0.4600,510848,0.5166,0.4444,0.3749,ok
tae,16,weka.LogitBoost(1.33),0.5100,484584,0.5166,0.4444,0.3749,ok
tae,17,weka.LogitBoost(1.33),0.6000,512160,0.5166,0.4444,0.3749,ok
tae,18,weka.LogitBoost(1.33),0.4000,486432,0.5166,0.4444,0.3749,ok
tae,19,weka.LogitBoost(1.33),0.5000,512352,0.5166,0.4444,0.3749,ok
tae,20,weka.LogitBoost(1.33),0.4300,507480,0.5166,0.4444,0.3749,ok
tae,21,weka.LogitBoost(1.33),0.4600,490280,0.5166,0.4444,0.3749,ok
tae,1,weka.MultiBoostAB(1.6.2.2),0.8000,422688,0.3775,0.4711,0.4319,ok
tae,2,weka.MultiBoostAB(1.6.2.2),0.9000,422672,0.3775,0.4711,0.4319,ok
tae,3,weka.MultiBoostAB(1.6.2.2),0.1000,422992,0.3775,0.4711,0.4319,ok
tae,4,weka.MultiBoostAB(1.6.2.2),0.8000,422672,0.3775,0.4711,0.4319,ok
tae,5,weka.MultiBoostAB(1.6.2.2),0.8000,423136,0.3775,0.4711,0.4319,ok
tae,6,weka.MultiBoostAB(1.6.2.2),0.8000,422632,0.3775,0.4711,0.4319,ok
