@RELATION FEATURE_VALUES
@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE DIAMETER-mean NUMERIC
@ATTRIBUTE DIAMETER-coeff-variation NUMERIC
@ATTRIBUTE DIAMETER-min NUMERIC
@ATTRIBUTE DIAMETER-max NUMERIC
@ATTRIBUTE DIAMETER-entropy NUMERIC
@ATTRIBUTE LOBJOIS-lobjois-mean-depth-over-vars NUMERIC
@ATTRIBUTE LOBJOIS-lobjois-log-num-nodes-over-vars NUMERIC
@ATTRIBUTE BASE-nvarsOrig NUMERIC
@ATTRIBUTE BASE-nclausesOrig NUMERIC
@ATTRIBUTE BASE-nvars NUMERIC
@ATTRIBUTE BASE-nclauses NUMERIC
@ATTRIBUTE BASE-reducedVars NUMERIC
@ATTRIBUTE BASE-reducedClauses NUMERIC
@ATTRIBUTE BASE-vars-clauses-ratio NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-CLAUSE-max NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE BASE-VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE BASE-VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE BASE-VCG-CLAUSE-min NUMERIC
@ATTRIBUTE BASE-VCG-CLAUSE-max NUMERIC
@ATTRIBUTE BASE-VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE BASE-UNARY NUMERIC
@ATTRIBUTE BASE-BINARY+ NUMERIC
@ATTRIBUTE BASE-TRINARY+ NUMERIC
@ATTRIBUTE BASE-VCG-VAR-mean NUMERIC
@ATTRIBUTE BASE-VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE BASE-VCG-VAR-min NUMERIC
@ATTRIBUTE BASE-VCG-VAR-max NUMERIC
@ATTRIBUTE BASE-VCG-VAR-entropy NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE BASE-HORNY-VAR-mean NUMERIC
@ATTRIBUTE BASE-HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE BASE-HORNY-VAR-min NUMERIC
@ATTRIBUTE BASE-HORNY-VAR-max NUMERIC
@ATTRIBUTE BASE-HORNY-VAR-entropy NUMERIC
@ATTRIBUTE BASE-horn-clauses-fraction NUMERIC
@ATTRIBUTE BASE-VG-mean NUMERIC
@ATTRIBUTE BASE-VG-coeff-variation NUMERIC
@ATTRIBUTE BASE-VG-min NUMERIC
@ATTRIBUTE BASE-VG-max NUMERIC
@ATTRIBUTE BASE-CG-mean NUMERIC
@ATTRIBUTE BASE-CG-coeff-variation NUMERIC
@ATTRIBUTE BASE-CG-min NUMERIC
@ATTRIBUTE BASE-CG-max NUMERIC
@ATTRIBUTE BASE-CG-entropy NUMERIC
@ATTRIBUTE BASE-cluster-coeff-mean NUMERIC
@ATTRIBUTE BASE-cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE BASE-cluster-coeff-min NUMERIC
@ATTRIBUTE BASE-cluster-coeff-max NUMERIC
@ATTRIBUTE BASE-cluster-coeff-entropy NUMERIC
@ATTRIBUTE UNIT-vars-reduced-depth-1 NUMERIC
@ATTRIBUTE UNIT-vars-reduced-depth-4 NUMERIC
@ATTRIBUTE UNIT-vars-reduced-depth-16 NUMERIC
@ATTRIBUTE UNIT-vars-reduced-depth-64 NUMERIC
@ATTRIBUTE UNIT-vars-reduced-depth-256 NUMERIC
@ATTRIBUTE SP-bias-mean NUMERIC
@ATTRIBUTE SP-bias-coeff-variation NUMERIC
@ATTRIBUTE SP-bias-min NUMERIC
@ATTRIBUTE SP-bias-max NUMERIC
@ATTRIBUTE SP-bias-q90 NUMERIC
@ATTRIBUTE SP-bias-q10 NUMERIC
@ATTRIBUTE SP-bias-q75 NUMERIC
@ATTRIBUTE SP-bias-q25 NUMERIC
@ATTRIBUTE SP-bias-q50 NUMERIC
@ATTRIBUTE SP-unconstraint-mean NUMERIC
@ATTRIBUTE SP-unconstraint-coeff-variation NUMERIC
@ATTRIBUTE SP-unconstraint-min NUMERIC
@ATTRIBUTE SP-unconstraint-max NUMERIC
@ATTRIBUTE SP-unconstraint-q90 NUMERIC
@ATTRIBUTE SP-unconstraint-q10 NUMERIC
@ATTRIBUTE SP-unconstraint-q75 NUMERIC
@ATTRIBUTE SP-unconstraint-q25 NUMERIC
@ATTRIBUTE SP-unconstraint-q50 NUMERIC
@ATTRIBUTE LS-saps_BestSolution_Mean NUMERIC
@ATTRIBUTE LS-saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE LS-saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE LS-saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE LS-saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE LS-saps_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE LS-saps_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE LS-saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE LS-saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE LS-saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE LS-saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE LS-gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE LS-gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE LS-gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE LS-gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE LS-gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE LS-gsat_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE LS-gsat_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE LS-gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE LS-gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE LS-gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE LS-gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE LP_OBJ NUMERIC
@ATTRIBUTE LPSLack-mean NUMERIC
@ATTRIBUTE LPSLack-coeff-variation NUMERIC
@ATTRIBUTE LPSLack-min NUMERIC
@ATTRIBUTE LPSLack-max NUMERIC
@ATTRIBUTE LP-lpIntRatio NUMERIC
@DATA
ex051_9-sc2018.cnf,1,5.000000000,0.000000000,5.000000000,5.000000000,-0.000000000,0.046808802,0.168680100,51315.000000000,488836.000000000,18543.000000000,376950.000000000,1.767351561,0.296819207,0.049192201,0.210746598,1.056149986,0.000000000,1.000000000,0.945208432,0.000182285,0.193647832,0.000107857,0.000539287,0.913554383,0.000000000,0.067741080,0.562408808,0.000182285,1.617459683,0.000005306,0.000848919,2.156053591,0.123007323,0.122246485,0.000000000,1.000000000,1.803670979,0.000059918,1.901240630,0.000005306,0.000427112,2.321870785,0.379835522,0.000144569,1.558543307,0.000005306,0.000649954,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,0.001132503,0.003775009,0.029768646,0.042873321,0.042873321,0.317230054,0.768766106,0.000000000,1.000000000,0.669699103,0.022342882,0.470382981,0.152004838,0.251497809,0.074795084,0.673911433,0.000000000,0.263368648,0.131065399,0.000000000,0.114633765,0.003442748,0.088863358,936.666666667,1.566598690,3141.666666670,0.866225565,4654.000000000,0.000000000,4654.000000000,3.431168308,1.175368669,0.982522924,0.078098336,1980.000000000,0.697724120,3095.000000000,0.866105698,4606.000000000,0.000000000,4606.000000000,3.944170753,1.505395915,1.007642999,0.077479035,?,?,?,?,?,?
size_4_5_5_i037_w31_r9.cnf,1,8.518262586,0.134054445,6.000000000,11.000000000,1.441391747,0.268469599,0.790213737,1938.000000000,7452.000000000,1014.000000000,6888.000000000,0.911242604,0.081881533,0.147212544,0.368118467,0.682814957,0.000000000,1.000000000,1.144248568,0.003298765,0.275003946,0.001972387,0.004930966,0.943322124,0.000000000,0.102206736,0.760743322,0.003298765,1.031289248,0.001016260,0.015389082,1.406223612,0.057297000,0.100029456,0.000000000,0.636363636,0.925957774,0.000997361,1.474729974,0.000290360,0.007984901,1.532183837,0.289198606,0.001928861,1.166305601,0.000725900,0.009581882,0.010672334,0.539575143,0.000725900,0.025261324,2.930147270,0.080618417,0.445537925,0.018079959,0.333333333,1.857113745,0.000000000,0.000000000,0.203155819,0.203155819,0.203155819,0.286186849,1.000585513,0.002239873,0.997516022,0.629140569,0.031299146,0.625134437,0.048431527,0.130123140,0.023267837,0.488340596,0.000000002,0.048113522,0.031681621,0.000002214,0.031297088,0.019104964,0.029065293,58.721461187,0.191373513,165.677321157,0.048650764,166.000000000,155.000000000,176.000000000,0.794717778,0.217346946,0.824893983,0.026803608,70.873990307,0.126955708,165.224555735,0.053527203,165.000000000,154.000000000,176.000000000,0.353091300,0.283430002,0.836761174,0.025028248,?,?,?,?,?,?
4g_5color_170_050_05.cnf,1,9.000000000,0.000000000,9.000000000,9.000000000,-0.000000000,0.205560662,0.232950368,27200.000000000,2462835.000000000,21760.000000000,2211676.000000000,0.250000000,0.113560485,0.009838692,1.000000000,0.000000000,1.000000000,1.000000000,-0.000000000,0.000122551,0.707116612,0.000091912,0.000367647,0.348849228,0.000000000,0.888880650,0.888880650,0.000122551,0.213131081,0.000037076,0.000158703,3.563887478,0.333247920,0.004527410,0.000000000,0.333333333,0.026043564,0.000081699,0.213198459,0.000018538,0.000105802,3.563887478,0.888880650,0.000164767,0.211257836,0.000075508,0.000212961,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.062913603,0.506311924,0.022028222,0.238793094,0.681868065,0.518957486,0.500793929,0.505305457,0.501159604,0.502428864,0.000000000,77.611807002,-0.000000000,0.000000018,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,1504.000000000,0.000000000,8270.000000000,0.000000000,8270.000000000,8270.000000000,8270.000000000,22.162796988,0.000000000,0.947122925,0.000000000,47019.333333300,1.193310200,5883.666666670,0.866120467,8750.000000000,0.000000000,8750.000000000,58.868623533,0.411408528,1.090138772,0.157330230,?,?,?,?,?,?
DLTM_twitter454_70_12.cnf,1,9.291833333,0.079353289,7.000000000,11.000000000,1.110886073,0.223483408,0.693772433,11864.000000000,61400.000000000,8944.000000000,54260.000000000,0.326475850,0.131588647,0.164835975,0.223878007,0.803120914,0.000000000,1.000000000,0.806985139,0.000301652,0.211217622,0.000223614,0.001006261,0.811265141,0.000000000,0.347991154,0.960762993,0.000301652,0.743588678,0.000129008,0.001824548,2.811508639,0.110923861,0.080317370,0.000000000,0.692307692,2.545391291,0.000181932,0.703822347,0.000073719,0.001050498,2.485036702,0.653464799,0.000256344,0.805693423,0.000092149,0.001787689,0.000574588,0.803919596,0.000110579,0.003262072,4.066719491,0.123206797,0.606052831,0.011362915,0.454545455,3.261073410,0.000000000,0.000000000,0.003130590,0.003130590,0.003130590,0.448404176,0.525569534,0.000000042,0.969439537,0.751613050,0.090970594,0.605035547,0.267661675,0.470815038,0.016592438,1.100516939,0.000000000,0.123217323,0.037030004,0.000313449,0.024071948,0.003509061,0.010914526,436.818181818,3.533186590,2611.090909090,0.180134072,2686.000000000,2651.000000000,2726.000000000,0.981588171,0.349937342,0.859852821,0.179670762,204.500000000,0.613505352,2691.272727270,0.012674373,2692.500000000,2643.000000000,2735.000000000,0.505658234,0.653285275,0.890683200,0.015992622,?,?,?,?,?,?
TT7F-34-25.cnf,1,3.981481481,0.033860976,3.000000000,4.000000000,0.092216057,0.364613435,0.402199765,6545.000000000,675706.000000000,3945.000000000,675706.000000000,0.659062104,0.000000000,0.005838338,0.993943125,0.073473584,0.000000000,1.000000000,0.046995644,0.007836434,0.142476697,0.000506971,0.008871990,1.230494541,0.000000000,0.007991641,0.012641593,0.007836434,0.651082747,0.000059197,0.027748755,2.018085211,0.934310619,0.243389535,0.000000000,0.999573333,0.303272454,0.000006403,2.039255623,0.000002960,0.000096196,0.534258852,0.011083223,0.002896825,0.390275142,0.000065117,0.005455035,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000506971,0.002281369,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,364.500000000,1.483078084,914.875000000,0.405311039,1039.500000000,0.000000000,1073.000000000,1.003522330,0.415343125,0.829405452,0.404100586,130.750000000,0.088836431,1080.000000000,0.019020962,1078.000000000,1062.000000000,1093.000000000,0.233024092,0.576319937,0.933130932,0.009467285,?,?,?,?,?,?
TT7F-33-24B.cnf,1,3.984615385,0.030888031,3.000000000,4.000000000,0.079487003,0.343870299,0.435814487,5984.000000000,575394.000000000,3684.000000000,575394.000000000,0.624321390,0.000000000,0.006402569,0.993486202,0.076253655,0.000000000,1.000000000,0.049922924,0.008413145,0.144341167,0.000542888,0.009500543,1.237459232,0.000000000,0.008634084,0.013576784,0.008413145,0.642949961,0.000067780,0.028788969,2.395776480,0.932789859,0.244399082,0.000000000,0.999637791,0.307548513,0.000007371,2.031704303,0.000003476,0.000107752,0.296470572,0.011929217,0.003209040,0.391763271,0.000081683,0.005968084,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000542888,0.002442997,0.935091425,0.254029583,0.000000000,0.999765724,0.999727817,0.996988625,0.999695188,0.999628308,0.999684621,0.392777664,0.125571161,0.348119576,0.500000000,0.451733687,0.355986027,0.451492181,0.356054191,0.363864492,145.500000000,0.105582759,993.000000000,0.019836572,991.500000000,964.000000000,1013.000000000,1.141347194,0.158010207,0.947948248,0.008962014,116.600000000,0.093083798,989.200000000,0.018823172,984.000000000,976.000000000,989.000000000,0.179576965,0.397130959,0.933632619,0.010808728,?,?,?,?,?,?
course0.2_2018_3_5.cnf,1,15.600000000,0.032324840,15.000000000,17.000000000,0.714464562,0.062827108,0.258003135,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.680466210,0.365843038,0.000000000,1.000000000,0.951002903,0.265924348,0.873490837,0.545838877,0.744021796,0.256041075,0.618507477,-0.000000000,0.500000000,0.482958849,0.016258743,0.379155799,0.124940180,0.273196258,87134.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5.580613617,0.000000000,2.908531377,0.000000000,28632.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.474784514,0.000000000,1.275477217,0.000000000,?,?,?,?,?,?
Timetable_C_241_E_34_Cl_16_S_12.cnf,1,7.314410480,0.069607946,7.000000000,9.000000000,0.682105725,0.035522492,0.103676351,149499.000000000,669563.000000000,85109.000000000,580965.000000000,0.756559236,0.152501442,0.146495916,0.436868169,0.711730426,0.000000000,1.000000000,1.221479960,0.000046270,1.351343578,0.000023499,0.000505234,1.125794367,0.000000000,0.264150164,0.887306464,0.000046270,1.617974308,0.000001721,0.000599003,2.761046992,0.279038385,0.295563769,0.000000000,1.000000000,2.537390898,0.000028666,1.265367249,0.000000000,0.000301223,2.907499644,0.891435801,0.000062913,1.453478227,0.000001721,0.000690231,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.009528957,0.009528957,0.476180182,0.554757198,0.000000000,1.000000000,0.840005490,0.109073798,0.661241003,0.272768692,0.475914679,0.181421772,0.955143288,0.000000000,1.000000000,0.381548209,0.000393624,0.225375110,0.075567127,0.155701895,13892.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5.747946988,0.000000000,1.196508898,0.000000000,6066.500000000,1.061272108,10545.000000000,1.414213562,10545.000000000,0.000000000,0.000000000,2.820748448,1.003951924,1.051036552,0.123530339,?,?,?,?,?,?
DLTM_twitter845_79_18.cnf,1,9.100303951,0.111262257,7.000000000,12.000000000,1.327412643,0.184929759,0.549559575,27146.000000000,163580.000000000,23371.000000000,155211.000000000,0.161524967,0.053920147,0.150575668,0.232375004,0.693885579,0.000000000,1.000000000,0.684471975,0.000116311,0.205491399,0.000085576,0.000770185,0.701627545,0.000000000,0.305416498,0.983055325,0.000116311,0.719939012,0.000051543,0.001108169,2.946990258,0.086029429,0.062173323,0.000000000,0.837209302,2.489632201,0.000069663,0.684330104,0.000032214,0.000528313,2.691284777,0.640772883,0.000103117,0.768437331,0.000032214,0.001095283,0.000219680,0.756330778,0.000038657,0.003041022,4.149975068,0.094577884,0.603445947,0.004335830,0.454545455,2.966781767,0.000000000,0.000000000,0.001283642,0.001283642,0.001283642,0.340905001,0.602669540,0.000000002,0.991646971,0.624418827,0.057636394,0.464109875,0.173492328,0.348316073,0.010725302,1.324041142,-0.000000000,0.125707830,0.024411504,0.000056793,0.018584289,0.000781154,0.004399941,1049.600000000,1.615764982,5955.600000000,0.559036430,7450.000000000,0.000000000,7460.000000000,1.363129919,0.753888834,0.950077241,0.144894230,862.444444444,1.954900372,6637.888888890,0.375036961,7453.000000000,0.000000000,7508.000000000,0.735175362,1.379696583,0.933758155,0.134585059,?,?,?,?,?,?
ctl_4291_567_11_unsat.cnf,1,11.505457599,0.043455048,11.000000000,12.000000000,0.693087609,0.295838445,0.718419677,17850.000000000,147308.000000000,17725.000000000,147292.000000000,0.007052186,0.000108628,0.120339190,0.120649911,1.943027278,0.000000000,1.000000000,0.712642866,0.000189580,0.238297869,0.000112835,0.000282087,0.986608277,0.000000000,0.205204628,0.434640035,0.000189580,0.822855405,0.000040735,0.000767184,3.692513665,0.074121852,0.071070306,0.000000000,0.500000000,2.614595258,0.000040154,0.722734155,0.000006789,0.000434511,2.047567543,0.298244304,0.000301029,0.840550578,0.000047525,0.001127013,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,0.026685472,0.088631876,0.234922426,0.482651622,0.482651622,0.262196116,0.852495906,0.000008628,0.981033875,0.584371450,0.031698083,0.380281811,0.082709733,0.208703205,0.023358418,1.683528327,0.000000000,0.347722245,0.055860372,0.000007001,0.029486058,0.000667779,0.009083611,420.285714286,1.449800476,5141.714285710,0.015225504,5108.000000000,5055.000000000,5204.000000000,0.877823665,0.639242277,0.841556688,0.038858360,420.000000000,0.176932959,5226.555555560,0.011635870,5205.000000000,5149.000000000,5323.000000000,0.181845820,0.107530458,0.844417427,0.006378417,?,?,?,?,?,?
logistics-unsat-logistics-rotate-11t5.sat05-1141.reshuffled-07.cnf,1,4.879365079,0.072496491,4.000000000,6.000000000,0.439155204,0.341775954,0.697420802,7194.000000000,513601.000000000,5296.000000000,485114.000000000,0.358383686,0.058722280,0.010917022,0.496018782,0.999445374,0.000000000,1.000000000,0.827181877,0.000406974,0.627468555,0.000377644,0.006608761,0.165790591,0.000000000,0.971882898,0.986283636,0.000406974,0.213085695,0.000039166,0.000593675,2.541915323,0.828355064,0.210394049,0.043478261,0.982905983,2.050078152,0.000279516,0.410482465,0.000014430,0.000482361,3.885820980,0.735342620,0.000432489,0.239206450,0.000039166,0.000824548,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,0.000000000,0.086669184,0.316276435,0.454305136,0.454305136,0.954909249,0.079837340,0.676926430,0.999101039,0.996962648,0.867443726,0.995429013,0.969329481,0.973814094,0.005093085,3.939306109,0.000000000,0.243988664,0.005086239,0.000000877,0.004807377,0.000083349,0.002386368,894.000000000,2.734418299,2245.125000000,0.404188404,2562.000000000,0.000000000,2581.000000000,44.627194098,0.148251320,1.007713002,0.022313143,60.294117647,1.436140475,2415.411764710,0.258132218,2574.000000000,2505.000000000,2589.000000000,36.505353004,0.188495488,1.000068336,0.000852466,?,?,?,?,?,?
size_5_5_5_i059_r12.cnf,1,10.773428233,0.149666740,8.000000000,14.000000000,1.787010043,0.205381316,0.752755007,3220.000000000,12439.000000000,1687.000000000,11726.000000000,0.908713693,0.060805049,0.143868327,0.380297345,0.658231299,0.000000000,1.000000000,1.096613746,0.002003563,0.268513300,0.001185536,0.002963841,0.876948331,0.000000000,0.077093638,0.759849906,0.002003563,1.123481159,0.000596964,0.009210302,1.181506854,0.046355586,0.093931214,0.000000000,0.636363636,0.747892622,0.000568301,1.620543787,0.000170561,0.005372676,1.332364174,0.261981921,0.001148533,1.265975572,0.000426403,0.005969640,0.007230449,0.536806497,0.000426403,0.018250043,2.279929616,0.072014206,0.455319748,0.014803557,0.333333333,1.286529962,0.000000000,0.000000000,0.164789567,0.164789567,0.164789567,0.226470973,1.271716892,0.000037174,0.998360356,0.628357368,0.009516847,0.267144500,0.031757247,0.094536918,0.023328992,0.450389096,0.000000002,0.048305965,0.030066453,0.000002847,0.029755070,0.018930189,0.029193653,81.761194030,0.183219269,268.473880597,0.042764331,268.000000000,255.000000000,283.000000000,0.666599188,0.175294676,0.815715898,0.023004126,100.284615385,0.219061215,267.803846154,0.072630249,269.000000000,255.000000000,280.000000000,0.266907086,0.950848568,0.830869681,0.046035890,?,?,?,?,?,?
newpol6-8.cnf,1,7.999172185,0.068905522,7.000000000,9.000000000,0.824638819,0.032527500,0.163471451,81975.000000000,260721.000000000,37160.000000000,204689.000000000,1.206001076,0.273742116,0.181543708,0.257669505,0.795996758,0.000000000,1.000000000,0.885708451,0.000073059,0.222382226,0.000053821,0.000699677,0.792063399,0.000000000,0.330955743,0.959694952,0.000073059,1.586563903,0.000039084,0.001441211,1.774651203,0.187538633,0.115043858,0.000000000,0.885714286,2.009397825,0.000041116,0.904553642,0.000019542,0.000483661,1.635421912,0.611615671,0.000054936,1.417578406,0.000024427,0.000962436,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,0.000000000,0.000484392,0.002099031,0.011194833,0.046071044,0.466229224,0.503463969,0.000213084,0.968765155,0.834580727,0.235983315,0.781934119,0.250387069,0.390286731,0.022865070,0.665337787,-0.000000000,0.236844659,0.037721836,0.006879650,0.029479809,0.013220937,0.022744677,9394.500000000,1.153936246,4742.500000000,1.414213562,4742.500000000,0.000000000,0.000000000,2.611314237,1.016927810,1.448829736,0.590327345,3298.750000000,0.911582842,7027.500000000,0.666700957,9351.000000000,0.000000000,9399.000000000,0.997391262,1.357214186,0.959215733,0.240255814,?,?,?,?,?,?
PRESENT_round_1-32_faultAt_30_fault_injections_10_seed_1579630418.cnf,1,7.538501697,0.067978754,6.000000000,9.000000000,0.728906138,0.088977678,0.217556859,29784.000000000,94604.000000000,10191.000000000,56958.000000000,1.922578746,0.660943151,0.178921310,0.426878786,0.835479906,0.000000000,1.000000000,1.502971245,0.000321713,0.249449330,0.000196252,0.000686881,1.178387020,0.000000000,0.189911865,0.571263036,0.000321713,0.960654871,0.000140454,0.004705221,3.056085957,0.076568903,0.076895063,0.000000000,0.666666667,2.357508750,0.000136249,0.972756206,0.000017557,0.002212156,2.493005079,0.476122757,0.000193237,0.778052274,0.000087784,0.002352611,0.000912178,0.803238256,0.000122898,0.005231925,4.583531118,0.202350966,0.568472163,0.021877310,0.556005398,3.609471655,0.000000000,0.000000000,0.002649397,0.005396919,0.005396919,0.204626731,0.893200042,0.000000000,0.667183459,0.520212010,0.015601702,0.337604099,0.054749327,0.144573489,0.036395223,0.798955103,-0.000000000,0.221689356,0.081254513,0.003918680,0.061788582,0.006035366,0.033121210,896.388888889,1.186075934,2089.555555560,0.250406477,2210.000000000,2146.000000000,2273.000000000,0.837531172,1.052887554,1.006514251,0.731517765,768.967741935,0.226713544,2198.354838710,0.014720569,2202.000000000,2167.000000000,2237.000000000,0.247763427,1.515487075,0.846940678,0.031850080,?,?,?,?,?,?
170055892.cnf,1,4.000000000,0.000000000,4.000000000,4.000000000,-0.000000000,0.411751980,0.646288290,320.000000000,1120.000000000,320.000000000,1120.000000000,0.000000000,0.000000000,0.285714286,0.496428571,0.577290502,0.333333333,1.000000000,0.556372822,0.009375000,0.000000000,0.009375000,0.009375000,-0.000000000,0.000000000,0.000000000,1.000000000,0.009375000,0.061167774,0.008928571,0.010714286,0.885916109,0.030681818,0.042987001,0.000000000,0.090909091,0.639363300,0.004628906,0.268080768,0.000892857,0.008928571,1.731453370,0.493750000,0.018750000,0.061167774,0.017857143,0.021428571,0.014072066,0.047126387,0.013392857,0.016071429,1.065625475,0.119555552,0.043256172,0.105263158,0.125000000,0.747032922,0.000000000,0.000000000,0.015625000,0.356250000,0.356250000,0.097779462,0.869334991,0.000279714,0.296479747,0.228206856,0.012176643,0.178056097,0.026348727,0.062490782,0.076374184,0.135715638,0.048137101,0.099418816,0.088580567,0.062189399,0.084411441,0.068878384,0.077561977,14.192672817,0.248408400,63.292686188,0.089067503,63.000000000,56.000000000,71.000000000,0.814340497,0.205732480,0.823458702,0.051912433,10.783238958,0.251736967,63.343374858,0.089503986,63.000000000,56.000000000,71.000000000,0.342776859,0.391148153,0.801220011,0.051602249,?,?,?,?,?,?
vlsat2_21114_2240429.dimacs.cnf,1,5.000000000,0.000000000,5.000000000,5.000000000,-0.000000000,0.565108391,0.587327336,21114.000000000,2240429.000000000,20343.000000000,2190659.000000000,0.037900015,0.022719191,0.009286247,0.999570978,0.005561822,0.500000000,1.000000000,0.051949665,0.000170811,2.989036979,0.000098314,0.004424126,0.149532862,0.000000000,0.978014835,0.978014835,0.000170811,0.723041984,0.000000456,0.005317121,5.458715046,0.356614286,0.455715410,0.000000000,1.000000000,1.613690380,0.000096152,0.551692340,0.000000456,0.000207244,5.295060049,0.978014835,0.002525970,0.828085282,0.000000456,0.008798266,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,?,?,?,?,?,0.916204098,0.201078755,0.000000000,1.000000000,1.000000000,0.812209371,0.997514708,0.917083799,0.984872605,0.115870427,1.957415191,-0.000000000,1.000000000,0.299367406,0.000000099,0.102598460,0.006430990,0.030373786,497.000000000,0.000000000,6785.000000000,0.000000000,6785.000000000,6785.000000000,6785.000000000,52.111078431,0.000000000,0.998220242,0.000000000,164523.500000000,1.402196613,3300.500000000,1.414213562,3300.500000000,0.000000000,0.000000000,111.510920228,1.205185871,1.782609697,0.621504026,?,?,?,?,?,?
